label,uid,domain,idx,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,selection_pattern,selection_DiD_item,margin_430,margin_431,delta_431_minus_430,correct_430,correct_431,pattern
oldtok_80M,physical-dynamics_38,physical-dynamics,38,fall,rise,direct,antonym,concept swap,0000,0,-0.7028989791870117,-0.38411998748779297,0.31877899169921875,0,0,00
oldtok_80M,physical-dynamics_57,physical-dynamics,57,roll,slide,indirect,negation,concept swap,0000,0,-1.1563606262207031,-0.5785064697265625,0.5778541564941406,0,0,00
oldtok_80M,physical-dynamics_70,physical-dynamics,70,roll,slide,indirect,other,concept swap,0000,0,-2.730602264404297,-2.368541717529297,0.362060546875,0,0,00
oldtok_80M,physical-dynamics_72,physical-dynamics,72,roll,slide,indirect,other,concept swap,0000,0,-3.0090560913085938,-2.607706069946289,0.4013500213623047,0,0,00
oldtok_80M,physical-dynamics_74,physical-dynamics,74,roll,slide,indirect,other,concept swap,0000,0,-3.0119142532348633,-2.6926956176757812,0.31921863555908203,0,0,00
oldtok_80M,spatial-relations_355,spatial-relations,355,left,right,direct,antonym,concept swap,0110,-2,-0.3569068908691406,-1.7605171203613281,-1.4036102294921875,0,0,00
oldtok_80M,spatial-relations_359,spatial-relations,359,left,right,direct,antonym,concept swap,0110,-2,-0.5661869049072266,-1.6447257995605469,-1.0785388946533203,0,0,00
oldtok_80M,spatial-relations_363,spatial-relations,363,left,right,direct,antonym,concept swap,0110,-2,0.59722900390625,-2.14483642578125,-2.7420654296875,1,0,10
oldtok_80M,spatial-relations_375,spatial-relations,375,left,right,direct,antonym,variable swap,0110,-2,-0.3569068908691406,-1.7605171203613281,-1.4036102294921875,0,0,00
oldtok_80M,spatial-relations_379,spatial-relations,379,left,right,direct,antonym,variable swap,0110,-2,-0.5661869049072266,-1.6447257995605469,-1.0785388946533203,0,0,00
oldtok_80M,spatial-relations_383,spatial-relations,383,left,right,direct,antonym,variable swap,0110,-2,0.59722900390625,-2.14483642578125,-2.7420654296875,1,0,10
oldtok_80M,spatial-relations_25,spatial-relations,25,above,below,indirect,antonym,concept swap,0110,-2,2.921825408935547,-7.540779113769531,-10.462604522705078,1,0,10
oldtok_80M,spatial-relations_29,spatial-relations,29,above,below,indirect,antonym,concept swap,0110,-2,0.6414070129394531,-2.6818771362304688,-3.323284149169922,1,0,10
oldtok_80M,spatial-relations_36,spatial-relations,36,above,below,indirect,antonym,concept swap,0110,-2,-0.3113441467285156,-4.416015625,-4.104671478271484,0,0,00
oldtok_80M,spatial-relations_304,spatial-relations,304,front,behind,indirect,antonym,concept swap,0110,-2,0.3787059783935547,-0.010582923889160156,-0.38928890228271484,1,0,10
oldtok_80M,spatial-relations_322,spatial-relations,322,front,behind,indirect,antonym,concept swap,0110,-2,0.4301466941833496,-0.22342157363891602,-0.6535682678222656,1,0,10
oldtok_80M,spatial-relations_342,spatial-relations,342,front,behind,indirect,antonym,concept swap,0110,-2,0.26091432571411133,0.40435123443603516,0.14343690872192383,1,1,11
oldtok_80M,spatial-relations_405,spatial-relations,405,left,right,indirect,antonym,concept swap,0110,-2,0.6062831878662109,-1.4211864471435547,-2.0274696350097656,1,0,10
oldtok_80M,spatial-relations_113,spatial-relations,113,above,below,indirect,variable swap,concept swap,0110,-2,2.6931114196777344,-1.577066421508789,-4.270177841186523,1,0,10
oldtok_80M,spatial-relations_429,spatial-relations,429,left,right,indirect,variable swap,concept swap,0110,-2,0.2224712371826172,-4.067258834838867,-4.289730072021484,1,0,10
oldtok_80M,spatial-relations_177,spatial-relations,177,above,below,indirect,variable swap,variable swap,0110,-2,2.6931114196777344,-1.577066421508789,-4.270177841186523,1,0,10
oldtok_80M,spatial-relations_0,spatial-relations,0,above,below,direct,antonym,concept swap,0100,-1,2.4962730407714844,-3.611825942993164,-6.108098983764648,1,0,10
oldtok_80M,spatial-relations_2,spatial-relations,2,above,below,direct,antonym,concept swap,0100,-1,2.6296706199645996,-3.115915298461914,-5.745585918426514,1,0,10
oldtok_80M,spatial-relations_6,spatial-relations,6,above,below,direct,antonym,concept swap,0100,-1,0.3896617889404297,-3.2922096252441406,-3.6818714141845703,1,0,10
oldtok_80M,spatial-relations_7,spatial-relations,7,above,below,direct,antonym,concept swap,0010,-1,-4.278149604797363,-3.3176403045654297,0.9605093002319336,0,0,00
oldtok_80M,spatial-relations_210,spatial-relations,210,close,far,direct,antonym,concept swap,1110,-1,3.6317138671875,0.7087621688842773,-2.9229516983032227,1,1,11
oldtok_80M,spatial-relations_223,spatial-relations,223,close,far,direct,antonym,concept swap,1110,-1,6.807168960571289,-1.205923080444336,-8.013092041015625,1,0,10
oldtok_80M,spatial-relations_240,spatial-relations,240,east,west,direct,antonym,concept swap,0010,-1,-2.975238800048828,-2.801971435546875,0.17326736450195312,0,0,00
oldtok_80M,spatial-relations_291,spatial-relations,291,front,behind,direct,antonym,concept swap,1110,-1,2.538999557495117,-2.7817821502685547,-5.320781707763672,1,0,10
oldtok_80M,spatial-relations_295,spatial-relations,295,front,behind,direct,antonym,concept swap,1110,-1,-1.4498682022094727,-1.4820899963378906,-0.03222179412841797,0,0,00
oldtok_80M,spatial-relations_297,spatial-relations,297,front,behind,direct,antonym,concept swap,1110,-1,-2.163863182067871,-2.0601558685302734,0.10370731353759766,0,0,00
oldtok_80M,spatial-relations_351,spatial-relations,351,left,right,direct,antonym,concept swap,0010,-1,0.13547897338867188,-2.947925567626953,-3.083404541015625,1,0,10
oldtok_80M,spatial-relations_358,spatial-relations,358,left,right,direct,antonym,concept swap,0010,-1,-1.0295295715332031,-2.5814247131347656,-1.5518951416015625,0,0,00
oldtok_80M,spatial-relations_366,spatial-relations,366,left,right,direct,antonym,concept swap,0010,-1,-0.9291553497314453,-2.646108627319336,-1.7169532775878906,0,0,00
oldtok_80M,spatial-relations_367,spatial-relations,367,left,right,direct,antonym,concept swap,0111,-1,-0.4434852600097656,0.37005615234375,0.8135414123535156,0,1,01
oldtok_80M,spatial-relations_447,spatial-relations,447,north,south,direct,antonym,concept swap,0100,-1,-0.5476322174072266,-3.1043262481689453,-2.5566940307617188,0,0,00
oldtok_80M,spatial-relations_448,spatial-relations,448,north,south,direct,antonym,concept swap,0010,-1,-4.302107334136963,-2.051576614379883,2.25053071975708,0,0,00
oldtok_80M,spatial-relations_449,spatial-relations,449,north,south,direct,antonym,concept swap,0100,-1,1.2577705383300781,-2.615203857421875,-3.872974395751953,1,0,10
oldtok_80M,spatial-relations_371,spatial-relations,371,left,right,direct,antonym,variable swap,0010,-1,0.13547897338867188,-2.947925567626953,-3.083404541015625,1,0,10
oldtok_80M,spatial-relations_380,spatial-relations,380,left,right,direct,antonym,variable swap,0010,-1,-1.0295295715332031,-2.5814247131347656,-1.5518951416015625,0,0,00
oldtok_80M,spatial-relations_386,spatial-relations,386,left,right,direct,antonym,variable swap,0010,-1,-0.9291553497314453,-2.646108627319336,-1.7169532775878906,0,0,00
oldtok_80M,spatial-relations_389,spatial-relations,389,left,right,direct,antonym,variable swap,0111,-1,-0.4434852600097656,0.37005615234375,0.8135414123535156,0,1,01
oldtok_80M,spatial-relations_13,spatial-relations,13,above,below,indirect,antonym,concept swap,0010,-1,-2.1525535583496094,-2.7668838500976562,-0.6143302917480469,0,0,00
oldtok_80M,spatial-relations_14,spatial-relations,14,above,below,indirect,antonym,concept swap,0100,-1,0.4823265075683594,-0.46527862548828125,-0.9476051330566406,1,0,10
oldtok_80M,spatial-relations_16,spatial-relations,16,above,below,indirect,antonym,concept swap,0010,-1,0.19361495971679688,-1.4183645248413086,-1.6119794845581055,1,0,10
oldtok_80M,spatial-relations_21,spatial-relations,21,above,below,indirect,antonym,concept swap,0100,-1,0.034393310546875,-2.1780529022216797,-2.2124462127685547,1,0,10
oldtok_80M,spatial-relations_22,spatial-relations,22,above,below,indirect,antonym,concept swap,0100,-1,-0.06763839721679688,-0.10942268371582031,-0.04178428649902344,0,0,00
oldtok_80M,spatial-relations_30,spatial-relations,30,above,below,indirect,antonym,concept swap,0100,-1,-1.2340412139892578,-2.671649932861328,-1.4376087188720703,0,0,00
oldtok_80M,spatial-relations_32,spatial-relations,32,above,below,indirect,antonym,concept swap,0100,-1,0.28569602966308594,-3.9023704528808594,-4.188066482543945,1,0,10
oldtok_80M,spatial-relations_34,spatial-relations,34,above,below,indirect,antonym,concept swap,0100,-1,-0.6215286254882812,-2.7436695098876953,-2.122140884399414,0,0,00
oldtok_80M,spatial-relations_39,spatial-relations,39,above,below,indirect,antonym,concept swap,0010,-1,-0.37242889404296875,-0.5981769561767578,-0.22574806213378906,0,0,00
oldtok_80M,spatial-relations_19,spatial-relations,19,above,below,indirect,antonym,concept swap,1111,0,1.4094505310058594,0.4088935852050781,-1.0005569458007812,1,1,11
oldtok_80M,spatial-relations_27,spatial-relations,27,above,below,indirect,antonym,concept swap,1111,0,0.23801040649414062,0.2968616485595703,0.05885124206542969,1,1,11
oldtok_80M,spatial-relations_38,spatial-relations,38,above,below,indirect,antonym,concept swap,1111,0,0.4430732727050781,0.19304656982421875,-0.2500267028808594,1,1,11
oldtok_80M,spatial-relations_59,spatial-relations,59,above,below,indirect,antonym,variable swap,1111,0,1.4094505310058594,0.4088935852050781,-1.0005569458007812,1,1,11
oldtok_80M,spatial-relations_61,spatial-relations,61,above,below,indirect,antonym,variable swap,1111,0,0.13638687133789062,0.5851249694824219,0.44873809814453125,1,1,11
oldtok_80M,spatial-relations_63,spatial-relations,63,above,below,indirect,antonym,variable swap,1111,0,0.10084152221679688,0.48485565185546875,0.3840141296386719,1,1,11
oldtok_80M,spatial-relations_67,spatial-relations,67,above,below,indirect,antonym,variable swap,1111,0,0.23801040649414062,0.2968616485595703,0.05885124206542969,1,1,11
oldtok_80M,spatial-relations_72,spatial-relations,72,above,below,indirect,antonym,variable swap,1111,0,0.4430732727050781,0.19304656982421875,-0.2500267028808594,1,1,11
oldtok_80M,spatial-relations_75,spatial-relations,75,above,below,indirect,antonym,variable swap,1111,0,1.0552711486816406,0.878901481628418,-0.17636966705322266,1,1,11
oldtok_80M,spatial-relations_91,spatial-relations,91,above,below,indirect,variable swap,concept swap,1111,0,6.065715789794922,4.914070129394531,-1.1516456604003906,1,1,11
oldtok_80M,spatial-relations_1,spatial-relations,1,above,below,direct,antonym,concept swap,0000,0,-4.215679168701172,-3.408182144165039,0.8074970245361328,0,0,00
oldtok_80M,spatial-relations_3,spatial-relations,3,above,below,direct,antonym,concept swap,0000,0,-6.880977630615234,-2.4088401794433594,4.472137451171875,0,0,00
oldtok_80M,spatial-relations_4,spatial-relations,4,above,below,direct,antonym,concept swap,0000,0,-0.40591907501220703,-3.597288131713867,-3.19136905670166,0,0,00
oldtok_80M,spatial-relations_5,spatial-relations,5,above,below,direct,antonym,concept swap,0000,0,-4.801980972290039,-3.1213951110839844,1.6805858612060547,0,0,00
oldtok_80M,spatial-relations_8,spatial-relations,8,above,below,direct,antonym,concept swap,0000,0,-1.0874524116516113,-3.5029611587524414,-2.41550874710083,0,0,00
oldtok_80M,spatial-relations_17,spatial-relations,17,above,below,indirect,antonym,concept swap,0000,0,-0.7794094085693359,-1.7770986557006836,-0.9976892471313477,0,0,00
oldtok_80M,spatial-relations_18,spatial-relations,18,above,below,indirect,antonym,concept swap,0000,0,-0.9581985473632812,-0.3042163848876953,0.6539821624755859,0,0,00
oldtok_80M,spatial-relations_31,spatial-relations,31,above,below,indirect,antonym,concept swap,0000,0,-2.174945831298828,-3.276592254638672,-1.1016464233398438,0,0,00
oldtok_80M,spatial-relations_33,spatial-relations,33,above,below,indirect,antonym,concept swap,0000,0,-2.044240951538086,-2.775975227355957,-0.7317342758178711,0,0,00
oldtok_80M,spatial-relations_37,spatial-relations,37,above,below,indirect,antonym,concept swap,0000,0,-2.6651878356933594,-3.261545181274414,-0.5963573455810547,0,0,00
oldtok_80M,physical-interactions_39,physical-interactions,39,break,fix,direct,antonym,concept swap,0110,-2,1.7795181274414062,-0.20781898498535156,-1.9873371124267578,1,0,10
oldtok_80M,physical-interactions_266,physical-interactions,266,kick,drop,direct,antonym,concept swap,0110,-2,1.1069679260253906,-2.3608627319335938,-3.4678306579589844,1,0,10
oldtok_80M,physical-interactions_272,physical-interactions,272,kick,drop,direct,antonym,concept swap,0110,-2,-0.2968921661376953,-3.7880067825317383,-3.491114616394043,0,0,00
oldtok_80M,physical-interactions_274,physical-interactions,274,kick,drop,direct,antonym,concept swap,0110,-2,1.7992820739746094,-5.127508163452148,-6.926790237426758,1,0,10
oldtok_80M,physical-interactions_306,physical-interactions,306,kick,touch,direct,antonym,concept swap,0110,-2,1.1069679260253906,-2.3608627319335938,-3.4678306579589844,1,0,10
oldtok_80M,physical-interactions_312,physical-interactions,312,kick,touch,direct,antonym,concept swap,0110,-2,-0.2968921661376953,-3.7880067825317383,-3.491114616394043,0,0,00
oldtok_80M,physical-interactions_314,physical-interactions,314,kick,touch,direct,antonym,concept swap,0110,-2,1.7992820739746094,-5.127508163452148,-6.926790237426758,1,0,10
oldtok_80M,physical-interactions_366,physical-interactions,366,push,pull,direct,antonym,concept swap,0110,-2,-0.7570514678955078,-1.315572738647461,-0.5585212707519531,0,0,00
oldtok_80M,physical-interactions_378,physical-interactions,378,push,pull,direct,antonym,concept swap,0110,-2,-0.9575786590576172,-2.628337860107422,-1.6707592010498047,0,0,00
oldtok_80M,physical-interactions_336,physical-interactions,336,push,-,direct,other,variable swap,0110,-2,0.7313137054443359,-1.5991344451904297,-2.3304481506347656,1,0,10
oldtok_80M,physical-interactions_396,physical-interactions,396,revolve around,-,direct,variable swap,variable swap,0110,-2,3.1019058227539062,-1.1642417907714844,-4.266147613525391,1,0,10
oldtok_80M,physical-interactions_149,physical-interactions,149,heat,cool,direct,variable_swap,concept swap,0110,-2,1.031332015991211,-1.3683624267578125,-2.3996944427490234,1,0,10
oldtok_80M,physical-interactions_163,physical-interactions,163,heat,cool,direct,variable_swap,variable swap,0110,-2,1.031332015991211,-1.3683624267578125,-2.3996944427490234,1,0,10
oldtok_80M,physical-interactions_48,physical-interactions,48,break,fix,indirect,antonym,concept swap,0110,-2,0.06603431701660156,-0.5107936859130859,-0.5768280029296875,1,0,10
oldtok_80M,physical-interactions_325,physical-interactions,325,kick,touch,indirect,antonym,concept swap,0110,-2,1.7560596466064453,-0.18774795532226562,-1.943807601928711,1,0,10
oldtok_80M,physical-interactions_545,physical-interactions,545,throw,touch,indirect,antonym,concept swap,0110,-2,1.7560596466064453,-0.18774795532226562,-1.943807601928711,1,0,10
oldtok_80M,physical-interactions_327,physical-interactions,327,kick,touch,indirect,negation,concept swap,0110,-2,1.2740955352783203,-1.1422252655029297,-2.41632080078125,1,0,10
oldtok_80M,physical-interactions_547,physical-interactions,547,throw,touch,indirect,negation,concept swap,0110,-2,1.2740955352783203,-1.1422252655029297,-2.41632080078125,1,0,10
oldtok_80M,physical-interactions_279,physical-interactions,279,kick,drop,indirect,other,concept swap,0110,-2,1.0271472930908203,0.31404876708984375,-0.7130985260009766,1,1,11
oldtok_80M,physical-interactions_4,physical-interactions,4,attract,repel,direct,antonym,concept swap,0111,-1,3.2601318359375,0.4243965148925781,-2.835735321044922,1,1,11
oldtok_80M,physical-interactions_6,physical-interactions,6,attract,repel,direct,antonym,concept swap,0111,-1,3.1852073669433594,1.2456398010253906,-1.9395675659179688,1,1,11
oldtok_80M,physical-interactions_8,physical-interactions,8,attract,repel,direct,antonym,concept swap,0111,-1,5.057519912719727,2.4463272094726562,-2.6111927032470703,1,1,11
oldtok_80M,physical-interactions_11,physical-interactions,11,attract,repel,direct,antonym,concept swap,1110,-1,-0.8398361206054688,0.30915069580078125,1.14898681640625,0,1,01
oldtok_80M,physical-interactions_12,physical-interactions,12,attract,repel,direct,antonym,concept swap,0111,-1,3.585958480834961,0.6924057006835938,-2.893552780151367,1,1,11
oldtok_80M,physical-interactions_14,physical-interactions,14,attract,repel,direct,antonym,concept swap,0111,-1,4.28959846496582,1.2166213989257812,-3.072977066040039,1,1,11
oldtok_80M,physical-interactions_27,physical-interactions,27,break,fix,direct,antonym,concept swap,0111,-1,1.1909618377685547,0.44266319274902344,-0.7482986450195312,1,1,11
oldtok_80M,physical-interactions_31,physical-interactions,31,break,fix,direct,antonym,concept swap,0111,-1,0.21068382263183594,1.098876953125,0.8881931304931641,1,1,11
oldtok_80M,physical-interactions_32,physical-interactions,32,break,fix,direct,antonym,concept swap,1110,-1,0.6067237854003906,-0.8031940460205078,-1.4099178314208984,1,0,10
