role,seed,pair_id,overlap_bin,token_class,n_checkpoints,n_targets,gain_T_vs_U,gain_T_vs_N,gain_U_vs_N
C,43022,wikilarge_19ba822c9aabbcdfe918,high,overlap,3,1.0,2.5679185340801873,2.8676371524731317,0.29971861839294434
C,43022,wikilarge_19c543e68eac6add8476,low,nonoverlap,3,2.0,-0.41053231557210285,-0.11846272150675456,0.2920695940653483
C,43022,wikilarge_19c543e68eac6add8476,low,overlap,3,1.0,8.670878206690153,8.03788864115874,-0.6329895655314127
C,43022,wikilarge_19f110088904de62aebc,low,nonoverlap,3,2.0,0.14558728535970053,-0.5569642384847006,-0.702551523844401
C,43022,wikilarge_19f110088904de62aebc,low,overlap,3,1.0,0.4820791880289714,0.2828712463378906,-0.19920794169108072
C,43022,wikilarge_1a1f77542bfc86e5a9ea,high,nonoverlap,3,2.0,-1.2723342577616374,-1.1131614049275715,0.15917285283406576
C,43022,wikilarge_1a1f77542bfc86e5a9ea,high,overlap,3,1.0,9.769936225066582,10.443449637542168,0.6735134124755859
C,43022,wikilarge_1a38764ec52b887bd3ec,high,nonoverlap,3,2.0,2.857739965120951,2.7607768774032593,-0.09696308771769206
C,43022,wikilarge_1a38764ec52b887bd3ec,high,overlap,3,1.0,1.159447153409322,0.7409910758336385,-0.4184560775756836
C,43022,wikilarge_1a59275095fe1c37a24c,low,nonoverlap,3,2.0,0.5257582465807596,-0.08979787429173787,-0.6155561208724976
C,43022,wikilarge_1a59275095fe1c37a24c,low,overlap,3,1.0,8.931257169693708,4.227783601731062,-4.7034735679626465
C,43022,wikilarge_1a5d6a271d1372e98474,medium,nonoverlap,3,2.0,2.1579020023345947,0.6028832594553629,-1.5550187428792317
C,43022,wikilarge_1a5d6a271d1372e98474,medium,overlap,3,1.0,3.4052780866622925,2.284653623898824,-1.1206244627634685
C,43022,wikilarge_1a7f19e888d7fa305c60,low,nonoverlap,3,2.0,-0.8415972391764323,-0.536419947942098,0.3051772912343343
C,43022,wikilarge_1a7f19e888d7fa305c60,low,overlap,3,1.0,2.2722226778666177,2.8822194735209146,0.6099967956542969
C,43022,wikilarge_1ae6b831a1257f2bbb17,high,nonoverlap,3,2.0,0.2453021208445231,0.032278855641682945,-0.21302326520284018
C,43022,wikilarge_1ae6b831a1257f2bbb17,high,overlap,3,1.0,0.4749303236603737,0.9420848761995634,0.46715455253918964
C,43022,wikilarge_1af5a81ad62f4b596e8a,medium,nonoverlap,3,2.0,1.044843077659607,1.1443450450897217,0.09950196743011475
C,43022,wikilarge_1af5a81ad62f4b596e8a,medium,overlap,3,1.0,6.364461040745179,7.374930159499248,1.010469118754069
C,43022,wikilarge_1b0e39f3d554dba9aded,high,nonoverlap,3,2.0,3.4567772150039673,2.241456389427185,-1.2153208255767822
C,43022,wikilarge_1b0e39f3d554dba9aded,high,overlap,3,1.0,3.8433972699567676,3.960510939670106,0.11711366971333821
C,43022,wikilarge_1b1562002db7db79fcc0,medium,nonoverlap,3,2.0,-1.1599591573079426,-0.27445093790690106,0.8855082194010416
C,43022,wikilarge_1b1562002db7db79fcc0,medium,overlap,3,1.0,5.230654855569203,5.756196479002635,0.525541623433431
C,43022,wikilarge_1beeaf9ca8de7d9980f0,high,nonoverlap,3,2.0,0.03432671229044596,1.6818597316741943,1.6475330193837483
C,43022,wikilarge_1beeaf9ca8de7d9980f0,high,overlap,3,1.0,2.8418758511543274,3.880120893319448,1.0382450421651204
C,43022,wikilarge_1bf90095a2f32aaa550b,low,nonoverlap,3,2.0,0.13219539324442545,-0.30015313625335693,-0.4323485294977824
C,43022,wikilarge_1bf90095a2f32aaa550b,low,overlap,3,1.0,1.1898754114905994,3.420862801373005,2.2309873898824057
C,43022,wikilarge_1c45e9dd3843d96009a7,medium,nonoverlap,3,2.0,1.4239198366800945,0.2315541903177897,-1.1923656463623047
C,43022,wikilarge_1c45e9dd3843d96009a7,medium,overlap,3,1.0,8.490099887053171,8.374320646127066,-0.11577924092610677
C,43022,wikilarge_1c50d60b35255b838886,high,nonoverlap,3,2.0,1.9360905090967815,1.3582164446512859,-0.5778740644454956
C,43022,wikilarge_1c50d60b35255b838886,high,overlap,3,1.0,4.149893847604592,4.431402293344338,0.2815084457397461
C,43022,wikilarge_1c60c468a354fc9c1cdd,low,nonoverlap,3,2.0,-1.2287849982579548,-0.8204952478408813,0.40828975041707355
C,43022,wikilarge_1c60c468a354fc9c1cdd,low,overlap,3,1.0,3.625376639266809,3.5565671299894652,-0.06880950927734375
C,43022,wikilarge_1cc26f459d2ed0572294,low,nonoverlap,3,2.0,0.8658409814039866,-0.02015414834022522,-0.8859951297442118
C,43022,wikilarge_1cc26f459d2ed0572294,low,overlap,3,1.0,2.388256788253784,2.9442994594573975,0.5560426712036133
C,43022,wikilarge_1d00e6f4b536410105ba,low,nonoverlap,3,2.0,-1.042982816696167,-0.5538527468840281,0.48913006981213886
C,43022,wikilarge_1d00e6f4b536410105ba,low,overlap,3,1.0,9.578856507937113,11.237558404604593,1.6587018966674805
C,43022,wikilarge_1d1caa5563cb01ae06b5,high,nonoverlap,3,2.0,-0.09441518783569336,0.1392649014790853,0.23368008931477866
C,43022,wikilarge_1d1caa5563cb01ae06b5,high,overlap,3,1.0,2.91544683650136,3.03192837908864,0.11648154258728027
C,43022,wikilarge_1d2f1c24794bab6c8a84,medium,nonoverlap,3,2.0,-1.698165734608968,-1.1351423263549805,0.5630234082539877
C,43022,wikilarge_1d2f1c24794bab6c8a84,medium,overlap,3,1.0,4.9725645780563354,5.252415219942729,0.27985064188639325
C,43022,wikilarge_1d6aeaafd983a8f65dcc,medium,nonoverlap,3,2.0,-4.531549692153931,-2.5403154691060386,1.9912342230478923
C,43022,wikilarge_1d6aeaafd983a8f65dcc,medium,overlap,3,1.0,3.259093960126241,2.548393448193868,-0.710700511932373
C,43022,wikilarge_1e68ed1261a7e124376d,medium,nonoverlap,3,2.0,-1.4606164296468098,-1.6221462488174438,-0.16152981917063394
C,43022,wikilarge_1e68ed1261a7e124376d,medium,overlap,3,1.0,0.05228236434049904,0.05016337948230406,-0.002118984858194987
C,43022,wikilarge_1e8724204d3dcd06bfde,low,nonoverlap,3,2.0,0.4273160696029663,-0.04112601280212402,-0.46844208240509033
C,43022,wikilarge_1e8724204d3dcd06bfde,low,overlap,3,1.0,7.5946796635786695,7.4514299929142,-0.1432496706644694
C,43022,wikilarge_1e95880e2f616e369270,high,nonoverlap,3,2.0,5.606213788191478,6.195636570453644,0.5894227822621664
C,43022,wikilarge_1e95880e2f616e369270,high,overlap,3,1.0,0.9384266225000223,0.6876549609005451,-0.2507716615994771
C,43022,wikilarge_1f218c887acbc9fa8e8d,low,nonoverlap,3,2.0,0.4675864080588023,0.7436071336269379,0.27602072556813556
C,43022,wikilarge_1f218c887acbc9fa8e8d,low,overlap,3,1.0,1.9760043465842803,1.2284421964238088,-0.7475621501604716
C,43022,wikilarge_1f660b8fa73ea6f1e742,low,nonoverlap,3,2.0,-1.459821303685506,-1.4253862301508586,0.03443507353464762
C,43022,wikilarge_1f660b8fa73ea6f1e742,low,overlap,3,1.0,2.970172882080078,3.9192139307657876,0.9490410486857096
C,43022,wikilarge_1f7a0a2d088e6bec5cde,high,nonoverlap,3,2.0,0.17511574427286783,-1.7024365266164143,-1.8775522708892822
C,43022,wikilarge_1f7a0a2d088e6bec5cde,high,overlap,3,1.0,10.141056701540947,6.4632094750801725,-3.677847226460775
C,43022,wikilarge_1f7cd57ea34b1586925b,medium,nonoverlap,3,2.0,-0.4929991165796916,-0.2611962556838989,0.23180286089579263
C,43022,wikilarge_1f7cd57ea34b1586925b,medium,overlap,3,1.0,7.701127409934998,8.383347233136496,0.6822198232014974
C,43022,wikilarge_1fbee3e06522221ad0d8,medium,nonoverlap,3,2.0,-1.34885839621226,-1.9407658974329631,-0.5919075012207031
C,43022,wikilarge_1fbee3e06522221ad0d8,medium,overlap,3,1.0,3.776780128479004,5.557486852010091,1.7807067235310872
C,43022,wikilarge_1fd3d47910bf834a4c92,medium,nonoverlap,3,2.0,-0.10723278919855754,-0.7658371925354004,-0.6586044033368429
C,43022,wikilarge_1fd3d47910bf834a4c92,medium,overlap,3,1.0,2.073199893037478,1.9014731893936794,-0.17172670364379883
C,43022,wikilarge_1fda9bdca22fd7563376,low,nonoverlap,3,2.0,-1.3582873344421387,-1.079361120859782,0.27892621358235675
C,43022,wikilarge_1fda9bdca22fd7563376,low,overlap,3,1.0,3.651022434234619,3.705944538116455,0.05492210388183594
C,43022,wikilarge_1fdb4693592aec3af02e,medium,nonoverlap,3,2.0,-0.9886336326599121,-1.0828648408253987,-0.09423120816548665
C,43022,wikilarge_1fdb4693592aec3af02e,medium,overlap,3,1.0,0.5478280565390984,0.4729949316630761,-0.07483312487602234
C,43022,wikilarge_1ffb9d6a0007ec49ed22,high,nonoverlap,3,2.0,-1.922149916489919,-1.5216919978459675,0.4004579186439514
C,43022,wikilarge_1ffb9d6a0007ec49ed22,high,overlap,3,1.0,5.691216429074605,5.292030930519104,-0.3991854985555013
C,43022,wikilarge_200184b7779591442c9a,low,nonoverlap,3,2.0,0.7640938758850098,1.1362241109212239,0.3721302350362142
C,43022,wikilarge_200184b7779591442c9a,low,overlap,3,1.0,7.45062239964803,7.017390727996826,-0.4332316716512044
C,43022,wikilarge_201b0de291a910b7928c,medium,nonoverlap,3,2.0,-4.650906085968018,-4.275540749231975,0.3753653367360433
C,43022,wikilarge_201b0de291a910b7928c,medium,overlap,3,1.0,5.276975899934769,5.271152605613072,-0.005823294321695964
C,43022,wikilarge_206052ceb76cc9d62cf1,high,nonoverlap,3,2.0,-1.626093904177348,-1.2803614536921184,0.3457324504852295
C,43022,wikilarge_206052ceb76cc9d62cf1,high,overlap,3,1.0,5.89095245860517,6.754646172747016,0.8636937141418457
C,43022,wikilarge_20910ad57df568a075d8,low,nonoverlap,3,2.0,1.8718729813893635,1.7234092553456624,-0.14846372604370117
C,43022,wikilarge_20910ad57df568a075d8,low,overlap,3,1.0,12.23157956947883,10.164072779317697,-2.067506790161133
C,43022,wikilarge_20941eefffe023caa211,low,nonoverlap,3,2.0,0.4055489997069041,1.1378725866476695,0.7323235869407654
C,43022,wikilarge_20941eefffe023caa211,low,overlap,3,1.0,4.72537833203872,5.922894296546777,1.1975159645080566
C,43022,wikilarge_2147eea0e83f5916c782,medium,nonoverlap,3,2.0,-1.4107918341954548,-1.0454296668370564,0.36536216735839844
C,43022,wikilarge_2147eea0e83f5916c782,medium,overlap,3,1.0,1.9667415097355843,2.1787322238087654,0.21199071407318115
C,43022,wikilarge_2159fd24df28cba23ee3,low,nonoverlap,3,2.0,0.6436876853307089,0.25381791591644287,-0.38986976941426593
C,43022,wikilarge_2159fd24df28cba23ee3,low,overlap,3,1.0,1.9635728597640991,2.0340346892674765,0.07046182950337727
C,43022,wikilarge_2179fcc464b8751d096c,high,nonoverlap,3,2.0,0.4442196289698283,1.313685139020284,0.8694655100504557
C,43022,wikilarge_2179fcc464b8751d096c,high,overlap,3,1.0,-3.560530344645182,-6.320586522420247,-2.760056177775065
C,43022,wikilarge_22634527b3fc297811de,high,nonoverlap,3,2.0,-3.841452439626058,-4.581226507822673,-0.7397740681966146
C,43022,wikilarge_22634527b3fc297811de,high,overlap,3,1.0,7.747811257839203,7.122973223527272,-0.6248380343119303
C,43022,wikilarge_2276300fac616c0bfcfa,high,nonoverlap,3,2.0,0.8020250797271729,1.0087797244389851,0.20675464471181235
C,43022,wikilarge_2276300fac616c0bfcfa,high,overlap,3,1.0,0.3453746860225995,0.33798954139153164,-0.007385144631067912
C,43022,wikilarge_227c159bff6a7525717c,high,nonoverlap,3,2.0,2.576787233352661,3.252938747406006,0.6761515140533447
C,43022,wikilarge_227c159bff6a7525717c,high,overlap,3,1.0,5.119471156038344,6.2834824755166965,1.1640113194783528
C,43022,wikilarge_227cc5ae279842339ba0,low,nonoverlap,3,2.0,-1.4249953031539917,-1.2731939951578777,0.1518013079961141
C,43022,wikilarge_227cc5ae279842339ba0,low,overlap,3,1.0,5.761926112696528,5.748733935877681,-0.013192176818847656
C,43022,wikilarge_22c17422963d9ceaad07,low,nonoverlap,3,2.0,0.3047329783439636,0.09474015235900879,-0.20999282598495483
C,43022,wikilarge_22c17422963d9ceaad07,low,overlap,3,1.0,5.149160395065944,5.811544428269069,0.662384033203125
C,43022,wikilarge_239e2eeecc5a60291da5,high,nonoverlap,3,2.0,2.653959115346273,2.3640759785970054,-0.2898831367492676
C,43022,wikilarge_239e2eeecc5a60291da5,high,overlap,3,1.0,7.557113140821457,8.660369207461676,1.103256066640218
C,43022,wikilarge_23bea610c35468680526,low,nonoverlap,3,2.0,1.471693754196167,0.7917753855387369,-0.67991836865743
C,43022,wikilarge_23bea610c35468680526,low,overlap,3,1.0,2.022362232208252,2.7775090535481772,0.7551468213399252
C,43022,wikilarge_23d35450b97e7cb57e9a,low,nonoverlap,3,2.0,-0.8621619542439779,-0.6935178438822428,0.16864411036173502
C,43022,wikilarge_23d35450b97e7cb57e9a,low,overlap,3,1.0,0.8980467319488525,2.2334049542744956,1.3353582223256428
C,43022,wikilarge_242215190cc0a7f758ed,medium,nonoverlap,3,2.0,0.037544568379720054,-0.4575326442718506,-0.4950772126515706
C,43022,wikilarge_242215190cc0a7f758ed,medium,overlap,3,1.0,3.3901479989290237,3.539252753059069,0.14910475413004556
C,43022,wikilarge_247259b113f9b56f7915,medium,nonoverlap,3,2.0,-1.0642811457316081,-1.077143669128418,-0.012862523396809896
C,43022,wikilarge_247259b113f9b56f7915,medium,overlap,3,1.0,4.117056556046009,4.076737590134144,-0.040318965911865234
C,43022,wikilarge_24b02077682fcc3cc128,high,nonoverlap,3,2.0,0.7891351679960886,1.117209295431773,0.3280741274356842
C,43022,wikilarge_24b02077682fcc3cc128,high,overlap,3,1.0,1.5062712182601292,1.0056988547245662,-0.5005723635355631
C,43022,wikilarge_24bb2b88b72703ec3954,low,nonoverlap,3,2.0,-0.46194108327229816,-0.3998167912165324,0.062124292055765785
C,43022,wikilarge_24bb2b88b72703ec3954,low,overlap,3,1.0,0.09474293390909831,0.0726173718770345,-0.0221255620320638
C,43022,wikilarge_24d1f5ef28ba51ab0914,medium,nonoverlap,3,2.0,-0.23672624429066977,-0.4912521044413249,-0.2545258601506551
C,43022,wikilarge_24d1f5ef28ba51ab0914,medium,overlap,3,1.0,3.6027879243095717,3.724893443286419,0.12210551897684734
C,43022,wikilarge_25386d77a7c33ea47777,low,nonoverlap,3,2.0,0.6563190221786499,0.5898642142613729,-0.06645480791727702
C,43022,wikilarge_25386d77a7c33ea47777,low,overlap,3,1.0,1.0552236996591091,0.7008706294000149,-0.35435307025909424
C,43022,wikilarge_25516cae44143a64bfc3,high,nonoverlap,3,2.0,0.326296329498291,0.09019378821055095,-0.23610254128774008
C,43022,wikilarge_25516cae44143a64bfc3,high,overlap,3,1.0,7.010460926219821,7.579159014547865,0.5686980883280436
C,43022,wikilarge_2588296da22e7cdd294e,medium,nonoverlap,3,2.0,0.7919799089431763,1.0417279799779255,0.24974807103474936
C,43022,wikilarge_2588296da22e7cdd294e,medium,overlap,3,1.0,8.780678994332751,8.248892711475492,-0.5317862828572592
C,43022,wikilarge_25a4755e1ef697a28cc7,medium,nonoverlap,3,2.0,-0.1601565678914388,-0.4265601535638173,-0.26640358567237854
C,43022,wikilarge_25a4755e1ef697a28cc7,medium,overlap,3,1.0,2.297606730212768,2.2771796621382236,-0.02042706807454427
C,43022,wikilarge_25b20176a3d389e8637d,low,nonoverlap,3,2.0,0.4814616839090983,0.6849315166473389,0.20346983273824057
C,43022,wikilarge_25b20176a3d389e8637d,low,overlap,3,1.0,3.248793045679728,3.4607160091400146,0.21192296346028647
C,43022,wikilarge_25d7c94af0da53c3e651,high,nonoverlap,3,2.0,0.6598872343699137,1.0361247062683105,0.3762374718983968
C,43022,wikilarge_25d7c94af0da53c3e651,high,overlap,3,1.0,0.46683845700075227,0.42208545189350843,-0.04475300510724386
C,43022,wikilarge_261250065d5cd65c9087,low,nonoverlap,3,2.0,-0.03126319249471029,-0.1791322628657023,-0.14786907037099203
C,43022,wikilarge_261250065d5cd65c9087,low,overlap,3,1.0,2.7326908260583878,3.4436584462722144,0.7109676202138265
C,43022,wikilarge_2616d65c7c84bed82cfc,medium,nonoverlap,3,2.0,-2.4193385442097983,-2.145903984705607,0.2734345595041911
C,43022,wikilarge_2616d65c7c84bed82cfc,medium,overlap,3,1.0,7.244865262880921,7.089167758201559,-0.15569750467936197
C,43022,wikilarge_26409091d063bc05fe40,high,nonoverlap,3,2.0,-0.9400134881337484,-0.8575655619303385,0.08244792620340984
C,43022,wikilarge_26409091d063bc05fe40,high,overlap,3,1.0,6.313495439166824,6.18335624722143,-0.1301391919453939
C,43022,wikilarge_2747cbd6810cd3ecbcd2,medium,nonoverlap,3,2.0,-0.30543752511342365,-1.2394410769144695,-0.9340035518010458
C,43022,wikilarge_2747cbd6810cd3ecbcd2,medium,overlap,3,1.0,4.682975769042969,5.453412055969238,0.7704362869262695
C,43022,wikilarge_27b7442f7d1386062871,medium,nonoverlap,3,2.0,0.8310669263203939,2.077087124188741,1.2460201978683472
C,43022,wikilarge_27b7442f7d1386062871,medium,overlap,3,1.0,5.210820098718007,5.401905755201976,0.1910856564839681
C,43022,wikilarge_27c9bb30b419ead70bf9,high,nonoverlap,3,2.0,4.053691148757935,3.964723745981852,-0.08896740277608235
C,43022,wikilarge_27c9bb30b419ead70bf9,high,overlap,3,1.0,7.06451482574145,5.811658889055252,-1.252855936686198
C,43022,wikilarge_28859234a80050531d1f,medium,nonoverlap,3,2.0,0.46322767560680705,0.002798842266201973,-0.4604288333406051
C,43022,wikilarge_28859234a80050531d1f,medium,overlap,3,1.0,7.8172452847162885,7.602191249529521,-0.21505403518676758
C,43022,wikilarge_28dd13f64bb5b70246e5,high,nonoverlap,3,2.0,1.694061239560445,1.464254339536031,-0.22980690002441406
C,43022,wikilarge_28dd13f64bb5b70246e5,high,overlap,3,1.0,4.867837728311618,5.756140531351169,0.8883028030395508
C,43022,wikilarge_28e1c22de2df03318674,low,nonoverlap,3,2.0,0.43152840932210285,-0.3595782121022542,-0.7911066214243571
C,43022,wikilarge_28e1c22de2df03318674,low,overlap,3,1.0,6.614995027581851,6.16859470307827,-0.44640032450358075
C,43022,wikilarge_2906489088723febe364,low,nonoverlap,3,2.0,-0.4243087371190389,-0.39944998423258465,0.024858752886454265
C,43022,wikilarge_2906489088723febe364,low,overlap,3,1.0,0.8967421054840088,-0.018292983373006184,-0.915035088857015
C,43022,wikilarge_2979ba5c8a5d68745e39,low,nonoverlap,3,2.0,0.010184692839781443,-0.010016392295559248,-0.02020108513534069
C,43022,wikilarge_2979ba5c8a5d68745e39,low,overlap,3,1.0,3.4939228693644204,2.9812854131062827,-0.5126374562581381
C,43022,wikilarge_2989fe1a29001c2e9f5c,high,nonoverlap,3,2.0,-0.34753700097401935,-0.06715782483418782,0.28037917613983154
C,43022,wikilarge_2989fe1a29001c2e9f5c,high,overlap,3,1.0,9.140297167624036,8.881929629171887,-0.25836753845214844
C,43022,wikilarge_298b930f041b3ee0560a,medium,nonoverlap,3,2.0,1.6004867553710938,1.2277456919352214,-0.3727410634358724
C,43022,wikilarge_298b930f041b3ee0560a,medium,overlap,3,1.0,4.44138777256012,3.047584811846415,-1.3938029607137044
C,43022,wikilarge_29a149f216d477d94d7a,medium,nonoverlap,3,2.0,0.3456057508786519,0.26785482962926227,-0.07775092124938965
C,43022,wikilarge_29a149f216d477d94d7a,medium,overlap,3,1.0,2.3092352777409055,2.253171466756612,-0.05606381098429362
C,43022,wikilarge_2a0e454512b137df0c5a,high,nonoverlap,3,2.0,-0.8641783595085144,-1.5567869941393535,-0.692608634630839
C,43022,wikilarge_2a0e454512b137df0c5a,high,overlap,3,1.0,0.3908275713523229,0.527018204331398,0.1361906329790751
C,43022,wikilarge_2a189ca6f3012f3b65bc,high,nonoverlap,3,2.0,0.05442341168721517,-0.7889196872711182,-0.8433430989583334
C,43022,wikilarge_2a189ca6f3012f3b65bc,high,overlap,3,1.0,2.4638149787982306,2.337937042117119,-0.12587793668111166
C,43022,wikilarge_2ab07cdf9361d56608dc,medium,nonoverlap,3,2.0,0.7415393590927124,0.723881741364797,-0.017657617727915447
C,43022,wikilarge_2ab07cdf9361d56608dc,medium,overlap,3,1.0,2.278650472561518,2.178198128938675,-0.10045234362284343
C,43022,wikilarge_2ab0f713cd3db63eadbf,medium,nonoverlap,3,2.0,-0.7886691093444824,-0.6268757184346517,0.16179339090983072
C,43022,wikilarge_2ab0f713cd3db63eadbf,medium,overlap,3,1.0,0.39236471988260746,0.7643483970314264,0.37198367714881897
C,43022,wikilarge_2acb607d7e2b21091c4c,medium,nonoverlap,3,2.0,-0.6936471462249756,-0.48621098200480145,0.20743616422017416
C,43022,wikilarge_2acb607d7e2b21091c4c,medium,overlap,3,1.0,0.13664070020119348,0.0314585343003273,-0.1051821659008662
C,43022,wikilarge_2ae4d1b9924bade06dea,medium,nonoverlap,3,2.0,1.3024452527364094,0.8952609697977701,-0.40718428293863934
C,43022,wikilarge_2ae4d1b9924bade06dea,medium,overlap,3,1.0,3.779402599980434,4.204388485600551,0.4249858856201172
C,43022,wikilarge_2b169ea4c024a2038ec9,medium,nonoverlap,3,2.0,1.1865978240966797,1.394956906636556,0.2083590825398763
C,43022,wikilarge_2b169ea4c024a2038ec9,medium,overlap,3,1.0,0.3804679910341899,0.9923008481661478,0.611832857131958
C,43022,wikilarge_2b4c5408fc935ecf3c49,high,nonoverlap,3,2.0,2.901837189992269,2.07735808690389,-0.8244791030883789
C,43022,wikilarge_2b4c5408fc935ecf3c49,high,overlap,3,1.0,1.9389695761104424,2.3540664948523045,0.415096918741862
C,43022,wikilarge_2b523b0eaf75a9e78051,medium,nonoverlap,3,2.0,-0.38928620020548504,-0.41881569226582843,-0.029529492060343426
C,43022,wikilarge_2b523b0eaf75a9e78051,medium,overlap,3,1.0,0.6631625493367513,1.0431254704793294,0.3799629211425781
C,43022,wikilarge_2b621b8353c5f4af0f46,high,nonoverlap,3,2.0,0.5748491684595743,-0.18635181585947672,-0.7612009843190511
C,43022,wikilarge_2b621b8353c5f4af0f46,high,overlap,3,1.0,-1.0229159990946453,-0.66654372215271,0.35637227694193524
C,43022,wikilarge_2b6eabaa338ec6f45241,low,nonoverlap,3,2.0,-0.6030328671137491,-0.40877604484558105,0.19425682226816812
C,43022,wikilarge_2b6eabaa338ec6f45241,low,overlap,3,1.0,6.515490409297247,5.622646844945848,-0.8928435643513998
