sentence_uid,source,row_example_id,axis_row_index,sentence_words,row_words,char_start,char_end,mode,n_target_tokens,n_masked,target_truncated_right,loss,endpoint,endpoint_path,description
r0898_s06,childes,920000898,898,8,160,690,725,isolation,11,1,False,0.0010905277449637651,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r0928_s04,childes,920000928,928,8,160,838,882,isolation,13,3,False,7.509693622589111,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1104_s06,childes,920001104,1104,9,160,732,776,isolation,15,4,False,5.038681507110596,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1149_s01,childes,920001149,1149,13,160,232,302,isolation,21,4,False,3.2129199504852295,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1244_s01,gutenberg,920001244,1244,10,160,92,142,isolation,15,2,False,3.611034393310547,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1254_s05,gutenberg,920001254,1254,9,160,356,405,isolation,15,2,False,11.532943725585938,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1317_s04,gutenberg,920001317,1317,37,160,352,541,isolation,39,8,False,4.569674491882324,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1341_s05,gutenberg,920001341,1341,9,160,537,579,isolation,10,1,False,0.0010283663868904114,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1385_s02,gutenberg,920001385,1385,10,160,158,200,isolation,14,1,False,0.11178863793611526,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1408_s05,gutenberg,920001408,1408,8,160,590,641,isolation,16,2,False,9.044227600097656,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1437_s02,gutenberg,920001437,1437,16,160,365,447,isolation,22,4,False,2.5852558612823486,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1448_s03,gutenberg,920001448,1448,15,160,231,321,isolation,19,1,False,8.572921752929688,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1500_s03,gutenberg,920001500,1500,45,160,271,501,isolation,57,12,False,4.276365280151367,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1555_s05,gutenberg,920001555,1555,10,160,635,685,isolation,12,1,False,8.523880958557129,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1667_s00,gutenberg,920001667,1667,10,160,0,53,isolation,21,1,False,5.157959938049316,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1682_s03,gutenberg,920001682,1682,10,160,253,309,isolation,18,3,False,5.678334712982178,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1783_s00,gutenberg,920001783,1783,22,160,0,132,isolation,31,4,False,8.173775672912598,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1802_s07,gutenberg,920001802,1802,11,160,796,842,isolation,14,5,False,6.2636919021606445,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1959_s02,open_subtitles,920001959,1959,10,160,196,248,isolation,13,2,False,5.891386985778809,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r1988_s00,open_subtitles,920001988,1988,9,160,0,44,isolation,13,3,False,3.6436526775360107,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2010_s01,open_subtitles,920002010,2010,40,160,180,373,isolation,48,12,False,3.1868817806243896,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2023_s04,open_subtitles,920002023,2023,8,160,289,331,isolation,10,1,False,5.651467323303223,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2124_s00,open_subtitles,920002124,2124,8,160,133,184,isolation,20,3,False,8.018415451049805,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2127_s02,open_subtitles,920002127,2127,11,160,200,259,isolation,16,4,False,4.379299163818359,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2165_s04,open_subtitles,920002165,2165,8,160,722,764,isolation,11,1,False,8.58489990234375,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2171_s04,open_subtitles,920002171,2171,9,160,399,446,isolation,14,5,False,5.739015579223633,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2225_s04,open_subtitles,920002225,2225,9,160,682,724,isolation,10,1,False,1.7509164810180664,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2345_s06,open_subtitles,920002345,2345,12,160,548,597,isolation,22,2,False,3.968844175338745,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2438_s03,open_subtitles,920002438,2438,10,160,308,361,isolation,13,1,False,2.8026065826416016,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2500_s08,open_subtitles,920002500,2500,10,160,724,770,isolation,11,1,False,3.9945764541625977,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2505_s06,open_subtitles,920002505,2505,8,160,614,667,isolation,11,1,False,0.14453330636024475,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2522_s02,open_subtitles,920002522,2522,10,160,232,276,isolation,11,1,False,0.5819137096405029,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2624_s04,simple_wiki,920002624,2624,8,160,444,483,isolation,17,4,False,3.7028450965881348,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2661_s04,simple_wiki,920002661,2661,10,160,501,550,isolation,22,4,False,1.6020612716674805,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2665_s08,simple_wiki,920002665,2665,15,160,687,793,isolation,28,6,False,6.117866516113281,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2699_s01,simple_wiki,920002699,2699,21,160,127,243,isolation,34,7,False,6.0211381912231445,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2704_s02,simple_wiki,920002704,2704,12,160,274,344,isolation,17,2,False,1.3679825067520142,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2815_s05,simple_wiki,920002815,2815,22,160,681,795,isolation,41,5,False,2.7045047283172607,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2826_s05,simple_wiki,920002826,2826,22,160,543,657,isolation,49,8,False,1.3491734266281128,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2856_s04,simple_wiki,920002856,2856,17,160,518,601,isolation,33,4,False,1.3934402465820312,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2866_s01,simple_wiki,920002866,2866,14,160,76,165,isolation,35,8,False,4.497847557067871,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2907_s03,simple_wiki,920002907,2907,45,160,279,516,isolation,68,12,False,2.7831714153289795,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2941_s04,simple_wiki,920002941,2941,17,160,435,517,isolation,21,3,False,8.214632987976074,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2945_s00,simple_wiki,920002945,2945,11,160,0,66,isolation,21,2,False,4.3542680740356445,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2992_s02,switchboard,920002992,2992,9,160,259,314,isolation,14,2,False,7.318061828613281,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2992_s04,switchboard,920002992,2992,23,160,452,572,isolation,29,4,False,4.238368988037109,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2994_s01,switchboard,920002994,2994,10,160,88,132,isolation,15,3,False,9.290562629699707,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2994_s02,switchboard,920002994,2994,17,160,146,230,isolation,24,2,False,0.12367430329322815,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2994_s06,switchboard,920002994,2994,32,160,560,741,isolation,44,5,False,4.090239524841309,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2996_s00,switchboard,920002996,2996,11,160,0,56,isolation,13,2,False,2.160120964050293,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2997_s00,switchboard,920002997,2997,31,160,18,181,isolation,45,7,False,3.0628502368927,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2997_s03,switchboard,920002997,2997,12,160,442,499,isolation,16,2,False,1.6970670223236084,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2997_s04,switchboard,920002997,2997,16,160,500,568,isolation,22,3,False,1.5199908018112183,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2997_s06,switchboard,920002997,2997,10,160,731,776,isolation,12,3,False,6.7836151123046875,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
r2998_s01,switchboard,920002998,2998,9,160,88,128,isolation,11,1,False,1.764987826347351,chck82_slow_scale1p75,experiments/archive/frontier_consolidation/training/runs/adapter128_scale1p75_h100M100M_seed43022_official_ladder/hf_model/chck_82M,protected slow-adapter chck82 reference
