i,item_id,split_key,source,target_kind,target_text,target_id,nll_base,top1_base,rank_base,nll_true,top1_true,rank_true,nll_decoy,top1_decoy,rank_decoy,changed_frac_bin,changed_target_frac_proxy,content_overlap,decoy_pair_id,decoy_row_index,doc_id,example_id,overlap_bin,pair_id,rewrite_words,row_index,source_words,target_char_end,target_char_start
76,edit:frontier_consolidation_fwcompact_medium_023535:0:50-52,row:388,compact_edit,content,er,202,6.514585018157959,0,158,5.710907936096191,0,57,6.465076923370361,0,148,0p4_0p6,0.5,0.4166666666666667,frontier_consolidation_fwcompact_medium_018200,1003,16512,750388,0p4_0p6,frontier_consolidation_fwcompact_medium_023535,18,388,41,52,50
77,edit:frontier_consolidation_fwcompact_medium_021734:0:2-5,row:2276,compact_edit,content,ban,4703,9.010160446166992,0,1350,10.934714317321777,0,400,9.04477310180664,0,1239,0p4_0p6,0.5,0.42857142857142855,frontier_consolidation_fwcompact_medium_017352,1828,6529,752276,0p4_0p6,frontier_consolidation_fwcompact_medium_021734,12,2276,28,5,2
78,edit:frontier_consolidation_fwcompact_medium_017210:0:51-53,row:2327,compact_edit,content,ca,518,7.379929542541504,0,281,0.014987719245254993,1,1,7.069057941436768,0,213,0p2_0p4,0.2727272727272727,0.5833333333333334,frontier_consolidation_fwcompact_medium_010797,1869,7,752327,0p4_0p6,frontier_consolidation_fwcompact_medium_017210,11,2327,20,53,51
79,edit:frontier_consolidation_fwcompact_medium_047126:0:21-23,row:2377,compact_edit,content,ks,787,8.519844055175781,0,620,6.128750801086426,0,70,6.35300350189209,0,94,lt0p2,0.15,0.5294117647058824,frontier_consolidation_fwcompact_medium_036558,2420,7046,752377,0p4_0p6,frontier_consolidation_fwcompact_medium_047126,20,2377,29,23,21
80,edit:frontier_consolidation_fwcompact_medium_048103:0:0-4,row:1375,compact_edit,content,Dire,6428,10.001482009887695,0,2099,10.893020629882812,0,2949,11.682609558105469,0,5034,0p4_0p6,0.4,0.625,frontier_consolidation_fwcompact_medium_024863,302,1620,751375,0p6_0p8,frontier_consolidation_fwcompact_medium_048103,15,1375,23,4,0
81,edit:frontier_consolidation_fwcompact_medium_020778:0:44-50,row:2603,compact_edit,content,ations,895,3.4208765029907227,0,3,5.785837650299072,0,8,3.614839792251587,0,2,0p2_0p4,0.2777777777777778,0.38461538461538464,frontier_consolidation_fwcompact_medium_054652,456,2985,752603,lt0p4,frontier_consolidation_fwcompact_medium_020778,18,2603,24,50,44
82,edit:frontier_consolidation_fwcompact_medium_034422:0:52-58,row:2151,compact_edit,content,itched,3548,5.14711332321167,0,18,2.972581624984741,1,1,3.648456335067749,0,2,0p2_0p4,0.35714285714285715,0.6666666666666666,frontier_consolidation_fwcompact_medium_048007,1243,14376,752151,0p6_0p8,frontier_consolidation_fwcompact_medium_034422,14,2151,22,58,52
83,edit:frontier_consolidation_fwcompact_medium_055261:0:67-71,row:1624,compact_edit,content,orse,8779,12.94161319732666,0,6438,13.015756607055664,0,4922,12.217933654785156,0,4946,0p2_0p4,0.25,0.6111111111111112,frontier_consolidation_fwcompact_medium_037849,708,12447,751624,0p6_0p8,frontier_consolidation_fwcompact_medium_055261,16,1624,29,71,67
84,edit:frontier_consolidation_fwcompact_medium_050190:0:123-124,row:740,compact_edit,number,6,26,6.903975486755371,0,65,0.05205746740102768,1,1,7.644389629364014,0,102,lt0p2,0.15789473684210525,0.6190476190476191,frontier_consolidation_fwcompact_medium_049901,1061,4321,750740,0p6_0p8,frontier_consolidation_fwcompact_medium_050190,19,740,33,124,123
85,edit:frontier_consolidation_fwcompact_medium_017389:0:0-3,row:1147,compact_edit,content,Air,4384,12.712322235107422,0,8717,11.970927238464355,0,4704,15.222946166992188,0,12204,0p2_0p4,0.36363636363636365,0.46153846153846156,frontier_consolidation_fwcompact_medium_005067,1008,15522,751147,0p4_0p6,frontier_consolidation_fwcompact_medium_017389,11,1147,18,3,0
86,edit:frontier_consolidation_fwcompact_medium_014103:0:87-90,row:1570,compact_edit,content,ish,558,0.1849762350320816,1,1,0.5446943044662476,1,1,0.6474089622497559,1,1,0p2_0p4,0.3125,0.42857142857142855,frontier_consolidation_fwcompact_medium_035126,1210,9043,751570,0p4_0p6,frontier_consolidation_fwcompact_medium_014103,16,1570,25,90,87
87,edit:frontier_consolidation_fwcompact_medium_006213:0:0-4,row:2994,compact_edit,content,Past,15580,13.978175163269043,0,12568,13.649703025817871,0,8983,14.77658748626709,0,12916,0p2_0p4,0.2777777777777778,0.42857142857142855,frontier_consolidation_fwcompact_medium_057376,467,8110,752994,0p4_0p6,frontier_consolidation_fwcompact_medium_006213,18,2994,32,4,0
88,edit:frontier_consolidation_fwcompact_medium_008904:0:85-88,row:1091,compact_edit,content,-in,3926,10.438451766967773,0,3053,13.514813423156738,0,2952,10.25448226928711,0,2814,lt0p2,0.1724137931034483,0.5161290322580645,frontier_consolidation_fwcompact_medium_028326,2161,4714,751091,0p4_0p6,frontier_consolidation_fwcompact_medium_008904,29,1091,45,88,85
89,edit:frontier_consolidation_fwcompact_medium_040886:0:60-64,row:2536,compact_edit,content,ages,1540,3.593269109725952,0,6,0.028916575014591217,1,1,3.734403133392334,0,5,0p4_0p6,0.42857142857142855,0.5882352941176471,frontier_consolidation_fwcompact_medium_001167,2009,3189,752536,0p4_0p6,frontier_consolidation_fwcompact_medium_040886,14,2536,27,64,60
90,edit:frontier_consolidation_fwcompact_medium_006744:0:54-55,row:710,compact_edit,content,B,38,0.040669966489076614,1,1,0.03344910964369774,1,1,0.03201517090201378,1,1,lt0p2,0.17647058823529413,0.6153846153846154,frontier_consolidation_fwcompact_medium_035899,2764,14015,750710,0p6_0p8,frontier_consolidation_fwcompact_medium_006744,17,710,23,55,54
91,edit:frontier_consolidation_fwcompact_medium_010703:0:79-81,row:2010,compact_edit,content,ar,224,7.363917827606201,0,313,0.0117763327434659,1,1,6.476048469543457,0,116,0p2_0p4,0.23529411764705882,0.75,frontier_consolidation_fwcompact_medium_027970,2833,11604,752010,0p6_0p8,frontier_consolidation_fwcompact_medium_010703,17,2010,22,81,79
92,edit:frontier_consolidation_fwcompact_medium_034345:0:0-5,row:774,compact_edit,content,Blood,10804,13.896411895751953,0,11411,11.210310935974121,0,1355,10.892241477966309,0,1503,0p4_0p6,0.5,0.75,frontier_consolidation_fwcompact_medium_021977,2746,8674,750774,0p6_0p8,frontier_consolidation_fwcompact_medium_034345,10,774,16,5,0
93,edit:frontier_consolidation_fwcompact_medium_016777:0:15-17,row:2269,compact_edit,content,ia,600,8.246075630187988,0,407,0.06850505620241165,1,1,8.918766021728516,0,793,0p4_0p6,0.4444444444444444,0.7142857142857143,frontier_consolidation_fwcompact_medium_036376,1351,6413,752269,0p6_0p8,frontier_consolidation_fwcompact_medium_016777,9,2269,13,17,15
94,edit:frontier_consolidation_fwcompact_medium_005524:0:12-15,row:649,compact_edit,content,zes,8255,11.738003730773926,0,5890,5.7027907371521,0,34,11.490409851074219,0,4929,0p2_0p4,0.25,0.47368421052631576,frontier_consolidation_fwcompact_medium_021114,232,4423,750649,0p4_0p6,frontier_consolidation_fwcompact_medium_005524,16,649,29,15,12
95,edit:frontier_consolidation_fwcompact_medium_026803:0:0-6,row:432,compact_edit,connective,Though,6867,11.028124809265137,0,2227,9.120180130004883,0,591,11.044862747192383,0,2583,lt0p2,0.14285714285714285,0.6190476190476191,frontier_consolidation_fwcompact_medium_004087,1080,7454,750432,0p6_0p8,frontier_consolidation_fwcompact_medium_026803,21,432,27,6,0
96,edit:frontier_consolidation_fwcompact_medium_030020:0:19-22,row:1739,compact_edit,content,ued,2149,6.570037841796875,0,122,5.635222911834717,0,47,6.04615592956543,0,74,0p2_0p4,0.25,0.5,frontier_consolidation_fwcompact_medium_029802,1468,5556,751739,0p4_0p6,frontier_consolidation_fwcompact_medium_030020,12,1739,19,22,19
97,edit:frontier_consolidation_fwcompact_medium_012089:0:77-78,row:1507,compact_edit,content,o,83,0.031062226742506027,1,1,0.03636486455798149,1,1,0.02840629406273365,1,1,0p4_0p6,0.42857142857142855,0.5,frontier_consolidation_fwcompact_medium_026845,1689,104,751507,0p4_0p6,frontier_consolidation_fwcompact_medium_012089,21,1507,32,78,77
98,edit:frontier_consolidation_fwcompact_medium_035386:0:51-56,row:2958,compact_edit,content,-term,10461,5.6034650802612305,0,48,6.011709690093994,0,3,5.924095153808594,0,64,0p4_0p6,0.42857142857142855,0.4117647058823529,frontier_consolidation_fwcompact_medium_016371,2330,7790,752958,0p4_0p6,frontier_consolidation_fwcompact_medium_035386,13,2958,22,56,51
99,edit:frontier_consolidation_fwcompact_medium_013869:0:80-85,row:2,compact_edit,content,ances,2482,4.106134414672852,0,11,0.06116795539855957,1,1,3.8069167137145996,0,3,0p2_0p4,0.3,0.9333333333333333,frontier_consolidation_fwcompact_medium_038575,867,1158,750002,ge0p8,frontier_consolidation_fwcompact_medium_013869,20,2,31,85,80
100,edit:frontier_consolidation_fwcompact_medium_036859:0:103-109,row:2283,compact_edit,content,-based,8619,9.970272064208984,0,1035,10.842910766601562,0,140,9.358799934387207,0,728,0p4_0p6,0.47619047619047616,0.43333333333333335,frontier_consolidation_fwcompact_medium_034637,1243,2997,752283,0p4_0p6,frontier_consolidation_fwcompact_medium_036859,21,2283,44,109,103
101,edit:frontier_consolidation_fwcompact_medium_043103:0:1-3,row:269,compact_edit,content,er,202,5.607358455657959,0,52,0.00844668224453926,1,1,5.250646114349365,0,25,0p2_0p4,0.23076923076923078,0.75,frontier_consolidation_fwcompact_medium_005338,2303,7346,750269,0p6_0p8,frontier_consolidation_fwcompact_medium_043103,13,269,28,3,1
102,edit:frontier_consolidation_fwcompact_medium_034217:0:31-34,row:2275,compact_edit,content,ant,341,5.358881950378418,0,22,6.980871677398682,0,7,5.521493911743164,0,25,0p2_0p4,0.2222222222222222,0.42857142857142855,frontier_consolidation_fwcompact_medium_053324,1284,8835,752275,0p4_0p6,frontier_consolidation_fwcompact_medium_034217,18,2275,31,34,31
103,edit:frontier_consolidation_fwcompact_medium_001434:0:63-69,row:199,compact_edit,content,inking,8823,13.827516555786133,0,4710,14.037776947021484,0,3106,13.783550262451172,0,4858,0p2_0p4,0.3684210526315789,0.5263157894736842,frontier_consolidation_fwcompact_medium_026429,466,8013,750199,0p4_0p6,frontier_consolidation_fwcompact_medium_001434,18,199,30,69,63
104,edit:frontier_consolidation_fwcompact_medium_012021:0:27-32,row:1040,compact_edit,content,hibit,9203,10.391778945922852,0,1217,6.863199234008789,0,80,10.483133316040039,0,1429,0p2_0p4,0.3333333333333333,0.46153846153846156,frontier_consolidation_fwcompact_medium_013285,938,16012,751040,0p4_0p6,frontier_consolidation_fwcompact_medium_012021,9,1040,20,32,27
105,edit:frontier_consolidation_fwcompact_medium_029971:0:81-83,row:2848,compact_edit,content,at,230,7.6393842697143555,0,278,0.012797020375728607,1,1,7.099205017089844,0,112,0p4_0p6,0.42857142857142855,0.47368421052631576,frontier_consolidation_fwcompact_medium_027003,2262,9177,752848,0p4_0p6,frontier_consolidation_fwcompact_medium_029971,14,2848,25,83,81
106,edit:frontier_consolidation_fwcompact_medium_047256:0:0-4,row:1500,compact_edit,content,Open,7412,10.880885124206543,0,3383,13.312798500061035,0,2261,11.260863304138184,0,4697,0p4_0p6,0.5,0.4666666666666667,frontier_consolidation_fwcompact_medium_001493,1276,6339,751500,0p4_0p6,frontier_consolidation_fwcompact_medium_047256,12,1500,20,4,0
107,edit:frontier_consolidation_fwcompact_medium_030048:0:40-41,row:1462,compact_edit,content,b,70,9.091085433959961,0,791,7.013479232788086,0,98,8.950798988342285,0,751,ge0p6,0.6153846153846154,0.36,frontier_consolidation_fwcompact_medium_019102,1635,9856,751462,lt0p4,frontier_consolidation_fwcompact_medium_030048,25,1462,43,41,40
108,edit:frontier_consolidation_fwcompact_medium_055275:0:23-26,row:1297,compact_edit,content,ate,441,2.733769178390503,1,1,5.925832271575928,0,8,2.417914628982544,1,1,0p4_0p6,0.45454545454545453,0.6153846153846154,frontier_consolidation_fwcompact_medium_037695,244,6858,751297,0p6_0p8,frontier_consolidation_fwcompact_medium_055275,11,1297,16,26,23
109,edit:frontier_consolidation_fwcompact_medium_017835:0:114-120,row:1845,compact_edit,content,aching,3971,8.342133522033691,0,542,10.620505332946777,0,1888,8.05164909362793,0,453,lt0p2,0.19047619047619047,0.5652173913043478,frontier_consolidation_fwcompact_medium_007929,2792,12920,751845,0p4_0p6,frontier_consolidation_fwcompact_medium_017835,21,1845,31,120,114
110,edit:frontier_consolidation_fwcompact_medium_058968:0:123-126,row:1573,compact_edit,content,ing,212,3.9317359924316406,0,6,2.3742105960845947,0,2,4.197692394256592,0,8,0p2_0p4,0.23809523809523808,0.6,frontier_consolidation_fwcompact_medium_043783,929,403,751573,0p6_0p8,frontier_consolidation_fwcompact_medium_058968,21,1573,30,126,123
111,edit:frontier_consolidation_fwcompact_medium_052292:0:0-1,row:2021,compact_edit,content,A,263,8.740875244140625,0,807,9.740555763244629,0,1754,8.997154235839844,0,1028,0p4_0p6,0.42857142857142855,0.45454545454545453,frontier_consolidation_fwcompact_medium_042841,460,1266,752021,0p4_0p6,frontier_consolidation_fwcompact_medium_052292,21,2021,36,1,0
112,edit:frontier_consolidation_fwcompact_medium_059677:0:24-27,row:884,compact_edit,content,ent,271,5.561203956604004,0,46,0.016688622534275055,1,1,4.7258734703063965,0,17,0p2_0p4,0.23529411764705882,0.5625,frontier_consolidation_fwcompact_medium_016614,2661,10883,750884,0p4_0p6,frontier_consolidation_fwcompact_medium_059677,17,884,30,27,24
113,edit:frontier_consolidation_fwcompact_medium_018246:0:45-48,row:520,compact_edit,content,rub,10749,5.10044527053833,0,12,0.017640715464949608,1,1,4.878750801086426,0,10,0p2_0p4,0.3333333333333333,0.7,frontier_consolidation_fwcompact_medium_022447,2535,14320,750520,0p6_0p8,frontier_consolidation_fwcompact_medium_018246,9,520,15,48,45
114,edit:frontier_consolidation_fwcompact_medium_051586:0:25-30,row:2542,compact_edit,content,abled,9971,7.328741073608398,0,229,7.703404426574707,0,217,7.249381065368652,0,228,0p2_0p4,0.3,0.5714285714285714,frontier_consolidation_fwcompact_medium_046010,2037,7955,752542,0p4_0p6,frontier_consolidation_fwcompact_medium_051586,10,2542,14,30,25
115,edit:frontier_consolidation_fwcompact_medium_022408:0:2-4,row:645,compact_edit,content,ad,277,5.817235946655273,0,56,7.404626846313477,0,243,5.981569766998291,0,76,0p4_0p6,0.4444444444444444,0.391304347826087,frontier_consolidation_fwcompact_medium_019206,1734,5517,750645,lt0p4,frontier_consolidation_fwcompact_medium_022408,18,645,34,4,2
116,edit:frontier_consolidation_fwcompact_medium_036343:0:51-52,row:1620,compact_edit,number,5,25,9.406970977783203,0,824,8.489216804504395,0,532,9.715831756591797,0,1048,0p4_0p6,0.5333333333333333,0.7894736842105263,frontier_consolidation_fwcompact_medium_059210,891,13615,751620,0p6_0p8,frontier_consolidation_fwcompact_medium_036343,30,1620,38,52,51
117,edit:frontier_consolidation_fwcompact_medium_044289:0:75-79,row:2631,compact_edit,content,cked,11811,9.318154335021973,0,430,2.9159679412841797,0,3,10.389631271362305,0,1045,ge0p6,0.8,0.5333333333333333,frontier_consolidation_fwcompact_medium_006402,2098,11245,752631,0p4_0p6,frontier_consolidation_fwcompact_medium_044289,15,2631,22,79,75
118,edit:frontier_consolidation_fwcompact_medium_057327:0:0-6,row:2089,compact_edit,connective,Though,6867,8.490039825439453,0,395,7.432104110717773,0,153,8.041903495788574,0,235,0p4_0p6,0.4375,0.45,frontier_consolidation_fwcompact_medium_059434,632,16877,752089,0p4_0p6,frontier_consolidation_fwcompact_medium_057327,16,2089,30,6,0
119,edit:frontier_consolidation_fwcompact_medium_043220:0:18-22,row:2446,compact_edit,content,fers,9055,3.1740763187408447,0,3,1.2930397987365723,1,1,2.9784700870513916,0,2,0p2_0p4,0.25,0.6,frontier_consolidation_fwcompact_medium_005917,1516,13083,752446,0p6_0p8,frontier_consolidation_fwcompact_medium_043220,12,2446,18,22,18
120,edit:frontier_consolidation_fwcompact_medium_046155:0:26-28,row:1209,compact_edit,content,-c,1822,8.226932525634766,0,629,11.475425720214844,0,198,7.49200439453125,0,310,0p4_0p6,0.5714285714285714,0.6666666666666666,frontier_consolidation_fwcompact_medium_028587,157,8977,751209,0p6_0p8,frontier_consolidation_fwcompact_medium_046155,14,1209,26,28,26
121,edit:frontier_consolidation_fwcompact_medium_023855:0:60-65,row:2838,compact_edit,content,atory,4467,7.33844518661499,0,116,0.4111977219581604,1,1,6.766408920288086,0,104,0p2_0p4,0.3333333333333333,0.8888888888888888,frontier_consolidation_fwcompact_medium_015973,2581,4266,752838,ge0p8,frontier_consolidation_fwcompact_medium_023855,9,2838,15,65,60
122,edit:frontier_consolidation_fwcompact_medium_036376:0:6-7,row:1351,compact_edit,number,0,20,0.35986238718032837,1,1,0.15030725300312042,1,1,0.6366612315177917,1,1,0p2_0p4,0.3333333333333333,0.6666666666666666,frontier_consolidation_fwcompact_medium_060555,330,4579,751351,0p6_0p8,frontier_consolidation_fwcompact_medium_036376,11,1351,16,7,6
123,edit:frontier_consolidation_fwcompact_medium_037474:0:35-37,row:1648,compact_edit,content,'s,249,1.9844862222671509,0,2,3.355527639389038,0,3,2.683079481124878,0,2,0p2_0p4,0.3333333333333333,0.4,frontier_consolidation_fwcompact_medium_028881,1422,9654,751648,0p4_0p6,frontier_consolidation_fwcompact_medium_037474,9,1648,17,37,35
124,edit:frontier_consolidation_fwcompact_medium_013200:0:36-41,row:1138,compact_edit,content,ining,1494,12.238978385925293,0,4875,7.764531135559082,0,195,12.440558433532715,0,6125,lt0p2,0.14285714285714285,0.4375,frontier_consolidation_fwcompact_medium_047973,2669,2472,751138,0p4_0p6,frontier_consolidation_fwcompact_medium_013200,19,1138,29,41,36
125,edit:frontier_consolidation_fwcompact_medium_014246:0:67-72,row:388,compact_edit,content,-like,6859,8.342647552490234,0,53,8.657465934753418,0,132,9.142908096313477,0,91,0p2_0p4,0.2857142857142857,0.4444444444444444,frontier_consolidation_fwcompact_medium_045921,442,10471,750388,0p4_0p6,frontier_consolidation_fwcompact_medium_014246,14,388,28,72,67
126,edit:frontier_consolidation_fwcompact_medium_000819:0:45-50,row:1595,compact_edit,content,cling,8587,1.4760916233062744,1,1,8.83723258972168,0,454,3.6126105785369873,1,1,0p2_0p4,0.2777777777777778,0.6666666666666666,frontier_consolidation_fwcompact_medium_007111,1171,12271,751595,0p6_0p8,frontier_consolidation_fwcompact_medium_000819,18,1595,39,50,45
127,edit:frontier_consolidation_fwcompact_medium_029908:0:50-54,row:2619,compact_edit,content,irst,608,9.067010879516602,0,1127,9.181157112121582,0,392,9.279497146606445,0,1330,0p4_0p6,0.4,0.5,frontier_consolidation_fwcompact_medium_038260,2097,1004,752619,0p4_0p6,frontier_consolidation_fwcompact_medium_029908,10,2619,15,54,50
128,edit:frontier_consolidation_fwcompact_medium_016717:0:0-4,row:1990,compact_edit,content,Cool,9880,13.340126991271973,0,7758,13.58376693725586,0,8104,13.176557540893555,0,9284,0p4_0p6,0.45454545454545453,0.8,frontier_consolidation_fwcompact_medium_052238,71,15529,751990,ge0p8,frontier_consolidation_fwcompact_medium_016717,11,1990,16,4,0
129,edit:frontier_consolidation_fwcompact_medium_024975:0:25-27,row:2062,compact_edit,content,ra,330,9.556962013244629,0,1669,0.01214184146374464,1,1,9.521628379821777,0,1697,0p4_0p6,0.4166666666666667,0.6363636363636364,frontier_consolidation_fwcompact_medium_048037,1186,8038,752062,0p6_0p8,frontier_consolidation_fwcompact_medium_024975,12,2062,20,27,25
