seed,checkpoint,words,uid,domain,compact_margin,repeat_margin,margin_delta,compact_correct,repeat_correct,binary_delta,interaction_delta
43122,chck_100M,100000000,social-relations_154,social-relations,20.036361694335938,21.52813720703125,-1.4917755126953125,True,True,0,0.9073333740234375
43122,chck_100M,100000000,social-relations_165,social-relations,-0.5885009765625,-1.3193359375,0.7308349609375,False,False,0,-3.3839111328125
43122,chck_100M,100000000,social-relations_239,social-relations,-0.578125,-0.8671875,0.2890625,False,False,0,-0.47265625
43122,chck_100M,100000000,social-relations_333,social-relations,-4.2691650390625,-1.59619140625,-2.6729736328125,False,False,0,-2.624267578125
43122,chck_100M,100000000,social-relations_417,social-relations,-2.125,-2.4658203125,0.3408203125,False,False,0,-0.6005859375
43122,chck_100M,100000000,social-relations_64,social-relations,3.7947998046875,-1.189453125,4.9842529296875,True,False,1,0.268798828125
43122,chck_100M,100000000,social-relations_661,social-relations,6.7578125,-1.671875,8.4296875,True,False,1,0.646484375
43122,chck_100M,100000000,social-relations_763,social-relations,2.4840087890625,-2.8349609375,5.3189697265625,True,False,1,7.0220947265625
43122,chck_100M,100000000,social-relations_790,social-relations,-2.4896240234375,-1.84423828125,-0.6453857421875,False,False,0,-3.6329345703125
43122,chck_100M,100000000,spatial-relations_156,spatial-relations,7.8671875,5.904296875,1.962890625,True,True,0,-1.951171875
43122,chck_100M,100000000,spatial-relations_241,spatial-relations,-0.8934326171875,-1.6875,0.7940673828125,False,False,0,-1.2318954467773438
43122,chck_100M,100000000,spatial-relations_248,spatial-relations,-2.4890670776367188,-2.3744354248046875,-0.11463165283203125,False,False,0,-1.329315185546875
43122,chck_100M,100000000,spatial-relations_255,spatial-relations,3.206512451171875,1.6192474365234375,1.5872650146484375,True,True,0,1.0606307983398438
43122,chck_100M,100000000,spatial-relations_281,spatial-relations,-2.8131103515625,-1.9599456787109375,-0.8531646728515625,False,False,0,-1.0880889892578125
43122,chck_100M,100000000,spatial-relations_293,spatial-relations,-0.307403564453125,4.31353759765625,-4.620941162109375,False,True,-1,-5.30880069732666
43122,chck_100M,100000000,spatial-relations_352,spatial-relations,-2.4307518005371094,-0.997645378112793,-1.4331064224243164,False,False,0,2.250107765197754
43122,chck_100M,100000000,spatial-relations_393,spatial-relations,-0.0706939697265625,-1.98150634765625,1.9108123779296875,False,False,0,5.59326171875
43122,chck_100M,100000000,spatial-relations_428,spatial-relations,0.77239990234375,3.71075439453125,-2.9383544921875,True,True,0,0.48968505859375
43122,chck_100M,100000000,spatial-relations_91,spatial-relations,6.8828125,9.58203125,-2.69921875,True,True,0,-2.12890625
