arm,role,reference,seed,checkpoint,words,family,payload,description,score,is_aggregate
D1_R,R,deberta_basin1,43022,chck_40M,40000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_40M.json,DeBERTa basin1 MAX exact repeat,42.04083333333333,True
D1_R,R,deberta_basin1,43022,chck_40M,40000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_40M.json,DeBERTa basin1 MAX exact repeat,48.902,True
D1_R,R,deberta_basin1,43022,chck_40M,40000000,exEntity5,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_40M.json,DeBERTa basin1 MAX exact repeat,45.321,True
D1_R,R,deberta_basin1,43022,chck_40M,40000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_40M.json,DeBERTa basin1 MAX exact repeat,54.7175,True
D1_R,R,deberta_basin1,43022,chck_40M,40000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_40M.json,DeBERTa basin1 MAX exact repeat,37.555,True
D1_R,R,deberta_basin1,43022,chck_50M,50000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_50M.json,DeBERTa basin1 MAX exact repeat,42.9025,True
D1_R,R,deberta_basin1,43022,chck_50M,50000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_50M.json,DeBERTa basin1 MAX exact repeat,49.886,True
D1_R,R,deberta_basin1,43022,chck_50M,50000000,exEntity5,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_50M.json,DeBERTa basin1 MAX exact repeat,46.361,True
D1_R,R,deberta_basin1,43022,chck_50M,50000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_50M.json,DeBERTa basin1 MAX exact repeat,55.955,True
D1_R,R,deberta_basin1,43022,chck_50M,50000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_50M.json,DeBERTa basin1 MAX exact repeat,38.18,True
D1_R,R,deberta_basin1,43022,chck_60M,60000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_60M.json,DeBERTa basin1 MAX exact repeat,42.5725,True
D1_R,R,deberta_basin1,43022,chck_60M,60000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_60M.json,DeBERTa basin1 MAX exact repeat,49.606,True
D1_R,R,deberta_basin1,43022,chck_60M,60000000,exEntity5,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_60M.json,DeBERTa basin1 MAX exact repeat,46.753,True
D1_R,R,deberta_basin1,43022,chck_60M,60000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_60M.json,DeBERTa basin1 MAX exact repeat,56.59,True
D1_R,R,deberta_basin1,43022,chck_60M,60000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_60M.json,DeBERTa basin1 MAX exact repeat,35.650000000000006,True
D1_R,R,deberta_basin1,43022,chck_70M,70000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_70M.json,DeBERTa basin1 MAX exact repeat,43.51083333333333,True
D1_R,R,deberta_basin1,43022,chck_70M,70000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_70M.json,DeBERTa basin1 MAX exact repeat,50.622,True
D1_R,R,deberta_basin1,43022,chck_70M,70000000,exEntity5,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_70M.json,DeBERTa basin1 MAX exact repeat,47.089,True
D1_R,R,deberta_basin1,43022,chck_70M,70000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_70M.json,DeBERTa basin1 MAX exact repeat,56.8725,True
D1_R,R,deberta_basin1,43022,chck_70M,70000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_70M.json,DeBERTa basin1 MAX exact repeat,38.65,True
D1_R,R,deberta_basin1,43022,chck_80M,80000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_80M.json,DeBERTa basin1 MAX exact repeat,42.81583333333333,True
D1_R,R,deberta_basin1,43022,chck_80M,80000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_80M.json,DeBERTa basin1 MAX exact repeat,49.774,True
D1_R,R,deberta_basin1,43022,chck_80M,80000000,exEntity5,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_80M.json,DeBERTa basin1 MAX exact repeat,46.683,True
D1_R,R,deberta_basin1,43022,chck_80M,80000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_80M.json,DeBERTa basin1 MAX exact repeat,56.3475,True
D1_R,R,deberta_basin1,43022,chck_80M,80000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_80M.json,DeBERTa basin1 MAX exact repeat,37.105,True
D1_R,R,deberta_basin1,43022,chck_90M,90000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_90M.json,DeBERTa basin1 MAX exact repeat,43.053333333333335,True
D1_R,R,deberta_basin1,43022,chck_90M,90000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_90M.json,DeBERTa basin1 MAX exact repeat,50.056,True
D1_R,R,deberta_basin1,43022,chck_90M,90000000,exEntity5,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_90M.json,DeBERTa basin1 MAX exact repeat,46.757999999999996,True
D1_R,R,deberta_basin1,43022,chck_90M,90000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_90M.json,DeBERTa basin1 MAX exact repeat,56.4375,True
D1_R,R,deberta_basin1,43022,chck_90M,90000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_repeat_chck_90M.json,DeBERTa basin1 MAX exact repeat,37.254999999999995,True
D1_V,V,deberta_basin1,43022,chck_100M,100000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_100M.json,DeBERTa basin1 MAX compact source-conditioned view,43.865833333333335,True
D1_V,V,deberta_basin1,43022,chck_100M,100000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_100M.json,DeBERTa basin1 MAX compact source-conditioned view,51.102000000000004,True
D1_V,V,deberta_basin1,43022,chck_100M,100000000,exEntity5,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_100M.json,DeBERTa basin1 MAX compact source-conditioned view,47.021,True
D1_V,V,deberta_basin1,43022,chck_100M,100000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_100M.json,DeBERTa basin1 MAX compact source-conditioned view,56.855000000000004,True
D1_V,V,deberta_basin1,43022,chck_100M,100000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_100M.json,DeBERTa basin1 MAX compact source-conditioned view,39.12,True
D1_V,V,deberta_basin1,43022,chck_10M,10000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_10M.json,DeBERTa basin1 MAX compact source-conditioned view,38.8975,True
D1_V,V,deberta_basin1,43022,chck_10M,10000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_10M.json,DeBERTa basin1 MAX compact source-conditioned view,45.052,True
D1_V,V,deberta_basin1,43022,chck_10M,10000000,exEntity5,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_10M.json,DeBERTa basin1 MAX compact source-conditioned view,43.193,True
D1_V,V,deberta_basin1,43022,chck_10M,10000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_10M.json,DeBERTa basin1 MAX compact source-conditioned view,51.96,True
D1_V,V,deberta_basin1,43022,chck_10M,10000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_10M.json,DeBERTa basin1 MAX compact source-conditioned view,33.495000000000005,True
D1_V,V,deberta_basin1,43022,chck_20M,20000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_20M.json,DeBERTa basin1 MAX compact source-conditioned view,40.77583333333333,True
D1_V,V,deberta_basin1,43022,chck_20M,20000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_20M.json,DeBERTa basin1 MAX compact source-conditioned view,47.27,True
D1_V,V,deberta_basin1,43022,chck_20M,20000000,exEntity5,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_20M.json,DeBERTa basin1 MAX compact source-conditioned view,45.333,True
D1_V,V,deberta_basin1,43022,chck_20M,20000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_20M.json,DeBERTa basin1 MAX compact source-conditioned view,54.59,True
D1_V,V,deberta_basin1,43022,chck_20M,20000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_20M.json,DeBERTa basin1 MAX compact source-conditioned view,34.095,True
D1_V,V,deberta_basin1,43022,chck_30M,30000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_30M.json,DeBERTa basin1 MAX compact source-conditioned view,41.465833333333336,True
D1_V,V,deberta_basin1,43022,chck_30M,30000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_30M.json,DeBERTa basin1 MAX compact source-conditioned view,47.926,True
D1_V,V,deberta_basin1,43022,chck_30M,30000000,exEntity5,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_30M.json,DeBERTa basin1 MAX compact source-conditioned view,44.795,True
D1_V,V,deberta_basin1,43022,chck_30M,30000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_30M.json,DeBERTa basin1 MAX compact source-conditioned view,53.7025,True
D1_V,V,deberta_basin1,43022,chck_30M,30000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_30M.json,DeBERTa basin1 MAX compact source-conditioned view,36.97,True
D1_V,V,deberta_basin1,43022,chck_40M,40000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_40M.json,DeBERTa basin1 MAX compact source-conditioned view,43.104166666666664,True
D1_V,V,deberta_basin1,43022,chck_40M,40000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_40M.json,DeBERTa basin1 MAX compact source-conditioned view,50.166,True
D1_V,V,deberta_basin1,43022,chck_40M,40000000,exEntity5,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_40M.json,DeBERTa basin1 MAX compact source-conditioned view,46.209,True
D1_V,V,deberta_basin1,43022,chck_40M,40000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_40M.json,DeBERTa basin1 MAX compact source-conditioned view,55.8125,True
D1_V,V,deberta_basin1,43022,chck_40M,40000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_40M.json,DeBERTa basin1 MAX compact source-conditioned view,38.394999999999996,True
D1_V,V,deberta_basin1,43022,chck_50M,50000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_50M.json,DeBERTa basin1 MAX compact source-conditioned view,43.998333333333335,True
D1_V,V,deberta_basin1,43022,chck_50M,50000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_50M.json,DeBERTa basin1 MAX compact source-conditioned view,51.136,True
D1_V,V,deberta_basin1,43022,chck_50M,50000000,exEntity5,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_50M.json,DeBERTa basin1 MAX compact source-conditioned view,47.19,True
D1_V,V,deberta_basin1,43022,chck_50M,50000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_50M.json,DeBERTa basin1 MAX compact source-conditioned view,56.91,True
D1_V,V,deberta_basin1,43022,chck_50M,50000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_50M.json,DeBERTa basin1 MAX compact source-conditioned view,39.21,True
D1_V,V,deberta_basin1,43022,chck_60M,60000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_60M.json,DeBERTa basin1 MAX compact source-conditioned view,44.0075,True
D1_V,V,deberta_basin1,43022,chck_60M,60000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_60M.json,DeBERTa basin1 MAX compact source-conditioned view,51.282000000000004,True
D1_V,V,deberta_basin1,43022,chck_60M,60000000,exEntity5,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_60M.json,DeBERTa basin1 MAX compact source-conditioned view,47.175000000000004,True
D1_V,V,deberta_basin1,43022,chck_60M,60000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_60M.json,DeBERTa basin1 MAX compact source-conditioned view,57.06,True
D1_V,V,deberta_basin1,43022,chck_60M,60000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_60M.json,DeBERTa basin1 MAX compact source-conditioned view,39.32,True
D1_V,V,deberta_basin1,43022,chck_70M,70000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_70M.json,DeBERTa basin1 MAX compact source-conditioned view,43.270833333333336,True
D1_V,V,deberta_basin1,43022,chck_70M,70000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_70M.json,DeBERTa basin1 MAX compact source-conditioned view,50.434,True
D1_V,V,deberta_basin1,43022,chck_70M,70000000,exEntity5,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_70M.json,DeBERTa basin1 MAX compact source-conditioned view,46.381,True
D1_V,V,deberta_basin1,43022,chck_70M,70000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_70M.json,DeBERTa basin1 MAX compact source-conditioned view,56.1125,True
D1_V,V,deberta_basin1,43022,chck_70M,70000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_70M.json,DeBERTa basin1 MAX compact source-conditioned view,38.095,True
D1_V,V,deberta_basin1,43022,chck_80M,80000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_80M.json,DeBERTa basin1 MAX compact source-conditioned view,43.83833333333333,True
D1_V,V,deberta_basin1,43022,chck_80M,80000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_80M.json,DeBERTa basin1 MAX compact source-conditioned view,51.076,True
D1_V,V,deberta_basin1,43022,chck_80M,80000000,exEntity5,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_80M.json,DeBERTa basin1 MAX compact source-conditioned view,47.01,True
D1_V,V,deberta_basin1,43022,chck_80M,80000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_80M.json,DeBERTa basin1 MAX compact source-conditioned view,56.849999999999994,True
D1_V,V,deberta_basin1,43022,chck_80M,80000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_80M.json,DeBERTa basin1 MAX compact source-conditioned view,38.89,True
D1_V,V,deberta_basin1,43022,chck_90M,90000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_90M.json,DeBERTa basin1 MAX compact source-conditioned view,43.94083333333333,True
D1_V,V,deberta_basin1,43022,chck_90M,90000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_90M.json,DeBERTa basin1 MAX compact source-conditioned view,51.196,True
D1_V,V,deberta_basin1,43022,chck_90M,90000000,exEntity5,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_90M.json,DeBERTa basin1 MAX compact source-conditioned view,47.091,True
D1_V,V,deberta_basin1,43022,chck_90M,90000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_90M.json,DeBERTa basin1 MAX compact source-conditioned view,56.9475,True
D1_V,V,deberta_basin1,43022,chck_90M,90000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/per_target/dose_max_view_chck_90M.json,DeBERTa basin1 MAX compact source-conditioned view,39.32,True
Rbt_C,C,roberta_maxgeom,43022,chck_100M,100000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_100M.json,RoBERTa MAX-geometry clean control,40.0625,True
Rbt_C,C,roberta_maxgeom,43022,chck_100M,100000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_100M.json,RoBERTa MAX-geometry clean control,46.46,True
Rbt_C,C,roberta_maxgeom,43022,chck_100M,100000000,exEntity5,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_100M.json,RoBERTa MAX-geometry clean control,44.225,True
Rbt_C,C,roberta_maxgeom,43022,chck_100M,100000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_100M.json,RoBERTa MAX-geometry clean control,53.2625,True
Rbt_C,C,roberta_maxgeom,43022,chck_100M,100000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_100M.json,RoBERTa MAX-geometry clean control,35.035,True
Rbt_C,C,roberta_maxgeom,43022,chck_10M,10000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_10M.json,RoBERTa MAX-geometry clean control,38.1825,True
Rbt_C,C,roberta_maxgeom,43022,chck_10M,10000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_10M.json,RoBERTa MAX-geometry clean control,44.422,True
Rbt_C,C,roberta_maxgeom,43022,chck_10M,10000000,exEntity5,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_10M.json,RoBERTa MAX-geometry clean control,42.381,True
Rbt_C,C,roberta_maxgeom,43022,chck_10M,10000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_10M.json,RoBERTa MAX-geometry clean control,51.230000000000004,True
Rbt_C,C,roberta_maxgeom,43022,chck_10M,10000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_10M.json,RoBERTa MAX-geometry clean control,33.945,True
Rbt_C,C,roberta_maxgeom,43022,chck_20M,20000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_20M.json,RoBERTa MAX-geometry clean control,38.58166666666666,True
Rbt_C,C,roberta_maxgeom,43022,chck_20M,20000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_20M.json,RoBERTa MAX-geometry clean control,44.874,True
Rbt_C,C,roberta_maxgeom,43022,chck_20M,20000000,exEntity5,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_20M.json,RoBERTa MAX-geometry clean control,42.704,True
Rbt_C,C,roberta_maxgeom,43022,chck_20M,20000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_20M.json,RoBERTa MAX-geometry clean control,51.6,True
Rbt_C,C,roberta_maxgeom,43022,chck_20M,20000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_20M.json,RoBERTa MAX-geometry clean control,33.845,True
Rbt_C,C,roberta_maxgeom,43022,chck_30M,30000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_30M.json,RoBERTa MAX-geometry clean control,38.375,True
Rbt_C,C,roberta_maxgeom,43022,chck_30M,30000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_30M.json,RoBERTa MAX-geometry clean control,44.568,True
Rbt_C,C,roberta_maxgeom,43022,chck_30M,30000000,exEntity5,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_30M.json,RoBERTa MAX-geometry clean control,42.574,True
Rbt_C,C,roberta_maxgeom,43022,chck_30M,30000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_30M.json,RoBERTa MAX-geometry clean control,51.364999999999995,True
Rbt_C,C,roberta_maxgeom,43022,chck_30M,30000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_30M.json,RoBERTa MAX-geometry clean control,33.535,True
Rbt_C,C,roberta_maxgeom,43022,chck_40M,40000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_40M.json,RoBERTa MAX-geometry clean control,38.46083333333333,True
Rbt_C,C,roberta_maxgeom,43022,chck_40M,40000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_40M.json,RoBERTa MAX-geometry clean control,44.712,True
Rbt_C,C,roberta_maxgeom,43022,chck_40M,40000000,exEntity5,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_40M.json,RoBERTa MAX-geometry clean control,42.705,True
Rbt_C,C,roberta_maxgeom,43022,chck_40M,40000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_40M.json,RoBERTa MAX-geometry clean control,51.58,True
Rbt_C,C,roberta_maxgeom,43022,chck_40M,40000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_40M.json,RoBERTa MAX-geometry clean control,33.31,True
Rbt_C,C,roberta_maxgeom,43022,chck_50M,50000000,cheap6_no_GlobalPIQA,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_50M.json,RoBERTa MAX-geometry clean control,39.1825,True
Rbt_C,C,roberta_maxgeom,43022,chck_50M,50000000,cheap5_no_GlobalPIQA_Reading,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_50M.json,RoBERTa MAX-geometry clean control,45.536,True
Rbt_C,C,roberta_maxgeom,43022,chck_50M,50000000,exEntity5,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_50M.json,RoBERTa MAX-geometry clean control,43.379,True
Rbt_C,C,roberta_maxgeom,43022,chck_50M,50000000,exEntity4_noReading,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_50M.json,RoBERTa MAX-geometry clean control,52.37,True
Rbt_C,C,roberta_maxgeom,43022,chck_50M,50000000,EWoK_plus_Entity_sum,experiments/archive/frontier_consolidation/data/roberta_viewclean_total_stable_eval/eval/per_target/roberta_viewclean_total_clean_chck_50M.json,RoBERTa MAX-geometry clean control,33.655,True
