word,n_rows,n_finite_rows,n_unique_steps,in_cdi_human,mean_context_words,min_context_words,max_context_words,child_status,child_aoa,model_random_chance,model_min_surprisal,model_threshold,model_neg_threshold,model_first_step,model_last_step,model_first_surprisal,model_last_surprisal,model_mean_improvement_first_minus_last,model_best_step,model_best_surprisal,model_range_neg,model_status,subword_len,curve_first_1M,curve_last_100M,curve_best,curve_first_minus_last,model_log_aoa_step,model_aoa_step,model_aoa,model_exception
pull,380,380,19,1,18.05,5,51,ok,26.217858907282245,9.704060527839234,7.549298572540283,8.626679550189758,-8.626679550189758,1000000.0,100000000.0,9.861778402328492,7.925299024581909,1.9364793777465827,30000000.0,7.549298572540283,2.7527474880218508,ok,1,9.861778402328492,7.925299024581909,7.549298572540283,1.9364793777465827,7.043710316464036,11058857.888070965,7.043710316464036,
pumpkin,380,380,19,1,11.15,5,28,ok,26.156771484666216,9.704060527839234,10.388915824890137,10.046488176364686,-10.046488176364686,1000000.0,100000000.0,10.388915824890137,11.491790819168092,-1.102874994277954,1000000.0,10.388915824890137,1.380971527099609,flat_or_zero_amplitude,1,10.388915824890137,11.491790819168092,10.388915824890137,-1.102874994277954,,,,
puppy,342,342,19,1,10.333333333333334,5,27,ok,21.310724116497493,9.704060527839234,9.769543753729927,9.73680214078458,-9.73680214078458,1000000.0,100000000.0,10.306906594170464,10.224457873238457,0.08244872093200684,60000000.0,9.769543753729927,2.371937010023329,threshold_above_upper_asymptote,1,10.306906594170464,10.224457873238457,9.769543753729927,0.08244872093200684,,,,
purse,57,57,19,1,8.0,5,10,ok,25.85696928901372,9.704060527839234,8.475075403849283,9.089567965844259,-9.089567965844259,1000000.0,100000000.0,9.90792719523112,11.086737314860025,-1.1788101196289062,30000000.0,8.475075403849283,5.1822350819905605,threshold_above_upper_asymptote,1,9.90792719523112,11.086737314860025,8.475075403849283,-1.1788101196289062,,,,
push,380,380,19,1,15.8,6,43,ok,24.61567138170203,9.704060527839234,8.53866105079651,9.121360789317873,-9.121360789317873,1000000.0,100000000.0,9.447799062728881,9.281074786186219,0.16672427654266286,30000000.0,8.53866105079651,2.715330553054809,threshold_above_upper_asymptote,1,9.447799062728881,9.281074786186219,8.53866105079651,0.16672427654266286,,,,
put,380,380,19,1,15.65,5,50,ok,26.847988805835868,9.704060527839234,6.8153700709342955,8.259715299386764,-8.259715299386764,1000000.0,100000000.0,8.456225442886353,7.296797204017639,1.1594282388687143,50000000.0,6.8153700709342955,1.6408553719520578,aoa_before_first_checkpoint,1,8.456225442886353,7.296797204017639,6.8153700709342955,1.1594282388687143,5.597197420092783,395545.38532272505,,
puzzle,323,323,19,1,12.411764705882353,5,36,ok,24.23101072594643,9.704060527839234,8.7761108454536,9.240085686646417,-9.240085686646417,1000000.0,100000000.0,8.981883497799144,10.525003741769229,-1.543120243970085,30000000.0,8.7761108454536,2.6796113463009092,flat_or_zero_amplitude,1,8.981883497799144,10.525003741769229,8.7761108454536,-1.543120243970085,,,,
quiet,380,380,19,1,12.25,6,28,ok,26.982735254027116,9.704060527839234,7.529300117492676,8.616680322665955,-8.616680322665955,1000000.0,100000000.0,9.113886451721191,8.136275672912598,0.977610778808593,70000000.0,7.529300117492676,2.733320474624634,ok,1,9.113886451721191,8.136275672912598,7.529300117492676,0.977610778808593,6.8639244850976375,7310118.644455914,6.8639244850976375,
radio,380,380,19,1,15.4,5,32,child_sigmoid_or_bounds_failed,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
rain,380,380,19,1,14.95,5,54,ok,22.292559546340982,9.704060527839234,8.192852479405701,8.948456503622467,-8.948456503622467,1000000.0,100000000.0,9.174273443222045,8.358905797079206,0.815367646142839,50000000.0,8.192852479405701,1.782423370890319,ok,1,9.174273443222045,8.358905797079206,8.192852479405701,0.815367646142839,7.596682465375077,39507764.32206098,7.596682465375077,
read,380,380,19,1,11.5,5,28,ok,23.095216853951683,9.704060527839234,7.149214863777161,8.426637695808196,-8.426637695808196,1000000.0,100000000.0,8.745410871505737,7.50756094455719,1.237849926948547,80000000.0,7.149214863777161,1.8128696203231804,ok,1,8.745410871505737,7.50756094455719,7.149214863777161,1.237849926948547,6.631909101168658,4284587.3359517595,6.631909101168658,
red,380,380,19,1,13.0,5,38,ok,23.71687667589879,9.704060527839234,6.2394427299499515,7.971751628894593,-7.971751628894593,1000000.0,100000000.0,9.179688501358033,6.558851885795593,2.62083661556244,50000000.0,6.2394427299499515,2.9402457714080814,ok,1,9.179688501358033,6.558851885795593,6.2394427299499515,2.62083661556244,6.815927419453885,6545266.785237089,6.815927419453885,
refrigerator,380,380,19,1,12.05,6,24,ok,25.702396416486902,9.704060527839234,8.771118974685669,9.237589751262451,-9.237589751262451,1000000.0,100000000.0,10.01871747970581,9.555279350280761,0.4634381294250485,60000000.0,8.771118974685669,2.5231306552886963,threshold_above_upper_asymptote,1,10.01871747970581,9.555279350280761,8.771118974685669,0.4634381294250485,,,,
ride,380,380,19,1,14.1,5,33,ok,24.760593586765484,9.704060527839234,8.20217206478119,8.953116296310212,-8.953116296310212,1000000.0,100000000.0,9.822986078262328,8.582663321495057,1.2403227567672719,50000000.0,8.20217206478119,2.6155855417251583,ok,1,9.822986078262328,8.582663321495057,8.20217206478119,1.2403227567672719,7.096882540438076,12499208.300882982,7.096882540438076,
rip,209,209,19,1,20.454545454545453,7,36,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
rock,380,380,19,1,13.35,6,33,ok,22.67177290650117,9.704060527839234,8.23602398633957,8.970042257089402,-8.970042257089402,1000000.0,100000000.0,9.269177293777465,8.23602398633957,1.033153307437896,100000000.0,8.23602398633957,1.880835688114166,ok,1,9.269177293777465,8.23602398633957,8.23602398633957,1.033153307437896,7.496319211313169,31355894.710237697,7.496319211313169,
roof,380,380,19,1,12.3,5,24,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
room,380,380,19,1,13.5,7,44,ok,24.722076365420904,9.704060527839234,5.652905736863613,7.678483132351424,-7.678483132351424,1000000.0,100000000.0,9.695465517044067,6.204532316327095,3.490933200716972,40000000.0,5.652905736863613,4.042559780180453,ok,1,9.695465517044067,6.204532316327095,5.652905736863613,3.490933200716972,6.661195674007505,4583482.518231786,6.661195674007505,
rooster,19,19,19,1,7.0,7,7,child_sigmoid_or_bounds_failed,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
run,380,380,19,1,10.7,5,20,ok,23.46802530452093,9.704060527839234,7.576729393005371,8.640394960422302,-8.640394960422302,1000000.0,100000000.0,9.163835048675537,7.576729393005371,1.5871056556701664,100000000.0,7.576729393005371,1.6097562789917,ok,1,9.163835048675537,7.576729393005371,7.576729393005371,1.5871056556701664,7.061584026063985,11523488.91471932,7.061584026063985,
sad,380,380,19,1,12.85,5,42,ok,26.12385805343161,9.704060527839234,7.212556076049805,8.45830830194452,-8.45830830194452,1000000.0,100000000.0,9.625262832641601,8.69591245651245,0.9293503761291504,50000000.0,7.212556076049805,3.5272423267364497,ok,1,9.625262832641601,8.69591245651245,7.212556076049805,0.9293503761291504,7.475357749248126,29878427.352957144,7.475357749248126,
salt,380,380,19,1,34.4,5,153,child_sigmoid_or_bounds_failed,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
sandbox,38,38,19,1,16.5,7,26,ok,29.300954082525678,19.408121055678468,18.36393642425537,18.886028739966918,-18.886028739966918,1000000.0,100000000.0,19.03309917449951,23.672401428222656,-4.6393022537231445,20000000.0,18.36393642425537,6.912594795227051,flat_or_zero_amplitude,2,19.03309917449951,23.672401428222656,18.36393642425537,-4.6393022537231445,,,,
sandwich,380,380,19,1,12.75,5,43,ok,24.988534728639095,9.704060527839234,8.900815320014953,9.302437923927094,-9.302437923927094,1000000.0,100000000.0,9.668030500411987,9.377750349044799,0.2902801513671882,70000000.0,8.900815320014953,2.9372020959854126,threshold_above_upper_asymptote,1,9.668030500411987,9.377750349044799,8.900815320014953,0.2902801513671882,,,,
sauce,380,380,19,1,13.95,5,28,ok,28.909244090020106,9.704060527839234,7.280966591835022,8.492513559837128,-8.492513559837128,1000000.0,100000000.0,9.823828506469727,7.91852970123291,1.905298805236817,70000000.0,7.280966591835022,4.6544222116470335,ok,1,9.823828506469727,7.91852970123291,7.280966591835022,1.905298805236817,7.319872108142166,20886808.615728907,7.319872108142166,
say,380,380,19,1,14.15,5,39,ok,27.143040225343398,9.704060527839234,4.985047650337219,7.344554089088227,-7.344554089088227,1000000.0,100000000.0,9.033012771606446,5.134518158435822,3.898494613170624,20000000.0,4.985047650337219,4.047965121269226,ok,1,9.033012771606446,5.134518158435822,4.985047650337219,3.898494613170624,6.511298938458566,3245628.472934976,6.511298938458566,
scared,380,380,19,1,14.85,5,60,ok,26.521437608452025,9.704060527839234,8.267803120613099,8.985931824226167,-8.985931824226167,1000000.0,100000000.0,9.529559803009032,8.646329164505005,0.8832306385040276,70000000.0,8.267803120613099,1.7561542272567738,ok,1,9.529559803009032,8.646329164505005,8.267803120613099,0.8832306385040276,6.96017397948407,9123761.664294621,6.96017397948407,
scarf,171,171,19,1,17.666666666666668,6,35,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
school,380,380,19,1,15.6,5,33,ok,23.937530807499474,9.704060527839234,7.084958720207214,8.394509624023224,-8.394509624023224,1000000.0,100000000.0,8.878200197219849,7.352594614028931,1.5256055831909183,60000000.0,7.084958720207214,1.7932414770126348,ok,1,8.878200197219849,7.352594614028931,7.084958720207214,1.5256055831909183,6.768111892217804,5862890.973989479,6.768111892217804,
scissors,57,57,19,1,18.333333333333332,9,24,ok,26.046729785327116,9.704060527839234,9.1203982035319,9.412229365685567,-9.412229365685567,1000000.0,100000000.0,9.1203982035319,10.140669822692871,-1.0202716191609706,1000000.0,9.1203982035319,3.550794283548992,threshold_above_upper_asymptote,1,9.1203982035319,10.140669822692871,9.1203982035319,-1.0202716191609706,,,,
see,380,380,19,1,11.55,5,43,ok,23.26497097971234,9.704060527839234,5.0721928358078,7.3881266818235165,-7.3881266818235165,1000000.0,100000000.0,8.595048332214356,6.381692492961884,2.213355839252472,8000000.0,5.0721928358078,3.5228554964065557,ok,1,8.595048332214356,6.381692492961884,5.0721928358078,2.213355839252472,6.202283222258764,1593246.4140355678,6.202283222258764,
shake,342,342,19,1,17.0,5,75,ok,27.550797616364726,9.704060527839234,8.543843348821005,9.12395193833012,-9.12395193833012,1000000.0,100000000.0,9.770452128516304,9.748906056086222,0.02154607243008222,50000000.0,8.543843348821005,2.685506582260132,threshold_above_upper_asymptote,1,9.770452128516304,9.748906056086222,8.543843348821005,0.02154607243008222,,,,
share,380,380,19,1,13.95,5,35,ok,26.32381034652683,9.704060527839234,6.910025638341904,8.30704308309057,-8.30704308309057,1000000.0,100000000.0,10.171522951126098,7.015569138526916,3.155953812599182,70000000.0,6.910025638341904,3.586411482095719,ok,1,10.171522951126098,7.015569138526916,6.910025638341904,3.155953812599182,7.241295858971136,17429937.669694114,7.241295858971136,
sheep,209,209,19,1,20.272727272727273,5,90,ok,23.25988784977189,9.704060527839234,7.826871481808749,8.765466004823992,-8.765466004823992,1000000.0,100000000.0,8.993842038241299,8.207910992882468,0.7859310453588311,70000000.0,7.826871481808749,3.4089224121787334,ok,1,8.993842038241299,8.207910992882468,7.826871481808749,0.7859310453588311,7.2715208872495625,18686194.457341667,7.2715208872495625,
shirt,380,380,19,1,11.25,5,21,ok,21.81321042623773,9.704060527839234,9.3062180519104,9.505139289874817,-9.505139289874817,1000000.0,100000000.0,9.90625958442688,10.399951243400574,-0.4936916589736935,40000000.0,9.3062180519104,2.237397146224975,threshold_above_upper_asymptote,1,9.90625958442688,10.399951243400574,9.3062180519104,-0.4936916589736935,,,,
shoe,380,380,19,1,14.3,5,34,ok,16.358286285273284,9.704060527839234,9.746662211418151,9.725361369628693,-9.725361369628693,1000000.0,100000000.0,10.17666835784912,11.007475209236144,-0.8308068513870239,20000000.0,9.746662211418151,2.1235881567001353,threshold_above_upper_asymptote,1,10.17666835784912,11.007475209236144,9.746662211418151,-0.8308068513870239,,,,
shopping,380,380,19,1,18.95,7,48,ok,26.165070893047815,9.704060527839234,10.090539979934693,9.897300253886964,-9.897300253886964,1000000.0,100000000.0,10.119341516494751,10.98197112083435,-0.8626296043395989,20000000.0,10.090539979934693,1.9253881931304928,threshold_above_upper_asymptote,1,10.119341516494751,10.98197112083435,10.090539979934693,-0.8626296043395989,,,,
shorts,133,133,19,1,19.285714285714285,12,35,ok,25.133809045982208,19.408121055678468,13.765814559800285,16.586967807739377,-16.586967807739377,1000000.0,100000000.0,18.17481940133231,14.339948747839246,3.8348706534930646,50000000.0,13.765814559800285,4.577158331871031,ok,2,18.17481940133231,14.339948747839246,13.765814559800285,3.8348706534930646,7.243287674079747,17510060.606268127,7.243287674079747,
shoulder,380,380,19,1,11.25,5,23,ok,27.277177561827035,9.704060527839234,8.277084970474244,8.990572749156739,-8.990572749156739,1000000.0,100000000.0,9.552714347839355,9.45680570602417,0.09590864181518555,30000000.0,8.277084970474244,2.677320575714111,threshold_above_upper_asymptote,1,9.552714347839355,9.45680570602417,8.277084970474244,0.09590864181518555,,,,
shovel,38,38,19,1,20.5,17,24,ok,26.187099976529097,9.704060527839234,9.87936782836914,9.791714178104186,-9.791714178104186,1000000.0,100000000.0,10.06648588180542,10.29533576965332,-0.2288498878479004,20000000.0,9.87936782836914,2.8670263290405273,threshold_above_upper_asymptote,1,10.06648588180542,10.29533576965332,9.87936782836914,-0.2288498878479004,,,,
show,380,380,19,1,15.25,5,29,ok,27.51748617185101,9.704060527839234,6.970269227027893,8.337164877433564,-8.337164877433564,1000000.0,100000000.0,8.993934965133667,7.054210996627807,1.9397239685058594,90000000.0,6.970269227027893,2.023665738105773,ok,1,8.993934965133667,7.054210996627807,6.970269227027893,1.9397239685058594,6.587529914318318,3868385.992669058,6.587529914318318,
shower,380,380,19,1,18.2,5,75,ok,24.142481410581965,9.704060527839234,9.133056735992431,9.418558631915833,-9.418558631915833,1000000.0,100000000.0,9.133056735992431,9.7181972887367,-0.585140552744269,1000000.0,9.133056735992431,1.974947214126587,aoa_after_last_checkpoint,1,9.133056735992431,9.7181972887367,9.133056735992431,-0.585140552744269,8.075349011157547,118945771.48534796,,
sick,380,380,19,1,11.4,6,26,ok,26.810475954734216,9.704060527839234,8.306276321411133,9.005168424625182,-9.005168424625182,1000000.0,100000000.0,9.21425142288208,8.656440496444702,0.5578109264373783,10000000.0,8.306276321411133,2.21306266784668,ok,1,9.21425142288208,8.656440496444702,8.306276321411133,0.5578109264373783,6.786725490645874,6119633.588863495,6.786725490645874,
sidewalk,114,114,19,1,16.0,9,28,ok,28.316857414922413,9.704060527839234,9.166858355204264,9.435459441521749,-9.435459441521749,1000000.0,100000000.0,9.75580628712972,9.512343486150106,0.24346280097961426,40000000.0,9.166858355204264,2.964309374491375,threshold_above_upper_asymptote,1,9.75580628712972,9.512343486150106,9.166858355204264,0.24346280097961426,,,,
sing,380,380,19,1,18.85,5,66,ok,24.394043224950867,9.704060527839234,6.543709552288055,8.123885040063644,-8.123885040063644,1000000.0,100000000.0,9.381413984298707,7.494534206390381,1.8868797779083257,50000000.0,6.543709552288055,3.3697885155677803,ok,1,9.381413984298707,7.494534206390381,6.543709552288055,1.8868797779083257,6.958359906364102,9085730.665124938,6.958359906364102,
sink,380,380,19,1,17.25,5,44,ok,25.39558925497061,9.704060527839234,8.018228061497211,8.861144294668222,-8.861144294668222,1000000.0,100000000.0,10.214066219329833,8.11064129024744,2.1034249290823936,80000000.0,8.018228061497211,3.14204282015562,ok,1,10.214066219329833,8.11064129024744,8.018228061497211,2.1034249290823936,7.37353940406502,23634117.246473286,7.37353940406502,
sister,380,380,19,1,16.7,5,38,ok,27.616276000578306,9.704060527839234,6.4152792483568195,8.059669888098027,-8.059669888098027,1000000.0,100000000.0,9.039694595336915,6.4152792483568195,2.6244153469800953,100000000.0,6.4152792483568195,3.240514323115349,ok,1,9.039694595336915,6.4152792483568195,6.4152792483568195,2.6244153469800953,6.829425321133,6751888.422719441,6.829425321133,
sit,380,380,19,1,16.1,5,35,ok,21.993039748466675,9.704060527839234,7.383408069610596,8.543734298724914,-8.543734298724914,1000000.0,100000000.0,8.959237575531006,7.925559496879577,1.0336780786514286,60000000.0,7.383408069610596,2.729058265686035,ok,1,8.959237575531006,7.925559496879577,7.383408069610596,1.0336780786514286,7.495268813370813,31280148.018569585,7.495268813370813,
skate,95,95,19,1,15.6,10,19,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
sky,380,380,19,1,13.3,5,24,ok,24.28770977177167,9.704060527839234,5.4343700289726256,7.569215278405929,-7.569215278405929,1000000.0,100000000.0,8.972646570205688,5.53706915974617,3.4355774104595183,50000000.0,5.4343700289726256,4.729974186420441,ok,1,8.972646570205688,5.53706915974617,5.4343700289726256,3.4355774104595183,6.9642988173946625,9210830.072901838,6.9642988173946625,
sled,190,190,19,1,12.6,5,29,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
sleep,380,380,19,1,13.45,5,30,ok,22.902856230719685,9.704060527839234,5.69865375161171,7.701357139725472,-7.701357139725472,1000000.0,100000000.0,9.459842205047607,6.2098400592803955,3.250002145767212,80000000.0,5.69865375161171,3.7611884534358975,ok,1,9.459842205047607,6.2098400592803955,5.69865375161171,3.250002145767212,6.9062251270174375,8057959.367612792,6.9062251270174375,
sleepy,171,171,19,1,15.666666666666666,6,29,ok,25.38698259489342,9.704060527839234,9.653505855136448,9.678783191487842,-9.678783191487842,1000000.0,100000000.0,9.653505855136448,13.127646340264214,-3.4741404851277657,1000000.0,9.653505855136448,3.7566859987046985,threshold_above_upper_asymptote,1,9.653505855136448,13.127646340264214,9.653505855136448,-3.4741404851277657,,,,
slipper,76,76,19,1,15.5,6,24,ok,27.842979416757387,9.704060527839234,8.213101625442505,8.958581076640868,-8.958581076640868,1000000.0,100000000.0,10.046664476394653,9.397999048233032,0.6486654281616211,30000000.0,8.213101625442505,5.327090740203857,threshold_above_upper_asymptote,1,10.046664476394653,9.397999048233032,8.213101625442505,0.6486654281616211,,,,
slow,380,380,19,1,13.25,5,24,ok,28.72766020830381,9.704060527839234,8.117385077476502,8.910722802657869,-8.910722802657869,1000000.0,100000000.0,8.981443881988525,8.700236940383911,0.2812069416046139,10000000.0,8.117385077476502,2.911842608451842,threshold_above_upper_asymptote,1,8.981443881988525,8.700236940383911,8.117385077476502,0.2812069416046139,,,,
smile,380,380,19,1,13.35,5,31,ok,26.807860010476634,9.704060527839234,8.755979371070861,9.230019949455048,-9.230019949455048,1000000.0,100000000.0,9.57124857902527,9.76834740638733,-0.1970988273620602,8000000.0,8.755979371070861,1.9137241601943984,flat_or_zero_amplitude,1,9.57124857902527,9.76834740638733,8.755979371070861,-0.1970988273620602,,,,
snack,380,380,19,1,12.4,5,23,ok,23.280577167712412,9.704060527839234,9.487581491470337,9.595821009654784,-9.595821009654784,1000000.0,100000000.0,9.95944585800171,10.044106459617614,-0.08466060161590505,70000000.0,9.487581491470337,3.024488019943238,threshold_above_upper_asymptote,1,9.95944585800171,10.044106459617614,9.487581491470337,-0.08466060161590505,,,,
sneaker,76,76,19,1,13.5,6,28,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
snow,380,380,19,1,11.95,5,33,ok,24.687574502270998,9.704060527839234,6.458691191673279,8.081375859756257,-8.081375859756257,1000000.0,100000000.0,9.276280641555786,7.41178777217865,1.8644928693771359,20000000.0,6.458691191673279,3.518937802314759,ok,1,9.276280641555786,7.41178777217865,6.458691191673279,1.8644928693771359,7.02637371667503,10626094.54759461,7.02637371667503,
snowman,76,76,19,1,17.25,6,33,ok,27.12153947133698,9.704060527839234,9.954138994216919,9.829099761028075,-9.829099761028075,1000000.0,100000000.0,9.954138994216919,12.876424312591553,-2.922285318374634,1000000.0,9.954138994216919,3.4682838916778564,threshold_above_upper_asymptote,1,9.954138994216919,12.876424312591553,9.954138994216919,-2.922285318374634,,,,
soap,380,380,19,1,14.4,5,32,ok,22.847457883648175,9.704060527839234,9.19703288078308,9.450546704311158,-9.450546704311158,1000000.0,100000000.0,10.280231094360351,9.866032114252448,0.4141989801079031,10000000.0,9.19703288078308,2.8838802814483646,threshold_above_upper_asymptote,1,10.280231094360351,9.866032114252448,9.19703288078308,0.4141989801079031,,,,
sock,76,76,19,1,7.25,5,12,ok,20.713046206995855,9.704060527839234,8.319244146347046,9.011652337093139,-9.011652337093139,1000000.0,100000000.0,10.824511289596558,10.50277066230774,0.32174062728881836,40000000.0,8.319244146347046,3.8453478813171387,threshold_above_upper_asymptote,1,10.824511289596558,10.50277066230774,8.319244146347046,0.32174062728881836,,,,
soda,380,380,19,1,17.55,5,59,child_sigmoid_or_bounds_failed,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
sofa,380,380,19,1,16.75,5,38,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
soft,380,380,19,1,15.4,6,30,ok,26.553159844649922,9.704060527839234,7.473365139961243,8.588712833900239,-8.588712833900239,1000000.0,100000000.0,9.553713750839233,7.709709739685058,1.8440040111541744,70000000.0,7.473365139961243,2.734459710121155,ok,1,9.553713750839233,7.709709739685058,7.473365139961243,1.8440040111541744,7.554061549259056,35814718.09878173,7.554061549259056,
soup,380,380,19,1,13.8,6,27,ok,24.801226241774163,9.704060527839234,8.215184760093688,8.959622643966462,-8.959622643966462,1000000.0,100000000.0,9.616750240325928,8.643557858467101,0.9731923818588264,70000000.0,8.215184760093688,3.475777602195741,ok,1,9.616750240325928,8.643557858467101,8.215184760093688,0.9731923818588264,7.787176002616776,61259859.37498548,7.787176002616776,
spaghetti,95,95,19,1,8.4,5,12,ok,24.726416693619992,9.704060527839234,8.350424098968507,9.027242313403871,-9.027242313403871,1000000.0,100000000.0,10.05558910369873,8.951283264160157,1.1043058395385739,60000000.0,8.350424098968507,3.8184597969055165,ok,1,10.05558910369873,8.951283264160157,8.350424098968507,1.1043058395385739,7.822243395103142,66411515.14556849,7.822243395103142,
spill,247,247,19,1,15.153846153846153,5,35,ok,26.8965204314811,9.704060527839234,9.930495335505558,9.817277931672397,,,,,,,,,2.2541062281681956,model_fit_exception,1,9.930495335505558,11.161014483525204,9.930495335505558,-1.2305191480196456,,,,RuntimeError('Optimal parameters not found: The maximum number of function evaluations is exceeded.')
splash,266,266,19,1,13.857142857142858,5,42,ok,25.71250883152326,19.408121055678468,12.55046548800809,15.979293271843279,-15.979293271843279,1000000.0,100000000.0,19.428592136928014,13.243228833590235,6.185363303337779,60000000.0,12.55046548800809,9.277679266674177,ok,2,19.428592136928014,13.243228833590235,12.55046548800809,6.185363303337779,7.21810447834056,16523591.589307407,7.21810447834056,
spoon,190,190,19,1,13.2,5,29,ok,20.39908980036582,9.704060527839234,9.533464097976685,9.61876231290796,-9.61876231290796,1000000.0,100000000.0,10.008477020263673,10.066168546676636,-0.05769152641296316,30000000.0,9.533464097976685,2.0367569446563714,threshold_above_upper_asymptote,1,10.008477020263673,10.066168546676636,9.533464097976685,-0.05769152641296316,,,,
squirrel,114,114,19,1,12.333333333333334,5,23,ok,25.031856679343775,9.704060527839234,9.875953992207846,9.79000726002354,-9.79000726002354,1000000.0,100000000.0,9.875953992207846,12.675737698872885,-2.799783706665039,1000000.0,9.875953992207846,2.8472977479298898,threshold_above_upper_asymptote,1,9.875953992207846,12.675737698872885,9.875953992207846,-2.799783706665039,,,,
stairs,361,361,19,1,14.368421052631579,5,33,ok,24.467643662000622,9.704060527839234,7.4085320548007365,8.556296291319985,-8.556296291319985,1000000.0,100000000.0,9.898178000199167,7.935942562002885,1.9622354381962817,70000000.0,7.4085320548007365,3.1987423018405314,ok,1,9.898178000199167,7.935942562002885,7.4085320548007365,1.9622354381962817,7.0631663953715815,11565551.793280924,7.0631663953715815,
stand,380,380,19,1,16.1,5,35,ok,26.243248085091533,9.704060527839234,7.154576277732849,8.429318402786041,-8.429318402786041,1000000.0,100000000.0,8.818546581268311,7.902152085304261,0.9163944959640506,50000000.0,7.154576277732849,2.5429963827133175,ok,1,8.818546581268311,7.902152085304261,7.154576277732849,0.9163944959640506,7.365245241042524,23187035.253198147,7.365245241042524,
star,380,380,19,1,18.15,5,49,ok,22.531843509244336,9.704060527839234,8.356199097633361,9.030129812736298,-9.030129812736298,1000000.0,100000000.0,9.739458322525024,8.8683997631073,0.8710585594177243,50000000.0,8.356199097633361,1.5539269685745243,ok,1,9.739458322525024,8.8683997631073,8.356199097633361,0.8710585594177243,7.347226216783236,22244681.77516683,7.347226216783236,
stay,380,380,19,1,14.55,5,32,ok,26.49521999749948,9.704060527839234,6.702659320831299,8.203359924335267,-8.203359924335267,1000000.0,100000000.0,8.59075379371643,7.4345433712005615,1.1562104225158691,70000000.0,6.702659320831299,2.380807542800903,ok,1,8.59075379371643,7.4345433712005615,6.702659320831299,1.1562104225158691,6.646634247830845,4432351.048759676,6.646634247830845,
stick,380,380,19,1,13.35,5,33,ok,24.602147570761282,9.704060527839234,8.527593564987182,9.115827046413209,-9.115827046413209,1000000.0,100000000.0,8.969799709320068,9.318247056007385,-0.34844734668731725,50000000.0,8.527593564987182,2.9027697563171397,threshold_above_upper_asymptote,1,8.969799709320068,9.318247056007385,8.527593564987182,-0.34844734668731725,,,,
sticky,361,361,19,1,30.789473684210527,5,130,ok,26.796949707228837,9.704060527839234,9.43135969262374,9.567710110231488,-9.567710110231488,1000000.0,100000000.0,9.43135969262374,11.784370823910361,-2.353011131286621,1000000.0,9.43135969262374,2.9205517517892936,flat_or_zero_amplitude,1,9.43135969262374,11.784370823910361,9.43135969262374,-2.353011131286621,,,,
stone,380,380,19,1,14.9,5,42,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
stop,380,380,19,1,15.7,5,38,ok,22.7025658907012,9.704060527839234,6.5753009557724,8.139680741805817,-8.139680741805817,1000000.0,100000000.0,9.557204961776733,7.176926302909851,2.3802786588668825,70000000.0,6.5753009557724,2.981904006004333,ok,1,9.557204961776733,7.176926302909851,6.5753009557724,2.3802786588668825,6.780972423463724,6039101.814736914,6.780972423463724,
store,380,380,19,1,13.85,5,38,ok,24.24553978030457,9.704060527839234,6.932533299922943,8.318296913881088,-8.318296913881088,1000000.0,100000000.0,9.905024766921997,7.329142665863037,2.5758821010589603,70000000.0,6.932533299922943,3.708622372150421,ok,1,9.905024766921997,7.329142665863037,6.932533299922943,2.5758821010589603,7.071981062471189,11802690.685720364,7.071981062471189,
story,380,380,19,1,12.8,5,27,ok,24.83326348723299,9.704060527839234,6.693557959794998,8.198809243817117,-8.198809243817117,1000000.0,100000000.0,9.143902683258057,7.259097290039063,1.8848053932189943,40000000.0,6.693557959794998,2.739670675992966,ok,1,9.143902683258057,7.259097290039063,6.693557959794998,1.8848053932189943,6.790261426592498,6169661.7725817505,6.790261426592498,
stove,342,342,19,1,14.61111111111111,5,30,ok,27.921580602893854,9.704060527839234,7.908761315875584,8.80641092185741,-8.80641092185741,1000000.0,100000000.0,9.618924988640678,8.690077993604872,0.9288469950358067,70000000.0,7.908761315875584,4.0268555482228585,ok,1,9.618924988640678,8.690077993604872,7.908761315875584,0.9288469950358067,7.0778753850954885,11963970.921223488,7.0778753850954885,
