i,item_id,split_key,source,target_kind,target_text,target_id,nll_base,top1_base,rank_base,nll_true,top1_true,rank_true,nll_decoy,top1_decoy,rank_decoy,changed_frac_bin,changed_target_frac_proxy,content_overlap,decoy_pair_id,decoy_row_index,doc_id,example_id,overlap_bin,pair_id,rewrite_words,row_index,source_words,target_char_end,target_char_start,target_id_in_decoy_source,target_id_in_source
74,edit:frontier_consolidation_fwcompact_medium_014103:0:87-90,row:1570,compact_edit,content,ish,558,0.06126943230628967,1,1,0.034352097660303116,1,1,0.230898916721344,1,1,0p2_0p4,0.3125,0.42857142857142855,frontier_consolidation_fwcompact_medium_013627,1158,9043,751570,0p4_0p6,frontier_consolidation_fwcompact_medium_014103,16,1570,25,90,87,False,False
75,edit:frontier_consolidation_fwcompact_medium_006213:0:0-4,row:2994,compact_edit,content,Past,15580,13.755829811096191,0,10536,14.391464233398438,0,9517,14.420766830444336,0,12703,0p2_0p4,0.2777777777777778,0.42857142857142855,frontier_consolidation_fwcompact_medium_056844,445,8110,752994,0p4_0p6,frontier_consolidation_fwcompact_medium_006213,18,2994,32,4,0,False,False
76,edit:frontier_consolidation_fwcompact_medium_008904:0:85-88,row:1091,compact_edit,content,-in,3926,11.0693998336792,0,4748,16.02092742919922,0,3258,10.335182189941406,0,3264,lt0p2,0.1724137931034483,0.5161290322580645,frontier_consolidation_fwcompact_medium_052754,2025,4714,751091,0p4_0p6,frontier_consolidation_fwcompact_medium_008904,29,1091,45,88,85,False,False
77,edit:frontier_consolidation_fwcompact_medium_010703:0:33-37,row:2010,compact_edit,content,rawn,16145,9.761296272277832,0,1599,12.135887145996094,0,3011,9.994369506835938,0,1782,0p2_0p4,0.23529411764705882,0.75,frontier_consolidation_fwcompact_medium_060140,2784,11604,752010,0p6_0p8,frontier_consolidation_fwcompact_medium_010703,17,2010,22,37,33,False,False
78,edit:frontier_consolidation_fwcompact_medium_034345:0:0-5,row:774,compact_edit,content,Blood,10804,15.436882019042969,0,12452,9.530900955200195,0,174,13.779052734375,0,8221,0p4_0p6,0.5,0.75,frontier_consolidation_fwcompact_medium_043040,2736,8674,750774,0p6_0p8,frontier_consolidation_fwcompact_medium_034345,10,774,16,5,0,False,False
79,edit:frontier_consolidation_fwcompact_medium_005524:0:15-17,row:649,compact_edit,content,'s,249,8.712418556213379,0,288,9.246307373046875,0,230,8.694596290588379,0,334,0p2_0p4,0.25,0.47368421052631576,frontier_consolidation_fwcompact_medium_008502,147,4423,750649,0p4_0p6,frontier_consolidation_fwcompact_medium_005524,16,649,29,17,15,False,False
80,edit:frontier_consolidation_fwcompact_medium_026803:0:0-6,row:432,compact_edit,connective,Though,6867,12.303714752197266,0,4820,11.93000602722168,0,2133,11.165973663330078,0,2706,lt0p2,0.14285714285714285,0.6190476190476191,frontier_consolidation_fwcompact_medium_002173,1018,7454,750432,0p6_0p8,frontier_consolidation_fwcompact_medium_026803,21,432,27,6,0,False,False
81,edit:frontier_consolidation_fwcompact_medium_030020:0:19-22,row:1739,compact_edit,content,ued,2149,6.338927268981934,0,106,5.500965118408203,0,39,6.131112575531006,0,86,0p2_0p4,0.25,0.5,frontier_consolidation_fwcompact_medium_043421,1457,5556,751739,0p4_0p6,frontier_consolidation_fwcompact_medium_030020,12,1739,19,22,19,False,False
82,edit:frontier_consolidation_fwcompact_medium_036859:0:103-109,row:2283,compact_edit,content,-based,8619,11.422609329223633,0,1331,9.782245635986328,0,101,9.58923625946045,0,676,0p4_0p6,0.47619047619047616,0.43333333333333335,frontier_consolidation_fwcompact_medium_049353,1205,2997,752283,0p4_0p6,frontier_consolidation_fwcompact_medium_036859,21,2283,44,109,103,False,False
83,edit:frontier_consolidation_fwcompact_medium_034217:0:31-34,row:2275,compact_edit,content,ant,341,7.396440505981445,0,313,10.030450820922852,0,46,6.937224864959717,0,200,0p2_0p4,0.2222222222222222,0.42857142857142855,frontier_consolidation_fwcompact_medium_008834,1240,8835,752275,0p4_0p6,frontier_consolidation_fwcompact_medium_034217,18,2275,31,34,31,False,False
84,edit:frontier_consolidation_fwcompact_medium_001434:0:63-69,row:199,compact_edit,content,inking,8823,14.874777793884277,0,6010,11.419785499572754,0,1020,14.499126434326172,0,5027,0p2_0p4,0.3684210526315789,0.5263157894736842,frontier_consolidation_fwcompact_medium_055525,425,8013,750199,0p4_0p6,frontier_consolidation_fwcompact_medium_001434,18,199,30,69,63,False,False
85,edit:frontier_consolidation_fwcompact_medium_012021:0:27-32,row:1040,compact_edit,content,hibit,9203,12.815250396728516,0,2617,6.830626487731934,0,62,12.465916633605957,0,2745,0p2_0p4,0.3333333333333333,0.46153846153846156,frontier_consolidation_fwcompact_medium_035916,926,16012,751040,0p4_0p6,frontier_consolidation_fwcompact_medium_012021,9,1040,20,32,27,False,False
86,edit:frontier_consolidation_fwcompact_medium_047256:0:0-4,row:1500,compact_edit,content,Open,7412,11.74576187133789,0,5836,13.332813262939453,0,2069,12.771242141723633,0,8768,0p4_0p6,0.5,0.4666666666666667,frontier_consolidation_fwcompact_medium_047556,1265,6339,751500,0p4_0p6,frontier_consolidation_fwcompact_medium_047256,12,1500,20,4,0,False,False
87,edit:frontier_consolidation_fwcompact_medium_055275:0:23-26,row:1297,compact_edit,content,ate,441,3.3859190940856934,0,2,3.954152822494507,0,3,4.438973903656006,0,9,0p4_0p6,0.45454545454545453,0.6153846153846154,frontier_consolidation_fwcompact_medium_046563,220,6858,751297,0p6_0p8,frontier_consolidation_fwcompact_medium_055275,11,1297,16,26,23,False,False
88,edit:frontier_consolidation_fwcompact_medium_017835:0:114-120,row:1845,compact_edit,content,aching,3971,7.710680961608887,0,208,11.133110046386719,0,2592,7.583002090454102,0,285,lt0p2,0.19047619047619047,0.5652173913043478,frontier_consolidation_fwcompact_medium_047506,2719,12920,751845,0p4_0p6,frontier_consolidation_fwcompact_medium_017835,21,1845,31,120,114,False,False
89,edit:frontier_consolidation_fwcompact_medium_058968:0:123-126,row:1573,compact_edit,content,ing,212,2.698108673095703,0,4,2.8500218391418457,0,2,2.9893503189086914,0,4,0p2_0p4,0.23809523809523808,0.6,frontier_consolidation_fwcompact_medium_018769,776,403,751573,0p6_0p8,frontier_consolidation_fwcompact_medium_058968,21,1573,30,126,123,False,False
90,edit:frontier_consolidation_fwcompact_medium_052292:0:0-1,row:2021,compact_edit,content,A,263,8.899903297424316,0,516,10.201085090637207,0,1503,7.9892473220825195,0,164,0p4_0p6,0.42857142857142855,0.45454545454545453,frontier_consolidation_fwcompact_medium_031222,413,1266,752021,0p4_0p6,frontier_consolidation_fwcompact_medium_052292,21,2021,36,1,0,False,False
91,edit:frontier_consolidation_fwcompact_medium_059677:0:14-15,row:884,compact_edit,content,s,87,3.674482583999634,0,5,2.3955347537994385,1,1,3.556858777999878,0,5,0p2_0p4,0.23529411764705882,0.5625,frontier_consolidation_fwcompact_medium_034711,2571,10883,750884,0p4_0p6,frontier_consolidation_fwcompact_medium_059677,17,884,30,15,14,False,False
92,edit:frontier_consolidation_fwcompact_medium_051586:0:25-30,row:2542,compact_edit,content,abled,9971,7.690528869628906,0,241,7.173474311828613,0,80,6.973692893981934,0,133,0p2_0p4,0.3,0.5714285714285714,frontier_consolidation_fwcompact_medium_048532,2018,7955,752542,0p4_0p6,frontier_consolidation_fwcompact_medium_051586,10,2542,14,30,25,False,False
93,edit:frontier_consolidation_fwcompact_medium_022408:0:2-4,row:645,compact_edit,content,ad,277,5.445902347564697,0,35,8.221332550048828,0,385,5.7432355880737305,0,54,0p4_0p6,0.4444444444444444,0.391304347826087,frontier_consolidation_fwcompact_medium_015109,1356,5517,750645,lt0p4,frontier_consolidation_fwcompact_medium_022408,18,645,34,4,2,False,False
94,edit:frontier_consolidation_fwcompact_medium_044289:0:37-40,row:2631,compact_edit,content,ing,212,5.824743270874023,0,25,3.4919824600219727,0,3,6.126330375671387,0,28,ge0p6,0.8,0.5333333333333333,frontier_consolidation_fwcompact_medium_028169,2083,11245,752631,0p4_0p6,frontier_consolidation_fwcompact_medium_044289,15,2631,22,40,37,False,False
95,edit:frontier_consolidation_fwcompact_medium_057327:0:0-6,row:2089,compact_edit,connective,Though,6867,10.745316505432129,0,1168,8.244709968566895,0,149,10.423870086669922,0,819,0p4_0p6,0.4375,0.45,frontier_consolidation_fwcompact_medium_012564,539,16877,752089,0p4_0p6,frontier_consolidation_fwcompact_medium_057327,16,2089,30,6,0,False,False
96,edit:frontier_consolidation_fwcompact_medium_043220:0:18-22,row:2446,compact_edit,content,fers,9055,1.6357934474945068,1,1,0.9357315301895142,1,1,1.1109552383422852,1,1,0p2_0p4,0.25,0.6,frontier_consolidation_fwcompact_medium_052412,1493,13083,752446,0p6_0p8,frontier_consolidation_fwcompact_medium_043220,12,2446,18,22,18,False,False
97,edit:frontier_consolidation_fwcompact_medium_046155:0:26-28,row:1209,compact_edit,content,-c,1822,7.657619476318359,0,404,7.3409905433654785,0,95,8.808313369750977,0,1339,0p4_0p6,0.5714285714285714,0.6666666666666666,frontier_consolidation_fwcompact_medium_055254,129,8977,751209,0p6_0p8,frontier_consolidation_fwcompact_medium_046155,14,1209,26,28,26,False,False
98,edit:frontier_consolidation_fwcompact_medium_037474:0:35-37,row:1648,compact_edit,content,'s,249,3.4198005199432373,0,5,2.8073763847351074,0,3,3.2939071655273438,0,6,0p2_0p4,0.3333333333333333,0.4,frontier_consolidation_fwcompact_medium_059387,1399,9654,751648,0p4_0p6,frontier_consolidation_fwcompact_medium_037474,9,1648,17,37,35,False,False
99,edit:frontier_consolidation_fwcompact_medium_013200:0:32-34,row:1138,compact_edit,content,-d,2031,8.05698013305664,0,317,8.383631706237793,0,301,7.27433967590332,0,185,lt0p2,0.14285714285714285,0.4375,frontier_consolidation_fwcompact_medium_051354,2544,2472,751138,0p4_0p6,frontier_consolidation_fwcompact_medium_013200,19,1138,29,34,32,False,False
100,edit:frontier_consolidation_fwcompact_medium_014246:0:67-72,row:388,compact_edit,content,-like,6859,9.076507568359375,0,121,6.90619421005249,0,65,8.79377555847168,0,60,0p2_0p4,0.2857142857142857,0.4444444444444444,frontier_consolidation_fwcompact_medium_035363,426,10471,750388,0p4_0p6,frontier_consolidation_fwcompact_medium_014246,14,388,28,72,67,False,False
101,edit:frontier_consolidation_fwcompact_medium_029908:0:50-54,row:2619,compact_edit,content,irst,608,10.539756774902344,0,1838,9.433577537536621,0,871,9.721363067626953,0,1348,0p4_0p6,0.4,0.5,frontier_consolidation_fwcompact_medium_021604,2081,1004,752619,0p4_0p6,frontier_consolidation_fwcompact_medium_029908,10,2619,15,54,50,False,False
102,edit:frontier_consolidation_fwcompact_medium_016717:0:0-4,row:1990,compact_edit,content,Cool,9880,13.559171676635742,0,9642,14.455241203308105,0,9931,15.01303482055664,0,11494,0p4_0p6,0.45454545454545453,0.8,frontier_consolidation_fwcompact_medium_005234,2987,15529,751990,ge0p8,frontier_consolidation_fwcompact_medium_016717,11,1990,16,4,0,False,False
103,edit:frontier_consolidation_fwcompact_medium_024975:0:27-29,row:2062,compact_edit,content,'s,249,3.77541446685791,0,10,3.088994264602661,0,4,5.411473274230957,0,21,0p4_0p6,0.4166666666666667,0.6363636363636364,frontier_consolidation_fwcompact_medium_051942,1165,8038,752062,0p6_0p8,frontier_consolidation_fwcompact_medium_024975,12,2062,20,29,27,False,False
104,edit:frontier_consolidation_fwcompact_medium_054779:0:0-1,row:746,compact_edit,content,W,292,15.66048812866211,0,12583,17.244029998779297,0,13322,14.081273078918457,0,10184,ge0p6,0.6,0.5833333333333334,frontier_consolidation_fwcompact_medium_057961,705,3911,750746,0p4_0p6,frontier_consolidation_fwcompact_medium_054779,10,746,25,1,0,False,False
105,edit:frontier_consolidation_fwcompact_medium_009879:0:8-10,row:2685,compact_edit,content,-d,2031,8.833453178405762,0,806,8.614943504333496,0,517,8.896568298339844,0,928,0p2_0p4,0.23076923076923078,0.42857142857142855,frontier_consolidation_fwcompact_medium_034600,2130,5165,752685,0p4_0p6,frontier_consolidation_fwcompact_medium_009879,13,2685,23,10,8,False,False
106,edit:frontier_consolidation_fwcompact_medium_032280:0:0-3,row:208,compact_edit,function,The,308,6.563082695007324,0,11,7.078449726104736,0,39,6.449394702911377,0,56,ge0p6,0.7,0.36363636363636365,frontier_consolidation_fwcompact_medium_059685,615,13818,750208,lt0p4,frontier_consolidation_fwcompact_medium_032280,10,208,18,3,0,False,False
107,edit:frontier_consolidation_fwcompact_medium_049883:0:98-103,row:206,compact_edit,content,ulate,6167,1.8398138284683228,1,1,1.9758120775222778,0,2,2.5570898056030273,0,2,ge0p6,0.6666666666666666,0.4166666666666667,frontier_consolidation_fwcompact_medium_006696,467,14465,750206,0p4_0p6,frontier_consolidation_fwcompact_medium_049883,18,206,30,103,98,False,False
108,edit:frontier_consolidation_fwcompact_medium_016062:0:114-119,row:2392,compact_edit,content,iting,1638,7.392589092254639,0,169,6.86814022064209,0,130,6.660417556762695,0,96,lt0p2,0.125,0.5454545454545454,frontier_consolidation_fwcompact_medium_042559,1655,8518,752392,0p4_0p6,frontier_consolidation_fwcompact_medium_016062,23,2392,35,119,114,False,False
109,edit:frontier_consolidation_fwcompact_medium_002736:0:92-96,row:2788,compact_edit,content,ains,1708,5.649040222167969,0,48,6.869077205657959,0,22,5.508285045623779,0,38,ge0p6,0.6,0.6,frontier_consolidation_fwcompact_medium_051853,1802,16919,752788,0p6_0p8,frontier_consolidation_fwcompact_medium_002736,15,2788,26,96,92,False,False
110,edit:frontier_consolidation_fwcompact_medium_005077:0:45-48,row:2384,compact_edit,content,fer,2331,7.21891450881958,0,169,6.104945182800293,0,11,7.835300445556641,0,320,0p2_0p4,0.23076923076923078,0.4,frontier_consolidation_fwcompact_medium_037561,1925,13408,752384,0p4_0p6,frontier_consolidation_fwcompact_medium_005077,13,2384,22,48,45,False,False
111,edit:frontier_consolidation_fwcompact_medium_010616:0:55-58,row:476,compact_edit,content,ens,820,10.271984100341797,0,877,11.953639030456543,0,983,10.08976936340332,0,561,0p2_0p4,0.3,0.5,frontier_consolidation_fwcompact_medium_043318,507,14593,750476,0p4_0p6,frontier_consolidation_fwcompact_medium_010616,10,476,15,58,55,False,False
112,edit:frontier_consolidation_fwcompact_medium_027377:0:0-2,row:1150,compact_edit,content,Tr,1857,10.876294136047363,0,4122,13.856478691101074,0,9774,11.023211479187012,0,3761,0p4_0p6,0.45454545454545453,0.4,frontier_consolidation_fwcompact_medium_015042,1037,15170,751150,0p4_0p6,frontier_consolidation_fwcompact_medium_027377,11,1150,20,2,0,False,False
113,edit:frontier_consolidation_fwcompact_medium_003612:0:22-27,row:2059,compact_edit,content,angle,6087,12.80350112915039,0,6534,11.885564804077148,0,4101,12.565328598022461,0,6267,0p2_0p4,0.2857142857142857,0.4166666666666667,frontier_consolidation_fwcompact_medium_058821,513,15423,752059,0p4_0p6,frontier_consolidation_fwcompact_medium_003612,28,2059,47,27,22,False,False
114,edit:frontier_consolidation_fwcompact_medium_051476:0:4-5,row:1092,compact_edit,content,y,93,7.542113304138184,0,302,7.174933433532715,0,138,6.194856643676758,0,63,0p2_0p4,0.2,0.9,frontier_consolidation_fwcompact_medium_032938,411,15003,751092,ge0p8,frontier_consolidation_fwcompact_medium_051476,15,1092,20,5,4,False,False
115,edit:frontier_consolidation_fwcompact_medium_030824:0:16-20,row:1781,compact_edit,content,fers,9055,1.231181263923645,1,1,1.8748877048492432,0,2,1.1096360683441162,1,1,0p2_0p4,0.3,0.5555555555555556,frontier_consolidation_fwcompact_medium_045154,1516,15445,751781,0p4_0p6,frontier_consolidation_fwcompact_medium_030824,10,1781,15,20,16,False,False
116,edit:frontier_consolidation_fwcompact_medium_044948:0:18-22,row:166,compact_edit,content,ates,785,10.792989730834961,0,1343,8.053902626037598,0,341,8.419102668762207,0,431,0p2_0p4,0.35714285714285715,0.5333333333333333,frontier_consolidation_fwcompact_medium_041184,266,14233,750166,0p4_0p6,frontier_consolidation_fwcompact_medium_044948,14,166,25,22,18,False,False
117,edit:frontier_consolidation_fwcompact_medium_016363:0:27-33,row:1242,compact_edit,content,-class,12062,8.92412281036377,0,385,11.545476913452148,0,368,8.395475387573242,0,463,0p4_0p6,0.4166666666666667,0.4375,frontier_consolidation_fwcompact_medium_003402,1101,2100,751242,0p4_0p6,frontier_consolidation_fwcompact_medium_016363,12,1242,23,33,27,False,False
118,edit:frontier_consolidation_fwcompact_medium_026753:0:41-42,row:388,compact_edit,content,a,69,6.487996578216553,0,129,10.610321998596191,0,2284,7.902656078338623,0,114,0p2_0p4,0.2727272727272727,0.6,frontier_consolidation_fwcompact_medium_042377,2421,16090,750388,0p6_0p8,frontier_consolidation_fwcompact_medium_026753,11,388,20,42,41,False,False
119,edit:frontier_consolidation_fwcompact_medium_032629:0:37-39,row:502,compact_edit,content,-w,2445,6.624457359313965,0,102,12.780451774597168,0,617,4.958491325378418,0,4,0p2_0p4,0.38461538461538464,0.5882352941176471,frontier_consolidation_fwcompact_medium_058783,525,76,750502,0p4_0p6,frontier_consolidation_fwcompact_medium_032629,13,502,24,39,37,False,False
120,edit:frontier_consolidation_fwcompact_medium_022719:0:60-66,row:393,compact_edit,content,umbles,9688,7.28074312210083,0,175,7.37062931060791,0,11,7.061047554016113,0,169,0p2_0p4,0.375,0.4375,frontier_consolidation_fwcompact_medium_014578,2033,12541,750393,0p4_0p6,frontier_consolidation_fwcompact_medium_022719,16,393,29,66,60,False,False
121,edit:frontier_consolidation_fwcompact_medium_047752:0:23-27,row:2874,compact_edit,content,reen,2899,8.752864837646484,0,583,5.538272857666016,0,33,7.673351764678955,0,286,0p2_0p4,0.38461538461538464,0.6,frontier_consolidation_fwcompact_medium_040866,1890,9285,752874,0p6_0p8,frontier_consolidation_fwcompact_medium_047752,13,2874,22,27,23,False,False
122,edit:frontier_consolidation_fwcompact_medium_049952:0:0-3,row:1371,compact_edit,function,The,308,4.625741004943848,0,6,7.8604888916015625,0,97,7.018704414367676,0,173,0p2_0p4,0.2727272727272727,0.5454545454545454,frontier_consolidation_fwcompact_medium_022357,1200,2051,751371,0p4_0p6,frontier_consolidation_fwcompact_medium_049952,11,1371,20,3,0,False,False
123,edit:frontier_consolidation_fwcompact_medium_017724:0:0-2,row:1972,compact_edit,function,In,565,4.0727972984313965,0,16,4.890974044799805,0,18,3.9252870082855225,0,12,0p4_0p6,0.4,0.5714285714285714,frontier_consolidation_fwcompact_medium_003292,1644,8130,751972,0p4_0p6,frontier_consolidation_fwcompact_medium_017724,15,1972,24,2,0,False,False
124,edit:frontier_consolidation_fwcompact_medium_030919:0:0-1,row:298,compact_edit,function,A,263,5.044558525085449,0,10,6.576815605163574,0,31,5.616612434387207,0,22,0p2_0p4,0.2222222222222222,0.5,frontier_consolidation_fwcompact_medium_019321,1448,16553,750298,0p4_0p6,frontier_consolidation_fwcompact_medium_030919,18,298,25,1,0,False,False
125,edit:frontier_consolidation_fwcompact_medium_006160:0:100-105,row:2260,compact_edit,content,-side,12956,12.676527976989746,0,2280,12.472214698791504,0,446,12.448054313659668,0,1753,ge0p6,0.631578947368421,0.7333333333333333,frontier_consolidation_fwcompact_medium_025040,2646,5595,752260,0p6_0p8,frontier_consolidation_fwcompact_medium_006160,19,2260,33,105,100,False,False
