sentence_uid,source,row_example_id,axis_row_index,sentence_words,row_words,char_start,char_end,mode,input_form,add_special_tokens,n_target_tokens,n_masked,target_truncated_right,input_content_len,min_masked_input_edge_distance,mean_masked_input_edge_distance,min_masked_target_edge_distance,mean_masked_target_edge_distance,masked_target_edge_bins,loss,endpoint,endpoint_path,description
r2655_s07,simple_wiki,920002655,2655,10,160,705,765,isolation,with_special,True,18,5,False,18,0,3.6,0,3.6,0_edge_token;2-3;2-3;8-15;4-7,8.669028282165527,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2656_s03,simple_wiki,920002656,2656,18,160,220,363,isolation,with_special,True,27,3,False,27,0,1.3333333333333333,0,1.3333333333333333,0_edge_token;1;2-3,2.3186793327331543,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2657_s06,simple_wiki,920002657,2657,26,160,791,951,isolation,with_special,True,35,2,False,35,4,9.0,4,9.0,8-15;4-7,4.416214466094971,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2661_s04,simple_wiki,920002661,2661,10,160,501,550,isolation,with_special,True,22,4,False,22,1,3.0,1,3.0,4-7;4-7;2-3;1,1.5107080936431885,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2664_s03,simple_wiki,920002664,2664,13,160,263,329,isolation,with_special,True,23,1,False,23,8,8.0,8,8.0,8-15,8.259706497192383,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2665_s08,simple_wiki,920002665,2665,15,160,687,793,isolation,with_special,True,28,6,False,28,2,6.5,2,6.5,8-15;8-15;8-15;4-7;2-3;2-3,5.05687952041626,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2666_s03,simple_wiki,920002666,2666,10,160,405,465,isolation,with_special,True,18,3,False,18,3,4.666666666666667,3,4.666666666666667,2-3;8-15;2-3,6.7299041748046875,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2667_s02,simple_wiki,920002667,2667,19,160,171,274,isolation,with_special,True,42,6,False,42,1,11.666666666666666,1,11.666666666666666,8-15;8-15;16+;8-15;8-15;1,3.1571836471557617,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2668_s05,simple_wiki,920002668,2668,10,160,547,585,isolation,with_special,True,17,1,False,17,5,5.0,5,5.0,4-7,9.305975914001465,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2679_s05,simple_wiki,920002679,2679,30,160,582,742,isolation,with_special,True,37,6,False,37,1,5.833333333333333,1,5.833333333333333,4-7;4-7;8-15;4-7;2-3;1,5.553914546966553,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2686_s06,simple_wiki,920002686,2686,8,160,631,671,isolation,with_special,True,9,1,False,9,3,3.0,3,3.0,2-3,4.223047256469727,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2690_s04,simple_wiki,920002690,2690,16,160,534,639,isolation,with_special,True,28,1,False,28,13,13.0,13,13.0,8-15,1.6900138854980469,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2699_s01,simple_wiki,920002699,2699,21,160,127,243,isolation,with_special,True,34,7,False,34,1,7.0,1,7.0,4-7;16+;8-15;8-15;4-7;2-3;1,6.1851935386657715,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2703_s05,simple_wiki,920002703,2703,13,160,547,629,isolation,with_special,True,21,2,False,21,3,5.5,3,5.5,8-15;2-3,6.108221054077148,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2704_s02,simple_wiki,920002704,2704,12,160,274,344,isolation,with_special,True,17,2,False,17,1,1.5,1,1.5,1;2-3,1.613631248474121,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2710_s07,simple_wiki,920002710,2710,9,160,810,859,isolation,with_special,True,13,2,False,13,0,1.5,0,1.5,2-3;0_edge_token,3.8383121490478516,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2723_s00,simple_wiki,920002723,2723,12,160,0,63,isolation,with_special,True,16,2,False,16,1,1.5,1,1.5,1;2-3,7.55765438079834,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2723_s05,simple_wiki,920002723,2723,22,160,482,593,isolation,with_special,True,34,3,False,34,10,12.333333333333334,10,12.333333333333334,8-15;8-15;8-15,3.0022659301757812,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2727_s09,simple_wiki,920002727,2727,10,160,803,846,isolation,with_special,True,18,1,False,18,0,0.0,0,0.0,0_edge_token,15.967305183410645,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2729_s06,simple_wiki,920002729,2729,10,160,601,645,isolation,with_special,True,11,1,False,11,0,0.0,0,0.0,0_edge_token,0.047330159693956375,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2729_s09,simple_wiki,920002729,2729,22,160,798,904,isolation,with_special,True,36,5,False,36,2,7.8,2,7.8,2-3;4-7;4-7;8-15;16+,2.1597065925598145,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2731_s02,simple_wiki,920002731,2731,22,160,238,339,isolation,with_special,True,48,12,False,48,0,10.416666666666666,0,10.416666666666666,0_edge_token;1;2-3;4-7;8-15;8-15;16+;16+;16+;8-15;8-15;4-7,3.0139353275299072,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2733_s04,simple_wiki,920002733,2733,14,160,659,754,isolation,with_special,True,25,2,False,25,0,1.5,0,1.5,0_edge_token;2-3,5.860871315002441,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2734_s01,simple_wiki,920002734,2734,14,160,113,211,isolation,with_special,True,25,2,False,25,0,4.5,0,4.5,0_edge_token;8-15,7.265259265899658,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2741_s09,simple_wiki,920002741,2741,8,160,909,962,isolation,with_special,True,24,6,False,24,1,7.0,1,7.0,1;2-3;4-7;8-15;8-15;8-15,2.9887428283691406,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2745_s00,simple_wiki,920002745,2745,9,160,0,65,isolation,with_special,True,16,1,False,16,3,3.0,3,3.0,2-3,10.146238327026367,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2746_s05,simple_wiki,920002746,2746,12,160,606,666,isolation,with_special,True,16,5,False,16,1,3.4,1,3.4,1;2-3;4-7;4-7;2-3,9.1708402633667,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2750_s00,simple_wiki,920002750,2750,20,160,41,154,isolation,with_special,True,39,6,False,39,4,9.0,4,9.0,4-7;4-7;8-15;8-15;8-15;8-15,5.219139099121094,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2751_s00,simple_wiki,920002751,2751,12,160,73,153,isolation,with_special,True,20,5,False,20,1,3.8,1,3.8,4-7;4-7;4-7;2-3;1,2.259848117828369,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2754_s01,simple_wiki,920002754,2754,10,160,70,128,isolation,with_special,True,17,2,False,17,1,3.5,1,3.5,4-7;1,5.0053253173828125,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2754_s07,simple_wiki,920002754,2754,15,160,633,731,isolation,with_special,True,25,3,False,25,3,4.0,3,4.0,2-3;4-7;4-7,4.966805934906006,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2754_s08,simple_wiki,920002754,2754,15,160,732,825,isolation,with_special,True,22,2,False,22,8,8.5,8,8.5,8-15;8-15,6.613719463348389,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2755_s03,simple_wiki,920002755,2755,11,160,476,545,isolation,with_special,True,16,4,False,16,1,3.0,1,3.0,1;4-7;4-7;2-3,6.558903694152832,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2755_s06,simple_wiki,920002755,2755,17,160,725,824,isolation,with_special,True,22,3,False,22,1,6.666666666666667,1,6.666666666666667,1;8-15;8-15,8.973404884338379,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2756_s07,simple_wiki,920002756,2756,15,160,805,889,isolation,with_special,True,17,1,False,17,2,2.0,2,2.0,2-3,11.170888900756836,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2759_s05,simple_wiki,920002759,2759,12,160,455,539,isolation,with_special,True,27,5,False,27,0,7.2,0,7.2,4-7;8-15;8-15;4-7;0_edge_token,5.698902606964111,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2761_s06,simple_wiki,920002761,2761,18,160,633,754,isolation,with_special,True,38,1,False,38,4,4.0,4,4.0,4-7,15.779134750366211,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2764_s00,simple_wiki,920002764,2764,23,160,0,113,isolation,with_special,True,32,2,False,32,3,3.5,3,3.5,4-7;2-3,0.08206486701965332,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2765_s06,simple_wiki,920002765,2765,9,160,899,945,isolation,with_special,True,13,2,False,13,0,2.0,0,2.0,0_edge_token;4-7,4.960326194763184,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2770_s01,simple_wiki,920002770,2770,12,160,208,291,isolation,with_special,True,15,2,False,15,4,4.5,4,4.5,4-7;4-7,4.594758987426758,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2772_s05,simple_wiki,920002772,2772,26,160,755,920,isolation,with_special,True,47,10,False,47,5,12.2,5,12.2,8-15;8-15;8-15;16+;16+;16+;8-15;4-7;4-7;4-7,4.377405166625977,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2778_s07,simple_wiki,920002778,2778,17,160,820,890,isolation,with_special,True,25,2,False,25,7,8.0,7,8.0,8-15;4-7,5.677743911743164,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
r2780_s04,simple_wiki,920002780,2780,19,160,507,616,isolation,with_special,True,29,6,False,29,2,7.833333333333333,2,7.833333333333333,2-3;8-15;8-15;8-15;4-7;2-3,4.161086559295654,half_98098_alpha075,experiments/archive/relation_learning/data/format_replay_corrected/half_coherent_half_isolated/seed98098/alpha_0.75,half coherent/half isolated corrected research private endpoint seed98098 alpha0.75
