pair_index,pair_id,probe_id,rewrite_pos,token_class,target_token_id,target_piece,source_token_len,unrelated_source_token_len,neutral_source_token_len,true_source_target_count,unrelated_source_target_count,neutral_source_target_count,true_source_contains_target,unrelated_source_contains_target,neutral_source_contains_target
1398,compact:frontier_consolidation_fwcompact_expansion_045992,rewritecond:1398:8:compact:frontier_consolidation_fwcompact_expansion_045992,8,overlap,901, years,18,18,18,1,0,0,1,0,0
1399,compact:frontier_consolidation_fwcompact_expansion_046004,rewritecond:1399:0:compact:frontier_consolidation_fwcompact_expansion_046004,0,nonoverlap,1459,Com,13,13,13,0,0,0,0,0,0
1399,compact:frontier_consolidation_fwcompact_expansion_046004,rewritecond:1399:5:compact:frontier_consolidation_fwcompact_expansion_046004,5,nonoverlap,7423, brings,13,13,13,0,0,0,0,0,0
1399,compact:frontier_consolidation_fwcompact_expansion_046004,rewritecond:1399:2:compact:frontier_consolidation_fwcompact_expansion_046004,2,overlap,1127,ating,13,13,13,1,0,0,1,0,0
1399,compact:frontier_consolidation_fwcompact_expansion_046004,rewritecond:1399:6:compact:frontier_consolidation_fwcompact_expansion_046004,6,overlap,3685, joy,13,13,13,1,0,0,1,0,0
1400,compact:frontier_consolidation_fwcompact_expansion_046185,rewritecond:1400:0:compact:frontier_consolidation_fwcompact_expansion_046185,0,nonoverlap,10801,Space,16,16,16,0,0,0,0,0,0
1400,compact:frontier_consolidation_fwcompact_expansion_046185,rewritecond:1400:5:compact:frontier_consolidation_fwcompact_expansion_046185,5,nonoverlap,4434, mic,16,16,16,0,0,0,0,0,0
1400,compact:frontier_consolidation_fwcompact_expansion_046185,rewritecond:1400:6:compact:frontier_consolidation_fwcompact_expansion_046185,6,overlap,1651,rog,16,16,16,1,0,0,1,0,0
1400,compact:frontier_consolidation_fwcompact_expansion_046185,rewritecond:1400:8:compact:frontier_consolidation_fwcompact_expansion_046185,8,overlap,496,ity,16,16,16,1,0,0,1,0,0
1401,compact:frontier_consolidation_fwcompact_expansion_046198,rewritecond:1401:0:compact:frontier_consolidation_fwcompact_expansion_046198,0,nonoverlap,4148,More,13,13,13,0,0,0,0,0,0
1401,compact:frontier_consolidation_fwcompact_expansion_046198,rewritecond:1401:6:compact:frontier_consolidation_fwcompact_expansion_046198,6,nonoverlap,1050,ower,13,13,13,0,0,0,0,0,0
1401,compact:frontier_consolidation_fwcompact_expansion_046198,rewritecond:1401:1:compact:frontier_consolidation_fwcompact_expansion_046198,1,overlap,9444, resistance,13,13,13,1,0,0,1,0,0
1401,compact:frontier_consolidation_fwcompact_expansion_046198,rewritecond:1401:4:compact:frontier_consolidation_fwcompact_expansion_046198,4,overlap,5723, spin,13,13,13,1,0,0,1,0,0
1402,compact:frontier_consolidation_fwcompact_expansion_046201,rewritecond:1402:1:compact:frontier_consolidation_fwcompact_expansion_046201,1,nonoverlap,6205,ucking,27,27,27,0,0,0,0,0,0
1402,compact:frontier_consolidation_fwcompact_expansion_046201,rewritecond:1402:9:compact:frontier_consolidation_fwcompact_expansion_046201,9,nonoverlap,6528, increasing,27,27,27,0,0,0,0,0,0
1402,compact:frontier_consolidation_fwcompact_expansion_046201,rewritecond:1402:2:compact:frontier_consolidation_fwcompact_expansion_046201,2,overlap,2687, arms,27,27,27,1,0,0,1,0,0
1402,compact:frontier_consolidation_fwcompact_expansion_046201,rewritecond:1402:12:compact:frontier_consolidation_fwcompact_expansion_046201,12,overlap,4014, speed,27,27,27,1,0,0,1,0,0
1403,compact:frontier_consolidation_fwcompact_expansion_046208,rewritecond:1403:0:compact:frontier_consolidation_fwcompact_expansion_046208,0,nonoverlap,6543,Everyone,14,14,14,0,0,0,0,0,0
1403,compact:frontier_consolidation_fwcompact_expansion_046208,rewritecond:1403:2:compact:frontier_consolidation_fwcompact_expansion_046208,2,nonoverlap,3339, showed,14,14,14,0,0,0,0,0,0
1403,compact:frontier_consolidation_fwcompact_expansion_046208,rewritecond:1403:1:compact:frontier_consolidation_fwcompact_expansion_046208,1,overlap,14726, attending,14,14,14,1,0,0,1,0,0
1403,compact:frontier_consolidation_fwcompact_expansion_046208,rewritecond:1403:4:compact:frontier_consolidation_fwcompact_expansion_046208,4,overlap,13726, enthusiasm,14,14,14,1,0,0,1,0,0
1404,compact:frontier_consolidation_fwcompact_expansion_046221,rewritecond:1404:1:compact:frontier_consolidation_fwcompact_expansion_046221,1,nonoverlap,8037,imal,17,17,17,0,0,0,0,0,0
1404,compact:frontier_consolidation_fwcompact_expansion_046221,rewritecond:1404:6:compact:frontier_consolidation_fwcompact_expansion_046221,6,nonoverlap,13841, heal,17,17,17,0,0,0,0,0,0
1404,compact:frontier_consolidation_fwcompact_expansion_046221,rewritecond:1404:2:compact:frontier_consolidation_fwcompact_expansion_046221,2,overlap,5057, studies,17,17,17,1,0,0,1,0,0
1404,compact:frontier_consolidation_fwcompact_expansion_046221,rewritecond:1404:7:compact:frontier_consolidation_fwcompact_expansion_046221,7,overlap,14457, wounds,17,17,17,1,0,0,1,0,0
1405,compact:frontier_consolidation_fwcompact_expansion_046294,rewritecond:1405:0:compact:frontier_consolidation_fwcompact_expansion_046294,0,nonoverlap,3558,Most,14,14,14,0,0,0,0,0,0
1405,compact:frontier_consolidation_fwcompact_expansion_046294,rewritecond:1405:7:compact:frontier_consolidation_fwcompact_expansion_046294,7,nonoverlap,9573, sentences,14,14,14,0,0,0,0,0,0
1405,compact:frontier_consolidation_fwcompact_expansion_046294,rewritecond:1405:1:compact:frontier_consolidation_fwcompact_expansion_046294,1,overlap,6203, conclud,14,14,14,1,0,0,1,0,0
1405,compact:frontier_consolidation_fwcompact_expansion_046294,rewritecond:1405:6:compact:frontier_consolidation_fwcompact_expansion_046294,6,overlap,12035, topic,14,14,14,1,0,0,1,0,0
1406,compact:frontier_consolidation_fwcompact_expansion_046383,rewritecond:1406:4:compact:frontier_consolidation_fwcompact_expansion_046383,4,nonoverlap,706, need,13,13,13,0,0,0,0,0,0
1406,compact:frontier_consolidation_fwcompact_expansion_046383,rewritecond:1406:9:compact:frontier_consolidation_fwcompact_expansion_046383,9,nonoverlap,10959, businesses,13,13,13,0,0,0,0,0,0
1406,compact:frontier_consolidation_fwcompact_expansion_046383,rewritecond:1406:0:compact:frontier_consolidation_fwcompact_expansion_046383,0,overlap,1877,Some,13,13,13,1,0,0,1,0,0
1406,compact:frontier_consolidation_fwcompact_expansion_046383,rewritecond:1406:8:compact:frontier_consolidation_fwcompact_expansion_046383,8,overlap,849, start,13,13,13,1,0,0,1,0,0
1407,compact:frontier_consolidation_fwcompact_expansion_046385,rewritecond:1407:1:compact:frontier_consolidation_fwcompact_expansion_046385,1,nonoverlap,4378, remains,20,20,20,0,0,0,0,0,0
1407,compact:frontier_consolidation_fwcompact_expansion_046385,rewritecond:1407:8:compact:frontier_consolidation_fwcompact_expansion_046385,8,nonoverlap,853, must,20,20,20,0,0,0,0,0,0
1407,compact:frontier_consolidation_fwcompact_expansion_046385,rewritecond:1407:3:compact:frontier_consolidation_fwcompact_expansion_046385,3,overlap,3403, capital,20,20,20,1,0,0,1,0,0
1407,compact:frontier_consolidation_fwcompact_expansion_046385,rewritecond:1407:10:compact:frontier_consolidation_fwcompact_expansion_046385,10,overlap,251,ay,20,20,20,1,0,0,1,0,0
1408,compact:frontier_consolidation_fwcompact_expansion_046428,rewritecond:1408:0:compact:frontier_consolidation_fwcompact_expansion_046428,0,nonoverlap,13251,Looking,13,13,13,0,0,0,0,0,0
1408,compact:frontier_consolidation_fwcompact_expansion_046428,rewritecond:1408:4:compact:frontier_consolidation_fwcompact_expansion_046428,4,nonoverlap,639,ves,13,13,13,0,0,0,0,0,0
1408,compact:frontier_consolidation_fwcompact_expansion_046428,rewritecond:1408:2:compact:frontier_consolidation_fwcompact_expansion_046428,2,overlap,4906, Jesus,13,13,13,1,0,0,1,0,0
1408,compact:frontier_consolidation_fwcompact_expansion_046428,rewritecond:1408:7:compact:frontier_consolidation_fwcompact_expansion_046428,7,overlap,1035,ins,13,13,13,1,0,0,1,0,0
1409,compact:frontier_consolidation_fwcompact_expansion_046484,rewritecond:1409:1:compact:frontier_consolidation_fwcompact_expansion_046484,1,nonoverlap,5666, helps,21,21,21,0,0,0,0,0,0
1409,compact:frontier_consolidation_fwcompact_expansion_046484,rewritecond:1409:2:compact:frontier_consolidation_fwcompact_expansion_046484,2,nonoverlap,4534, create,21,21,21,0,0,0,0,0,0
1409,compact:frontier_consolidation_fwcompact_expansion_046484,rewritecond:1409:5:compact:frontier_consolidation_fwcompact_expansion_046484,5,overlap,269,ac,21,21,21,1,0,0,1,0,0
1409,compact:frontier_consolidation_fwcompact_expansion_046484,rewritecond:1409:13:compact:frontier_consolidation_fwcompact_expansion_046484,13,overlap,5939, desert,21,21,21,2,0,0,1,0,0
1410,compact:frontier_consolidation_fwcompact_expansion_046583,rewritecond:1410:0:compact:frontier_consolidation_fwcompact_expansion_046583,0,nonoverlap,576,St,13,13,13,0,0,0,0,0,0
1410,compact:frontier_consolidation_fwcompact_expansion_046583,rewritecond:1410:1:compact:frontier_consolidation_fwcompact_expansion_046583,1,nonoverlap,1661,ring,13,13,13,0,0,0,0,0,0
1410,compact:frontier_consolidation_fwcompact_expansion_046583,rewritecond:1410:2:compact:frontier_consolidation_fwcompact_expansion_046583,2,overlap,4939, runs,13,13,13,1,0,0,1,0,0
1410,compact:frontier_consolidation_fwcompact_expansion_046583,rewritecond:1410:9:compact:frontier_consolidation_fwcompact_expansion_046583,9,overlap,5228, sides,13,13,13,1,0,0,1,0,0
1411,compact:frontier_consolidation_fwcompact_expansion_046801,rewritecond:1411:4:compact:frontier_consolidation_fwcompact_expansion_046801,4,nonoverlap,1650,ize,18,18,18,0,0,0,0,0,0
1411,compact:frontier_consolidation_fwcompact_expansion_046801,rewritecond:1411:8:compact:frontier_consolidation_fwcompact_expansion_046801,8,nonoverlap,1767, form,18,18,18,0,0,0,0,0,0
1411,compact:frontier_consolidation_fwcompact_expansion_046801,rewritecond:1411:2:compact:frontier_consolidation_fwcompact_expansion_046801,2,overlap,3358, mem,18,18,18,1,0,0,1,0,0
1411,compact:frontier_consolidation_fwcompact_expansion_046801,rewritecond:1411:15:compact:frontier_consolidation_fwcompact_expansion_046801,15,overlap,457, said,18,18,18,1,0,0,1,0,0
1412,compact:frontier_consolidation_fwcompact_expansion_046924,rewritecond:1412:0:compact:frontier_consolidation_fwcompact_expansion_046924,0,overlap,1163,De,21,21,21,1,0,0,1,0,0
1412,compact:frontier_consolidation_fwcompact_expansion_046924,rewritecond:1412:12:compact:frontier_consolidation_fwcompact_expansion_046924,12,overlap,13014, patterns,21,21,21,1,0,0,1,0,0
1413,compact:frontier_consolidation_fwcompact_expansion_046950,rewritecond:1413:0:compact:frontier_consolidation_fwcompact_expansion_046950,0,overlap,4517,Other,24,24,24,1,0,0,1,0,0
1413,compact:frontier_consolidation_fwcompact_expansion_046950,rewritecond:1413:20:compact:frontier_consolidation_fwcompact_expansion_046950,20,overlap,1305,ctor,24,24,24,1,0,0,1,0,0
1414,compact:frontier_consolidation_fwcompact_expansion_047004,rewritecond:1414:4:compact:frontier_consolidation_fwcompact_expansion_047004,4,nonoverlap,2736, learn,12,12,12,0,0,0,0,0,0
1414,compact:frontier_consolidation_fwcompact_expansion_047004,rewritecond:1414:0:compact:frontier_consolidation_fwcompact_expansion_047004,0,overlap,951,How,12,12,12,1,1,0,1,1,0
1414,compact:frontier_consolidation_fwcompact_expansion_047004,rewritecond:1414:8:compact:frontier_consolidation_fwcompact_expansion_047004,8,overlap,2321, program,12,12,12,1,0,0,1,0,0
1415,compact:frontier_consolidation_fwcompact_expansion_047039,rewritecond:1415:0:compact:frontier_consolidation_fwcompact_expansion_047039,0,nonoverlap,4725,Dist,21,21,21,0,0,0,0,0,0
1415,compact:frontier_consolidation_fwcompact_expansion_047039,rewritecond:1415:11:compact:frontier_consolidation_fwcompact_expansion_047039,11,nonoverlap,11505, carries,21,21,21,0,0,0,0,0,0
1415,compact:frontier_consolidation_fwcompact_expansion_047039,rewritecond:1415:6:compact:frontier_consolidation_fwcompact_expansion_047039,6,overlap,2067, object,21,21,21,1,0,0,1,0,0
1415,compact:frontier_consolidation_fwcompact_expansion_047039,rewritecond:1415:10:compact:frontier_consolidation_fwcompact_expansion_047039,10,overlap,4197, net,21,21,21,1,0,0,1,0,0
1416,compact:frontier_consolidation_fwcompact_expansion_047047,rewritecond:1416:0:compact:frontier_consolidation_fwcompact_expansion_047047,0,overlap,6470,Att,18,18,18,1,0,0,1,0,0
1416,compact:frontier_consolidation_fwcompact_expansion_047047,rewritecond:1416:16:compact:frontier_consolidation_fwcompact_expansion_047047,16,overlap,11944, knot,18,18,18,1,0,0,1,0,0
1417,compact:frontier_consolidation_fwcompact_expansion_047222,rewritecond:1417:14:compact:frontier_consolidation_fwcompact_expansion_047222,14,nonoverlap,8128, offering,26,26,26,0,0,0,0,0,0
1417,compact:frontier_consolidation_fwcompact_expansion_047222,rewritecond:1417:19:compact:frontier_consolidation_fwcompact_expansion_047222,19,nonoverlap,3844,ials,26,26,26,0,0,0,0,0,0
1417,compact:frontier_consolidation_fwcompact_expansion_047222,rewritecond:1417:0:compact:frontier_consolidation_fwcompact_expansion_047222,0,overlap,2058,War,26,26,26,1,0,0,1,0,0
1417,compact:frontier_consolidation_fwcompact_expansion_047222,rewritecond:1417:15:compact:frontier_consolidation_fwcompact_expansion_047222,15,overlap,7219, online,26,26,26,1,0,0,1,0,0
1418,compact:frontier_consolidation_fwcompact_expansion_047283,rewritecond:1418:9:compact:frontier_consolidation_fwcompact_expansion_047283,9,nonoverlap,501, now,21,21,21,0,0,0,0,0,0
1418,compact:frontier_consolidation_fwcompact_expansion_047283,rewritecond:1418:4:compact:frontier_consolidation_fwcompact_expansion_047283,4,overlap,2123,rs,21,21,21,1,0,0,1,0,0
1418,compact:frontier_consolidation_fwcompact_expansion_047283,rewritecond:1418:8:compact:frontier_consolidation_fwcompact_expansion_047283,8,overlap,3047, district,21,21,21,1,0,0,1,0,0
1419,compact:frontier_consolidation_fwcompact_expansion_047305,rewritecond:1419:7:compact:frontier_consolidation_fwcompact_expansion_047305,7,nonoverlap,882, help,14,14,14,0,0,0,0,0,0
1419,compact:frontier_consolidation_fwcompact_expansion_047305,rewritecond:1419:0:compact:frontier_consolidation_fwcompact_expansion_047305,0,overlap,9299,Cas,14,14,14,1,0,0,1,0,0
1419,compact:frontier_consolidation_fwcompact_expansion_047305,rewritecond:1419:6:compact:frontier_consolidation_fwcompact_expansion_047305,6,overlap,706, need,14,14,14,1,0,0,1,0,0
1420,compact:frontier_consolidation_fwcompact_expansion_047309,rewritecond:1420:1:compact:frontier_consolidation_fwcompact_expansion_047309,1,nonoverlap,7204,unning,14,14,14,0,0,0,0,0,0
1420,compact:frontier_consolidation_fwcompact_expansion_047309,rewritecond:1420:4:compact:frontier_consolidation_fwcompact_expansion_047309,4,nonoverlap,1808, makes,14,14,14,0,0,0,0,0,0
1420,compact:frontier_consolidation_fwcompact_expansion_047309,rewritecond:1420:6:compact:frontier_consolidation_fwcompact_expansion_047309,6,overlap,490, look,14,14,14,1,0,0,1,0,0
1420,compact:frontier_consolidation_fwcompact_expansion_047309,rewritecond:1420:8:compact:frontier_consolidation_fwcompact_expansion_047309,8,overlap,12360, prey,14,14,14,1,0,0,1,0,0
1421,compact:frontier_consolidation_fwcompact_expansion_047348,rewritecond:1421:0:compact:frontier_consolidation_fwcompact_expansion_047348,0,nonoverlap,7817,Ca,18,18,18,0,0,0,0,0,0
1421,compact:frontier_consolidation_fwcompact_expansion_047348,rewritecond:1421:9:compact:frontier_consolidation_fwcompact_expansion_047348,9,nonoverlap,5039, causing,18,18,18,0,0,0,0,0,0
1421,compact:frontier_consolidation_fwcompact_expansion_047348,rewritecond:1421:2:compact:frontier_consolidation_fwcompact_expansion_047348,2,overlap,7498, vit,18,18,18,1,0,0,1,0,0
1421,compact:frontier_consolidation_fwcompact_expansion_047348,rewritecond:1421:11:compact:frontier_consolidation_fwcompact_expansion_047348,11,overlap,4055, loss,18,18,18,1,0,0,1,0,0
1422,compact:frontier_consolidation_fwcompact_expansion_047583,rewritecond:1422:2:compact:frontier_consolidation_fwcompact_expansion_047583,2,nonoverlap,16015,acts,12,12,12,0,0,0,0,0,0
1422,compact:frontier_consolidation_fwcompact_expansion_047583,rewritecond:1422:6:compact:frontier_consolidation_fwcompact_expansion_047583,6,nonoverlap,4208, plants,12,12,12,0,0,0,0,0,0
1422,compact:frontier_consolidation_fwcompact_expansion_047583,rewritecond:1422:1:compact:frontier_consolidation_fwcompact_expansion_047583,1,overlap,693, comp,12,12,12,1,0,0,1,0,0
1422,compact:frontier_consolidation_fwcompact_expansion_047583,rewritecond:1422:7:compact:frontier_consolidation_fwcompact_expansion_047583,7,overlap,4982, structure,12,12,12,1,0,0,1,0,0
1423,compact:frontier_consolidation_fwcompact_expansion_047641,rewritecond:1423:0:compact:frontier_consolidation_fwcompact_expansion_047641,0,nonoverlap,3422,Mon,17,17,17,0,0,0,0,0,0
1423,compact:frontier_consolidation_fwcompact_expansion_047641,rewritecond:1423:8:compact:frontier_consolidation_fwcompact_expansion_047641,8,nonoverlap,6402, equal,17,17,17,0,0,0,0,0,0
1423,compact:frontier_consolidation_fwcompact_expansion_047641,rewritecond:1423:1:compact:frontier_consolidation_fwcompact_expansion_047641,1,overlap,707,oc,17,17,17,1,0,0,1,0,0
1423,compact:frontier_consolidation_fwcompact_expansion_047641,rewritecond:1423:12:compact:frontier_consolidation_fwcompact_expansion_047641,12,overlap,15262,lia,17,17,17,1,0,0,1,0,0
1424,compact:frontier_consolidation_fwcompact_expansion_047723,rewritecond:1424:1:compact:frontier_consolidation_fwcompact_expansion_047723,1,nonoverlap,2346, worked,11,11,11,0,0,0,0,0,0
1424,compact:frontier_consolidation_fwcompact_expansion_047723,rewritecond:1424:2:compact:frontier_consolidation_fwcompact_expansion_047723,2,nonoverlap,5202, mostly,11,11,11,0,0,0,0,0,0
1424,compact:frontier_consolidation_fwcompact_expansion_047723,rewritecond:1424:0:compact:frontier_consolidation_fwcompact_expansion_047723,0,overlap,9522,Lewis,11,11,11,1,0,0,1,0,0
1424,compact:frontier_consolidation_fwcompact_expansion_047723,rewritecond:1424:4:compact:frontier_consolidation_fwcompact_expansion_047723,4,overlap,4611, Rome,11,11,11,1,0,0,1,0,0
1425,compact:frontier_consolidation_fwcompact_expansion_047785,rewritecond:1425:0:compact:frontier_consolidation_fwcompact_expansion_047785,0,nonoverlap,3450,Res,14,14,14,0,0,0,0,0,0
1425,compact:frontier_consolidation_fwcompact_expansion_047785,rewritecond:1425:6:compact:frontier_consolidation_fwcompact_expansion_047785,6,nonoverlap,4448, heat,14,14,14,0,0,0,0,0,0
