case_id,family,train_group,actor_group,event_pol,affected_query,final_pol,affected_slot,query_slot,mode,alpha,layer,margin_correct_foil,head_correct,state0_minus_state1
F196_01748,loose_tight,heldout_family,train_actor,0,1,0,B,B,remove,1.0,6,-6.697181910276413,False,-6.697181910276413
F196_01749,loose_tight,heldout_family,train_actor,1,1,1,A,A,remove,1.0,6,-5.604840725660324,False,5.604840725660324
F196_01750,loose_tight,heldout_family,train_actor,1,0,0,A,B,remove,1.0,6,5.5980536341667175,True,5.5980536341667175
F196_01751,loose_tight,heldout_family,train_actor,1,0,0,B,A,remove,1.0,6,5.55678616464138,True,5.55678616464138
F196_01752,loose_tight,heldout_family,train_actor,1,1,1,B,B,remove,1.0,6,-5.380141064524651,False,5.380141064524651
F196_01753,loose_tight,heldout_family,train_actor,0,1,0,A,A,remove,1.0,6,-6.565966039896011,False,-6.565966039896011
F196_01754,loose_tight,heldout_family,train_actor,0,0,1,A,B,remove,1.0,6,6.689778700470924,True,-6.689778700470924
F196_01755,loose_tight,heldout_family,train_actor,0,0,1,B,A,remove,1.0,6,6.642926871776581,True,-6.642926871776581
F196_01756,loose_tight,heldout_family,train_actor,0,1,0,B,B,remove,1.0,6,-6.7083137929439545,False,-6.7083137929439545
F196_01757,loose_tight,heldout_family,train_actor,1,1,1,A,A,remove,1.0,6,-5.44660359621048,False,5.44660359621048
F196_01758,loose_tight,heldout_family,train_actor,1,0,0,A,B,remove,1.0,6,5.4480181485414505,True,5.4480181485414505
F196_01759,loose_tight,heldout_family,train_actor,1,0,0,B,A,remove,1.0,6,5.4970565885305405,True,5.4970565885305405
F196_01760,loose_tight,heldout_family,train_actor,1,1,1,B,B,remove,1.0,6,-5.342537999153137,False,5.342537999153137
F196_01761,loose_tight,heldout_family,train_actor,0,1,0,A,A,remove,1.0,6,-6.554594814777374,False,-6.554594814777374
F196_01762,loose_tight,heldout_family,train_actor,0,0,1,A,B,remove,1.0,6,6.654823571443558,True,-6.654823571443558
F196_01763,loose_tight,heldout_family,train_actor,0,0,1,B,A,remove,1.0,6,6.648451268672943,True,-6.648451268672943
F196_01764,loose_tight,heldout_family,train_actor,0,1,0,B,B,remove,1.0,6,-6.694158300757408,False,-6.694158300757408
F196_01765,loose_tight,heldout_family,train_actor,1,1,1,A,A,remove,1.0,6,-5.660478115081787,False,5.660478115081787
F196_01766,loose_tight,heldout_family,train_actor,1,0,0,A,B,remove,1.0,6,5.653953060507774,True,5.653953060507774
F196_01767,loose_tight,heldout_family,train_actor,1,0,0,B,A,remove,1.0,6,5.693360164761543,True,5.693360164761543
F196_01768,loose_tight,heldout_family,train_actor,1,1,1,B,B,remove,1.0,6,-5.509798094630241,False,5.509798094630241
F196_01769,loose_tight,heldout_family,train_actor,0,1,0,A,A,remove,1.0,6,-6.357278257608414,False,-6.357278257608414
F196_01770,loose_tight,heldout_family,train_actor,0,0,1,A,B,remove,1.0,6,6.49378165602684,True,-6.49378165602684
F196_01771,loose_tight,heldout_family,train_actor,0,0,1,B,A,remove,1.0,6,6.461127519607544,True,-6.461127519607544
F196_01772,loose_tight,heldout_family,train_actor,0,1,0,B,B,remove,1.0,6,-6.534362003207207,False,-6.534362003207207
F196_01773,loose_tight,heldout_family,train_actor,1,1,1,A,A,remove,1.0,6,-5.529822498559952,False,5.529822498559952
F196_01774,loose_tight,heldout_family,train_actor,1,0,0,A,B,remove,1.0,6,5.5674887001514435,True,5.5674887001514435
F196_01775,loose_tight,heldout_family,train_actor,1,0,0,B,A,remove,1.0,6,5.581714108586311,True,5.581714108586311
F196_01776,loose_tight,heldout_family,train_actor,1,1,1,B,B,remove,1.0,6,-5.421219110488892,False,5.421219110488892
F196_01777,loose_tight,heldout_family,heldout_actor,0,1,0,A,A,remove,1.0,6,-6.490672022104263,False,-6.490672022104263
F196_01778,loose_tight,heldout_family,heldout_actor,0,0,1,A,B,remove,1.0,6,6.631260320544243,True,-6.631260320544243
F196_01779,loose_tight,heldout_family,heldout_actor,0,0,1,B,A,remove,1.0,6,6.572603195905685,True,-6.572603195905685
F196_01780,loose_tight,heldout_family,heldout_actor,0,1,0,B,B,remove,1.0,6,-6.6542786955833435,False,-6.6542786955833435
F196_01781,loose_tight,heldout_family,heldout_actor,1,1,1,A,A,remove,1.0,6,-5.532145380973816,False,5.532145380973816
F196_01782,loose_tight,heldout_family,heldout_actor,1,0,0,A,B,remove,1.0,6,5.55525341629982,True,5.55525341629982
F196_01783,loose_tight,heldout_family,heldout_actor,1,0,0,B,A,remove,1.0,6,5.563286930322647,True,5.563286930322647
F196_01784,loose_tight,heldout_family,heldout_actor,1,1,1,B,B,remove,1.0,6,-5.388070911169052,False,5.388070911169052
F196_01785,loose_tight,heldout_family,heldout_actor,0,1,0,A,A,remove,1.0,6,-6.405361324548721,False,-6.405361324548721
F196_01786,loose_tight,heldout_family,heldout_actor,0,0,1,A,B,remove,1.0,6,6.553519904613495,True,-6.553519904613495
F196_01787,loose_tight,heldout_family,heldout_actor,0,0,1,B,A,remove,1.0,6,6.50937956571579,True,-6.50937956571579
F196_01788,loose_tight,heldout_family,heldout_actor,0,1,0,B,B,remove,1.0,6,-6.585222661495209,False,-6.585222661495209
F196_01789,loose_tight,heldout_family,heldout_actor,1,1,1,A,A,remove,1.0,6,-5.703199207782745,False,5.703199207782745
F196_01790,loose_tight,heldout_family,heldout_actor,1,0,0,A,B,remove,1.0,6,5.733846932649612,True,5.733846932649612
F196_01791,loose_tight,heldout_family,heldout_actor,1,0,0,B,A,remove,1.0,6,5.737647190690041,True,5.737647190690041
F196_01792,loose_tight,heldout_family,heldout_actor,1,1,1,B,B,remove,1.0,6,-5.572574570775032,False,5.572574570775032
F196_01793,loose_tight,heldout_family,train_actor,0,1,0,A,A,remove,1.0,6,-6.744242280721664,False,-6.744242280721664
F196_01794,loose_tight,heldout_family,train_actor,0,0,1,A,B,remove,1.0,6,6.737783253192902,True,-6.737783253192902
F196_01795,loose_tight,heldout_family,train_actor,0,0,1,B,A,remove,1.0,6,6.867382198572159,True,-6.867382198572159
F196_01796,loose_tight,heldout_family,train_actor,0,1,0,B,B,remove,1.0,6,-6.822377771139145,False,-6.822377771139145
F196_01797,loose_tight,heldout_family,train_actor,1,1,1,A,A,remove,1.0,6,-5.837284624576569,False,5.837284624576569
F196_01798,loose_tight,heldout_family,train_actor,1,0,0,A,B,remove,1.0,6,6.108824297785759,True,6.108824297785759
F196_01799,loose_tight,heldout_family,train_actor,1,0,0,B,A,remove,1.0,6,5.708561956882477,True,5.708561956882477
F196_01800,loose_tight,heldout_family,train_actor,1,1,1,B,B,remove,1.0,6,-5.645544990897179,False,5.645544990897179
F196_01801,loose_tight,heldout_family,train_actor,0,1,0,A,A,remove,1.0,6,-6.614021062850952,False,-6.614021062850952
F196_01802,loose_tight,heldout_family,train_actor,0,0,1,A,B,remove,1.0,6,6.652917921543121,True,-6.652917921543121
F196_01803,loose_tight,heldout_family,train_actor,0,0,1,B,A,remove,1.0,6,6.78256618976593,True,-6.78256618976593
F196_01804,loose_tight,heldout_family,train_actor,0,1,0,B,B,remove,1.0,6,-6.752659976482391,False,-6.752659976482391
F196_01805,loose_tight,heldout_family,train_actor,1,1,1,A,A,remove,1.0,6,-5.983140736818314,False,5.983140736818314
F196_01806,loose_tight,heldout_family,train_actor,1,0,0,A,B,remove,1.0,6,6.195530489087105,True,6.195530489087105
F196_01807,loose_tight,heldout_family,train_actor,1,0,0,B,A,remove,1.0,6,5.773192927241325,True,5.773192927241325
F196_01808,loose_tight,heldout_family,train_actor,1,1,1,B,B,remove,1.0,6,-5.690609440207481,False,5.690609440207481
F196_01809,loose_tight,heldout_family,train_actor,0,1,0,A,A,remove,1.0,6,-6.770806580781937,False,-6.770806580781937
F196_01810,loose_tight,heldout_family,train_actor,0,0,1,A,B,remove,1.0,6,6.755337804555893,True,-6.755337804555893
F196_01811,loose_tight,heldout_family,train_actor,0,0,1,B,A,remove,1.0,6,6.927713483572006,True,-6.927713483572006
F196_01812,loose_tight,heldout_family,train_actor,0,1,0,B,B,remove,1.0,6,-6.86642262339592,False,-6.86642262339592
F196_01813,loose_tight,heldout_family,train_actor,1,1,1,A,A,remove,1.0,6,-5.766952157020569,False,5.766952157020569
F196_01814,loose_tight,heldout_family,train_actor,1,0,0,A,B,remove,1.0,6,6.020894542336464,True,6.020894542336464
F196_01815,loose_tight,heldout_family,train_actor,1,0,0,B,A,remove,1.0,6,5.539509803056717,True,5.539509803056717
F196_01816,loose_tight,heldout_family,train_actor,1,1,1,B,B,remove,1.0,6,-5.482330471277237,False,5.482330471277237
F196_01817,loose_tight,heldout_family,train_actor,0,1,0,A,A,remove,1.0,6,-6.8252221047878265,False,-6.8252221047878265
F196_01818,loose_tight,heldout_family,train_actor,0,0,1,A,B,remove,1.0,6,6.825203940272331,True,-6.825203940272331
F196_01819,loose_tight,heldout_family,train_actor,0,0,1,B,A,remove,1.0,6,6.957137584686279,True,-6.957137584686279
F196_01820,loose_tight,heldout_family,train_actor,0,1,0,B,B,remove,1.0,6,-6.933294102549553,False,-6.933294102549553
F196_01821,loose_tight,heldout_family,train_actor,1,1,1,A,A,remove,1.0,6,-5.763513475656509,False,5.763513475656509
F196_01822,loose_tight,heldout_family,train_actor,1,0,0,A,B,remove,1.0,6,5.982668474316597,True,5.982668474316597
F196_01823,loose_tight,heldout_family,train_actor,1,0,0,B,A,remove,1.0,6,5.613378167152405,True,5.613378167152405
F196_01824,loose_tight,heldout_family,train_actor,1,1,1,B,B,remove,1.0,6,-5.553549185395241,False,5.553549185395241
F196_01825,loose_tight,heldout_family,train_actor,0,1,0,A,A,remove,1.0,6,-6.805926084518433,False,-6.805926084518433
F196_01826,loose_tight,heldout_family,train_actor,0,0,1,A,B,remove,1.0,6,6.816235393285751,True,-6.816235393285751
F196_01827,loose_tight,heldout_family,train_actor,0,0,1,B,A,remove,1.0,6,6.9530366361141205,True,-6.9530366361141205
F196_01828,loose_tight,heldout_family,train_actor,0,1,0,B,B,remove,1.0,6,-6.917534828186035,False,-6.917534828186035
F196_01829,loose_tight,heldout_family,train_actor,1,1,1,A,A,remove,1.0,6,-5.929846078157425,False,5.929846078157425
F196_01830,loose_tight,heldout_family,train_actor,1,0,0,A,B,remove,1.0,6,6.147433564066887,True,6.147433564066887
F196_01831,loose_tight,heldout_family,train_actor,1,0,0,B,A,remove,1.0,6,5.75334307551384,True,5.75334307551384
F196_01832,loose_tight,heldout_family,train_actor,1,1,1,B,B,remove,1.0,6,-5.673435553908348,False,5.673435553908348
F196_01833,loose_tight,heldout_family,train_actor,0,1,0,A,A,remove,1.0,6,-6.64634582400322,False,-6.64634582400322
F196_01834,loose_tight,heldout_family,train_actor,0,0,1,A,B,remove,1.0,6,6.632000282406807,True,-6.632000282406807
F196_01835,loose_tight,heldout_family,train_actor,0,0,1,B,A,remove,1.0,6,6.7797660529613495,True,-6.7797660529613495
F196_01836,loose_tight,heldout_family,train_actor,0,1,0,B,B,remove,1.0,6,-6.733240142464638,False,-6.733240142464638
F196_01837,loose_tight,heldout_family,train_actor,1,1,1,A,A,remove,1.0,6,-5.814241409301758,False,5.814241409301758
F196_01838,loose_tight,heldout_family,train_actor,1,0,0,A,B,remove,1.0,6,6.032643169164658,True,6.032643169164658
F196_01839,loose_tight,heldout_family,train_actor,1,0,0,B,A,remove,1.0,6,5.664535790681839,True,5.664535790681839
F196_01840,loose_tight,heldout_family,train_actor,1,1,1,B,B,remove,1.0,6,-5.570260182023048,False,5.570260182023048
F196_01841,loose_tight,heldout_family,heldout_actor,0,1,0,A,A,remove,1.0,6,-6.773700058460236,False,-6.773700058460236
F196_01842,loose_tight,heldout_family,heldout_actor,0,0,1,A,B,remove,1.0,6,6.805510699748993,True,-6.805510699748993
F196_01843,loose_tight,heldout_family,heldout_actor,0,0,1,B,A,remove,1.0,6,6.918420851230621,True,-6.918420851230621
F196_01844,loose_tight,heldout_family,heldout_actor,0,1,0,B,B,remove,1.0,6,-6.910008117556572,False,-6.910008117556572
F196_01845,loose_tight,heldout_family,heldout_actor,1,1,1,A,A,remove,1.0,6,-5.800153017044067,False,5.800153017044067
F196_01846,loose_tight,heldout_family,heldout_actor,1,0,0,A,B,remove,1.0,6,6.061048299074173,True,6.061048299074173
F196_01847,loose_tight,heldout_family,heldout_actor,1,0,0,B,A,remove,1.0,6,5.63809135556221,True,5.63809135556221
F196_01848,loose_tight,heldout_family,heldout_actor,1,1,1,B,B,remove,1.0,6,-5.595664799213409,False,5.595664799213409
F196_01849,loose_tight,heldout_family,heldout_actor,0,1,0,A,A,remove,1.0,6,-6.714835226535797,False,-6.714835226535797
F196_01850,loose_tight,heldout_family,heldout_actor,0,0,1,A,B,remove,1.0,6,6.7256501615047455,True,-6.7256501615047455
F196_01851,loose_tight,heldout_family,heldout_actor,0,0,1,B,A,remove,1.0,6,6.854660749435425,True,-6.854660749435425
F196_01852,loose_tight,heldout_family,heldout_actor,0,1,0,B,B,remove,1.0,6,-6.80971559882164,False,-6.80971559882164
F196_01853,loose_tight,heldout_family,heldout_actor,1,1,1,A,A,remove,1.0,6,-6.104289323091507,False,6.104289323091507
F196_01854,loose_tight,heldout_family,heldout_actor,1,0,0,A,B,remove,1.0,6,6.2619016617536545,True,6.2619016617536545
F196_01855,loose_tight,heldout_family,heldout_actor,1,0,0,B,A,remove,1.0,6,5.9414393454790115,True,5.9414393454790115
F196_01856,loose_tight,heldout_family,heldout_actor,1,1,1,B,B,remove,1.0,6,-5.8244388699531555,False,5.8244388699531555
F196_01857,loose_tight,heldout_family,train_actor,0,1,0,A,A,remove,1.0,6,-6.642979204654694,False,-6.642979204654694
F196_01858,loose_tight,heldout_family,train_actor,0,0,1,A,B,remove,1.0,6,6.5533071756362915,True,-6.5533071756362915
F196_01859,loose_tight,heldout_family,train_actor,0,0,1,B,A,remove,1.0,6,6.503730118274689,True,-6.503730118274689
F196_01860,loose_tight,heldout_family,train_actor,0,1,0,B,B,remove,1.0,6,-6.412889748811722,False,-6.412889748811722
F196_01861,loose_tight,heldout_family,train_actor,1,1,1,A,A,remove,1.0,6,-5.050254762172699,False,5.050254762172699
F196_01862,loose_tight,heldout_family,train_actor,1,0,0,A,B,remove,1.0,6,5.158187508583069,True,5.158187508583069
F196_01863,loose_tight,heldout_family,train_actor,1,0,0,B,A,remove,1.0,6,5.200793385505676,True,5.200793385505676
F196_01864,loose_tight,heldout_family,train_actor,1,1,1,B,B,remove,1.0,6,-5.1495517790317535,False,5.1495517790317535
F196_01865,loose_tight,heldout_family,train_actor,0,1,0,A,A,remove,1.0,6,-6.458473980426788,False,-6.458473980426788
F196_01866,loose_tight,heldout_family,train_actor,0,0,1,A,B,remove,1.0,6,6.423034161329269,True,-6.423034161329269
F196_01867,loose_tight,heldout_family,train_actor,0,0,1,B,A,remove,1.0,6,6.361324518918991,True,-6.361324518918991
F196_01868,loose_tight,heldout_family,train_actor,0,1,0,B,B,remove,1.0,6,-6.29666069149971,False,-6.29666069149971
F196_01869,loose_tight,heldout_family,train_actor,1,1,1,A,A,remove,1.0,6,-5.17687600851059,False,5.17687600851059
F196_01870,loose_tight,heldout_family,train_actor,1,0,0,A,B,remove,1.0,6,5.282558977603912,True,5.282558977603912
F196_01871,loose_tight,heldout_family,train_actor,1,0,0,B,A,remove,1.0,6,5.310145318508148,True,5.310145318508148
F196_01872,loose_tight,heldout_family,train_actor,1,1,1,B,B,remove,1.0,6,-5.281496435403824,False,5.281496435403824
F196_01873,loose_tight,heldout_family,train_actor,0,1,0,A,A,remove,1.0,6,-6.635974705219269,False,-6.635974705219269
F196_01874,loose_tight,heldout_family,train_actor,0,0,1,A,B,remove,1.0,6,6.5844665467739105,True,-6.5844665467739105
F196_01875,loose_tight,heldout_family,train_actor,0,0,1,B,A,remove,1.0,6,6.516728550195694,True,-6.516728550195694
F196_01876,loose_tight,heldout_family,train_actor,0,1,0,B,B,remove,1.0,6,-6.446132302284241,False,-6.446132302284241
F196_01877,loose_tight,heldout_family,train_actor,1,1,1,A,A,remove,1.0,6,-5.107888072729111,False,5.107888072729111
F196_01878,loose_tight,heldout_family,train_actor,1,0,0,A,B,remove,1.0,6,5.207243114709854,True,5.207243114709854
F196_01879,loose_tight,heldout_family,train_actor,1,0,0,B,A,remove,1.0,6,5.276100516319275,True,5.276100516319275
F196_01880,loose_tight,heldout_family,train_actor,1,1,1,B,B,remove,1.0,6,-5.2270216047763824,False,5.2270216047763824
F196_01881,loose_tight,heldout_family,train_actor,0,1,0,A,A,remove,1.0,6,-6.773908704519272,False,-6.773908704519272
F196_01882,loose_tight,heldout_family,train_actor,0,0,1,A,B,remove,1.0,6,6.669377833604813,True,-6.669377833604813
F196_01883,loose_tight,heldout_family,train_actor,0,0,1,B,A,remove,1.0,6,6.635786235332489,True,-6.635786235332489
F196_01884,loose_tight,heldout_family,train_actor,0,1,0,B,B,remove,1.0,6,-6.541600257158279,False,-6.541600257158279
F196_01885,loose_tight,heldout_family,train_actor,1,1,1,A,A,remove,1.0,6,-5.02827525138855,False,5.02827525138855
F196_01886,loose_tight,heldout_family,train_actor,1,0,0,A,B,remove,1.0,6,5.097755402326584,True,5.097755402326584
F196_01887,loose_tight,heldout_family,train_actor,1,0,0,B,A,remove,1.0,6,5.160527318716049,True,5.160527318716049
F196_01888,loose_tight,heldout_family,train_actor,1,1,1,B,B,remove,1.0,6,-5.112051457166672,False,5.112051457166672
F196_01889,loose_tight,heldout_family,train_actor,0,1,0,A,A,remove,1.0,6,-6.679991573095322,False,-6.679991573095322
F196_01890,loose_tight,heldout_family,train_actor,0,0,1,A,B,remove,1.0,6,6.62903568148613,True,-6.62903568148613
F196_01891,loose_tight,heldout_family,train_actor,0,0,1,B,A,remove,1.0,6,6.560920625925064,True,-6.560920625925064
F196_01892,loose_tight,heldout_family,train_actor,0,1,0,B,B,remove,1.0,6,-6.500048100948334,False,-6.500048100948334
F196_01893,loose_tight,heldout_family,train_actor,1,1,1,A,A,remove,1.0,6,-5.1879764795303345,False,5.1879764795303345
F196_01894,loose_tight,heldout_family,train_actor,1,0,0,A,B,remove,1.0,6,5.290493607521057,True,5.290493607521057
F196_01895,loose_tight,heldout_family,train_actor,1,0,0,B,A,remove,1.0,6,5.326275855302811,True,5.326275855302811
F196_01896,loose_tight,heldout_family,train_actor,1,1,1,B,B,remove,1.0,6,-5.288236528635025,False,5.288236528635025
F196_01897,loose_tight,heldout_family,train_actor,0,1,0,A,A,remove,1.0,6,-6.565882325172424,False,-6.565882325172424
F196_01898,loose_tight,heldout_family,train_actor,0,0,1,A,B,remove,1.0,6,6.475069493055344,True,-6.475069493055344
F196_01899,loose_tight,heldout_family,train_actor,0,0,1,B,A,remove,1.0,6,6.434311240911484,True,-6.434311240911484
F196_01900,loose_tight,heldout_family,train_actor,0,1,0,B,B,remove,1.0,6,-6.339158266782761,False,-6.339158266782761
F196_01901,loose_tight,heldout_family,train_actor,1,1,1,A,A,remove,1.0,6,-5.041635602712631,False,5.041635602712631
F196_01902,loose_tight,heldout_family,train_actor,1,0,0,A,B,remove,1.0,6,5.169450461864471,True,5.169450461864471
F196_01903,loose_tight,heldout_family,train_actor,1,0,0,B,A,remove,1.0,6,5.191746652126312,True,5.191746652126312
F196_01904,loose_tight,heldout_family,train_actor,1,1,1,B,B,remove,1.0,6,-5.1907289028167725,False,5.1907289028167725
F196_01905,loose_tight,heldout_family,heldout_actor,0,1,0,A,A,remove,1.0,6,-6.683940976858139,False,-6.683940976858139
F196_01906,loose_tight,heldout_family,heldout_actor,0,0,1,A,B,remove,1.0,6,6.58353853225708,True,-6.58353853225708
F196_01907,loose_tight,heldout_family,heldout_actor,0,0,1,B,A,remove,1.0,6,6.551113128662109,True,-6.551113128662109
F196_01908,loose_tight,heldout_family,heldout_actor,0,1,0,B,B,remove,1.0,6,-6.439175575971603,False,-6.439175575971603
F196_01909,loose_tight,heldout_family,heldout_actor,1,1,1,A,A,remove,1.0,6,-5.065945476293564,False,5.065945476293564
F196_01910,loose_tight,heldout_family,heldout_actor,1,0,0,A,B,remove,1.0,6,5.134905248880386,True,5.134905248880386
F196_01911,loose_tight,heldout_family,heldout_actor,1,0,0,B,A,remove,1.0,6,5.214622467756271,True,5.214622467756271
F196_01912,loose_tight,heldout_family,heldout_actor,1,1,1,B,B,remove,1.0,6,-5.150490343570709,False,5.150490343570709
F196_01913,loose_tight,heldout_family,heldout_actor,0,1,0,A,A,remove,1.0,6,-6.5663712322711945,False,-6.5663712322711945
F196_01914,loose_tight,heldout_family,heldout_actor,0,0,1,A,B,remove,1.0,6,6.473658323287964,True,-6.473658323287964
F196_01915,loose_tight,heldout_family,heldout_actor,0,0,1,B,A,remove,1.0,6,6.4443983137607574,True,-6.4443983137607574
F196_01916,loose_tight,heldout_family,heldout_actor,0,1,0,B,B,remove,1.0,6,-6.339798390865326,False,-6.339798390865326
F196_01917,loose_tight,heldout_family,heldout_actor,1,1,1,A,A,remove,1.0,6,-5.302014499902725,False,5.302014499902725
F196_01918,loose_tight,heldout_family,heldout_actor,1,0,0,A,B,remove,1.0,6,5.356971651315689,True,5.356971651315689
F196_01919,loose_tight,heldout_family,heldout_actor,1,0,0,B,A,remove,1.0,6,5.426406592130661,True,5.426406592130661
F196_01920,loose_tight,heldout_family,heldout_actor,1,1,1,B,B,remove,1.0,6,-5.3534775376319885,False,5.3534775376319885
F196_00961,clean_dirty,heldout_family,train_actor,0,1,0,A,A,remove_random,1.0,6,-2.571950003504753,False,-2.571950003504753
F196_00962,clean_dirty,heldout_family,train_actor,0,0,1,A,B,remove_random,1.0,6,2.876481130719185,True,-2.876481130719185
F196_00963,clean_dirty,heldout_family,train_actor,0,0,1,B,A,remove_random,1.0,6,2.6270989179611206,True,-2.6270989179611206
F196_00964,clean_dirty,heldout_family,train_actor,0,1,0,B,B,remove_random,1.0,6,-2.748388350009918,False,-2.748388350009918
F196_00965,clean_dirty,heldout_family,train_actor,1,1,1,A,A,remove_random,1.0,6,-2.9527722001075745,False,2.9527722001075745
F196_00966,clean_dirty,heldout_family,train_actor,1,0,0,A,B,remove_random,1.0,6,2.5666893869638443,True,2.5666893869638443
F196_00967,clean_dirty,heldout_family,train_actor,1,0,0,B,A,remove_random,1.0,6,2.9491633623838425,True,2.9491633623838425
F196_00968,clean_dirty,heldout_family,train_actor,1,1,1,B,B,remove_random,1.0,6,-2.4808205664157867,False,2.4808205664157867
F196_00969,clean_dirty,heldout_family,train_actor,0,1,0,A,A,remove_random,1.0,6,-2.4661980122327805,False,-2.4661980122327805
F196_00970,clean_dirty,heldout_family,train_actor,0,0,1,A,B,remove_random,1.0,6,2.7786341458559036,True,-2.7786341458559036
F196_00971,clean_dirty,heldout_family,train_actor,0,0,1,B,A,remove_random,1.0,6,2.5370169281959534,True,-2.5370169281959534
F196_00972,clean_dirty,heldout_family,train_actor,0,1,0,B,B,remove_random,1.0,6,-2.6446637213230133,False,-2.6446637213230133
F196_00973,clean_dirty,heldout_family,train_actor,1,1,1,A,A,remove_random,1.0,6,-3.1638240069150925,False,3.1638240069150925
F196_00974,clean_dirty,heldout_family,train_actor,1,0,0,A,B,remove_random,1.0,6,2.785849630832672,True,2.785849630832672
F196_00975,clean_dirty,heldout_family,train_actor,1,0,0,B,A,remove_random,1.0,6,3.153117135167122,True,3.153117135167122
F196_00976,clean_dirty,heldout_family,train_actor,1,1,1,B,B,remove_random,1.0,6,-2.6953640282154083,False,2.6953640282154083
F196_00977,clean_dirty,heldout_family,train_actor,0,1,0,A,A,remove_random,1.0,6,-2.428432509303093,False,-2.428432509303093
F196_00978,clean_dirty,heldout_family,train_actor,0,0,1,A,B,remove_random,1.0,6,2.728391572833061,True,-2.728391572833061
F196_00979,clean_dirty,heldout_family,train_actor,0,0,1,B,A,remove_random,1.0,6,2.5042152255773544,True,-2.5042152255773544
F196_00980,clean_dirty,heldout_family,train_actor,0,1,0,B,B,remove_random,1.0,6,-2.6003800481557846,False,-2.6003800481557846
F196_00981,clean_dirty,heldout_family,train_actor,1,1,1,A,A,remove_random,1.0,6,-3.0381955206394196,False,3.0381955206394196
F196_00982,clean_dirty,heldout_family,train_actor,1,0,0,A,B,remove_random,1.0,6,2.6559878140687943,True,2.6559878140687943
F196_00983,clean_dirty,heldout_family,train_actor,1,0,0,B,A,remove_random,1.0,6,3.0296897143125534,True,3.0296897143125534
F196_00984,clean_dirty,heldout_family,train_actor,1,1,1,B,B,remove_random,1.0,6,-2.564669609069824,False,2.564669609069824
F196_00985,clean_dirty,heldout_family,train_actor,0,1,0,A,A,remove_random,1.0,6,-2.5947379916906357,False,-2.5947379916906357
F196_00986,clean_dirty,heldout_family,train_actor,0,0,1,A,B,remove_random,1.0,6,2.889963209629059,True,-2.889963209629059
F196_00987,clean_dirty,heldout_family,train_actor,0,0,1,B,A,remove_random,1.0,6,2.662192329764366,True,-2.662192329764366
F196_00988,clean_dirty,heldout_family,train_actor,0,1,0,B,B,remove_random,1.0,6,-2.783024862408638,False,-2.783024862408638
F196_00989,clean_dirty,heldout_family,train_actor,1,1,1,A,A,remove_random,1.0,6,-2.963813856244087,False,2.963813856244087
F196_00990,clean_dirty,heldout_family,train_actor,1,0,0,A,B,remove_random,1.0,6,2.582997217774391,True,2.582997217774391
F196_00991,clean_dirty,heldout_family,train_actor,1,0,0,B,A,remove_random,1.0,6,2.953736186027527,True,2.953736186027527
F196_00992,clean_dirty,heldout_family,train_actor,1,1,1,B,B,remove_random,1.0,6,-2.497399240732193,False,2.497399240732193
F196_00993,clean_dirty,heldout_family,train_actor,0,1,0,A,A,remove_random,1.0,6,-2.4538401514291763,False,-2.4538401514291763
F196_00994,clean_dirty,heldout_family,train_actor,0,0,1,A,B,remove_random,1.0,6,2.7420653998851776,True,-2.7420653998851776
F196_00995,clean_dirty,heldout_family,train_actor,0,0,1,B,A,remove_random,1.0,6,2.511755958199501,True,-2.511755958199501
F196_00996,clean_dirty,heldout_family,train_actor,0,1,0,B,B,remove_random,1.0,6,-2.6054000854492188,False,-2.6054000854492188
F196_00997,clean_dirty,heldout_family,train_actor,1,1,1,A,A,remove_random,1.0,6,-3.086429640650749,False,3.086429640650749
F196_00998,clean_dirty,heldout_family,train_actor,1,0,0,A,B,remove_random,1.0,6,2.6971634924411774,True,2.6971634924411774
F196_00999,clean_dirty,heldout_family,train_actor,1,0,0,B,A,remove_random,1.0,6,3.080408126115799,True,3.080408126115799
F196_01000,clean_dirty,heldout_family,train_actor,1,1,1,B,B,remove_random,1.0,6,-2.619665265083313,False,2.619665265083313
F196_01001,clean_dirty,heldout_family,train_actor,0,1,0,A,A,remove_random,1.0,6,-2.512446403503418,False,-2.512446403503418
F196_01002,clean_dirty,heldout_family,train_actor,0,0,1,A,B,remove_random,1.0,6,2.8108023405075073,True,-2.8108023405075073
F196_01003,clean_dirty,heldout_family,train_actor,0,0,1,B,A,remove_random,1.0,6,2.5737923979759216,True,-2.5737923979759216
F196_01004,clean_dirty,heldout_family,train_actor,0,1,0,B,B,remove_random,1.0,6,-2.6780766397714615,False,-2.6780766397714615
F196_01005,clean_dirty,heldout_family,train_actor,1,1,1,A,A,remove_random,1.0,6,-3.0966969579458237,False,3.0966969579458237
F196_01006,clean_dirty,heldout_family,train_actor,1,0,0,A,B,remove_random,1.0,6,2.703059270977974,True,2.703059270977974
F196_01007,clean_dirty,heldout_family,train_actor,1,0,0,B,A,remove_random,1.0,6,3.086734727025032,True,3.086734727025032
F196_01008,clean_dirty,heldout_family,train_actor,1,1,1,B,B,remove_random,1.0,6,-2.626950263977051,False,2.626950263977051
F196_01009,clean_dirty,heldout_family,heldout_actor,0,1,0,A,A,remove_random,1.0,6,-2.5951271802186966,False,-2.5951271802186966
