i,item_id,split_key,source,target_kind,target_text,target_id,nll_base,top1_base,rank_base,nll_true,top1_true,rank_true,nll_decoy,top1_decoy,rank_decoy,changed_frac_bin,changed_target_frac_proxy,content_overlap,decoy_pair_id,decoy_row_index,doc_id,example_id,overlap_bin,pair_id,rewrite_words,row_index,source_words,target_char_end,target_char_start,target_id_in_decoy_source,target_id_in_source
74,edit:frontier_consolidation_fwcompact_medium_014103:0:87-90,row:1570,compact_edit,content,ish,558,0.1849762350320816,1,1,0.5446943044662476,1,1,0.6421704888343811,1,1,0p2_0p4,0.3125,0.42857142857142855,frontier_consolidation_fwcompact_medium_013627,1158,9043,751570,0p4_0p6,frontier_consolidation_fwcompact_medium_014103,16,1570,25,90,87,False,False
75,edit:frontier_consolidation_fwcompact_medium_006213:0:0-4,row:2994,compact_edit,content,Past,15580,13.978175163269043,0,12568,13.649703025817871,0,8983,13.709396362304688,0,10358,0p2_0p4,0.2777777777777778,0.42857142857142855,frontier_consolidation_fwcompact_medium_056844,445,8110,752994,0p4_0p6,frontier_consolidation_fwcompact_medium_006213,18,2994,32,4,0,False,False
76,edit:frontier_consolidation_fwcompact_medium_008904:0:85-88,row:1091,compact_edit,content,-in,3926,10.438451766967773,0,3053,13.514813423156738,0,2952,10.22410774230957,0,2954,lt0p2,0.1724137931034483,0.5161290322580645,frontier_consolidation_fwcompact_medium_052754,2025,4714,751091,0p4_0p6,frontier_consolidation_fwcompact_medium_008904,29,1091,45,88,85,False,False
77,edit:frontier_consolidation_fwcompact_medium_010703:0:33-37,row:2010,compact_edit,content,rawn,16145,9.094625473022461,0,960,9.635095596313477,0,626,8.819904327392578,0,851,0p2_0p4,0.23529411764705882,0.75,frontier_consolidation_fwcompact_medium_060140,2784,11604,752010,0p6_0p8,frontier_consolidation_fwcompact_medium_010703,17,2010,22,37,33,False,False
78,edit:frontier_consolidation_fwcompact_medium_034345:0:0-5,row:774,compact_edit,content,Blood,10804,13.896411895751953,0,11411,11.210310935974121,0,1355,14.181589126586914,0,11237,0p4_0p6,0.5,0.75,frontier_consolidation_fwcompact_medium_043040,2736,8674,750774,0p6_0p8,frontier_consolidation_fwcompact_medium_034345,10,774,16,5,0,False,False
79,edit:frontier_consolidation_fwcompact_medium_005524:0:15-17,row:649,compact_edit,content,'s,249,8.252422332763672,0,178,8.109484672546387,0,139,6.833100318908691,0,71,0p2_0p4,0.25,0.47368421052631576,frontier_consolidation_fwcompact_medium_008502,147,4423,750649,0p4_0p6,frontier_consolidation_fwcompact_medium_005524,16,649,29,17,15,False,False
80,edit:frontier_consolidation_fwcompact_medium_026803:0:0-6,row:432,compact_edit,connective,Though,6867,11.028124809265137,0,2227,9.120180130004883,0,591,12.304952621459961,0,4454,lt0p2,0.14285714285714285,0.6190476190476191,frontier_consolidation_fwcompact_medium_002173,1018,7454,750432,0p6_0p8,frontier_consolidation_fwcompact_medium_026803,21,432,27,6,0,False,False
81,edit:frontier_consolidation_fwcompact_medium_030020:0:19-22,row:1739,compact_edit,content,ued,2149,6.570037841796875,0,122,5.635222911834717,0,47,6.00737190246582,0,70,0p2_0p4,0.25,0.5,frontier_consolidation_fwcompact_medium_043421,1457,5556,751739,0p4_0p6,frontier_consolidation_fwcompact_medium_030020,12,1739,19,22,19,False,False
82,edit:frontier_consolidation_fwcompact_medium_036859:0:103-109,row:2283,compact_edit,content,-based,8619,9.970272064208984,0,1035,10.842910766601562,0,140,9.49540901184082,0,762,0p4_0p6,0.47619047619047616,0.43333333333333335,frontier_consolidation_fwcompact_medium_049353,1205,2997,752283,0p4_0p6,frontier_consolidation_fwcompact_medium_036859,21,2283,44,109,103,False,False
83,edit:frontier_consolidation_fwcompact_medium_034217:0:31-34,row:2275,compact_edit,content,ant,341,5.358881950378418,0,22,6.980871677398682,0,7,4.594985008239746,0,5,0p2_0p4,0.2222222222222222,0.42857142857142855,frontier_consolidation_fwcompact_medium_008834,1240,8835,752275,0p4_0p6,frontier_consolidation_fwcompact_medium_034217,18,2275,31,34,31,False,False
84,edit:frontier_consolidation_fwcompact_medium_001434:0:63-69,row:199,compact_edit,content,inking,8823,13.827516555786133,0,4710,14.037776947021484,0,3106,13.748234748840332,0,5320,0p2_0p4,0.3684210526315789,0.5263157894736842,frontier_consolidation_fwcompact_medium_055525,425,8013,750199,0p4_0p6,frontier_consolidation_fwcompact_medium_001434,18,199,30,69,63,False,False
85,edit:frontier_consolidation_fwcompact_medium_012021:0:27-32,row:1040,compact_edit,content,hibit,9203,10.391778945922852,0,1217,6.863199234008789,0,80,9.992016792297363,0,1131,0p2_0p4,0.3333333333333333,0.46153846153846156,frontier_consolidation_fwcompact_medium_035916,926,16012,751040,0p4_0p6,frontier_consolidation_fwcompact_medium_012021,9,1040,20,32,27,False,False
86,edit:frontier_consolidation_fwcompact_medium_047256:0:0-4,row:1500,compact_edit,content,Open,7412,10.880885124206543,0,3383,13.312798500061035,0,2261,12.84614372253418,0,7357,0p4_0p6,0.5,0.4666666666666667,frontier_consolidation_fwcompact_medium_047556,1265,6339,751500,0p4_0p6,frontier_consolidation_fwcompact_medium_047256,12,1500,20,4,0,False,False
87,edit:frontier_consolidation_fwcompact_medium_055275:0:23-26,row:1297,compact_edit,content,ate,441,2.733769178390503,1,1,5.925832271575928,0,8,3.024153709411621,1,1,0p4_0p6,0.45454545454545453,0.6153846153846154,frontier_consolidation_fwcompact_medium_046563,220,6858,751297,0p6_0p8,frontier_consolidation_fwcompact_medium_055275,11,1297,16,26,23,False,False
88,edit:frontier_consolidation_fwcompact_medium_017835:0:114-120,row:1845,compact_edit,content,aching,3971,8.342133522033691,0,542,10.620505332946777,0,1888,8.32579517364502,0,523,lt0p2,0.19047619047619047,0.5652173913043478,frontier_consolidation_fwcompact_medium_047506,2719,12920,751845,0p4_0p6,frontier_consolidation_fwcompact_medium_017835,21,1845,31,120,114,False,False
89,edit:frontier_consolidation_fwcompact_medium_058968:0:123-126,row:1573,compact_edit,content,ing,212,3.9317359924316406,0,6,2.3742105960845947,0,2,4.26623010635376,0,8,0p2_0p4,0.23809523809523808,0.6,frontier_consolidation_fwcompact_medium_018769,776,403,751573,0p6_0p8,frontier_consolidation_fwcompact_medium_058968,21,1573,30,126,123,False,False
90,edit:frontier_consolidation_fwcompact_medium_052292:0:0-1,row:2021,compact_edit,content,A,263,8.740875244140625,0,807,9.740555763244629,0,1754,7.509696960449219,0,201,0p4_0p6,0.42857142857142855,0.45454545454545453,frontier_consolidation_fwcompact_medium_031222,413,1266,752021,0p4_0p6,frontier_consolidation_fwcompact_medium_052292,21,2021,36,1,0,False,False
91,edit:frontier_consolidation_fwcompact_medium_059677:0:14-15,row:884,compact_edit,content,s,87,3.3073792457580566,0,5,3.822369337081909,0,3,3.0698952674865723,0,2,0p2_0p4,0.23529411764705882,0.5625,frontier_consolidation_fwcompact_medium_034711,2571,10883,750884,0p4_0p6,frontier_consolidation_fwcompact_medium_059677,17,884,30,15,14,False,False
92,edit:frontier_consolidation_fwcompact_medium_051586:0:25-30,row:2542,compact_edit,content,abled,9971,7.328741073608398,0,229,7.703404426574707,0,217,7.644826889038086,0,282,0p2_0p4,0.3,0.5714285714285714,frontier_consolidation_fwcompact_medium_048532,2018,7955,752542,0p4_0p6,frontier_consolidation_fwcompact_medium_051586,10,2542,14,30,25,False,False
93,edit:frontier_consolidation_fwcompact_medium_022408:0:2-4,row:645,compact_edit,content,ad,277,5.817235946655273,0,56,7.404626846313477,0,243,5.560508728027344,0,52,0p4_0p6,0.4444444444444444,0.391304347826087,frontier_consolidation_fwcompact_medium_015109,1356,5517,750645,lt0p4,frontier_consolidation_fwcompact_medium_022408,18,645,34,4,2,False,False
94,edit:frontier_consolidation_fwcompact_medium_044289:0:37-40,row:2631,compact_edit,content,ing,212,4.765835285186768,0,7,1.7762118577957153,0,2,4.912234306335449,0,12,ge0p6,0.8,0.5333333333333333,frontier_consolidation_fwcompact_medium_028169,2083,11245,752631,0p4_0p6,frontier_consolidation_fwcompact_medium_044289,15,2631,22,40,37,False,False
95,edit:frontier_consolidation_fwcompact_medium_057327:0:0-6,row:2089,compact_edit,connective,Though,6867,8.490039825439453,0,395,7.432104110717773,0,153,9.457797050476074,0,712,0p4_0p6,0.4375,0.45,frontier_consolidation_fwcompact_medium_012564,539,16877,752089,0p4_0p6,frontier_consolidation_fwcompact_medium_057327,16,2089,30,6,0,False,False
96,edit:frontier_consolidation_fwcompact_medium_043220:0:18-22,row:2446,compact_edit,content,fers,9055,3.1740763187408447,0,3,1.2930397987365723,1,1,2.4301509857177734,1,1,0p2_0p4,0.25,0.6,frontier_consolidation_fwcompact_medium_052412,1493,13083,752446,0p6_0p8,frontier_consolidation_fwcompact_medium_043220,12,2446,18,22,18,False,False
97,edit:frontier_consolidation_fwcompact_medium_046155:0:26-28,row:1209,compact_edit,content,-c,1822,8.226932525634766,0,629,11.475425720214844,0,198,7.176906108856201,0,216,0p4_0p6,0.5714285714285714,0.6666666666666666,frontier_consolidation_fwcompact_medium_055254,129,8977,751209,0p6_0p8,frontier_consolidation_fwcompact_medium_046155,14,1209,26,28,26,False,False
98,edit:frontier_consolidation_fwcompact_medium_037474:0:35-37,row:1648,compact_edit,content,'s,249,1.9844862222671509,0,2,3.355527639389038,0,3,2.6807730197906494,0,2,0p2_0p4,0.3333333333333333,0.4,frontier_consolidation_fwcompact_medium_059387,1399,9654,751648,0p4_0p6,frontier_consolidation_fwcompact_medium_037474,9,1648,17,37,35,False,False
99,edit:frontier_consolidation_fwcompact_medium_013200:0:32-34,row:1138,compact_edit,content,-d,2031,7.329900741577148,0,234,8.127998352050781,0,434,7.073397636413574,0,191,lt0p2,0.14285714285714285,0.4375,frontier_consolidation_fwcompact_medium_051354,2544,2472,751138,0p4_0p6,frontier_consolidation_fwcompact_medium_013200,19,1138,29,34,32,False,False
100,edit:frontier_consolidation_fwcompact_medium_014246:0:67-72,row:388,compact_edit,content,-like,6859,8.342647552490234,0,53,8.657465934753418,0,132,8.85498046875,0,54,0p2_0p4,0.2857142857142857,0.4444444444444444,frontier_consolidation_fwcompact_medium_035363,426,10471,750388,0p4_0p6,frontier_consolidation_fwcompact_medium_014246,14,388,28,72,67,False,False
101,edit:frontier_consolidation_fwcompact_medium_029908:0:50-54,row:2619,compact_edit,content,irst,608,9.067010879516602,0,1127,9.181157112121582,0,392,9.818134307861328,0,1145,0p4_0p6,0.4,0.5,frontier_consolidation_fwcompact_medium_021604,2081,1004,752619,0p4_0p6,frontier_consolidation_fwcompact_medium_029908,10,2619,15,54,50,False,False
102,edit:frontier_consolidation_fwcompact_medium_016717:0:0-4,row:1990,compact_edit,content,Cool,9880,13.340126991271973,0,7758,13.58376693725586,0,8104,13.053805351257324,0,8129,0p4_0p6,0.45454545454545453,0.8,frontier_consolidation_fwcompact_medium_005234,2987,15529,751990,ge0p8,frontier_consolidation_fwcompact_medium_016717,11,1990,16,4,0,False,False
103,edit:frontier_consolidation_fwcompact_medium_024975:0:27-29,row:2062,compact_edit,content,'s,249,7.870815753936768,0,101,3.7821462154388428,0,8,7.654446601867676,0,136,0p4_0p6,0.4166666666666667,0.6363636363636364,frontier_consolidation_fwcompact_medium_051942,1165,8038,752062,0p6_0p8,frontier_consolidation_fwcompact_medium_024975,12,2062,20,29,27,False,False
104,edit:frontier_consolidation_fwcompact_medium_054779:0:0-1,row:746,compact_edit,content,W,292,10.007726669311523,0,2105,11.023204803466797,0,3873,8.134690284729004,0,544,ge0p6,0.6,0.5833333333333334,frontier_consolidation_fwcompact_medium_057961,705,3911,750746,0p4_0p6,frontier_consolidation_fwcompact_medium_054779,10,746,25,1,0,False,False
105,edit:frontier_consolidation_fwcompact_medium_009879:0:8-10,row:2685,compact_edit,content,-d,2031,10.153390884399414,0,2177,8.736066818237305,0,758,9.12673568725586,0,1078,0p2_0p4,0.23076923076923078,0.42857142857142855,frontier_consolidation_fwcompact_medium_034600,2130,5165,752685,0p4_0p6,frontier_consolidation_fwcompact_medium_009879,13,2685,23,10,8,False,False
106,edit:frontier_consolidation_fwcompact_medium_032280:0:0-3,row:208,compact_edit,function,The,308,4.498254299163818,0,5,5.828685760498047,0,20,5.481966972351074,0,14,ge0p6,0.7,0.36363636363636365,frontier_consolidation_fwcompact_medium_059685,615,13818,750208,lt0p4,frontier_consolidation_fwcompact_medium_032280,10,208,18,3,0,False,False
107,edit:frontier_consolidation_fwcompact_medium_049883:0:98-103,row:206,compact_edit,content,ulate,6167,2.9279963970184326,0,3,3.095876693725586,0,2,3.3446900844573975,0,3,ge0p6,0.6666666666666666,0.4166666666666667,frontier_consolidation_fwcompact_medium_006696,467,14465,750206,0p4_0p6,frontier_consolidation_fwcompact_medium_049883,18,206,30,103,98,False,False
108,edit:frontier_consolidation_fwcompact_medium_016062:0:114-119,row:2392,compact_edit,content,iting,1638,5.141915321350098,0,17,6.700703144073486,0,96,4.765047073364258,0,14,lt0p2,0.125,0.5454545454545454,frontier_consolidation_fwcompact_medium_042559,1655,8518,752392,0p4_0p6,frontier_consolidation_fwcompact_medium_016062,23,2392,35,119,114,False,False
109,edit:frontier_consolidation_fwcompact_medium_002736:0:92-96,row:2788,compact_edit,content,ains,1708,8.290168762207031,0,460,9.625246047973633,0,962,7.277566909790039,0,259,ge0p6,0.6,0.6,frontier_consolidation_fwcompact_medium_051853,1802,16919,752788,0p6_0p8,frontier_consolidation_fwcompact_medium_002736,15,2788,26,96,92,False,False
110,edit:frontier_consolidation_fwcompact_medium_005077:0:45-48,row:2384,compact_edit,content,fer,2331,7.154470920562744,0,183,6.62739372253418,0,34,7.629826545715332,0,251,0p2_0p4,0.23076923076923078,0.4,frontier_consolidation_fwcompact_medium_037561,1925,13408,752384,0p4_0p6,frontier_consolidation_fwcompact_medium_005077,13,2384,22,48,45,False,False
111,edit:frontier_consolidation_fwcompact_medium_010616:0:55-58,row:476,compact_edit,content,ens,820,11.239327430725098,0,911,12.89366340637207,0,1055,10.56547737121582,0,767,0p2_0p4,0.3,0.5,frontier_consolidation_fwcompact_medium_043318,507,14593,750476,0p4_0p6,frontier_consolidation_fwcompact_medium_010616,10,476,15,58,55,False,False
112,edit:frontier_consolidation_fwcompact_medium_027377:0:0-2,row:1150,compact_edit,content,Tr,1857,10.318208694458008,0,2482,13.12241268157959,0,7907,10.66187572479248,0,2873,0p4_0p6,0.45454545454545453,0.4,frontier_consolidation_fwcompact_medium_015042,1037,15170,751150,0p4_0p6,frontier_consolidation_fwcompact_medium_027377,11,1150,20,2,0,False,False
113,edit:frontier_consolidation_fwcompact_medium_003612:0:22-27,row:2059,compact_edit,content,angle,6087,14.223650932312012,0,7653,9.777458190917969,0,1768,13.636844635009766,0,6974,0p2_0p4,0.2857142857142857,0.4166666666666667,frontier_consolidation_fwcompact_medium_058821,513,15423,752059,0p4_0p6,frontier_consolidation_fwcompact_medium_003612,28,2059,47,27,22,False,False
114,edit:frontier_consolidation_fwcompact_medium_051476:0:4-5,row:1092,compact_edit,content,y,93,5.965000152587891,0,59,6.34622859954834,0,57,5.367229461669922,0,18,0p2_0p4,0.2,0.9,frontier_consolidation_fwcompact_medium_032938,411,15003,751092,ge0p8,frontier_consolidation_fwcompact_medium_051476,15,1092,20,5,4,False,False
115,edit:frontier_consolidation_fwcompact_medium_030824:0:16-20,row:1781,compact_edit,content,fers,9055,1.7323973178863525,1,1,1.3890697956085205,0,2,2.1210625171661377,1,1,0p2_0p4,0.3,0.5555555555555556,frontier_consolidation_fwcompact_medium_045154,1516,15445,751781,0p4_0p6,frontier_consolidation_fwcompact_medium_030824,10,1781,15,20,16,False,False
116,edit:frontier_consolidation_fwcompact_medium_044948:0:18-22,row:166,compact_edit,content,ates,785,10.525156021118164,0,1264,7.550139427185059,0,233,9.659076690673828,0,959,0p2_0p4,0.35714285714285715,0.5333333333333333,frontier_consolidation_fwcompact_medium_041184,266,14233,750166,0p4_0p6,frontier_consolidation_fwcompact_medium_044948,14,166,25,22,18,False,False
117,edit:frontier_consolidation_fwcompact_medium_016363:0:27-33,row:1242,compact_edit,content,-class,12062,8.424280166625977,0,156,9.540374755859375,0,57,7.983203887939453,0,132,0p4_0p6,0.4166666666666667,0.4375,frontier_consolidation_fwcompact_medium_003402,1101,2100,751242,0p4_0p6,frontier_consolidation_fwcompact_medium_016363,12,1242,23,33,27,False,False
118,edit:frontier_consolidation_fwcompact_medium_026753:0:41-42,row:388,compact_edit,content,a,69,7.278355121612549,0,278,14.689675331115723,0,10662,9.50241756439209,0,204,0p2_0p4,0.2727272727272727,0.6,frontier_consolidation_fwcompact_medium_042377,2421,16090,750388,0p6_0p8,frontier_consolidation_fwcompact_medium_026753,11,388,20,42,41,False,False
119,edit:frontier_consolidation_fwcompact_medium_032629:0:37-39,row:502,compact_edit,content,-w,2445,6.679188251495361,0,138,13.461858749389648,0,1333,6.090090751647949,0,63,0p2_0p4,0.38461538461538464,0.5882352941176471,frontier_consolidation_fwcompact_medium_058783,525,76,750502,0p4_0p6,frontier_consolidation_fwcompact_medium_032629,13,502,24,39,37,False,False
120,edit:frontier_consolidation_fwcompact_medium_022719:0:60-66,row:393,compact_edit,content,umbles,9688,7.548417091369629,0,242,4.927695274353027,0,3,6.82257604598999,0,151,0p2_0p4,0.375,0.4375,frontier_consolidation_fwcompact_medium_014578,2033,12541,750393,0p4_0p6,frontier_consolidation_fwcompact_medium_022719,16,393,29,66,60,False,False
121,edit:frontier_consolidation_fwcompact_medium_047752:0:23-27,row:2874,compact_edit,content,reen,2899,6.126428604125977,0,88,5.749283790588379,0,54,5.641437530517578,0,52,0p2_0p4,0.38461538461538464,0.6,frontier_consolidation_fwcompact_medium_040866,1890,9285,752874,0p6_0p8,frontier_consolidation_fwcompact_medium_047752,13,2874,22,27,23,False,False
122,edit:frontier_consolidation_fwcompact_medium_049952:0:0-3,row:1371,compact_edit,function,The,308,5.044759750366211,0,10,9.915544509887695,0,61,5.457196235656738,0,20,0p2_0p4,0.2727272727272727,0.5454545454545454,frontier_consolidation_fwcompact_medium_022357,1200,2051,751371,0p4_0p6,frontier_consolidation_fwcompact_medium_049952,11,1371,20,3,0,False,False
123,edit:frontier_consolidation_fwcompact_medium_017724:0:0-2,row:1972,compact_edit,function,In,565,2.6786181926727295,0,3,5.9501953125,0,25,3.8375637531280518,0,13,0p4_0p6,0.4,0.5714285714285714,frontier_consolidation_fwcompact_medium_003292,1644,8130,751972,0p4_0p6,frontier_consolidation_fwcompact_medium_017724,15,1972,24,2,0,False,False
124,edit:frontier_consolidation_fwcompact_medium_030919:0:0-1,row:298,compact_edit,function,A,263,3.6050491333007812,0,5,4.650331020355225,0,7,6.446699142456055,0,68,0p2_0p4,0.2222222222222222,0.5,frontier_consolidation_fwcompact_medium_019321,1448,16553,750298,0p4_0p6,frontier_consolidation_fwcompact_medium_030919,18,298,25,1,0,False,False
125,edit:frontier_consolidation_fwcompact_medium_006160:0:100-105,row:2260,compact_edit,content,-side,12956,12.627542495727539,0,4193,12.661066055297852,0,977,11.811262130737305,0,2399,ge0p6,0.631578947368421,0.7333333333333333,frontier_consolidation_fwcompact_medium_025040,2646,5595,752260,0p6_0p8,frontier_consolidation_fwcompact_medium_006160,19,2260,33,105,100,False,False
