arm,step,stage_length,rows_or_chunks,charged_words,active_tokens,visible_words,hidden_words,hidden_tokens_total,boundary_hidden_tokens,pad_slots,masked_tokens,masked_per_active,active_per_word,log_loss,log_lr,cumulative_word_exposure
row256_baseline_log_order,2085,256,256,39297,53748,38889,408,741,24,11788,8015,0.14912182778894098,1.3677379952668143,2.481186754377797,8.357837521971984e-05,82446904
row256_baseline_log_order,2086,256,256,39883,54663,39348,535,1004,24,10873,8250,0.15092475714834533,1.3705839580773764,2.5637206436504014,8.321311644449508e-05,82486787
row256_baseline_log_order,2087,256,256,39337,54495,38708,629,1165,24,11041,8070,0.14808698045692265,1.3853369601138876,2.302357662772896,8.284858509728876e-05,82526124
row256_baseline_log_order,2088,256,256,39626,54337,39084,542,995,29,11199,8214,0.15116771260835157,1.371246151516681,2.4603530253579153,8.2484781814326e-05,82565750
row256_baseline_log_order,2089,256,256,39714,54226,39177,537,1061,35,11310,8081,0.14902445321432523,1.3654127008107972,2.491707053430569,8.212170723056123e-05,82605464
row256_baseline_log_order,2090,256,256,39508,54296,39010,498,805,23,11240,8071,0.148648150876676,1.374303938442847,2.36993753580692,8.175936197967699e-05,82644972
row256_baseline_log_order,2091,256,256,39550,53906,39048,502,898,32,11630,8061,0.1495380848143064,1.3629835651074589,2.4866011692267644,8.139774669408328e-05,82684522
row256_baseline_log_order,2092,256,256,39636,53806,39222,414,698,23,11730,8258,0.15347730736349105,1.357503279846604,2.508133736670696,8.103686200491572e-05,82724158
row256_baseline_log_order,2093,256,256,39278,53803,38871,407,694,12,11733,8110,0.15073508912142444,1.369799887978003,2.4450875510416843,8.067670854203491e-05,82763436
row256_baseline_log_order,2094,256,256,39765,54570,39181,584,983,33,10966,7908,0.14491478834524463,1.3723123349679367,2.421682530240574,8.031728693402501e-05,82803201
row256_baseline_log_order,2095,256,256,39696,54488,39098,598,1126,37,11048,8147,0.14951916018205844,1.3726320032245063,2.4592348662741976,7.995859780819337e-05,82842897
row256_baseline_log_order,2096,256,256,39401,53687,38864,537,1021,14,11849,8047,0.14988730977704098,1.3625796299586306,2.4918677766263535,7.960064179056854e-05,82882298
row256_baseline_log_order,2097,256,256,39381,53580,39030,351,620,21,11956,7946,0.1483016050765211,1.3605545821589091,2.4984236258629915,7.924341950589964e-05,82921679
row256_baseline_log_order,2098,256,256,39438,53359,39064,374,636,22,12177,8187,0.15343241065237354,1.3529844312591917,2.5587379187764125,7.888693157765513e-05,82961117
row256_baseline_log_order,2099,256,256,39341,53593,38958,383,742,13,11943,8061,0.15041143432911014,1.3622683714191302,2.4598491435576837,7.853117862802173e-05,83000458
row256_baseline_log_order,2100,256,256,39641,54663,38987,654,1191,34,10873,8242,0.15077840586868632,1.3789510859968215,2.471469589270194,7.817616127790373e-05,83040099
row256_baseline_log_order,2101,256,256,39790,54131,39224,566,1197,33,11405,7982,0.1474570948255159,1.3604171902488063,2.5241847003023,7.78218801469212e-05,83079889
row256_baseline_log_order,2102,256,256,39594,53671,39080,514,945,30,11865,7997,0.14900039127275438,1.3555336667171793,2.3946675556636503,7.746833585340934e-05,83119483
row256_baseline_log_order,2103,256,256,39748,54975,39259,489,924,29,10561,8232,0.14974079126875853,1.3830884572808695,2.4554487566153207,7.711552901441732e-05,83159231
row256_baseline_log_order,2104,256,256,39775,54234,39307,468,914,28,11302,8346,0.15388870450271047,1.363519798868636,2.4939799119664587,7.676346024570752e-05,83199006
row256_baseline_log_order,2105,256,256,39032,53167,38674,358,642,23,12369,7774,0.14621851900615043,1.3621387579422013,2.505669453655014,7.641213016175369e-05,83238038
row256_baseline_log_order,2106,256,256,39572,54378,38942,630,1184,38,11158,8106,0.14906763764757808,1.374153441827555,2.465423471687048,7.606153937574067e-05,83277610
row256_baseline_log_order,2107,256,256,39306,53882,38648,658,1170,41,11654,8009,0.14863961991017408,1.3708339693685443,2.4729359106768056,7.571168849956261e-05,83316916
row256_baseline_log_order,2108,256,256,39612,54367,39051,561,1014,29,11169,8339,0.15338348630603124,1.3724881349086135,2.5461455872768206,7.536257814382291e-05,83356528
row256_baseline_log_order,2109,256,256,39341,54593,38841,500,855,23,10943,8164,0.14954298170095068,1.387687145725833,2.3145021126294827,7.50142089178319e-05,83395869
row256_baseline_log_order,2110,256,256,39629,54341,39153,476,869,19,11195,8342,0.15351208111738834,1.3712432814353126,2.5463997337978768,7.466658142960659e-05,83435498
row256_baseline_log_order,2111,256,256,39326,54021,38745,581,1075,21,11515,8101,0.14996020066270524,1.3736713624574073,2.441781089653455,7.431969628586965e-05,83474824
row256_baseline_log_order,2112,256,256,39427,54447,38875,552,948,35,11089,8246,0.15145003397799695,1.3809572120627995,2.363112016872616,7.397355409204776e-05,83514251
row256_baseline_log_order,2113,256,256,39731,54707,39154,577,1008,27,10829,8159,0.14913996380719102,1.3769348871158542,2.4494613894558315,7.36281554522713e-05,83553982
row256_baseline_log_order,2114,256,256,39496,54380,38827,669,1278,43,11156,8124,0.14939315924972416,1.3768482884342719,2.3471908410859776,7.328350096937259e-05,83593478
row256_baseline_log_order,2115,256,256,39689,55110,39146,543,962,44,10426,8164,0.14814008346942478,1.3885459447201995,2.3085493699176123,7.293959124488525e-05,83633167
row256_baseline_log_order,2116,256,256,39545,53697,39059,486,855,22,11839,8161,0.15198241987448088,1.3578707801239094,2.4208027367614644,7.259642687904295e-05,83672712
row256_baseline_log_order,2117,256,256,39852,55369,39202,650,1126,27,10167,8347,0.15075222597482346,1.3893656529157885,2.3798160696652344,7.225400847077878e-05,83712564
row256_baseline_log_order,2118,256,256,39330,53431,38848,482,808,29,12105,7929,0.14839699799741723,1.3585303839308416,2.4699605982245583,7.191233661772362e-05,83751894
row256_baseline_log_order,2119,256,256,39508,54803,39108,400,755,41,10733,8337,0.15212670839187636,1.387136782423813,2.345386357992062,7.157141191620547e-05,83791402
row256_baseline_log_order,2120,256,256,39556,54070,39048,508,904,24,11466,8092,0.1496578509339745,1.3669228435635554,2.556950194730773,7.123123496124811e-05,83830958
row256_baseline_log_order,2121,256,256,39455,53599,38907,548,1036,26,11937,8070,0.1505625104945988,1.3584843492586491,2.453931283950806,7.089180634657071e-05,83870413
row256_baseline_log_order,2122,256,256,39328,53750,38786,542,964,52,11786,8012,0.14906046511627907,1.3667107404393817,2.3857186250370024,7.055312666458597e-05,83909741
row256_baseline_log_order,2123,256,256,39542,54407,39046,496,915,30,11129,8137,0.14955796129174553,1.3759293915330535,2.4642138461801775,7.021519650639951e-05,83949283
row256_baseline_log_order,2124,256,256,39293,53398,38888,405,758,34,12138,7975,0.14935016292745046,1.3589697910569312,2.4403067248592554,6.98780164618088e-05,83988576
row256_baseline_log_order,2125,256,256,39829,55317,39356,473,817,29,10219,8165,0.1476038107634181,1.388862386703156,2.5158663704434714,6.954158711930225e-05,84028405
row256_baseline_log_order,2126,256,256,39647,54396,38912,735,1377,27,11140,7999,0.14705125376865946,1.3720079703382349,2.4448817661515267,6.920590906605789e-05,84068052
row256_baseline_log_order,2127,256,256,39508,54095,39101,407,749,18,11441,8232,0.15217672612995656,1.3692163612432926,2.4597815768132523,6.887098288794269e-05,84107560
row256_baseline_log_order,2128,256,256,39652,54650,39206,446,816,25,10886,8096,0.1481427264409881,1.3782406940381318,2.4116447661587372,6.853680916951116e-05,84147212
row256_baseline_log_order,2129,256,256,39900,55350,39342,558,970,30,10186,8403,0.15181571815718156,1.387218045112782,2.381829891490834,6.820338849400449e-05,84187112
row256_baseline_log_order,2130,256,256,39689,54250,39132,557,1010,22,11286,8244,0.151963133640553,1.366877472347502,2.47870286256581,6.787072144334994e-05,84226801
row256_baseline_log_order,2131,256,256,39359,54401,38776,583,1114,46,11135,8170,0.15018106284810942,1.3821743438603622,2.4227716268203254,6.753880859815903e-05,84266160
row256_baseline_log_order,2132,256,256,39874,54700,39472,402,722,29,10836,8234,0.15053016453382084,1.371821236896223,2.4560631801412036,6.720765053772709e-05,84306034
row256_baseline_log_order,2133,256,256,39215,53778,38537,678,1298,32,11758,7991,0.14859236118859012,1.3713629988524798,2.336899087987276,6.687724784003212e-05,84345249
row256_baseline_log_order,2134,256,256,39688,54592,39269,419,768,25,10944,8142,0.14914273153575616,1.3755291271920984,2.470952705914135,6.65476010817339e-05,84384937
row256_baseline_log_order,2135,256,256,39659,53890,39318,341,640,31,11646,7986,0.14819075895342365,1.3588340603646083,2.4373864404485843,6.621871083817266e-05,84424596
row256_baseline_log_order,2136,256,256,39537,53950,39076,461,822,21,11586,8168,0.15139944392956442,1.364544603788856,2.3893049937854434,6.58905776833682e-05,84464133
row256_baseline_log_order,2137,256,256,39578,54092,39091,487,869,27,11444,8386,0.15503216741847223,1.3667188842286118,2.4792393864181994,6.556320219001932e-05,84503711
row256_baseline_log_order,2138,256,256,39233,54326,38707,526,975,29,11210,8272,0.1522659500055222,1.384701654219662,2.4404378211705784,6.523658492950208e-05,84542944
row256_baseline_log_order,2139,256,256,39652,54054,39188,464,864,27,11482,8184,0.1514041514041514,1.363209926359326,2.6132299864513553,6.491072647186936e-05,84582596
row256_baseline_log_order,2140,256,256,39780,55149,39217,563,969,29,10387,8225,0.14914141688879218,1.3863499245852187,2.3863916392166926,6.45856273858495e-05,84622376
row256_baseline_log_order,2141,256,256,39078,53696,38676,402,726,28,11840,7830,0.1458209177592372,1.374072368084344,2.455687199363611,6.426128823884576e-05,84661454
row256_baseline_log_order,2142,256,256,39780,54631,39194,586,1074,29,10905,8178,0.14969522798411158,1.3733283056812469,2.4665918770323874,6.393770959693507e-05,84701234
row256_baseline_log_order,2143,256,256,39391,52851,38908,483,868,18,12685,7948,0.15038504474844375,1.3417024193343656,2.5548475096738095,6.36148920248667e-05,84740625
row256_baseline_log_order,2144,256,256,39761,54649,39129,632,1180,38,10887,8150,0.14913356145583634,1.3744372626442998,2.561541663561862,6.32928360860619e-05,84780386
row256_baseline_log_order,2145,256,256,39673,53865,39204,469,857,19,11671,8093,0.15024598533370465,1.3577243969450257,2.4505983887593117,6.297154234261238e-05,84820059
row256_baseline_log_order,2146,256,256,39527,54078,39063,464,835,35,11458,7935,0.1467324975036059,1.368128114959395,2.4311568410124655,6.265101135527995e-05,84859586
row256_baseline_log_order,2147,256,256,39800,53992,39370,430,814,13,11544,8031,0.14874425840865313,1.3565829145728643,2.425479801843211,6.23312436834948e-05,84899386
row256_baseline_log_order,2148,256,256,39211,53877,38631,580,1045,30,11659,8022,0.14889470460493345,1.3740276963097091,2.483965402914383,6.201223988535503e-05,84938597
row256_baseline_log_order,2149,256,256,39722,54351,39226,496,1131,28,11185,8071,0.14849772773270042,1.36828457781582,2.4199187437141862,6.169400051762542e-05,84978319
row256_baseline_log_order,2150,256,256,39507,54772,38968,539,994,37,10764,8112,0.14810487110202294,1.3863872225175284,2.2493167315890803,6.137652613573691e-05,85017826
row256_baseline_log_order,2151,256,256,39478,53844,38995,483,916,23,11692,8144,0.15125176435628854,1.3638988803890775,2.4105363410324854,6.105981729378491e-05,85057304
row256_baseline_log_order,2152,256,256,39782,55136,39119,663,1151,30,10400,8247,0.14957559489262914,1.3859534462822383,2.412090909080649,6.07438745445289e-05,85097086
row256_baseline_log_order,2153,256,256,39650,53992,39189,461,801,23,11544,8006,0.148281226848422,1.3617150063051702,2.4121927433599986,6.0428698439391085e-05,85136736
row256_baseline_log_order,2154,256,256,39246,53156,38806,440,799,24,12380,7934,0.14925878546166002,1.3544310248178157,2.4958170958000436,6.011428952845605e-05,85175982
row256_baseline_log_order,2155,256,256,38899,53014,38507,392,699,36,12522,7787,0.1468857282981854,1.3628627985295252,2.364221666626803,5.9800648360469e-05,85214881
row256_baseline_log_order,2156,256,256,39648,54713,38958,690,1417,38,10823,7995,0.14612614917844022,1.3799687247780468,2.50993973843525,5.948777548283518e-05,85254529
row256_baseline_log_order,2157,256,256,39594,54145,39120,474,860,27,11391,7907,0.14603379813463846,1.3675051775521543,2.443775968333329,5.9175671441619225e-05,85294123
row256_baseline_log_order,2158,256,256,39545,54291,38912,633,1241,43,11245,8151,0.15013538155495387,1.3728916424326716,2.4101177762730868,5.886433678154346e-05,85333668
row256_baseline_log_order,2159,256,256,39748,55070,39166,582,1032,25,10466,8068,0.14650444888323952,1.3854785146422461,2.484593749696451,5.8553772045988e-05,85373416
row256_baseline_log_order,2160,256,256,39411,54253,38782,629,1144,27,11283,8141,0.15005621808932226,1.3765953667757733,2.34817922072861,5.8243977776988585e-05,85412827
row256_baseline_log_order,2161,256,256,39675,53671,39326,349,622,22,11865,7819,0.14568388887853775,1.3527662255828607,2.539804742439642,5.79349545152365e-05,85452502
row256_baseline_log_order,2162,256,256,39479,53784,38999,480,927,22,11752,8119,0.15095567455005207,1.3623445376022696,2.3981452501529334,5.762670280007731e-05,85491981
row256_baseline_log_order,2163,256,256,39487,53641,38984,503,920,37,11895,7973,0.14863630431945712,1.358447083850381,2.5011790109431296,5.731922316951027e-05,85531468
row256_baseline_log_order,2164,256,256,39611,54240,39056,555,1011,34,11296,8146,0.1501843657817109,1.3693166039736437,2.5826103920261074,5.701251616018671e-05,85571079
row256_baseline_log_order,2165,256,256,39849,54698,39194,655,1173,47,10838,8134,0.14870744816995138,1.3726316846094004,2.4274373590316003,5.67065823074096e-05,85610928
row256_baseline_log_order,2166,256,256,39802,54613,39362,440,970,15,10923,8241,0.15089813780601688,1.372116979046279,2.440264893104665,5.6401422145132494e-05,85650730
row256_baseline_log_order,2167,256,256,39549,53142,39227,322,586,19,12394,8015,0.15082232509126492,1.3437002199802777,2.563956436959194,5.60970362059588e-05,85690279
row256_baseline_log_order,2168,256,256,39463,54487,38932,531,946,27,11049,8253,0.1514673224805917,1.3807110457897271,2.2673368180403344,5.579342502114049e-05,85729742
row256_baseline_log_order,2169,256,256,39429,54103,38972,457,804,24,11433,7960,0.1471267767036948,1.3721626214207816,2.412716541997152,5.5490589120577305e-05,85769171
row256_baseline_log_order,2170,256,256,39459,53577,39074,385,705,28,11959,7920,0.14782462623887116,1.3577890975442866,2.456339786359758,5.518852903281579e-05,85808630
row256_baseline_log_order,2171,256,256,39600,54104,39237,363,728,26,11432,8042,0.14863965695697176,1.3662626262626263,2.4630679123972636,5.488724528504868e-05,85848230
row256_baseline_log_order,2172,256,256,39409,54018,38935,474,886,21,11518,8298,0.15361546151282907,1.3707021238803319,2.493138352541442,5.458673840311379e-05,85887639
row256_baseline_log_order,2173,256,256,39806,55289,39282,524,950,29,10247,8292,0.1499755828464975,1.3889614630960156,2.409982812387381,5.428700891149269e-05,85927445
row256_baseline_log_order,2174,256,256,39315,53758,38779,536,929,29,11778,7894,0.14684326053796645,1.3673661452371868,2.360356156995757,5.398805733331047e-05,85966760
row256_baseline_log_order,2175,256,256,39969,54537,39573,396,771,39,10999,8248,0.15123677503346353,1.3644824739172858,2.492733056139414,5.368988419033427e-05,86006729
row256_baseline_log_order,2176,256,256,40243,55838,39437,806,1508,49,9698,8279,0.1482682044485834,1.387520811072733,2.4500751581467326,5.3392490002972916e-05,86046972
row256_baseline_log_order,2177,256,256,39877,55189,39238,639,1155,32,10347,8225,0.14903332185761656,1.3839807407778921,2.3881175477743875,5.309587529027543e-05,86086849
row256_baseline_log_order,2178,256,256,39458,54366,38620,838,1758,29,11170,8250,0.15174925504911158,1.377819453596229,2.3895737499468255,5.280004056993049e-05,86126307
