base_id,family,object,label,none_c1,none_c2,prior_c1,prior_c2,action_c1,action_c2,combined_c1,combined_c2,pred_c1,pred_c2,residual_c1,residual_c2,residual_mean,action_effect_mean,prior_effect_mean,combined_effect_mean,combined_crossed,action_crossed
BASE_0003,empty_full,glass,targetfree_adjacent,-1.8483448028564453,1.8483448028564453,-1.9645848274230957,1.9256858825683594,-1.649916648864746,1.7202410697937012,-1.7438135147094727,1.7245330810546875,-1.7661566734313965,1.7975821495056152,0.022343158721923828,-0.07304906845092773,-0.025352954864501953,0.03516221046447754,-0.019449472427368164,-0.009640216827392578,False,False
BASE_0003,empty_full,glass,targetfree_distance,-1.8483448028564453,1.8483448028564453,-1.9645848274230957,1.9256858825683594,-1.649916648864746,1.7202410697937012,-1.7528696060180664,1.659395694732666,-1.7661566734313965,1.7975821495056152,0.013287067413330078,-0.13818645477294922,-0.06244969367980957,0.03516221046447754,-0.019449472427368164,-0.046736955642700195,False,False
BASE_0004,empty_full,glass,direct_adjacent,-1.8483448028564453,1.8483448028564453,-1.7140798568725586,1.6445045471191406,-1.936110019683838,1.7802791595458984,-1.8548088073730469,1.7739696502685547,-1.8018450736999512,1.5764389038085938,-0.0529637336730957,0.19753074645996094,0.07228350639343262,-0.07791543006896973,-0.034787654876708984,-0.040419578552246094,False,False
BASE_0004,empty_full,glass,direct_then,-1.8483448028564453,1.8483448028564453,-1.7140798568725586,1.6445045471191406,-1.936110019683838,1.7802791595458984,-1.8385534286499023,1.811903953552246,-1.8018450736999512,1.5764389038085938,-0.03670835494995117,0.23546504974365234,0.09937834739685059,-0.07791543006896973,-0.034787654876708984,-0.013324737548828125,False,False
BASE_0004,empty_full,glass,direct_distance,-1.8483448028564453,1.8483448028564453,-1.7140798568725586,1.6445045471191406,-1.8799057006835938,1.6872453689575195,-1.815141201019287,1.8658318519592285,-1.745640754699707,1.4834051132202148,-0.06950044631958008,0.38242673873901367,0.1564631462097168,-0.09633016586303711,-0.034787654876708984,0.025345325469970703,False,False
BASE_0004,empty_full,glass,targetfree_adjacent,-1.8483448028564453,1.8483448028564453,-1.9645848274230957,1.9256858825683594,-1.6947011947631836,1.7380380630493164,-1.7747583389282227,1.7458510398864746,-1.810941219329834,1.8153791427612305,0.03618288040161133,-0.06952810287475586,-0.016672611236572266,0.021668434143066406,-0.019449472427368164,-0.014453649520874023,False,False
BASE_0004,empty_full,glass,targetfree_distance,-1.8483448028564453,1.8483448028564453,-1.9645848274230957,1.9256858825683594,-1.6947011947631836,1.7380380630493164,-1.779365062713623,1.6770906448364258,-1.810941219329834,1.8153791427612305,0.03157615661621094,-0.1382884979248047,-0.053356170654296875,0.021668434143066406,-0.019449472427368164,-0.05113720893859863,False,False
BASE_0005,empty_full,glass,direct_adjacent,-1.8483448028564453,1.8483448028564453,-1.7140798568725586,1.6445045471191406,-1.9324169158935547,1.8001317977905273,-1.840728759765625,1.7648725509643555,-1.798151969909668,1.5962915420532227,-0.04257678985595703,0.1685810089111328,0.06300210952758789,-0.06614255905151367,-0.034787654876708984,-0.037928104400634766,False,False
BASE_0005,empty_full,glass,direct_then,-1.8483448028564453,1.8483448028564453,-1.7140798568725586,1.6445045471191406,-1.9324169158935547,1.8001317977905273,-1.860849380493164,1.8660602569580078,-1.798151969909668,1.5962915420532227,-0.0626974105834961,0.26976871490478516,0.10353565216064453,-0.06614255905151367,-0.034787654876708984,0.002605438232421875,False,False
BASE_0005,empty_full,glass,direct_distance,-1.8483448028564453,1.8483448028564453,-1.7140798568725586,1.6445045471191406,-1.8943853378295898,1.6985106468200684,-1.8106489181518555,1.8661184310913086,-1.7601203918457031,1.4946703910827637,-0.050528526306152344,0.3714480400085449,0.1604597568511963,-0.09793734550476074,-0.034787654876708984,0.027734756469726562,False,False
BASE_0005,empty_full,glass,targetfree_adjacent,-1.8483448028564453,1.8483448028564453,-1.9645848274230957,1.9256858825683594,-1.6983966827392578,1.7223453521728516,-1.7733864784240723,1.7261276245117188,-1.8146367073059082,1.7996864318847656,0.04125022888183594,-0.07355880737304688,-0.01615428924560547,0.011974334716796875,-0.019449472427368164,-0.023629426956176758,False,False
BASE_0005,empty_full,glass,targetfree_distance,-1.8483448028564453,1.8483448028564453,-1.9645848274230957,1.9256858825683594,-1.6983966827392578,1.7223453521728516,-1.767380714416504,1.6655993461608887,-1.8146367073059082,1.7996864318847656,0.0472559928894043,-0.13408708572387695,-0.04341554641723633,0.011974334716796875,-0.019449472427368164,-0.05089068412780762,False,False
BASE_0006,empty_full,glass,direct_adjacent,-1.8483448028564453,1.8483448028564453,-1.7140798568725586,1.6445045471191406,-1.909355640411377,1.759352684020996,-1.8293895721435547,1.7471771240234375,-1.7750906944274902,1.5555124282836914,-0.05429887771606445,0.1916646957397461,0.06868290901184082,-0.07500147819519043,-0.034787654876708984,-0.041106224060058594,False,False
BASE_0006,empty_full,glass,direct_then,-1.8483448028564453,1.8483448028564453,-1.7140798568725586,1.6445045471191406,-1.909355640411377,1.759352684020996,-1.823720932006836,1.7875380516052246,-1.7750906944274902,1.5555124282836914,-0.0486302375793457,0.2320256233215332,0.09169769287109375,-0.07500147819519043,-0.034787654876708984,-0.018091440200805664,False,False
BASE_0006,empty_full,glass,direct_distance,-1.8483448028564453,1.8483448028564453,-1.7140798568725586,1.6445045471191406,-1.8638811111450195,1.6757993698120117,-1.805957317352295,1.8589038848876953,-1.7296161651611328,1.471959114074707,-0.07634115219116211,0.3869447708129883,0.15530180931091309,-0.0940408706665039,-0.034787654876708984,0.026473283767700195,False,False
BASE_0006,empty_full,glass,targetfree_adjacent,-1.8483448028564453,1.8483448028564453,-1.9645848274230957,1.9256858825683594,-1.6836137771606445,1.7310619354248047,-1.7639708518981934,1.7360739707946777,-1.799853801727295,1.8084030151367188,0.03588294982910156,-0.07232904434204102,-0.018223047256469727,0.023724079132080078,-0.019449472427368164,-0.013948440551757812,False,False
BASE_0006,empty_full,glass,targetfree_distance,-1.8483448028564453,1.8483448028564453,-1.9645848274230957,1.9256858825683594,-1.6836137771606445,1.7310619354248047,-1.7748427391052246,1.6743507385253906,-1.799853801727295,1.8084030151367188,0.025011062622070312,-0.13405227661132812,-0.054520606994628906,0.023724079132080078,-0.019449472427368164,-0.05024600028991699,False,False
BASE_0007,empty_full,glass,direct_adjacent,-1.8483448028564453,1.8483448028564453,-1.7140798568725586,1.6445045471191406,-1.857172966003418,1.713613510131836,-1.8176183700561523,1.736008644104004,-1.7229080200195312,1.5097732543945312,-0.0947103500366211,0.22623538970947266,0.06576251983642578,-0.07177972793579102,-0.034787654876708984,-0.04080486297607422,False,False
BASE_0007,empty_full,glass,direct_then,-1.8483448028564453,1.8483448028564453,-1.7140798568725586,1.6445045471191406,-1.857172966003418,1.713613510131836,-1.79066801071167,1.7607855796813965,-1.7229080200195312,1.5097732543945312,-0.06775999069213867,0.25101232528686523,0.09162616729736328,-0.07177972793579102,-0.034787654876708984,-0.014941215515136719,False,False
