pair_id,source_content_word_types,rewrite_content_word_types,shared_content_word_types,word_jaccard,rewrite_overlap_frac,source_overlap_frac,rewrite_new_frac,source_words_raw,rewrite_words_raw,overlap_fixed_bin,overlap_tertile
compact:frontier_consolidation_fwcompact_medium_001946,20,12,9,0.391304347826087,0.75,0.45,0.25,33,16,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_055370,22,12,8,0.3076923076923077,0.6666666666666666,0.36363636363636365,0.33333333333333337,34,16,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_041115,21,10,8,0.34782608695652173,0.8,0.38095238095238093,0.19999999999999996,35,13,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_021596,20,12,6,0.23076923076923078,0.5,0.3,0.5,36,20,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_014881,20,12,7,0.28,0.5833333333333334,0.35,0.41666666666666663,37,14,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_013383,19,12,8,0.34782608695652173,0.6666666666666666,0.42105263157894735,0.33333333333333337,38,18,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_043008,18,13,7,0.2916666666666667,0.5384615384615384,0.3888888888888889,0.46153846153846156,41,16,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_medium_011139,25,18,10,0.30303030303030304,0.5555555555555556,0.4,0.4444444444444444,41,20,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_medium_038429,19,12,7,0.2916666666666667,0.5833333333333334,0.3684210526315789,0.41666666666666663,41,20,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_042431,24,16,8,0.25,0.5,0.3333333333333333,0.5,41,21,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_053661,20,11,8,0.34782608695652173,0.7272727272727273,0.4,0.2727272727272727,42,17,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_017490,24,15,10,0.3448275862068966,0.6666666666666666,0.4166666666666667,0.33333333333333337,44,20,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_000288,26,13,8,0.25806451612903225,0.6153846153846154,0.3076923076923077,0.3846153846153846,44,21,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_008455,28,16,12,0.375,0.75,0.42857142857142855,0.25,45,20,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_050489,23,12,7,0.25,0.5833333333333334,0.30434782608695654,0.41666666666666663,45,19,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_051808,23,12,9,0.34615384615384615,0.75,0.391304347826087,0.25,46,19,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_038520,29,19,10,0.2631578947368421,0.5263157894736842,0.3448275862068966,0.4736842105263158,46,21,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_medium_048299,29,16,11,0.3235294117647059,0.6875,0.3793103448275862,0.3125,47,20,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_002323,7,6,4,0.4444444444444444,0.6666666666666666,0.5714285714285714,0.33333333333333337,11,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_048671,10,7,6,0.5454545454545454,0.8571428571428571,0.6,0.1428571428571429,14,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_047084,9,7,5,0.45454545454545453,0.7142857142857143,0.5555555555555556,0.2857142857142857,20,11,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_004273,6,6,6,1.0,1.0,1.0,0.0,10,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_006814,7,4,3,0.375,0.75,0.42857142857142855,0.25,10,4,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_054122,6,4,3,0.42857142857142855,0.75,0.5,0.25,11,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_042566,5,5,2,0.25,0.4,0.4,0.6,11,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_019003,8,5,2,0.18181818181818182,0.4,0.25,0.6,11,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_040292,8,4,3,0.3333333333333333,0.75,0.375,0.25,11,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_029688,7,6,4,0.4444444444444444,0.6666666666666666,0.5714285714285714,0.33333333333333337,12,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_037893,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,12,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_011746,9,8,8,0.8888888888888888,1.0,0.8888888888888888,0.0,12,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_016481,7,4,3,0.375,0.75,0.42857142857142855,0.25,12,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_056770,6,6,6,1.0,1.0,1.0,0.0,12,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_045353,7,6,3,0.3,0.5,0.42857142857142855,0.5,12,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_018068,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,12,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_003931,9,5,2,0.16666666666666666,0.4,0.2222222222222222,0.6,12,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_044212,6,4,2,0.25,0.5,0.3333333333333333,0.5,12,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_013094,8,6,6,0.75,1.0,0.75,0.0,13,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_022853,9,5,2,0.16666666666666666,0.4,0.2222222222222222,0.6,13,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_006817,9,5,3,0.2727272727272727,0.6,0.3333333333333333,0.4,13,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_052090,8,6,4,0.4,0.6666666666666666,0.5,0.33333333333333337,13,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_024897,8,7,3,0.25,0.42857142857142855,0.375,0.5714285714285714,13,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_019717,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,13,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_054575,7,6,4,0.4444444444444444,0.6666666666666666,0.5714285714285714,0.33333333333333337,13,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_054192,8,7,2,0.15384615384615385,0.2857142857142857,0.25,0.7142857142857143,14,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_052881,9,8,8,0.8888888888888888,1.0,0.8888888888888888,0.0,14,14,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_059175,8,8,4,0.3333333333333333,0.5,0.5,0.5,15,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_033631,9,5,3,0.2727272727272727,0.6,0.3333333333333333,0.4,15,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_001782,7,6,4,0.4444444444444444,0.6666666666666666,0.5714285714285714,0.33333333333333337,15,12,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_005186,7,7,5,0.5555555555555556,0.7142857142857143,0.7142857142857143,0.2857142857142857,15,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_003262,8,5,3,0.3,0.6,0.375,0.4,16,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_053876,10,7,4,0.3076923076923077,0.5714285714285714,0.4,0.4285714285714286,17,9,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_medium_035535,9,5,2,0.16666666666666666,0.4,0.2222222222222222,0.6,17,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_049550,8,5,3,0.3,0.6,0.375,0.4,17,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_021578,8,6,3,0.2727272727272727,0.5,0.375,0.5,17,10,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_025639,19,11,7,0.30434782608695654,0.6363636363636364,0.3684210526315789,0.36363636363636365,34,12,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_009575,16,10,6,0.3,0.6,0.375,0.4,34,18,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_053084,20,14,6,0.21428571428571427,0.42857142857142855,0.3,0.5714285714285714,35,16,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_004046,20,14,9,0.36,0.6428571428571429,0.45,0.3571428571428571,36,17,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_011654,28,15,9,0.2647058823529412,0.6,0.32142857142857145,0.4,41,19,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_014368,18,12,5,0.2,0.4166666666666667,0.2777777777777778,0.5833333333333333,44,19,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_042228,23,10,6,0.2222222222222222,0.6,0.2608695652173913,0.4,47,21,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_013776,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,10,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_044654,8,6,5,0.5555555555555556,0.8333333333333334,0.625,0.16666666666666663,10,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_034137,7,4,4,0.5714285714285714,1.0,0.5714285714285714,0.0,10,6,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_040329,5,4,3,0.5,0.75,0.6,0.25,10,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_039051,7,7,7,1.0,1.0,1.0,0.0,10,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_000795,5,3,2,0.3333333333333333,0.6666666666666666,0.4,0.33333333333333337,10,4,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_027170,8,4,3,0.3333333333333333,0.75,0.375,0.25,10,4,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_008723,6,4,2,0.25,0.5,0.3333333333333333,0.5,10,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_048566,7,6,3,0.3,0.5,0.42857142857142855,0.5,10,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_054238,5,4,2,0.2857142857142857,0.5,0.4,0.5,10,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_035216,6,4,2,0.25,0.5,0.3333333333333333,0.5,10,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_053207,4,4,1,0.14285714285714285,0.25,0.25,0.75,10,7,low_<25,tertile_low
compact:frontier_consolidation_fwcompact_medium_058316,4,3,1,0.16666666666666666,0.3333333333333333,0.25,0.6666666666666667,10,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_031298,6,6,6,1.0,1.0,1.0,0.0,10,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_020594,7,5,2,0.2,0.4,0.2857142857142857,0.6,10,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_055736,6,4,2,0.25,0.5,0.3333333333333333,0.5,10,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_029215,7,6,5,0.625,0.8333333333333334,0.7142857142857143,0.16666666666666663,10,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_019132,5,4,2,0.2857142857142857,0.5,0.4,0.5,10,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_006681,7,7,7,1.0,1.0,1.0,0.0,10,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_027792,6,6,3,0.3333333333333333,0.5,0.5,0.5,10,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_029636,3,3,2,0.5,0.6666666666666666,0.6666666666666666,0.33333333333333337,10,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_001695,5,4,2,0.2857142857142857,0.5,0.4,0.5,10,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_031105,4,3,3,0.75,1.0,0.75,0.0,10,5,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_022643,6,6,4,0.5,0.6666666666666666,0.6666666666666666,0.33333333333333337,10,10,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_056760,6,5,3,0.375,0.6,0.5,0.4,10,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_041098,6,4,2,0.25,0.5,0.3333333333333333,0.5,10,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_037165,3,2,1,0.25,0.5,0.3333333333333333,0.5,10,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_033444,5,4,2,0.2857142857142857,0.5,0.4,0.5,10,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_059311,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,10,5,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_041367,4,5,3,0.5,0.6,0.75,0.4,10,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_016274,6,5,4,0.5714285714285714,0.8,0.6666666666666666,0.19999999999999996,10,5,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_021621,6,6,6,1.0,1.0,1.0,0.0,10,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_050665,7,6,6,0.8571428571428571,1.0,0.8571428571428571,0.0,10,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_054757,5,5,3,0.42857142857142855,0.6,0.6,0.4,10,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_061025,5,3,1,0.14285714285714285,0.3333333333333333,0.2,0.6666666666666667,10,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_009041,5,3,3,0.6,1.0,0.6,0.0,10,5,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_044641,7,7,7,1.0,1.0,1.0,0.0,10,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_033602,4,3,2,0.4,0.6666666666666666,0.5,0.33333333333333337,10,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_035148,5,4,2,0.2857142857142857,0.5,0.4,0.5,10,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_037421,6,6,6,1.0,1.0,1.0,0.0,10,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_037426,6,5,5,0.8333333333333334,1.0,0.8333333333333334,0.0,10,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_057612,5,4,2,0.2857142857142857,0.5,0.4,0.5,10,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_042897,6,4,2,0.25,0.5,0.3333333333333333,0.5,10,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_040764,5,4,3,0.5,0.75,0.6,0.25,10,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_059471,6,5,3,0.375,0.6,0.5,0.4,10,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_002715,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,10,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_040911,7,7,7,1.0,1.0,1.0,0.0,10,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_017616,6,5,3,0.375,0.6,0.5,0.4,10,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_057644,5,4,2,0.2857142857142857,0.5,0.4,0.5,10,4,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_047012,4,4,3,0.6,0.75,0.75,0.25,10,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_019972,6,4,3,0.42857142857142855,0.75,0.5,0.25,10,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_021806,6,5,1,0.1,0.2,0.16666666666666666,0.8,10,7,low_<25,tertile_low
compact:frontier_consolidation_fwcompact_medium_051963,8,5,3,0.3,0.6,0.375,0.4,10,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_046566,8,7,5,0.5,0.7142857142857143,0.625,0.2857142857142857,10,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_023682,6,6,6,1.0,1.0,1.0,0.0,10,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_024466,7,4,2,0.2222222222222222,0.5,0.2857142857142857,0.5,10,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_045334,6,5,3,0.375,0.6,0.5,0.4,10,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_001225,8,7,6,0.6666666666666666,0.8571428571428571,0.75,0.1428571428571429,10,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_034784,5,3,2,0.3333333333333333,0.6666666666666666,0.4,0.33333333333333337,10,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_040676,5,4,2,0.2857142857142857,0.5,0.4,0.5,10,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_015548,7,5,5,0.7142857142857143,1.0,0.7142857142857143,0.0,10,5,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_058493,7,4,2,0.2222222222222222,0.5,0.2857142857142857,0.5,10,4,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_044821,8,4,3,0.3333333333333333,0.75,0.375,0.25,10,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_042073,4,4,3,0.6,0.75,0.75,0.25,10,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_055980,6,3,2,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.33333333333333337,10,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_025206,6,5,3,0.375,0.6,0.5,0.4,10,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_019239,5,4,2,0.2857142857142857,0.5,0.4,0.5,10,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_027661,6,4,3,0.42857142857142855,0.75,0.5,0.25,10,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_031130,6,4,2,0.25,0.5,0.3333333333333333,0.5,10,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_060465,4,4,3,0.6,0.75,0.75,0.25,10,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_059953,6,4,2,0.25,0.5,0.3333333333333333,0.5,10,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_000352,5,5,4,0.6666666666666666,0.8,0.8,0.19999999999999996,10,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_060251,5,4,2,0.2857142857142857,0.5,0.4,0.5,10,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_medium_032071,7,5,4,0.5,0.8,0.5714285714285714,0.19999999999999996,11,6,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_054880,7,5,4,0.5,0.8,0.5714285714285714,0.19999999999999996,11,6,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_017063,6,4,3,0.42857142857142855,0.75,0.5,0.25,11,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_001247,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,11,4,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_medium_001253,8,6,4,0.4,0.6666666666666666,0.5,0.33333333333333337,11,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_medium_043663,7,5,4,0.5,0.8,0.5714285714285714,0.19999999999999996,11,6,very_high_75_100,tertile_high
