pair_id,gain_a,true_a,unrel_a,gain_b,true_b,unrel_b,seed,checkpoint,token_class,contrast,gain_delta,true_delta,unrel_delta,excess_true_cost,source_content_word_types,rewrite_content_word_types,shared_content_word_types,word_jaccard,rewrite_overlap_frac,source_overlap_frac,rewrite_new_frac,source_words_raw,rewrite_words_raw,overlap_fixed_bin,overlap_tertile
compact:frontier_consolidation_fwcompact_expansion_031490,5.186144113540649,7.38651442527771,12.57265853881836,3.7830142974853516,7.926492214202881,11.709506511688232,43022,chck_90M,nonoverlap,RSminusR,1.4031298160552979,-0.5399777889251709,0.863152027130127,-1.4031298160552979,6,4,4,0.6666666666666666,1.0,0.6666666666666666,0.0,11,4,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_031498,1.692801594734192,2.6061803102493286,4.2989819049835205,0.33029502630233765,1.8081961274147034,2.138491153717041,43022,chck_90M,nonoverlap,RSminusR,1.3625065684318542,0.7979841828346252,2.1604907512664795,-1.3625065684318542,14,11,9,0.5625,0.8181818181818182,0.6428571428571429,0.18181818181818177,18,12,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_031542,1.1493115425109863,7.802191734313965,8.951503276824951,4.476318597793579,6.144211530685425,10.620530128479004,43022,chck_90M,nonoverlap,RSminusR,-3.3270070552825928,1.65798020362854,-1.6690268516540527,3.3270070552825928,8,8,5,0.45454545454545453,0.625,0.625,0.375,13,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_031970,0.5502610206604004,9.365571975708008,9.915832996368408,1.4079275131225586,8.125150918960571,9.53307843208313,43022,chck_90M,nonoverlap,RSminusR,-0.8576664924621582,1.2404210567474365,0.3827545642852783,0.8576664924621582,8,7,5,0.5,0.7142857142857143,0.625,0.2857142857142857,11,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_032004,0.6287050247192383,8.381791591644287,9.010496616363525,-0.6651158332824707,10.501697063446045,9.836581230163574,43022,chck_90M,nonoverlap,RSminusR,1.293820858001709,-2.119905471801758,-0.8260846138000488,-1.293820858001709,4,5,4,0.8,0.8,1.0,0.19999999999999996,10,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_032033,-1.1573867797851562,9.527541160583496,8.37015438079834,-6.991171836853027,14.337835311889648,7.346663475036621,43022,chck_90M,nonoverlap,RSminusR,5.833785057067871,-4.810294151306152,1.0234909057617188,-5.833785057067871,6,4,4,0.6666666666666666,1.0,0.6666666666666666,0.0,13,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_032098,0.5695290565490723,5.615710973739624,6.185240030288696,-1.1885219812393188,5.494258403778076,4.305736422538757,43022,chck_90M,nonoverlap,RSminusR,1.7580510377883911,0.12145256996154785,1.879503607749939,-1.7580510377883911,8,6,3,0.2727272727272727,0.5,0.375,0.5,12,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_032208,-1.7510608434677124,6.12284255027771,4.371781706809998,0.41887736320495605,5.760724782943726,6.179602146148682,43022,chck_90M,nonoverlap,RSminusR,-2.1699382066726685,0.3621177673339844,-1.807820439338684,2.1699382066726685,8,5,2,0.18181818181818182,0.4,0.25,0.6,12,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_032255,4.857828140258789,4.221285820007324,9.079113960266112,3.00173568725586,6.89212703704834,9.8938627243042,43022,chck_90M,nonoverlap,RSminusR,1.8560924530029292,-2.6708412170410156,-0.8147487640380877,-1.856092453002928,8,6,5,0.5555555555555556,0.8333333333333334,0.625,0.16666666666666663,10,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_032321,0.8777899146080017,6.422341763973236,7.300131678581239,-2.321154236793518,10.614135503768921,8.292981266975403,43022,chck_90M,nonoverlap,RSminusR,3.1989441514015198,-4.191793739795685,-0.9928495883941642,-3.1989441514015207,10,10,9,0.8181818181818182,0.9,0.9,0.09999999999999998,14,13,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_032433,2.3430519104003906,8.38158130645752,10.72463321685791,1.3167190551757812,10.847809314727781,12.164528369903564,43022,chck_90M,nonoverlap,RSminusR,1.0263328552246094,-2.466228008270262,-1.4398951530456543,-1.0263328552246076,11,9,7,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.2222222222222222,16,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_032645,3.3928146362304688,5.151177406311035,8.543992042541504,0.6849651336669922,9.749713897705078,10.43467903137207,43022,chck_90M,nonoverlap,RSminusR,2.7078495025634766,-4.598536491394043,-1.8906869888305664,-2.7078495025634766,6,7,6,0.8571428571428571,0.8571428571428571,1.0,0.1428571428571429,10,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_032737,0.22260570526123044,4.292905807495117,4.515511512756348,-0.12343907356262206,5.984276056289673,5.860836982727051,43022,chck_90M,nonoverlap,RSminusR,0.3460447788238525,-1.6913702487945557,-1.3453254699707031,-0.34604477882385254,7,5,2,0.2,0.4,0.2857142857142857,0.6,11,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_032781,-2.5151114463806152,12.305317878723145,9.79020643234253,0.5723881721496582,10.037261009216309,10.609649181365967,43022,chck_90M,nonoverlap,RSminusR,-3.0874996185302734,2.268056869506836,-0.8194427490234375,3.0874996185302734,11,6,4,0.3076923076923077,0.6666666666666666,0.36363636363636365,0.33333333333333337,13,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_032858,-1.4945926666259766,9.42903184890747,7.934439182281494,-4.308318614959717,12.97367525100708,8.665356636047363,43022,chck_90M,nonoverlap,RSminusR,2.8137259483337402,-3.5446434020996094,-0.7309174537658691,-2.8137259483337402,7,5,2,0.2,0.4,0.2857142857142857,0.6,11,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_032901,0.7763614654541016,5.818275451660156,6.594636917114258,2.068446159362793,4.263844966888428,6.332291126251221,43022,chck_90M,nonoverlap,RSminusR,-1.2920846939086914,1.5544304847717285,0.2623457908630371,1.2920846939086914,4,3,2,0.4,0.6666666666666666,0.5,0.33333333333333337,10,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_033092,0.5365831851959229,4.152132511138916,4.688715696334839,0.13901090621948242,5.622269630432129,5.761280536651611,43022,chck_90M,nonoverlap,RSminusR,0.39757227897644043,-1.470137119293213,-1.0725648403167725,-0.39757227897644043,4,4,2,0.3333333333333333,0.5,0.5,0.5,11,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_033106,6.27826464176178,3.4321550130844116,9.710419654846191,4.57725465297699,2.5377854108810425,7.115040063858032,43022,chck_90M,nonoverlap,RSminusR,1.70100998878479,0.8943696022033691,2.595379590988159,-1.70100998878479,8,5,1,0.08333333333333333,0.2,0.125,0.8,15,6,low_<25,tertile_low
compact:frontier_consolidation_fwcompact_expansion_033339,-1.0548194646835327,7.098808288574219,6.043988823890686,-0.08407866954803489,5.232789754867554,5.148711085319519,43022,chck_90M,nonoverlap,RSminusR,-0.9707407951354978,1.866018533706665,0.895277738571167,0.970740795135498,9,6,5,0.5,0.8333333333333334,0.5555555555555556,0.16666666666666663,12,6,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_033341,0.0297119580209255,0.23873348534107203,0.26844544336199755,0.0044124620035291,0.2544421683996915,0.25885463040322065,43022,chck_90M,nonoverlap,RSminusR,0.0252994960173964,-0.0157086830586195,0.009590812958776895,-0.025299496017396395,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,11,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_033404,1.7602226734161373,5.959536790847778,7.719759464263916,1.0014469623565672,5.909770727157593,6.91121768951416,43022,chck_90M,nonoverlap,RSminusR,0.7587757110595701,0.04976606369018555,0.8085417747497559,-0.7587757110595703,10,9,7,0.5833333333333334,0.7777777777777778,0.7,0.2222222222222222,13,12,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_033619,4.398386478424072,5.571719169616699,9.970105648040771,1.1950414180755615,7.660224676132202,8.855266094207764,43022,chck_90M,nonoverlap,RSminusR,3.2033450603485107,-2.088505506515503,1.1148395538330078,-3.2033450603485107,6,6,4,0.5,0.6666666666666666,0.6666666666666666,0.33333333333333337,11,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_033624,1.5160410404205322,2.879258871078491,4.395299911499023,3.172863006591797,4.566877841949463,7.73974084854126,43022,chck_90M,nonoverlap,RSminusR,-1.6568219661712646,-1.6876189708709717,-3.3444409370422363,1.6568219661712646,10,8,7,0.6363636363636364,0.875,0.7,0.125,11,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_033821,-0.0400304794311523,8.644917488098145,8.604887008666992,0.4335336685180664,9.78635025024414,10.219883918762209,43022,chck_90M,nonoverlap,RSminusR,-0.4735641479492187,-1.141432762145996,-1.6149969100952166,0.4735641479492205,6,3,2,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.33333333333333337,11,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_033838,0.7971177101135254,5.962623357772827,6.7597410678863525,-1.2089552879333496,8.445021390914917,7.236066102981567,43022,chck_90M,nonoverlap,RSminusR,2.006072998046875,-2.48239803314209,-0.47632503509521484,-2.006072998046875,12,10,9,0.6923076923076923,0.9,0.75,0.09999999999999998,17,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_033851,2.5063700675964355,5.405310153961182,7.911680221557616,-1.0747313499450684,8.52584457397461,7.451113224029541,43022,chck_90M,nonoverlap,RSminusR,3.581101417541504,-3.1205344200134277,0.4605669975280753,-3.581101417541503,11,6,4,0.3076923076923077,0.6666666666666666,0.36363636363636365,0.33333333333333337,13,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_033908,3.398072123527527,6.166731953620911,9.564804077148438,1.3820412158966064,6.7873430252075195,8.169384241104126,43022,chck_90M,nonoverlap,RSminusR,2.0160309076309204,-0.6206110715866089,1.3954198360443115,-2.0160309076309204,17,9,6,0.3,0.6666666666666666,0.35294117647058826,0.33333333333333337,27,11,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_033995,4.863833427429199,5.365957260131836,10.229790687561035,3.0036439895629883,8.2315034866333,11.235147476196287,43022,chck_90M,nonoverlap,RSminusR,1.860189437866211,-2.865546226501465,-1.0053567886352521,-1.8601894378662127,6,5,5,0.8333333333333334,1.0,0.8333333333333334,0.0,12,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_034003,-0.3337371349334717,10.733736515045166,10.399999380111694,0.3522686958312988,9.647413730621338,9.999682426452637,43022,chck_90M,nonoverlap,RSminusR,-0.6860058307647705,1.0863227844238281,0.4003169536590576,0.6860058307647705,10,6,4,0.3333333333333333,0.6666666666666666,0.4,0.33333333333333337,13,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_034053,0.6091618537902832,8.763826847076416,9.3729887008667,0.18313169479370095,9.428296566009521,9.611428260803223,43022,chck_90M,nonoverlap,RSminusR,0.42603015899658225,-0.6644697189331055,-0.23843955993652344,-0.42603015899658203,10,6,2,0.14285714285714285,0.3333333333333333,0.2,0.6666666666666667,13,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_034109,0.11796164512634279,5.622028350830078,5.739989995956421,-0.48705005645751953,7.450114488601685,6.963064432144165,43022,chck_90M,nonoverlap,RSminusR,0.6050117015838623,-1.8280861377716064,-1.2230744361877441,-0.6050117015838623,24,17,11,0.36666666666666664,0.6470588235294118,0.4583333333333333,0.3529411764705882,39,20,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_034130,4.776966452598572,1.0913530588150024,5.868319511413574,6.841533899307251,1.2593848705291748,8.100918769836426,43022,chck_90M,nonoverlap,RSminusR,-2.064567446708679,-0.16803181171417236,-2.2325992584228516,2.064567446708679,12,10,9,0.6923076923076923,0.9,0.75,0.09999999999999998,16,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_034166,-4.561786651611328,15.682239532470705,11.120452880859375,-2.288973569869995,12.960885047912598,10.671911478042603,43022,chck_90M,nonoverlap,RSminusR,-2.272813081741333,2.7213544845581072,0.44854140281677246,2.272813081741335,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,10,5,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_034277,-0.5391943454742432,8.119037628173828,7.579843282699585,-5.119877815246582,14.14642333984375,9.026545524597168,43022,chck_90M,nonoverlap,RSminusR,4.580683469772339,-6.027385711669922,-1.446702241897583,-4.580683469772339,9,9,9,1.0,1.0,1.0,0.0,12,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_034542,0.8156671524047852,8.59141731262207,9.407084465026855,-0.4551048278808594,10.269301414489746,9.814196586608888,43022,chck_90M,nonoverlap,RSminusR,1.2707719802856445,-1.6778841018676758,-0.407112121582033,-1.2707719802856428,7,4,3,0.375,0.75,0.42857142857142855,0.25,11,4,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_034556,-1.619030475616455,9.720375537872314,8.10134506225586,-0.5420527458190916,11.278328895568848,10.736276149749756,43022,chck_90M,nonoverlap,RSminusR,-1.0769777297973635,-1.5579533576965332,-2.6349310874938965,1.0769777297973633,8,7,4,0.36363636363636365,0.5714285714285714,0.5,0.4285714285714286,12,8,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_expansion_034811,2.386921525001526,4.05646812915802,6.443389654159546,1.6224987506866455,5.061769008636475,6.68426775932312,43022,chck_90M,nonoverlap,RSminusR,0.7644227743148804,-1.0053008794784546,-0.24087810516357422,-0.7644227743148804,7,7,3,0.2727272727272727,0.42857142857142855,0.42857142857142855,0.5714285714285714,12,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_034867,3.679429292678833,5.964318037033081,9.643747329711914,4.962163805961609,5.732240796089172,10.694404602050781,43022,chck_90M,nonoverlap,RSminusR,-1.2827345132827759,0.2320772409439087,-1.0506572723388672,1.2827345132827759,10,7,4,0.3076923076923077,0.5714285714285714,0.4,0.4285714285714286,14,8,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_expansion_034902,1.1942505836486816,5.865833759307861,7.060084342956543,-0.5638408660888672,7.70573616027832,7.141895294189453,43022,chck_90M,nonoverlap,RSminusR,1.7580914497375488,-1.839902400970459,-0.08181095123291016,-1.7580914497375488,7,6,6,0.8571428571428571,1.0,0.8571428571428571,0.0,10,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_034980,-0.18905067443847656,4.216635704040527,4.027585029602051,0.08204460144042969,5.162803649902344,5.244848251342773,43022,chck_90M,nonoverlap,RSminusR,-0.27109527587890625,-0.9461679458618164,-1.2172632217407227,0.27109527587890625,5,4,1,0.125,0.25,0.2,0.75,10,5,low_<25,tertile_low
compact:frontier_consolidation_fwcompact_expansion_034990,11.892842531204224,1.870938062667847,13.76378059387207,11.037020087242126,1.7923599481582642,12.82938003540039,43022,chck_90M,nonoverlap,RSminusR,0.8558224439620972,0.07857811450958274,0.9344005584716797,-0.855822443962097,8,8,8,1.0,1.0,1.0,0.0,10,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_035018,1.6362953186035156,9.693647384643556,11.32994270324707,-1.2604036331176758,10.024104118347168,8.763700485229492,43022,chck_90M,nonoverlap,RSminusR,2.8966989517211914,-0.3304567337036115,2.566242218017578,-2.8966989517211896,6,5,4,0.5714285714285714,0.8,0.6666666666666666,0.19999999999999996,13,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_035025,-0.6970422267913818,5.423295974731445,4.7262537479400635,0.24435794353485107,4.649205803871155,4.893563747406006,43022,chck_90M,nonoverlap,RSminusR,-0.9414001703262329,0.7740901708602905,-0.16730999946594238,0.9414001703262329,9,6,2,0.15384615384615385,0.3333333333333333,0.2222222222222222,0.6666666666666667,13,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_035089,0.894752025604248,7.5027899742126465,8.397541999816895,-0.898536205291748,9.276862144470215,8.378325939178467,43022,chck_90M,nonoverlap,RSminusR,1.793288230895996,-1.7740721702575684,0.019216060638427734,-1.793288230895996,9,5,3,0.2727272727272727,0.6,0.3333333333333333,0.4,11,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_035300,-0.6938908100128173,7.915236711502074,7.221345901489258,-2.5467844009399414,9.999731540679932,7.45294713973999,43022,chck_90M,nonoverlap,RSminusR,1.852893590927124,-2.0844948291778573,-0.23160123825073242,-1.852893590927125,6,4,2,0.25,0.5,0.3333333333333333,0.5,10,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_035321,5.626364588737488,1.4344524145126343,7.060817003250122,5.58874773979187,2.1645734310150146,7.753321170806885,43022,chck_90M,nonoverlap,RSminusR,0.037616848945617676,-0.7301210165023804,-0.6925041675567627,-0.037616848945617676,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,12,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_035331,-0.2989065647125244,6.295950889587402,5.997044324874878,0.3551671504974365,6.02816915512085,6.383336305618286,43022,chck_90M,nonoverlap,RSminusR,-0.6540737152099609,0.26778173446655273,-0.3862919807434082,0.6540737152099609,7,5,2,0.2,0.4,0.2857142857142857,0.6,10,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_035802,1.071683645248413,5.785019397735596,6.856703042984009,-0.41488099098205566,7.4428887367248535,7.028007745742798,43022,chck_90M,nonoverlap,RSminusR,1.4865646362304688,-1.6578693389892578,-0.17130470275878906,-1.4865646362304688,6,4,2,0.25,0.5,0.3333333333333333,0.5,12,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_035823,1.034514531493187,0.9628785103559494,1.9973930418491364,0.7241910696029663,1.4636366963386536,2.18782776594162,43022,chck_90M,nonoverlap,RSminusR,0.31032346189022064,-0.5007581859827042,-0.19043472409248352,-0.31032346189022064,10,7,4,0.3076923076923077,0.5714285714285714,0.4,0.4285714285714286,13,11,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_expansion_036038,-0.12350398302078244,4.388767600059509,4.265263617038727,0.7055423855781555,3.5611077547073364,4.266650140285492,43022,chck_90M,nonoverlap,RSminusR,-0.829046368598938,0.8276598453521729,-0.0013865232467651367,0.829046368598938,11,9,7,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.2222222222222222,16,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_036091,4.221981048583984,5.288384437561035,9.51036548614502,2.838378667831421,6.532753229141235,9.371131896972656,43022,chck_90M,nonoverlap,RSminusR,1.3836023807525635,-1.2443687915802002,0.13923358917236328,-1.3836023807525635,9,6,4,0.36363636363636365,0.6666666666666666,0.4444444444444444,0.33333333333333337,13,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_036104,-1.6229908466339111,8.760056018829346,7.137065172195435,-1.5902822017669678,8.39278268814087,6.802500486373901,43022,chck_90M,nonoverlap,RSminusR,-0.03270864486694336,0.36727333068847656,0.3345646858215332,0.03270864486694336,7,7,3,0.2727272727272727,0.42857142857142855,0.42857142857142855,0.5714285714285714,14,11,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_036237,-0.9927918910980225,7.125105619430542,6.1323137283325195,-0.008006811141967753,7.3911051750183105,7.383098363876343,43022,chck_90M,nonoverlap,RSminusR,-0.9847850799560547,-0.26599955558776855,-1.2507846355438232,0.9847850799560547,8,7,2,0.15384615384615385,0.2857142857142857,0.25,0.7142857142857143,14,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_036243,0.9837822914123535,8.858060359954834,9.841842651367188,0.6563258171081543,9.090271472930908,9.746597290039062,43022,chck_90M,nonoverlap,RSminusR,0.3274564743041992,-0.23221111297607422,0.095245361328125,-0.3274564743041992,10,7,4,0.3076923076923077,0.5714285714285714,0.4,0.4285714285714286,15,8,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_expansion_036404,4.970389127731323,3.2819725275039677,8.25236165523529,3.989969253540039,5.092993259429932,9.08296251296997,43022,chck_90M,nonoverlap,RSminusR,0.9804198741912842,-1.811020731925964,-0.8306008577346802,-0.9804198741912837,10,8,5,0.38461538461538464,0.625,0.5,0.375,14,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_036432,2.415898233652115,6.314727157354354,8.73062539100647,4.778855979442596,6.595514595508575,11.374370574951172,43022,chck_90M,nonoverlap,RSminusR,-2.3629577457904816,-0.28078743815422147,-2.643745183944702,2.3629577457904807,9,8,8,0.8888888888888888,1.0,0.8888888888888888,0.0,11,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_036446,0.3660335540771484,10.82768726348877,11.193720817565918,0.6853723526000977,9.755120277404783,10.440492630004885,43022,chck_90M,nonoverlap,RSminusR,-0.3193387985229493,1.0725669860839862,0.7532281875610334,0.31933879852295277,7,4,3,0.375,0.75,0.42857142857142855,0.25,12,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_036467,0.05792045593261719,6.157658100128174,6.215578556060791,-0.39240217208862305,6.798003673553467,6.405601501464844,43022,chck_90M,nonoverlap,RSminusR,0.45032262802124023,-0.640345573425293,-0.19002294540405273,-0.45032262802124023,9,6,4,0.36363636363636365,0.6666666666666666,0.4444444444444444,0.33333333333333337,11,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_036533,0.880734920501709,3.475161552429199,4.355896472930908,-1.7592616081237793,6.781168460845947,5.021906852722168,43022,chck_90M,nonoverlap,RSminusR,2.6399965286254883,-3.306006908416748,-0.6660103797912598,-2.6399965286254883,9,8,7,0.7,0.875,0.7777777777777778,0.125,12,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_036711,0.2380290627479553,5.137405812740326,5.375434875488281,-0.24117821455001826,5.8182066679000854,5.577028453350067,43022,chck_90M,nonoverlap,RSminusR,0.4792072772979735,-0.6808008551597595,-0.2015935778617859,-0.47920727729797363,6,3,3,0.5,1.0,0.5,0.0,14,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_036732,2.700751304626465,5.483797311782837,8.184548616409302,4.168328762054443,5.162163734436035,9.330492496490479,43022,chck_90M,nonoverlap,RSminusR,-1.4675774574279785,0.32163357734680176,-1.1459438800811768,1.4675774574279785,9,6,4,0.36363636363636365,0.6666666666666666,0.4444444444444444,0.33333333333333337,17,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_036839,4.2281763553619385,7.303729772567749,11.531906127929688,4.063601016998291,9.41801929473877,13.48162031173706,43022,chck_90M,nonoverlap,RSminusR,0.16457533836364746,-2.1142895221710205,-1.949714183807373,-0.16457533836364746,8,7,6,0.6666666666666666,0.8571428571428571,0.75,0.1428571428571429,11,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_036842,3.406700849533081,5.797402620315552,9.204103469848633,0.13575100898742687,7.639963865280151,7.775714874267578,43022,chck_90M,nonoverlap,RSminusR,3.2709498405456543,-1.8425612449645996,1.4283885955810547,-3.2709498405456543,11,8,6,0.46153846153846156,0.75,0.5454545454545454,0.25,13,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_036884,3.2055022716522217,4.77898907661438,7.984491348266602,4.8625805377960205,3.893529176712036,8.756109714508057,43022,chck_90M,nonoverlap,RSminusR,-1.6570782661437988,0.8854598999023438,-0.7716183662414551,1.6570782661437988,9,6,4,0.36363636363636365,0.6666666666666666,0.4444444444444444,0.33333333333333337,11,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_037043,1.0839109420776367,5.046619415283203,6.13053035736084,-1.9142251014709477,6.0128374099731445,4.098612308502197,43022,chck_90M,nonoverlap,RSminusR,2.9981360435485844,-0.9662179946899414,2.0319180488586426,-2.998136043548584,6,2,1,0.14285714285714285,0.5,0.16666666666666666,0.5,10,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_037239,0.911733627319336,8.316370964050293,9.228104591369627,-0.35504150390625,10.061220169067385,9.706178665161133,43022,chck_90M,nonoverlap,RSminusR,1.266775131225586,-1.7448492050170916,-0.4780740737915057,-1.266775131225586,6,3,2,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.33333333333333337,10,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_037262,4.109863758087158,4.029892444610596,8.139756202697754,3.001856803894043,4.075369834899902,7.077226638793945,43022,chck_90M,nonoverlap,RSminusR,1.1080069541931152,-0.04547739028930664,1.0625295639038086,-1.1080069541931152,6,4,3,0.42857142857142855,0.75,0.5,0.25,10,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_037515,2.1268868446350098,3.029865264892578,5.156752109527588,2.6243176460266113,5.536937952041626,8.161255598068237,43022,chck_90M,nonoverlap,RSminusR,-0.49743080139160156,-2.507072687149048,-3.0045034885406494,0.49743080139160156,7,4,2,0.2222222222222222,0.5,0.2857142857142857,0.5,11,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_037549,-0.9183227494359016,3.4166647642850876,2.498342014849186,-1.5569168329238892,6.0321128368377686,4.475196003913879,43022,chck_90M,nonoverlap,RSminusR,0.6385940834879875,-2.615448072552681,-1.9768539890646935,-0.6385940834879875,8,6,4,0.4,0.6666666666666666,0.5,0.33333333333333337,15,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_037563,1.6740894317626953,5.680648565292358,7.354737997055053,0.9344861507415771,6.759007692337036,7.693493843078615,43022,chck_90M,nonoverlap,RSminusR,0.7396032810211182,-1.0783591270446777,-0.33875584602356223,-0.7396032810211155,9,6,4,0.36363636363636365,0.6666666666666666,0.4444444444444444,0.33333333333333337,18,10,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_037813,2.964019536972046,6.708436727523804,9.67245626449585,2.4182863235473633,8.377789974212646,10.79607629776001,43022,chck_90M,nonoverlap,RSminusR,0.5457332134246826,-1.6693532466888428,-1.1236200332641602,-0.5457332134246826,8,5,4,0.4444444444444444,0.8,0.5,0.19999999999999996,11,5,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_037924,-1.6823315620422363,10.92643690109253,9.244105339050293,-1.9889042377471924,12.100316047668457,10.111411809921265,43022,chck_90M,nonoverlap,RSminusR,0.30657267570495605,-1.1738791465759277,-0.8673064708709717,-0.30657267570495605,8,7,7,0.875,1.0,0.875,0.0,10,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_037937,2.34082692861557,3.137329399585724,5.478156328201294,-0.1898953914642334,6.341635584831239,6.151740193367004,43022,chck_90M,nonoverlap,RSminusR,2.5307223200798035,-3.204306185245515,-0.6735838651657104,-2.5307223200798044,6,4,2,0.25,0.5,0.3333333333333333,0.5,10,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_037970,2.7994425296783447,7.677722692489624,10.477165222167969,0.0627994537353519,9.516644477844238,9.57944393157959,43022,chck_90M,nonoverlap,RSminusR,2.7366430759429927,-1.8389217853546143,0.8977212905883789,-2.736643075942993,8,6,3,0.2727272727272727,0.5,0.375,0.5,13,7,mid_25_50,tertile_low
