case_id,source,target_token,prefix_tokens,later_tokens,target_idx,wwm_lp_full,wwm_lp_deleted,wwm_lp_shuffled,wwm_lp_same_near,wwm_lp_cross_near,wwm_delta_deleted,wwm_delta_shuffled,wwm_delta_same_near,wwm_delta_cross_near,wwm_spec_same_vs_cross,wwm_spec_deleted_vs_cross,cpc_same_lp_full,cpc_same_lp_deleted,cpc_same_lp_shuffled,cpc_same_lp_same_near,cpc_same_lp_cross_near,cpc_same_delta_deleted,cpc_same_delta_shuffled,cpc_same_delta_same_near,cpc_same_delta_cross_near,cpc_same_spec_same_vs_cross,cpc_same_spec_deleted_vs_cross,cpc_cross_lp_full,cpc_cross_lp_deleted,cpc_cross_lp_shuffled,cpc_cross_lp_same_near,cpc_cross_lp_cross_near,cpc_cross_delta_deleted,cpc_cross_delta_shuffled,cpc_cross_delta_same_near,cpc_cross_delta_cross_near,cpc_cross_spec_same_vs_cross,cpc_cross_spec_deleted_vs_cross,same_minus_wwm_delta_deleted,same_minus_wwm_delta_shuffled,same_minus_wwm_delta_same_near,same_minus_wwm_delta_cross_near,same_minus_wwm_spec_same_vs_cross,same_minus_wwm_spec_deleted_vs_cross,cross_minus_wwm_delta_deleted,cross_minus_wwm_delta_shuffled,cross_minus_wwm_delta_same_near,cross_minus_wwm_delta_cross_near,cross_minus_wwm_spec_same_vs_cross,cross_minus_wwm_spec_deleted_vs_cross,wwm_sensitivity_score
87,bnc_spoken.train.txt,Ġsomething,92,94,24,-7.039960861206055,-7.040000915527344,-7.039958953857422,-7.039963722229004,-7.040579795837402,4.00543212890625e-05,-1.9073486328125e-06,2.86102294921875e-06,0.0006189346313476562,-0.0006160736083984375,-0.0005788803100585938,-6.92512321472168,-6.925124168395996,-6.92512321472168,-6.925123691558838,-7.707905292510986,9.5367431640625e-07,0.0,4.76837158203125e-07,0.7827820777893066,-0.7827816009521484,-0.7827811241149902,-7.01757287979126,-7.017573356628418,-7.01757287979126,-7.017572402954102,-7.017573356628418,4.76837158203125e-07,0.0,-4.76837158203125e-07,4.76837158203125e-07,-9.5367431640625e-07,0.0,-3.910064697265625e-05,1.9073486328125e-06,-2.384185791015625e-06,0.782163143157959,-0.78216552734375,-0.7822022438049316,-3.9577484130859375e-05,1.9073486328125e-06,-3.337860107421875e-06,-0.0006184577941894531,0.0006151199340820312,0.0005788803100585938,4.00543212890625e-05
88,bnc_spoken.train.txt,Ġtime,104,96,27,-6.773160934448242,-6.773177146911621,-6.773158073425293,-6.773150444030762,-6.773141860961914,1.621246337890625e-05,-2.86102294921875e-06,-1.049041748046875e-05,-1.9073486328125e-05,8.58306884765625e-06,3.528594970703125e-05,-6.499724388122559,-6.499724388122559,-6.499724864959717,-6.499722480773926,-7.777713775634766,0.0,4.76837158203125e-07,-1.9073486328125e-06,1.277989387512207,-1.2779912948608398,-1.277989387512207,-6.677060127258301,-6.677059173583984,-6.677060127258301,-6.677059173583984,-6.677059173583984,-9.5367431640625e-07,0.0,-9.5367431640625e-07,-9.5367431640625e-07,0.0,0.0,-1.621246337890625e-05,3.337860107421875e-06,8.58306884765625e-06,1.2780084609985352,-1.2779998779296875,-1.278024673461914,-1.71661376953125e-05,2.86102294921875e-06,9.5367431640625e-06,1.811981201171875e-05,-8.58306884765625e-06,-3.528594970703125e-05,1.621246337890625e-05
89,bnc_spoken.train.txt,Ġbaby,105,102,25,-8.18937873840332,-8.18930435180664,-8.189373016357422,-8.189287185668945,-8.189435958862305,-7.43865966796875e-05,-5.7220458984375e-06,-9.1552734375e-05,5.7220458984375e-05,-0.000148773193359375,-0.0001316070556640625,-9.296422004699707,-9.296422004699707,-9.296422004699707,-9.296422004699707,-7.328282833099365,0.0,0.0,0.0,-1.9681391716003418,1.9681391716003418,1.9681391716003418,-8.318374633789062,-8.318374633789062,-8.318374633789062,-8.318374633789062,-8.318374633789062,0.0,0.0,0.0,0.0,0.0,0.0,7.43865966796875e-05,5.7220458984375e-06,9.1552734375e-05,-1.9681963920593262,1.9682879447937012,1.9682707786560059,7.43865966796875e-05,5.7220458984375e-06,9.1552734375e-05,-5.7220458984375e-05,0.000148773193359375,0.0001316070556640625,9.1552734375e-05
90,childes.train.txt,der,120,120,31,-11.59808349609375,-11.595525741577148,-11.59808349609375,-11.598085403442383,-11.596291542053223,-0.0025577545166015625,0.0,1.9073486328125e-06,-0.0017919540405273438,0.0017938613891601562,-0.0007658004760742188,-12.580286979675293,-12.580259323120117,-12.58028793334961,-12.580288887023926,-12.580222129821777,-2.765655517578125e-05,9.5367431640625e-07,1.9073486328125e-06,-6.4849853515625e-05,6.67572021484375e-05,3.719329833984375e-05,-10.726104736328125,-10.726104736328125,-10.726104736328125,-10.726104736328125,-10.726103782653809,0.0,0.0,0.0,-9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.0025300979614257812,9.5367431640625e-07,0.0,0.0017271041870117188,-0.0017271041870117188,0.0008029937744140625,0.0025577545166015625,0.0,-1.9073486328125e-06,0.0017910003662109375,-0.00179290771484375,0.000766754150390625,0.0025577545166015625
91,bnc_spoken.train.txt,Ġworst,94,95,23,-12.370880126953125,-12.370970726013184,-12.370834350585938,-12.37382698059082,-12.373797416687012,9.059906005859375e-05,-4.57763671875e-05,0.0029468536376953125,0.0029172897338867188,2.956390380859375e-05,-0.002826690673828125,-11.585502624511719,-11.585498809814453,-11.585503578186035,-11.585497856140137,-13.238162994384766,-3.814697265625e-06,9.5367431640625e-07,-4.76837158203125e-06,1.6526603698730469,-1.652665138244629,-1.6526641845703125,-11.438470840454102,-11.438471794128418,-11.438471794128418,-11.438470840454102,-11.438471794128418,9.5367431640625e-07,9.5367431640625e-07,0.0,9.5367431640625e-07,-9.5367431640625e-07,0.0,-9.441375732421875e-05,4.673004150390625e-05,-0.0029516220092773438,1.6497430801391602,-1.6526947021484375,-1.6498374938964844,-8.96453857421875e-05,4.673004150390625e-05,-0.0029468536376953125,-0.0029163360595703125,-3.0517578125e-05,0.002826690673828125,0.0029468536376953125
92,childes.train.txt,Ġgas,120,120,33,-9.668739318847656,-9.668739318847656,-9.668739318847656,-9.668739318847656,-9.668739318847656,0.0,0.0,0.0,0.0,0.0,0.0,-9.1420259475708,-9.142012596130371,-9.1420259475708,-9.142019271850586,-9.141962051391602,-1.33514404296875e-05,0.0,-6.67572021484375e-06,-6.389617919921875e-05,5.7220458984375e-05,5.054473876953125e-05,-9.382099151611328,-9.382099151611328,-9.382099151611328,-9.382099151611328,-9.382099151611328,0.0,0.0,0.0,0.0,0.0,0.0,-1.33514404296875e-05,0.0,-6.67572021484375e-06,-6.389617919921875e-05,5.7220458984375e-05,5.054473876953125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,bnc_spoken.train.txt,ĠBattle,106,111,30,-12.65738582611084,-12.65751838684082,-12.657384872436523,-12.657330513000488,-12.657468795776367,0.00013256072998046875,-9.5367431640625e-07,-5.53131103515625e-05,8.296966552734375e-05,-0.00013828277587890625,4.9591064453125e-05,-12.606437683105469,-12.606443405151367,-12.606437683105469,-12.606437683105469,-13.557653427124023,5.7220458984375e-06,0.0,0.0,0.9512157440185547,-0.9512157440185547,-0.9512100219726562,-12.78821849822998,-12.788217544555664,-12.78821849822998,-12.788217544555664,-12.78821849822998,-9.5367431640625e-07,0.0,-9.5367431640625e-07,0.0,-9.5367431640625e-07,-9.5367431640625e-07,-0.00012683868408203125,9.5367431640625e-07,5.53131103515625e-05,0.9511327743530273,-0.9510774612426758,-0.9512596130371094,-0.000133514404296875,9.5367431640625e-07,5.435943603515625e-05,-8.296966552734375e-05,0.0001373291015625,-5.054473876953125e-05,0.00013256072998046875
94,childes.train.txt,Ġwan,120,120,30,-8.345335006713867,-8.3446626663208,-8.345335006713867,-8.345335006713867,-8.344734191894531,-0.0006723403930664062,0.0,0.0,-0.0006008148193359375,0.0006008148193359375,-7.152557373046875e-05,-7.274759769439697,-7.27475118637085,-7.2747602462768555,-7.2747602462768555,-7.2747392654418945,-8.58306884765625e-06,4.76837158203125e-07,4.76837158203125e-07,-2.0503997802734375e-05,2.09808349609375e-05,1.1920928955078125e-05,-8.347887992858887,-8.347887992858887,-8.347887992858887,-8.347887992858887,-8.347887992858887,0.0,0.0,0.0,0.0,0.0,0.0,0.00066375732421875,4.76837158203125e-07,4.76837158203125e-07,0.0005803108215332031,-0.000579833984375,8.344650268554688e-05,0.0006723403930664062,0.0,0.0,0.0006008148193359375,-0.0006008148193359375,7.152557373046875e-05,0.0006723403930664062
95,childes.train.txt,Ġgiving,120,120,33,-8.877513885498047,-8.876182556152344,-8.877553939819336,-8.877509117126465,-8.877508163452148,-0.001331329345703125,4.00543212890625e-05,-4.76837158203125e-06,-5.7220458984375e-06,9.5367431640625e-07,-0.0013256072998046875,-9.804333686828613,-9.804323196411133,-9.80433464050293,-9.804332733154297,-9.80429458618164,-1.049041748046875e-05,9.5367431640625e-07,-9.5367431640625e-07,-3.910064697265625e-05,3.814697265625e-05,2.86102294921875e-05,-9.26511287689209,-9.26511287689209,-9.26511287689209,-9.26511287689209,-9.26511287689209,0.0,0.0,0.0,0.0,0.0,0.0,0.0013208389282226562,-3.910064697265625e-05,3.814697265625e-06,-3.337860107421875e-05,3.719329833984375e-05,0.001354217529296875,0.001331329345703125,-4.00543212890625e-05,4.76837158203125e-06,5.7220458984375e-06,-9.5367431640625e-07,0.0013256072998046875,0.001331329345703125
96,childes.train.txt,Ġbetter,120,120,30,-8.103825569152832,-8.103860855102539,-8.103813171386719,-8.104682922363281,-8.103880882263184,3.528594970703125e-05,-1.239776611328125e-05,0.0008573532104492188,5.53131103515625e-05,0.0008020401000976562,-2.002716064453125e-05,-8.465848922729492,-8.465828895568848,-8.465847969055176,-8.465850830078125,-8.4657621383667,-2.002716064453125e-05,-9.5367431640625e-07,1.9073486328125e-06,-8.678436279296875e-05,8.869171142578125e-05,6.67572021484375e-05,-8.178091049194336,-8.178091049194336,-8.178091049194336,-8.178091049194336,-8.178091049194336,0.0,0.0,0.0,0.0,0.0,0.0,-5.53131103515625e-05,1.1444091796875e-05,-0.0008554458618164062,-0.00014209747314453125,-0.000713348388671875,8.678436279296875e-05,-3.528594970703125e-05,1.239776611328125e-05,-0.0008573532104492188,-5.53131103515625e-05,-0.0008020401000976562,2.002716064453125e-05,0.0008573532104492188
97,bnc_spoken.train.txt,Ġput,91,109,27,-6.274386882781982,-6.274367809295654,-6.274447441101074,-6.274134635925293,-6.273628234863281,-1.9073486328125e-05,6.0558319091796875e-05,-0.0002522468566894531,-0.0007586479187011719,0.0005064010620117188,0.0007395744323730469,-6.875577926635742,-6.875576496124268,-6.875576972961426,-6.875577926635742,-5.692854404449463,-1.430511474609375e-06,-9.5367431640625e-07,0.0,-1.1827235221862793,1.1827235221862793,1.1827220916748047,-6.396533012390137,-6.396533966064453,-6.396533012390137,-6.396533012390137,-6.396533012390137,9.5367431640625e-07,0.0,0.0,0.0,0.0,9.5367431640625e-07,1.7642974853515625e-05,-6.151199340820312e-05,0.0002522468566894531,-1.1819648742675781,1.1822171211242676,1.1819825172424316,2.002716064453125e-05,-6.0558319091796875e-05,0.0002522468566894531,0.0007586479187011719,-0.0005064010620117188,-0.0007386207580566406,0.0002522468566894531
98,childes.train.txt,Ġuhhuh,120,120,31,-8.95241928100586,-8.952418327331543,-8.952418327331543,-8.952421188354492,-8.952455520629883,-9.5367431640625e-07,-9.5367431640625e-07,1.9073486328125e-06,3.62396240234375e-05,-3.4332275390625e-05,-3.719329833984375e-05,-8.094819068908691,-8.094796180725098,-8.094822883605957,-8.094825744628906,-8.094758033752441,-2.288818359375e-05,3.814697265625e-06,6.67572021484375e-06,-6.103515625e-05,6.771087646484375e-05,3.814697265625e-05,-8.858575820922852,-8.858575820922852,-8.858575820922852,-8.858575820922852,-8.858575820922852,0.0,0.0,0.0,0.0,0.0,0.0,-2.193450927734375e-05,4.76837158203125e-06,4.76837158203125e-06,-9.72747802734375e-05,0.00010204315185546875,7.534027099609375e-05,9.5367431640625e-07,9.5367431640625e-07,-1.9073486328125e-06,-3.62396240234375e-05,3.4332275390625e-05,3.719329833984375e-05,1.9073486328125e-06
99,childes.train.txt,CHI,120,120,35,-4.1796674728393555,-4.179834365844727,-4.1796674728393555,-4.179668426513672,-4.179773807525635,0.00016689300537109375,0.0,9.5367431640625e-07,0.00010633468627929688,-0.00010538101196289062,6.0558319091796875e-05,-2.7784597873687744,-2.7784552574157715,-2.778460741043091,-2.7784626483917236,-2.7784488201141357,-4.5299530029296875e-06,9.5367431640625e-07,2.86102294921875e-06,-1.0967254638671875e-05,1.3828277587890625e-05,6.4373016357421875e-06,-4.111285209655762,-4.111285209655762,-4.111285209655762,-4.111285209655762,-4.11128568649292,0.0,0.0,0.0,4.76837158203125e-07,-4.76837158203125e-07,-4.76837158203125e-07,-0.00017142295837402344,9.5367431640625e-07,1.9073486328125e-06,-0.00011730194091796875,0.00011920928955078125,-5.412101745605469e-05,-0.00016689300537109375,0.0,-9.5367431640625e-07,-0.00010585784912109375,0.0001049041748046875,-6.103515625e-05,0.00016689300537109375
100,bnc_spoken.train.txt,Ġlike,98,93,23,-6.067153453826904,-6.067317962646484,-6.067161560058594,-6.067215919494629,-6.067238807678223,0.00016450881958007812,8.106231689453125e-06,6.246566772460938e-05,8.535385131835938e-05,-2.288818359375e-05,7.915496826171875e-05,-6.251577377319336,-6.251577377319336,-6.251578330993652,-6.2515764236450195,-6.184571266174316,0.0,9.5367431640625e-07,-9.5367431640625e-07,-0.06700611114501953,0.06700515747070312,0.06700611114501953,-6.143173694610596,-6.143174171447754,-6.143173694610596,-6.143174171447754,-6.143174171447754,4.76837158203125e-07,0.0,4.76837158203125e-07,4.76837158203125e-07,0.0,0.0,-0.00016450881958007812,-7.152557373046875e-06,-6.341934204101562e-05,-0.06709146499633789,0.06702804565429688,0.06692695617675781,-0.000164031982421875,-8.106231689453125e-06,-6.198883056640625e-05,-8.487701416015625e-05,2.288818359375e-05,-7.915496826171875e-05,0.00016450881958007812
101,bnc_spoken.train.txt,Ġmoney,91,96,27,-7.706269264221191,-7.70626163482666,-7.706269264221191,-7.7062668800354,-7.706279754638672,-7.62939453125e-06,0.0,-2.384185791015625e-06,1.049041748046875e-05,-1.2874603271484375e-05,-1.811981201171875e-05,-7.400826930999756,-7.400826930999756,-7.400827407836914,-7.400826454162598,-8.73360538482666,0.0,4.76837158203125e-07,-4.76837158203125e-07,1.3327784538269043,-1.3327789306640625,-1.3327784538269043,-7.6058807373046875,-7.605881214141846,-7.605881690979004,-7.605881214141846,-7.6058807373046875,4.76837158203125e-07,9.5367431640625e-07,4.76837158203125e-07,0.0,4.76837158203125e-07,4.76837158203125e-07,7.62939453125e-06,4.76837158203125e-07,1.9073486328125e-06,1.3327679634094238,-1.332766056060791,-1.3327603340148926,8.106231689453125e-06,9.5367431640625e-07,2.86102294921875e-06,-1.049041748046875e-05,1.33514404296875e-05,1.8596649169921875e-05,7.62939453125e-06
102,bnc_spoken.train.txt,Ġbillion,101,93,23,-11.040063858032227,-11.040307998657227,-11.040056228637695,-11.039910316467285,-11.042119026184082,0.000244140625,-7.62939453125e-06,-0.00015354156494140625,0.0020551681518554688,-0.002208709716796875,-0.0018110275268554688,-11.211996078491211,-11.211997032165527,-11.211996078491211,-11.211995124816895,-11.795747756958008,9.5367431640625e-07,0.0,-9.5367431640625e-07,0.5837516784667969,-0.5837526321411133,-0.5837507247924805,-11.111021995544434,-11.111021995544434,-11.111021995544434,-11.11102294921875,-11.11102294921875,0.0,0.0,9.5367431640625e-07,9.5367431640625e-07,0.0,-9.5367431640625e-07,-0.00024318695068359375,7.62939453125e-06,0.000152587890625,0.5816965103149414,-0.5815439224243164,-0.581939697265625,-0.000244140625,7.62939453125e-06,0.0001544952392578125,-0.0020542144775390625,0.002208709716796875,0.0018100738525390625,0.000244140625
103,bnc_spoken.train.txt,Ġline,102,101,26,-8.432098388671875,-8.432174682617188,-8.43210220336914,-8.432113647460938,-8.432177543640137,7.62939453125e-05,3.814697265625e-06,1.52587890625e-05,7.915496826171875e-05,-6.389617919921875e-05,-2.86102294921875e-06,-8.351886749267578,-8.351888656616211,-8.351886749267578,-8.351887702941895,-9.74028491973877,1.9073486328125e-06,0.0,9.5367431640625e-07,1.3883981704711914,-1.388397216796875,-1.3883962631225586,-8.636420249938965,-8.636420249938965,-8.636421203613281,-8.636420249938965,-8.636421203613281,0.0,9.5367431640625e-07,0.0,9.5367431640625e-07,-9.5367431640625e-07,-9.5367431640625e-07,-7.43865966796875e-05,-3.814697265625e-06,-1.430511474609375e-05,1.3883190155029297,-1.3883333206176758,-1.3883934020996094,-7.62939453125e-05,-2.86102294921875e-06,-1.52587890625e-05,-7.82012939453125e-05,6.29425048828125e-05,1.9073486328125e-06,7.62939453125e-05
104,bnc_spoken.train.txt,Ġwell,111,120,30,-6.3941731452941895,-6.3943939208984375,-6.394169807434082,-6.394170761108398,-6.394173622131348,0.00022077560424804688,-3.337860107421875e-06,-2.384185791015625e-06,4.76837158203125e-07,-2.86102294921875e-06,0.00022029876708984375,-6.266460418701172,-6.266458511352539,-6.266460418701172,-6.266458511352539,-6.547968864440918,-1.9073486328125e-06,0.0,-1.9073486328125e-06,0.2815084457397461,-0.2815103530883789,-0.2815103530883789,-6.390623092651367,-6.390623092651367,-6.390622615814209,-6.390623092651367,-6.390623092651367,0.0,-4.76837158203125e-07,0.0,0.0,0.0,0.0,-0.00022268295288085938,3.337860107421875e-06,4.76837158203125e-07,0.2815079689025879,-0.2815074920654297,-0.28173065185546875,-0.00022077560424804688,2.86102294921875e-06,2.384185791015625e-06,-4.76837158203125e-07,2.86102294921875e-06,-0.00022029876708984375,0.00022077560424804688
105,childes.train.txt,Ġdon,120,120,30,-5.8960747718811035,-5.896074295043945,-5.896074295043945,-5.896074295043945,-5.896074295043945,-4.76837158203125e-07,-4.76837158203125e-07,-4.76837158203125e-07,-4.76837158203125e-07,0.0,0.0,-5.537112236022949,-5.537113189697266,-5.537112236022949,-5.537114143371582,-5.537115097045898,9.5367431640625e-07,0.0,1.9073486328125e-06,2.86102294921875e-06,-9.5367431640625e-07,-1.9073486328125e-06,-5.876797199249268,-5.876797676086426,-5.876797676086426,-5.876797676086426,-5.876797676086426,4.76837158203125e-07,4.76837158203125e-07,4.76837158203125e-07,4.76837158203125e-07,0.0,0.0,1.430511474609375e-06,4.76837158203125e-07,2.384185791015625e-06,3.337860107421875e-06,-9.5367431640625e-07,-1.9073486328125e-06,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.0,0.0,4.76837158203125e-07
106,childes.train.txt,Ġgonna,120,120,34,-7.2637176513671875,-7.263718128204346,-7.2637176513671875,-7.2637176513671875,-7.2637176513671875,4.76837158203125e-07,0.0,0.0,0.0,0.0,4.76837158203125e-07,-7.453268051147461,-7.453273773193359,-7.453268051147461,-7.453267574310303,-7.453279495239258,5.7220458984375e-06,0.0,-4.76837158203125e-07,1.1444091796875e-05,-1.1920928955078125e-05,-5.7220458984375e-06,-6.968633651733398,-6.968633651733398,-6.968633651733398,-6.968633651733398,-6.968633651733398,0.0,0.0,0.0,0.0,0.0,0.0,5.245208740234375e-06,0.0,-4.76837158203125e-07,1.1444091796875e-05,-1.1920928955078125e-05,-6.198883056640625e-06,-4.76837158203125e-07,0.0,0.0,0.0,0.0,-4.76837158203125e-07,4.76837158203125e-07
107,bnc_spoken.train.txt,Ġchoice,109,110,34,-9.88744068145752,-9.888940811157227,-9.88803482055664,-9.887989044189453,-9.888936996459961,0.0015001296997070312,0.0005941390991210938,0.0005483627319335938,0.0014963150024414062,-0.0009479522705078125,3.814697265625e-06,-9.665168762207031,-9.665168762207031,-9.665168762207031,-9.665170669555664,-10.62912368774414,0.0,0.0,1.9073486328125e-06,0.9639549255371094,-0.9639530181884766,-0.9639549255371094,-9.916648864746094,-9.916648864746094,-9.916648864746094,-9.916648864746094,-9.916648864746094,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015001296997070312,-0.0005941390991210938,-0.0005464553833007812,0.962458610534668,-0.9630050659179688,-0.963958740234375,-0.0015001296997070312,-0.0005941390991210938,-0.0005483627319335938,-0.0014963150024414062,0.0009479522705078125,-3.814697265625e-06,0.0015001296997070312
108,childes.train.txt,Ġbaseball,120,120,31,-12.303958892822266,-12.303960800170898,-12.303960800170898,-12.303959846496582,-12.303960800170898,1.9073486328125e-06,1.9073486328125e-06,9.5367431640625e-07,1.9073486328125e-06,-9.5367431640625e-07,0.0,-12.226402282714844,-12.226356506347656,-12.226400375366211,-12.226408004760742,-12.22628116607666,-4.57763671875e-05,-1.9073486328125e-06,5.7220458984375e-06,-0.00012111663818359375,0.00012683868408203125,7.534027099609375e-05,-12.44210433959961,-12.442103385925293,-12.44210433959961,-12.442103385925293,-12.442103385925293,-9.5367431640625e-07,0.0,-9.5367431640625e-07,-9.5367431640625e-07,0.0,0.0,-4.76837158203125e-05,-3.814697265625e-06,4.76837158203125e-06,-0.00012302398681640625,0.0001277923583984375,7.534027099609375e-05,-2.86102294921875e-06,-1.9073486328125e-06,-1.9073486328125e-06,-2.86102294921875e-06,9.5367431640625e-07,0.0,1.9073486328125e-06
109,bnc_spoken.train.txt,Ġmention,97,106,30,-10.886296272277832,-10.88626766204834,-10.886171340942383,-10.88458251953125,-10.886154174804688,-2.86102294921875e-05,-0.00012493133544921875,-0.0017137527465820312,-0.00014209747314453125,-0.0015716552734375,0.00011348724365234375,-10.72311782836914,-10.723119735717773,-10.72311782836914,-10.723119735717773,-11.736734390258789,1.9073486328125e-06,0.0,1.9073486328125e-06,1.0136165618896484,-1.0136146545410156,-1.0136146545410156,-10.950199127197266,-10.950199127197266,-10.950199127197266,-10.95019817352295,-10.950199127197266,0.0,0.0,-9.5367431640625e-07,0.0,-9.5367431640625e-07,0.0,3.0517578125e-05,0.00012493133544921875,0.0017156600952148438,1.013758659362793,-1.0120429992675781,-1.013728141784668,2.86102294921875e-05,0.00012493133544921875,0.001712799072265625,0.00014209747314453125,0.0015707015991210938,-0.00011348724365234375,0.0017137527465820312
