case_id,source,target_token,prefix_tokens,later_tokens,target_idx,wwm_lp_full,wwm_lp_deleted,wwm_lp_shuffled,wwm_lp_same_near,wwm_lp_cross_near,wwm_delta_deleted,wwm_delta_shuffled,wwm_delta_same_near,wwm_delta_cross_near,wwm_spec_same_vs_cross,wwm_spec_deleted_vs_cross,cont_lp_full,cont_lp_deleted,cont_lp_shuffled,cont_lp_same_near,cont_lp_cross_near,cont_delta_deleted,cont_delta_shuffled,cont_delta_same_near,cont_delta_cross_near,cont_spec_same_vs_cross,cont_spec_deleted_vs_cross,cont_minus_wwm_delta_deleted,cont_minus_wwm_delta_shuffled,cont_minus_wwm_delta_same_near,cont_minus_wwm_delta_cross_near,cont_minus_wwm_spec_same_vs_cross,cont_minus_wwm_spec_deleted_vs_cross,wwm_sensitivity_score
216,bnc_spoken.train.txt,Ġanother,101,96,24,-7.440201282501221,-7.4393205642700195,-7.440199851989746,-7.440225601196289,-7.440199375152588,-0.0008807182312011719,-1.430511474609375e-06,2.4318695068359375e-05,-1.9073486328125e-06,2.6226043701171875e-05,-0.0008788108825683594,-7.582630634307861,-7.582630634307861,-7.582630157470703,-7.5826311111450195,-6.834352493286133,0.0,-4.76837158203125e-07,4.76837158203125e-07,-0.7482781410217285,0.7482786178588867,0.7482781410217285,0.0008807182312011719,9.5367431640625e-07,-2.384185791015625e-05,-0.7482762336730957,0.7482523918151855,0.7491569519042969,0.0008807182312011719
217,bnc_spoken.train.txt,Ġorder,92,98,25,-9.175219535827637,-9.175572395324707,-9.175573348999023,-9.175581932067871,-9.175570487976074,0.0003528594970703125,0.00035381317138671875,0.000362396240234375,0.0003509521484375,1.1444091796875e-05,1.9073486328125e-06,-8.983409881591797,-8.983407974243164,-8.983409881591797,-8.983407974243164,-10.757803916931152,-1.9073486328125e-06,0.0,-1.9073486328125e-06,1.7743940353393555,-1.7743959426879883,-1.7743959426879883,-0.000354766845703125,-0.00035381317138671875,-0.0003643035888671875,1.774043083190918,-1.7744073867797852,-1.774397850036621,0.000362396240234375
218,childes.train.txt,Ġwant,120,120,31,-6.754512786865234,-6.754512786865234,-6.754511833190918,-6.754513263702393,-6.754512786865234,0.0,-9.5367431640625e-07,4.76837158203125e-07,0.0,4.76837158203125e-07,0.0,-6.798382759094238,-6.7983832359313965,-6.798382759094238,-6.7983832359313965,-6.798382759094238,4.76837158203125e-07,0.0,4.76837158203125e-07,0.0,4.76837158203125e-07,4.76837158203125e-07,4.76837158203125e-07,9.5367431640625e-07,0.0,0.0,0.0,4.76837158203125e-07,9.5367431640625e-07
219,bnc_spoken.train.txt,Ġsomething,103,101,26,-7.039963245391846,-7.0405755043029785,-7.039964199066162,-7.040205001831055,-7.040574073791504,0.0006122589111328125,9.5367431640625e-07,0.00024175643920898438,0.0006108283996582031,-0.00036907196044921875,1.430511474609375e-06,-7.00750207901001,-7.007502555847168,-7.00750207901001,-7.00750207901001,-7.555203437805176,4.76837158203125e-07,0.0,0.0,0.547701358795166,-0.547701358795166,-0.5477008819580078,-0.0006117820739746094,-9.5367431640625e-07,-0.00024175643920898438,0.5470905303955078,-0.5473322868347168,-0.5477023124694824,0.0006122589111328125
220,bnc_spoken.train.txt,Ġthree,98,102,26,-6.752561092376709,-6.753118515014648,-6.752110004425049,-6.7531633377075195,-6.752115249633789,0.0005574226379394531,-0.00045108795166015625,0.0006022453308105469,-0.0004458427429199219,0.0010480880737304688,0.001003265380859375,-6.570148944854736,-6.570147514343262,-6.5701494216918945,-6.570148944854736,-7.465301036834717,-1.430511474609375e-06,4.76837158203125e-07,0.0,0.8951520919799805,-0.8951520919799805,-0.8951535224914551,-0.0005588531494140625,0.0004515647888183594,-0.0006022453308105469,0.8955979347229004,-0.8962001800537109,-0.8961567878723145,0.0006022453308105469
221,bnc_spoken.train.txt,Ġfled,103,107,27,-13.494586944580078,-13.494465827941895,-13.49459171295166,-13.494569778442383,-13.494845390319824,-0.00012111663818359375,4.76837158203125e-06,-1.71661376953125e-05,0.00025844573974609375,-0.00027561187744140625,-0.0003795623779296875,-13.857625961303711,-13.857625961303711,-13.857625961303711,-13.857625007629395,-13.904585838317871,0.0,0.0,-9.5367431640625e-07,0.046959877014160156,-0.04696083068847656,-0.046959877014160156,0.00012111663818359375,-4.76837158203125e-06,1.621246337890625e-05,0.04670143127441406,-0.046685218811035156,-0.04658031463623047,0.00012111663818359375
222,childes.train.txt,MOT,120,120,30,-4.586297988891602,-4.586295127868652,-4.586399078369141,-4.586399078369141,-4.5861921310424805,-2.86102294921875e-06,0.0001010894775390625,0.0001010894775390625,-0.00010585784912109375,0.00020694732666015625,0.000102996826171875,-3.288771152496338,-3.28877854347229,-3.288771390914917,-3.288771390914917,-3.2887802124023438,7.3909759521484375e-06,2.384185791015625e-07,2.384185791015625e-07,9.059906005859375e-06,-8.821487426757812e-06,-1.6689300537109375e-06,1.0251998901367188e-05,-0.00010085105895996094,-0.00010085105895996094,0.00011491775512695312,-0.00021576881408691406,-0.00010466575622558594,0.0001010894775390625
223,bnc_spoken.train.txt,Ġsomebody,103,103,25,-8.887369155883789,-8.887495040893555,-8.887476921081543,-8.887495040893555,-8.887495040893555,0.000125885009765625,0.00010776519775390625,0.000125885009765625,0.000125885009765625,0.0,0.0,-8.411787986755371,-8.411788940429688,-8.411787986755371,-8.411787986755371,-9.456647872924805,9.5367431640625e-07,0.0,0.0,1.0448598861694336,-1.0448598861694336,-1.0448589324951172,-0.00012493133544921875,-0.00010776519775390625,-0.000125885009765625,1.044734001159668,-1.0448598861694336,-1.0448589324951172,0.000125885009765625
224,bnc_spoken.train.txt,Ġname,108,111,29,-8.040602684020996,-8.040359497070312,-8.040359497070312,-8.040356636047363,-8.040946960449219,-0.00024318695068359375,-0.00024318695068359375,-0.0002460479736328125,0.00034427642822265625,-0.0005903244018554688,-0.00058746337890625,-8.17621898651123,-8.176219940185547,-8.176218032836914,-8.176219940185547,-7.719730377197266,9.5367431640625e-07,-9.5367431640625e-07,9.5367431640625e-07,-0.45648860931396484,0.45648956298828125,0.45648956298828125,0.000244140625,0.0002422332763671875,0.00024700164794921875,-0.4568328857421875,0.4570798873901367,0.4570770263671875,0.0002460479736328125
225,bnc_spoken.train.txt,Ġfact,109,96,27,-7.979186058044434,-7.979178428649902,-7.979185581207275,-7.979182243347168,-7.979710102081299,-7.62939453125e-06,-4.76837158203125e-07,-3.814697265625e-06,0.0005240440368652344,-0.0005278587341308594,-0.0005316734313964844,-7.8676018714904785,-7.867602348327637,-7.8676018714904785,-7.867602348327637,-9.825032234191895,4.76837158203125e-07,0.0,4.76837158203125e-07,1.957430362701416,-1.9574298858642578,-1.9574298858642578,8.106231689453125e-06,4.76837158203125e-07,4.291534423828125e-06,1.9569063186645508,-1.956902027130127,-1.9568982124328613,7.62939453125e-06
226,childes.train.txt,Ġcolor,120,120,31,-10.26933479309082,-10.269333839416504,-10.26933479309082,-10.26933479309082,-10.269332885742188,-9.5367431640625e-07,0.0,0.0,-1.9073486328125e-06,1.9073486328125e-06,9.5367431640625e-07,-9.064440727233887,-9.064440727233887,-9.064440727233887,-9.06443977355957,-9.06443977355957,0.0,0.0,-9.5367431640625e-07,-9.5367431640625e-07,0.0,9.5367431640625e-07,9.5367431640625e-07,0.0,-9.5367431640625e-07,9.5367431640625e-07,-1.9073486328125e-06,0.0,9.5367431640625e-07
227,bnc_spoken.train.txt,Ġnothing,98,101,25,-8.687403678894043,-8.68760871887207,-8.687402725219727,-8.687522888183594,-8.68760871887207,0.00020503997802734375,-9.5367431640625e-07,0.00011920928955078125,0.00020503997802734375,-8.58306884765625e-05,0.0,-8.342921257019043,-8.342921257019043,-8.342920303344727,-8.342921257019043,-9.267463684082031,0.0,-9.5367431640625e-07,0.0,0.9245424270629883,-0.9245424270629883,-0.9245424270629883,-0.00020503997802734375,0.0,-0.00011920928955078125,0.9243373870849609,-0.9244565963745117,-0.9245424270629883,0.00020503997802734375
228,bnc_spoken.train.txt,Ġwhat,96,97,24,-5.238722324371338,-5.237613677978516,-5.238348007202148,-5.237751007080078,-5.237668991088867,-0.0011086463928222656,-0.0003743171691894531,-0.0009713172912597656,-0.0010533332824707031,8.20159912109375e-05,-5.53131103515625e-05,-5.678473472595215,-5.678471565246582,-5.678472518920898,-5.678473472595215,-4.519582748413086,-1.9073486328125e-06,-9.5367431640625e-07,0.0,-1.158890724182129,1.158890724182129,1.158888816833496,0.0011067390441894531,0.0003733634948730469,0.0009713172912597656,-1.1578373908996582,1.158808708190918,1.1589441299438477,0.0011086463928222656
229,childes.train.txt,Ġtable,120,120,30,-8.745619773864746,-8.745081901550293,-8.745619773864746,-8.745619773864746,-8.745621681213379,-0.000537872314453125,0.0,0.0,1.9073486328125e-06,-1.9073486328125e-06,-0.0005397796630859375,-8.191485404968262,-8.191492080688477,-8.191484451293945,-8.191484451293945,-8.19149112701416,6.67572021484375e-06,-9.5367431640625e-07,-9.5367431640625e-07,5.7220458984375e-06,-6.67572021484375e-06,9.5367431640625e-07,0.0005445480346679688,-9.5367431640625e-07,-9.5367431640625e-07,3.814697265625e-06,-4.76837158203125e-06,0.0005407333374023438,0.000537872314453125
230,bnc_spoken.train.txt,Ġsaying,89,97,24,-7.392251968383789,-7.39223575592041,-7.392394065856934,-7.392219543457031,-7.3927459716796875,-1.621246337890625e-05,0.00014209747314453125,-3.24249267578125e-05,0.0004940032958984375,-0.00052642822265625,-0.0005102157592773438,-7.292523384094238,-7.292521953582764,-7.292524814605713,-7.29252290725708,-9.51965618133545,-1.430511474609375e-06,1.430511474609375e-06,-4.76837158203125e-07,2.227132797241211,-2.227133274078369,-2.2271342277526855,1.4781951904296875e-05,-0.00014066696166992188,3.1948089599609375e-05,2.2266387939453125,-2.226606845855713,-2.226624011993408,0.00014209747314453125
231,bnc_spoken.train.txt,Ġput,90,94,25,-6.274384021759033,-6.274004936218262,-6.274406433105469,-6.273628234863281,-6.273627758026123,-0.0003790855407714844,2.2411346435546875e-05,-0.0007557868957519531,-0.0007562637329101562,4.76837158203125e-07,0.0003771781921386719,-6.976474285125732,-6.976472854614258,-6.976473808288574,-6.976474761962891,-5.811756134033203,-1.430511474609375e-06,-4.76837158203125e-07,4.76837158203125e-07,-1.1647181510925293,1.1647186279296875,1.1647167205810547,0.000377655029296875,-2.288818359375e-05,0.0007562637329101562,-1.1639618873596191,1.1647181510925293,1.164339542388916,0.0007557868957519531
232,bnc_spoken.train.txt,Ġtrucks,102,110,28,-10.457109451293945,-10.457070350646973,-10.4570951461792,-10.457132339477539,-10.45722484588623,-3.910064697265625e-05,-1.430511474609375e-05,2.288818359375e-05,0.00011539459228515625,-9.250640869140625e-05,-0.0001544952392578125,-11.175451278686523,-11.175451278686523,-11.175450325012207,-11.175450325012207,-10.24429702758789,0.0,-9.5367431640625e-07,-9.5367431640625e-07,-0.9311542510986328,0.9311532974243164,0.9311542510986328,3.910064697265625e-05,1.33514404296875e-05,-2.384185791015625e-05,-0.931269645690918,0.9312458038330078,0.9313087463378906,3.910064697265625e-05
233,bnc_spoken.train.txt,Ġforth,105,93,26,-9.565948486328125,-9.566093444824219,-9.565876007080078,-9.565702438354492,-9.565971374511719,0.00014495849609375,-7.2479248046875e-05,-0.0002460479736328125,2.288818359375e-05,-0.0002689361572265625,0.0001220703125,-9.65628719329834,-9.656288146972656,-9.656288146972656,-9.656288146972656,-11.096235275268555,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,1.4399480819702148,-1.4399471282958984,-1.4399471282958984,-0.00014400482177734375,7.343292236328125e-05,0.00024700164794921875,1.439925193786621,-1.4396781921386719,-1.4400691986083984,0.0002460479736328125
234,bnc_spoken.train.txt,Ġeight,108,91,22,-7.921550273895264,-7.9214982986450195,-7.9215593338012695,-7.921425819396973,-7.921578884124756,-5.1975250244140625e-05,9.059906005859375e-06,-0.00012445449829101562,2.86102294921875e-05,-0.00015306472778320312,-8.058547973632812e-05,-7.644876956939697,-7.6448774337768555,-7.644876480102539,-7.644876956939697,-8.549854278564453,4.76837158203125e-07,-4.76837158203125e-07,0.0,0.9049773216247559,-0.9049773216247559,-0.9049768447875977,5.245208740234375e-05,-9.5367431640625e-06,0.00012445449829101562,0.9049487113952637,-0.9048242568969727,-0.9048962593078613,0.00012445449829101562
235,bnc_spoken.train.txt,Ġwhenever,108,108,27,-10.469804763793945,-10.471173286437988,-10.47117805480957,-10.469247817993164,-10.471170425415039,0.0013685226440429688,0.001373291015625,-0.00055694580078125,0.00136566162109375,-0.001922607421875,2.86102294921875e-06,-10.35057258605957,-10.35057258605957,-10.35057258605957,-10.350571632385254,-12.059711456298828,0.0,0.0,-9.5367431640625e-07,1.7091388702392578,-1.7091398239135742,-1.7091388702392578,-0.0013685226440429688,-0.001373291015625,0.0005559921264648438,1.707773208618164,-1.7072172164916992,-1.709141731262207,0.001373291015625
236,bnc_spoken.train.txt,Ġbank,103,102,25,-10.493987083435059,-10.493997573852539,-10.493983268737793,-10.49299430847168,-10.493969917297363,1.049041748046875e-05,-3.814697265625e-06,-0.0009927749633789062,-1.71661376953125e-05,-0.0009756088256835938,2.765655517578125e-05,-10.561988830566406,-10.561988830566406,-10.561988830566406,-10.561999320983887,-11.889100074768066,0.0,0.0,1.049041748046875e-05,1.3271112442016602,-1.3271007537841797,-1.3271112442016602,-1.049041748046875e-05,3.814697265625e-06,0.001003265380859375,1.3271284103393555,-1.326125144958496,-1.327138900756836,0.0009927749633789062
237,bnc_spoken.train.txt,Ġemployed,97,114,28,-12.238832473754883,-12.238834381103516,-12.238828659057617,-12.238813400268555,-12.239295959472656,1.9073486328125e-06,-3.814697265625e-06,-1.9073486328125e-05,0.0004634857177734375,-0.0004825592041015625,-0.000461578369140625,-11.345794677734375,-11.345793724060059,-11.345795631408691,-11.345795631408691,-12.717880249023438,-9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,1.3720855712890625,-1.372084617614746,-1.372086524963379,-2.86102294921875e-06,4.76837158203125e-06,2.002716064453125e-05,1.371622085571289,-1.3716020584106445,-1.3716249465942383,1.9073486328125e-05
238,bnc_spoken.train.txt,Ġmore,108,111,29,-6.168834209442139,-6.16880989074707,-6.168846607208252,-6.168810844421387,-6.169129371643066,-2.4318695068359375e-05,1.239776611328125e-05,-2.3365020751953125e-05,0.0002951622009277344,-0.0003185272216796875,-0.00031948089599609375,-6.212066650390625,-6.212067127227783,-6.212066650390625,-6.212065696716309,-6.664583683013916,4.76837158203125e-07,0.0,-9.5367431640625e-07,0.452517032623291,-0.4525179862976074,-0.4525165557861328,2.47955322265625e-05,-1.239776611328125e-05,2.2411346435546875e-05,0.4522218704223633,-0.45219945907592773,-0.4521970748901367,2.4318695068359375e-05
239,bnc_spoken.train.txt,Ġoff,106,96,25,-6.897808074951172,-6.8978118896484375,-6.897815227508545,-6.897814750671387,-6.89775276184082,3.814697265625e-06,7.152557373046875e-06,6.67572021484375e-06,-5.53131103515625e-05,6.198883056640625e-05,5.91278076171875e-05,-6.789152145385742,-6.789150238037109,-6.789151191711426,-6.789153099060059,-7.106750965118408,-1.9073486328125e-06,-9.5367431640625e-07,9.5367431640625e-07,0.317598819732666,-0.3175978660583496,-0.31760072708129883,-5.7220458984375e-06,-8.106231689453125e-06,-5.7220458984375e-06,0.3176541328430176,-0.317659854888916,-0.317659854888916,7.152557373046875e-06
