event_index,pair_id,category,word,word_index,n_pieces,ordered_selected_count_4passes,scrambled_selected_count_4passes,either_arm_selected_count_4passes,neither_arm_selected,ordered_never_selected,scrambled_never_selected
2450,compact:frontier_consolidation_fwcompact_medium_061280,retained_content,measure,1,1,0,0,0,True,True,True
2451,compact:frontier_consolidation_fwcompact_medium_042729,function_other,your,7,1,0,0,0,True,True,True
2452,compact:frontier_consolidation_fwcompact_medium_050964,source_absent_content,fear,1,1,0,0,0,True,True,True
2453,compact:frontier_consolidation_fwcompact_medium_020906,retained_content,"controlled,",3,2,1,1,2,False,False,False
2454,compact:frontier_consolidation_fwcompact_medium_057939,source_absent_content,found,6,1,1,0,1,False,False,True
2455,compact:frontier_consolidation_fwcompact_medium_053778,retained_content,white.,6,2,0,2,2,False,True,False
2456,compact:frontier_consolidation_fwcompact_medium_004681,source_absent_content,existed,2,1,0,2,2,False,True,False
2457,compact:frontier_consolidation_fwcompact_medium_011820,source_absent_content,helping,11,1,0,0,0,True,True,True
2458,compact:frontier_consolidation_fwcompact_medium_011571,retained_content,accepted,11,1,1,0,1,False,False,True
2459,compact:frontier_consolidation_fwcompact_medium_035480,function_other,in,4,1,3,0,3,False,False,True
2460,compact:frontier_consolidation_fwcompact_medium_050329,source_absent_content,Plant's,3,2,0,0,0,True,True,True
2461,compact:frontier_consolidation_fwcompact_medium_048681,source_absent_content,got,5,1,0,0,0,True,True,True
2462,compact:frontier_consolidation_fwcompact_medium_014024,retained_content,forms,9,1,0,1,1,False,True,False
2463,compact:frontier_consolidation_fwcompact_medium_052499,function_other,is,7,1,0,1,1,False,True,False
2464,compact:frontier_consolidation_fwcompact_medium_031780,source_absent_content,biological,14,1,0,0,0,True,True,True
2465,compact:frontier_consolidation_fwcompact_medium_036973,retained_content,1969,1,5,1,0,1,False,False,True
2466,compact:frontier_consolidation_fwcompact_medium_043890,source_absent_content,unlike,4,1,1,0,1,False,False,True
2467,compact:frontier_consolidation_fwcompact_medium_049175,function_other,to,4,1,3,0,3,False,False,True
2468,compact:frontier_consolidation_fwcompact_medium_051086,retained_content,Instrumentation,14,4,0,0,0,True,True,True
2469,compact:frontier_consolidation_fwcompact_medium_059594,function_other,for,8,1,0,0,0,True,True,True
2470,compact:frontier_consolidation_fwcompact_medium_015747,retained_content,"2005,",1,6,1,0,1,False,False,True
2471,compact:frontier_consolidation_fwcompact_medium_031780,function_other,and,8,1,0,0,0,True,True,True
2472,compact:frontier_consolidation_fwcompact_medium_014267,retained_content,researchers,3,1,0,0,0,True,True,True
2473,compact:frontier_consolidation_fwcompact_medium_023805,source_absent_content,focusing,1,2,1,0,1,False,False,True
2474,compact:frontier_consolidation_fwcompact_medium_029800,source_absent_content,rarely,7,1,0,1,1,False,True,False
2475,compact:frontier_consolidation_fwcompact_medium_003585,retained_content,prices,2,1,0,0,0,True,True,True
2476,compact:frontier_consolidation_fwcompact_medium_017720,retained_content,DTS,4,3,0,1,1,False,True,False
2477,compact:frontier_consolidation_fwcompact_medium_017733,retained_content,1878,6,5,1,0,1,False,False,True
2478,compact:frontier_consolidation_fwcompact_medium_034760,function_other,on,6,1,1,0,1,False,False,True
2479,compact:frontier_consolidation_fwcompact_medium_050855,function_other,was,1,1,1,1,2,False,False,False
2480,compact:frontier_consolidation_fwcompact_medium_004465,retained_content,soon.,12,2,1,0,1,False,False,True
2481,compact:frontier_consolidation_fwcompact_medium_059734,function_other,because,11,1,0,0,0,True,True,True
2482,compact:frontier_consolidation_fwcompact_medium_029368,function_other,to,10,1,1,2,3,False,False,False
2483,compact:frontier_consolidation_fwcompact_medium_057858,function_other,is,12,1,0,1,1,False,True,False
2484,compact:frontier_consolidation_fwcompact_medium_028560,retained_content,Genetic,0,2,1,2,3,False,False,False
2485,compact:frontier_consolidation_fwcompact_medium_025481,function_other,and,1,1,0,0,0,True,True,True
2486,compact:frontier_consolidation_fwcompact_medium_037817,source_absent_content,remained.,19,2,0,1,1,False,True,False
2487,compact:frontier_consolidation_fwcompact_medium_060230,retained_content,Parliament,5,1,1,0,1,False,False,True
2488,compact:frontier_consolidation_fwcompact_medium_052098,retained_content,system,10,1,0,0,0,True,True,True
2489,compact:frontier_consolidation_fwcompact_medium_010730,retained_content,Research,4,1,0,2,2,False,True,False
2490,compact:frontier_consolidation_fwcompact_medium_019309,retained_content,Atlantis,19,1,0,2,2,False,True,False
2491,compact:frontier_consolidation_fwcompact_medium_011979,function_other,the,10,1,0,0,0,True,True,True
2492,compact:frontier_consolidation_fwcompact_medium_029146,source_absent_content,says,14,1,0,0,0,True,True,True
2493,compact:frontier_consolidation_fwcompact_medium_026399,function_other,to,13,1,1,0,1,False,False,True
2494,compact:frontier_consolidation_fwcompact_medium_013285,function_other,to,2,1,0,1,1,False,True,False
2495,compact:frontier_consolidation_fwcompact_medium_054383,source_absent_content,others,6,1,0,0,0,True,True,True
2496,compact:frontier_consolidation_fwcompact_medium_047568,source_absent_content,separate,2,1,2,2,4,False,False,False
2497,compact:frontier_consolidation_fwcompact_medium_035256,source_absent_content,shown,14,1,0,0,0,True,True,True
2498,compact:frontier_consolidation_fwcompact_medium_047285,retained_content,Shiraz,0,3,1,2,3,False,False,False
2499,compact:frontier_consolidation_fwcompact_medium_032847,source_absent_content,shows,2,1,2,0,2,False,False,True
2500,compact:frontier_consolidation_fwcompact_medium_010361,retained_content,Water,3,1,1,2,3,False,False,False
2501,compact:frontier_consolidation_fwcompact_medium_002539,function_other,do,2,1,1,1,2,False,False,False
2502,compact:frontier_consolidation_fwcompact_medium_052732,function_other,a,1,1,1,0,1,False,False,True
2503,compact:frontier_consolidation_fwcompact_medium_036764,function_other,with,9,1,0,0,0,True,True,True
2504,compact:frontier_consolidation_fwcompact_medium_042084,function_other,was,3,1,0,0,0,True,True,True
2505,compact:frontier_consolidation_fwcompact_medium_044370,retained_content,nutrition,7,1,0,0,0,True,True,True
2506,compact:frontier_consolidation_fwcompact_medium_042009,function_other,as,8,1,0,1,1,False,True,False
2507,compact:frontier_consolidation_fwcompact_medium_039875,source_absent_content,gluing,1,2,0,1,1,False,True,False
2508,compact:frontier_consolidation_fwcompact_medium_045453,source_absent_content,"fell,",10,2,1,1,2,False,False,False
2509,compact:frontier_consolidation_fwcompact_medium_024048,function_other,to,7,1,2,1,3,False,False,False
2510,compact:frontier_consolidation_fwcompact_medium_049483,retained_content,South,0,1,0,0,0,True,True,True
2511,compact:frontier_consolidation_fwcompact_medium_011209,retained_content,small,2,1,0,0,0,True,True,True
2512,compact:frontier_consolidation_fwcompact_medium_036455,source_absent_content,show,7,1,0,2,2,False,True,False
2513,compact:frontier_consolidation_fwcompact_medium_046458,function_other,at,3,1,0,0,0,True,True,True
2514,compact:frontier_consolidation_fwcompact_medium_046171,retained_content,history,8,1,0,1,1,False,True,False
2515,compact:frontier_consolidation_fwcompact_medium_016672,function_other,your,4,1,0,0,0,True,True,True
2516,compact:frontier_consolidation_fwcompact_medium_014130,function_other,is,11,1,1,0,1,False,False,True
2517,compact:frontier_consolidation_fwcompact_medium_023115,function_other,it,18,1,0,1,1,False,True,False
2518,compact:frontier_consolidation_fwcompact_medium_060711,retained_content,boys.,11,2,1,0,1,False,False,True
2519,compact:frontier_consolidation_fwcompact_medium_038074,source_absent_content,Church's,23,2,0,0,0,True,True,True
2520,compact:frontier_consolidation_fwcompact_medium_028653,source_absent_content,shows,2,1,1,1,2,False,False,False
2521,compact:frontier_consolidation_fwcompact_medium_048068,retained_content,styles.,8,2,0,1,1,False,True,False
2522,compact:frontier_consolidation_fwcompact_medium_009821,function_other,many,8,1,0,0,0,True,True,True
2523,compact:frontier_consolidation_fwcompact_medium_059424,source_absent_content,organs,4,1,0,1,1,False,True,False
2524,compact:frontier_consolidation_fwcompact_medium_012253,source_absent_content,says,8,1,1,0,1,False,False,True
2525,compact:frontier_consolidation_fwcompact_medium_014806,function_other,the,8,1,3,2,5,False,False,False
2526,compact:frontier_consolidation_fwcompact_medium_005391,source_absent_content,stopped,2,1,2,0,2,False,False,True
2527,compact:frontier_consolidation_fwcompact_medium_026603,retained_content,impact.,12,2,2,2,4,False,False,False
2528,compact:frontier_consolidation_fwcompact_medium_024620,function_other,to,11,1,0,0,0,True,True,True
2529,compact:frontier_consolidation_fwcompact_medium_030935,retained_content,review,10,1,1,0,1,False,False,True
2530,compact:frontier_consolidation_fwcompact_medium_033249,source_absent_content,bullying.,11,2,0,0,0,True,True,True
2531,compact:frontier_consolidation_fwcompact_medium_025337,source_absent_content,move,1,1,0,1,1,False,True,False
2532,compact:frontier_consolidation_fwcompact_medium_027375,source_absent_content,nerve-rich,10,3,0,3,3,False,True,False
2533,compact:frontier_consolidation_fwcompact_medium_030959,function_other,is,2,1,0,1,1,False,True,False
2534,compact:frontier_consolidation_fwcompact_medium_011446,retained_content,ballast,15,2,1,0,1,False,False,True
2535,compact:frontier_consolidation_fwcompact_medium_016048,function_other,during,11,1,2,2,4,False,False,False
2536,compact:frontier_consolidation_fwcompact_medium_043647,function_other,in,4,1,0,2,2,False,True,False
2537,compact:frontier_consolidation_fwcompact_medium_008070,source_absent_content,steers,6,2,0,1,1,False,True,False
2538,compact:frontier_consolidation_fwcompact_medium_059775,source_absent_content,loses,7,1,0,0,0,True,True,True
2539,compact:frontier_consolidation_fwcompact_medium_005352,retained_content,"demands,",7,2,0,0,0,True,True,True
2540,compact:frontier_consolidation_fwcompact_medium_039830,retained_content,thrived,7,2,1,1,2,False,False,False
2541,compact:frontier_consolidation_fwcompact_medium_018940,function_other,in,5,1,0,1,1,False,True,False
2542,compact:frontier_consolidation_fwcompact_medium_059580,source_absent_content,think,3,1,0,0,0,True,True,True
2543,compact:frontier_consolidation_fwcompact_medium_040946,source_absent_content,"14,000-year-old",1,9,0,1,1,False,True,False
2544,compact:frontier_consolidation_fwcompact_medium_022468,retained_content,García,9,3,0,1,1,False,True,False
2545,compact:frontier_consolidation_fwcompact_medium_017994,source_absent_content,borrows,4,2,0,1,1,False,True,False
2546,compact:frontier_consolidation_fwcompact_medium_040703,source_absent_content,Indian,16,1,2,0,2,False,False,True
2547,compact:frontier_consolidation_fwcompact_medium_000566,retained_content,fancy,4,1,0,1,1,False,True,False
2548,compact:frontier_consolidation_fwcompact_medium_057559,function_other,but,2,1,0,0,0,True,True,True
2549,compact:frontier_consolidation_fwcompact_medium_035547,function_other,of,22,1,0,1,1,False,True,False
2550,compact:frontier_consolidation_fwcompact_medium_044859,retained_content,addresses,6,1,0,0,0,True,True,True
2551,compact:frontier_consolidation_fwcompact_medium_060572,function_other,not,7,1,1,2,3,False,False,False
2552,compact:frontier_consolidation_fwcompact_medium_005067,source_absent_content,uses,2,1,0,0,0,True,True,True
2553,compact:frontier_consolidation_fwcompact_medium_058543,retained_content,families.,9,2,0,1,1,False,True,False
2554,compact:frontier_consolidation_fwcompact_medium_043411,source_absent_content,differed,1,2,0,1,1,False,True,False
2555,compact:frontier_consolidation_fwcompact_medium_044309,function_other,in,1,1,0,0,0,True,True,True
2556,compact:frontier_consolidation_fwcompact_medium_052510,function_other,A,0,1,1,0,1,False,False,True
2557,compact:frontier_consolidation_fwcompact_medium_008559,function_other,in,2,1,0,0,0,True,True,True
2558,compact:frontier_consolidation_fwcompact_medium_021001,function_other,from,10,1,1,1,2,False,False,False
2559,compact:frontier_consolidation_fwcompact_medium_026289,retained_content,commodity,4,3,0,0,0,True,True,True
2560,compact:frontier_consolidation_fwcompact_medium_055315,function_other,and,6,1,0,2,2,False,True,False
2561,compact:frontier_consolidation_fwcompact_medium_024380,source_absent_content,depends,2,1,2,0,2,False,False,True
2562,compact:frontier_consolidation_fwcompact_medium_049770,source_absent_content,compensated,3,2,1,1,2,False,False,False
2563,compact:frontier_consolidation_fwcompact_medium_059347,source_absent_content,soon,4,1,1,0,1,False,False,True
2564,compact:frontier_consolidation_fwcompact_medium_052914,function_other,are,6,1,0,0,0,True,True,True
2565,compact:frontier_consolidation_fwcompact_medium_054435,retained_content,hundred,10,1,1,1,2,False,False,False
2566,compact:frontier_consolidation_fwcompact_medium_041302,source_absent_content,measuring,4,2,2,0,2,False,False,True
2567,compact:frontier_consolidation_fwcompact_medium_006793,retained_content,5K,2,3,0,1,1,False,True,False
2568,compact:frontier_consolidation_fwcompact_medium_026464,retained_content,wood,8,1,1,0,1,False,False,True
2569,compact:frontier_consolidation_fwcompact_medium_016548,source_absent_content,Cologne's,0,4,0,1,1,False,True,False
2570,compact:frontier_consolidation_fwcompact_medium_017781,retained_content,matter,12,1,0,1,1,False,True,False
2571,compact:frontier_consolidation_fwcompact_medium_006409,function_other,and,7,1,1,0,1,False,False,True
2572,compact:frontier_consolidation_fwcompact_medium_037342,function_other,to,2,1,1,0,1,False,False,True
2573,compact:frontier_consolidation_fwcompact_medium_024100,source_absent_content,form,3,1,0,1,1,False,True,False
2574,compact:frontier_consolidation_fwcompact_medium_007150,source_absent_content,effectively,8,1,2,0,2,False,False,True
2575,compact:frontier_consolidation_fwcompact_medium_046652,source_absent_content,two,12,1,0,2,2,False,True,False
2576,compact:frontier_consolidation_fwcompact_medium_018016,function_other,each,10,1,0,0,0,True,True,True
2577,compact:frontier_consolidation_fwcompact_medium_023348,retained_content,generation.,6,2,2,0,2,False,False,True
2578,compact:frontier_consolidation_fwcompact_medium_034662,function_other,several,4,1,0,2,2,False,True,False
2579,compact:frontier_consolidation_fwcompact_medium_046996,function_other,with,5,1,1,0,1,False,False,True
2580,compact:frontier_consolidation_fwcompact_medium_000193,function_other,down,10,1,0,0,0,True,True,True
2581,compact:frontier_consolidation_fwcompact_medium_026757,source_absent_content,benefits,2,1,2,2,4,False,False,False
