domain,idx,uid,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,pattern,accuracy_interaction_te431_minus_te430,margin_interaction_te431_minus_te430
social-properties,135,social-properties_135,friendly,hostile,indirect,other,concept swap,1001,2,5.1872100830078125
social-properties,138,social-properties_138,shy,confident,direct,antonym,concept swap,1101,1,5.46987247467041
social-properties,139,social-properties_139,shy,confident,direct,antonym,concept swap,1011,1,0.3532733917236328
social-properties,140,social-properties_140,shy,confident,direct,antonym,concept swap,1101,1,5.014631271362305
social-properties,142,social-properties_142,shy,confident,direct,antonym,concept swap,1101,1,6.75975227355957
social-properties,144,social-properties_144,shy,confident,direct,antonym,concept swap,1101,1,5.110715866088867
social-properties,146,social-properties_146,shy,confident,direct,antonym,concept swap,1101,1,3.9122419357299805
social-properties,147,social-properties_147,shy,confident,direct,antonym,concept swap,1011,1,1.483734130859375
social-properties,150,social-properties_150,shy,confident,direct,antonym,concept swap,1101,1,6.302677154541016
social-properties,152,social-properties_152,shy,confident,direct,antonym,concept swap,1101,1,4.193836212158203
social-properties,154,social-properties_154,shy,confident,direct,antonym,concept swap,1101,1,5.062702178955078
social-properties,156,social-properties_156,shy,confident,direct,antonym,concept swap,1101,1,4.163532257080078
social-properties,157,social-properties_157,shy,confident,direct,antonym,concept swap,1101,1,0.18457603454589844
social-properties,159,social-properties_159,shy,confident,direct,antonym,concept swap,1000,1,2.950357437133789
social-properties,164,social-properties_164,shy,confident,direct,antonym,concept swap,1011,1,4.201376914978027
social-properties,168,social-properties_168,shy,confident,indirect,antonym,concept swap,0001,1,4.297850608825684
social-properties,170,social-properties_170,shy,confident,indirect,antonym,concept swap,0001,1,2.259380340576172
social-properties,172,social-properties_172,shy,confident,indirect,antonym,concept swap,0001,1,1.3318614959716797
social-properties,174,social-properties_174,shy,confident,indirect,antonym,concept swap,0001,1,4.49220085144043
social-properties,176,social-properties_176,shy,confident,indirect,antonym,concept swap,0001,1,2.773164749145508
social-properties,179,social-properties_179,shy,confident,indirect,negation,concept swap,0001,1,0.8399105072021484
social-properties,183,social-properties_183,shy,confident,indirect,negation,concept swap,0001,1,2.4619712829589844
social-properties,185,social-properties_185,shy,confident,indirect,negation,concept swap,1000,1,0.0772705078125
social-properties,191,social-properties_191,tolerant,bigoted,direct,antonym,concept swap,1000,1,1.8127326965332031
social-properties,193,social-properties_193,tolerant,bigoted,direct,antonym,concept swap,1101,1,1.9277191162109375
social-properties,195,social-properties_195,tolerant,bigoted,direct,antonym,concept swap,1101,1,0.48810577392578125
social-properties,197,social-properties_197,tolerant,bigoted,direct,antonym,concept swap,1101,1,2.0239696502685547
social-properties,199,social-properties_199,tolerant,bigoted,direct,negation,concept swap,1101,1,1.2024803161621094
social-properties,205,social-properties_205,tolerant,bigoted,direct,negation,concept swap,1101,1,1.0164928436279297
social-properties,207,social-properties_207,tolerant,bigoted,direct,negation,concept swap,1011,1,1.5235557556152344
social-properties,216,social-properties_216,tolerant,bigoted,indirect,antonym,concept swap,1101,1,2.480926513671875
social-properties,218,social-properties_218,tolerant,bigoted,indirect,antonym,concept swap,1101,1,2.230703353881836
social-properties,222,social-properties_222,tolerant,bigoted,indirect,antonym,concept swap,1101,1,3.985349655151367
social-properties,224,social-properties_224,tolerant,bigoted,indirect,antonym,concept swap,1101,1,3.8604087829589844
social-properties,239,social-properties_239,trustworthy,untrustworthy,direct,antonym,concept swap,1101,1,8.869552612304688
social-properties,241,social-properties_241,trustworthy,untrustworthy,direct,antonym,concept swap,1101,1,3.8885841369628906
social-properties,242,social-properties_242,trustworthy,untrustworthy,direct,antonym,concept swap,0001,1,4.1286163330078125
social-properties,243,social-properties_243,trustworthy,untrustworthy,direct,antonym,concept swap,1101,1,7.785083770751953
social-properties,249,social-properties_249,trustworthy,untrustworthy,direct,negation,concept swap,1101,1,1.7853965759277344
social-properties,251,social-properties_251,trustworthy,untrustworthy,direct,negation,concept swap,0001,1,0.8521842956542969
social-properties,253,social-properties_253,trustworthy,untrustworthy,direct,negation,concept swap,1101,1,4.3033905029296875
social-properties,257,social-properties_257,trustworthy,untrustworthy,direct,negation,concept swap,1101,1,2.0939674377441406
social-properties,259,social-properties_259,trustworthy,untrustworthy,indirect,antonym,concept swap,0001,1,2.2474746704101562
social-properties,260,social-properties_260,trustworthy,untrustworthy,indirect,antonym,concept swap,1101,1,2.8478355407714844
social-properties,264,social-properties_264,trustworthy,untrustworthy,indirect,antonym,concept swap,1011,1,0.8194522857666016
social-properties,266,social-properties_266,trustworthy,untrustworthy,indirect,antonym,concept swap,0001,1,1.4402122497558594
social-properties,270,social-properties_270,trustworthy,untrustworthy,indirect,antonym,concept swap,1001,2,2.0197925567626953
social-properties,271,social-properties_271,trustworthy,untrustworthy,indirect,antonym,concept swap,1101,1,0.077117919921875
social-properties,275,social-properties_275,trustworthy,untrustworthy,indirect,antonym,concept swap,1101,1,-1.0280704498291016
social-properties,280,social-properties_280,trustworthy,untrustworthy,indirect,antonym,concept swap,0001,1,2.615415573120117
social-properties,286,social-properties_286,trustworthy,untrustworthy,indirect,antonym,concept swap,1000,1,1.2658252716064453
social-properties,287,social-properties_287,trustworthy,untrustworthy,indirect,antonym,concept swap,1101,1,0.6683712005615234
social-properties,288,social-properties_288,warm,cold,direct,antonym,concept swap,1011,1,1.4541778564453125
social-properties,289,social-properties_289,warm,cold,direct,antonym,concept swap,1001,2,4.6204376220703125
social-properties,293,social-properties_293,warm,cold,direct,antonym,concept swap,1000,1,1.9667863845825195
social-properties,295,social-properties_295,warm,cold,direct,antonym,concept swap,1101,1,4.651909828186035
social-properties,301,social-properties_301,warm,cold,direct,antonym,concept swap,1101,1,5.058618545532227
social-properties,305,social-properties_305,warm,cold,direct,antonym,concept swap,1000,1,2.7871131896972656
social-properties,306,social-properties_306,warm,cold,direct,antonym,concept swap,1011,1,0.9275121688842773
social-properties,307,social-properties_307,warm,cold,direct,antonym,concept swap,0001,1,4.436976432800293
social-properties,311,social-properties_311,warm,cold,direct,antonym,concept swap,1011,1,0.9061985015869141
social-properties,312,social-properties_312,warm,cold,direct,antonym,concept swap,1011,1,2.312967300415039
social-properties,313,social-properties_313,warm,cold,direct,antonym,concept swap,1101,1,2.5142879486083984
social-properties,321,social-properties_321,warm,cold,indirect,antonym,concept swap,0001,1,8.330140590667725
social-relations,1,social-relations_1,boss,subordinate,direct,antonym,concept swap,1101,1,-1.0009479522705078
social-relations,5,social-relations_5,boss,subordinate,direct,antonym,concept swap,1101,1,0.9779777526855469
social-relations,8,social-relations_8,boss,subordinate,direct,antonym,concept swap,0001,1,5.522284507751465
social-relations,12,social-relations_12,boss,subordinate,direct,antonym,concept swap,0001,1,3.098388671875
social-relations,15,social-relations_15,boss,subordinate,direct,antonym,concept swap,1101,1,4.102834701538086
social-relations,23,social-relations_23,boss,subordinate,direct,antonym,variable swap,1101,1,-1.0009479522705078
social-relations,25,social-relations_25,boss,subordinate,direct,antonym,variable swap,1001,2,16.52222442626953
social-relations,29,social-relations_29,boss,subordinate,direct,antonym,variable swap,1101,1,1.7405776977539062
social-relations,31,social-relations_31,boss,subordinate,direct,antonym,variable swap,1101,1,0.9779777526855469
social-relations,33,social-relations_33,boss,subordinate,direct,antonym,variable swap,1000,1,15.170133590698242
social-relations,34,social-relations_34,boss,subordinate,direct,antonym,variable swap,1000,1,5.157722473144531
social-relations,38,social-relations_38,boss,subordinate,direct,antonym,variable swap,0001,1,5.522284507751465
social-relations,40,social-relations_40,boss,subordinate,direct,antonym,variable swap,1000,1,-1.6563034057617188
social-relations,43,social-relations_43,boss,subordinate,direct,antonym,variable swap,1001,2,12.51123046875
social-relations,44,social-relations_44,boss,subordinate,direct,antonym,variable swap,0001,1,3.098388671875
social-relations,49,social-relations_49,boss,subordinate,direct,antonym,variable swap,1101,1,9.691665649414062
social-relations,50,social-relations_50,boss,subordinate,direct,antonym,variable swap,1000,1,-0.4420661926269531
social-relations,51,social-relations_51,boss,subordinate,direct,antonym,variable swap,1101,1,4.102834701538086
social-relations,59,social-relations_59,boss,subordinate,direct,antonym,variable swap,1000,1,10.109546661376953
social-relations,73,social-relations_73,boss,subordinate,direct,variable swap,concept swap,1001,2,18.464248657226562
social-relations,76,social-relations_76,boss,subordinate,direct,variable swap,concept swap,1011,1,4.289030075073242
social-relations,84,social-relations_84,boss,subordinate,direct,variable swap,concept swap,1000,1,7.549739837646484
social-relations,89,social-relations_89,boss,subordinate,direct,variable swap,concept swap,1000,1,2.541728973388672
social-relations,96,social-relations_96,boss,subordinate,direct,variable swap,concept swap,0001,1,18.908489227294922
social-relations,119,social-relations_119,boss,subordinate,direct,variable swap,variable swap,0001,1,3.964138984680176
social-relations,125,social-relations_125,boss,subordinate,direct,variable swap,variable swap,1101,1,9.599895477294922
social-relations,127,social-relations_127,boss,subordinate,direct,variable swap,variable swap,1001,2,18.464248657226562
social-relations,132,social-relations_132,boss,subordinate,direct,variable swap,variable swap,1011,1,5.393894195556641
social-relations,134,social-relations_134,boss,subordinate,direct,variable swap,variable swap,1011,1,4.289030075073242
social-relations,142,social-relations_142,boss,subordinate,direct,variable swap,variable swap,1001,2,13.681976318359375
social-relations,148,social-relations_148,boss,subordinate,direct,variable swap,variable swap,1000,1,7.549739837646484
social-relations,157,social-relations_157,boss,subordinate,direct,variable swap,variable swap,1000,1,2.541728973388672
