variant,row_index,pair_id,source_raw_tokens,view_raw_tokens,source_visible_tokens,view_visible_tokens,source_visible_fraction,view_visible_fraction,both_any_visible,both_full_visible,token_gap_source_to_view_visible
scored_source_skeleton,564,compact:frontier_consolidation_fwcompact_medium_032818,28,20,28,20,1.0,1.0,True,True,0
scored_source_skeleton,565,compact:frontier_consolidation_fwcompact_medium_020042,18,14,18,14,1.0,1.0,True,True,0
scored_source_skeleton,565,compact:frontier_consolidation_fwcompact_medium_012308,35,22,35,22,1.0,1.0,True,True,0
scored_source_skeleton,565,compact:frontier_consolidation_fwcompact_medium_001403,23,18,23,18,1.0,1.0,True,True,0
scored_source_skeleton,565,compact:frontier_consolidation_fwcompact_medium_016952,45,32,45,32,1.0,1.0,True,True,0
scored_source_skeleton,566,compact:frontier_consolidation_fwcompact_medium_021058,29,19,29,19,1.0,1.0,True,True,0
scored_source_skeleton,566,compact:frontier_consolidation_fwcompact_medium_010780,31,25,31,25,1.0,1.0,True,True,1
scored_source_skeleton,566,compact:frontier_consolidation_fwcompact_medium_052531,14,7,14,7,1.0,1.0,True,True,0
scored_source_skeleton,566,compact:frontier_consolidation_fwcompact_medium_045184,45,27,45,27,1.0,1.0,True,True,0
scored_source_skeleton,567,compact:frontier_consolidation_fwcompact_medium_013608,42,28,42,28,1.0,1.0,True,True,0
scored_source_skeleton,567,compact:frontier_consolidation_fwcompact_medium_030291,32,18,32,18,1.0,1.0,True,True,0
scored_source_skeleton,567,compact:frontier_consolidation_fwcompact_medium_035475,35,23,35,23,1.0,1.0,True,True,0
scored_source_skeleton,568,compact:frontier_consolidation_fwcompact_medium_006983,32,21,32,21,1.0,1.0,True,True,0
scored_source_skeleton,568,compact:frontier_consolidation_fwcompact_medium_001418,23,18,23,18,1.0,1.0,True,True,0
scored_source_skeleton,568,compact:frontier_consolidation_fwcompact_medium_003237,39,27,39,27,1.0,1.0,True,True,0
scored_source_skeleton,568,compact:frontier_consolidation_fwcompact_medium_031025,27,16,27,16,1.0,1.0,True,True,0
scored_source_skeleton,569,compact:frontier_consolidation_fwcompact_medium_022376,54,39,54,39,1.0,1.0,True,True,0
scored_source_skeleton,569,compact:frontier_consolidation_fwcompact_medium_030656,23,15,23,15,1.0,1.0,True,True,0
scored_source_skeleton,569,compact:frontier_consolidation_fwcompact_medium_044487,30,19,30,19,1.0,1.0,True,True,0
scored_source_skeleton,570,compact:frontier_consolidation_fwcompact_medium_022981,39,28,39,28,1.0,1.0,True,True,0
scored_source_skeleton,570,compact:frontier_consolidation_fwcompact_medium_009573,51,39,51,39,1.0,1.0,True,True,0
scored_source_skeleton,570,compact:frontier_consolidation_fwcompact_medium_055623,22,17,22,17,1.0,1.0,True,True,0
scored_source_skeleton,571,compact:frontier_consolidation_fwcompact_medium_037646,16,11,16,11,1.0,1.0,True,True,0
scored_source_skeleton,571,compact:frontier_consolidation_fwcompact_medium_040624,19,16,19,16,1.0,1.0,True,True,0
scored_source_skeleton,571,compact:frontier_consolidation_fwcompact_medium_011214,28,22,28,22,1.0,1.0,True,True,0
scored_source_skeleton,571,compact:frontier_consolidation_fwcompact_medium_051688,15,12,15,12,1.0,1.0,True,True,0
scored_source_skeleton,571,compact:frontier_consolidation_fwcompact_medium_043363,17,13,17,13,1.0,1.0,True,True,0
scored_source_skeleton,571,compact:frontier_consolidation_fwcompact_medium_056219,33,26,33,26,1.0,1.0,True,True,0
scored_source_skeleton,572,compact:frontier_consolidation_fwcompact_medium_004956,33,26,33,26,1.0,1.0,True,True,1
scored_source_skeleton,572,compact:frontier_consolidation_fwcompact_medium_031421,21,16,21,16,1.0,1.0,True,True,0
scored_source_skeleton,572,compact:frontier_consolidation_fwcompact_medium_059925,33,20,33,20,1.0,1.0,True,True,0
scored_source_skeleton,572,compact:frontier_consolidation_fwcompact_medium_001143,42,30,42,30,1.0,1.0,True,True,0
scored_source_skeleton,573,compact:frontier_consolidation_fwcompact_medium_045142,23,17,23,17,1.0,1.0,True,True,0
scored_source_skeleton,573,compact:frontier_consolidation_fwcompact_medium_036751,43,37,43,37,1.0,1.0,True,True,0
scored_source_skeleton,573,compact:frontier_consolidation_fwcompact_medium_025246,25,21,25,21,1.0,1.0,True,True,0
scored_source_skeleton,573,compact:frontier_consolidation_fwcompact_medium_051208,20,16,20,16,1.0,1.0,True,True,0
scored_source_skeleton,574,compact:frontier_consolidation_fwcompact_medium_008848,15,11,15,11,1.0,1.0,True,True,0
scored_source_skeleton,574,compact:frontier_consolidation_fwcompact_medium_043192,28,19,28,19,1.0,1.0,True,True,0
scored_source_skeleton,574,compact:frontier_consolidation_fwcompact_medium_045403,27,19,27,19,1.0,1.0,True,True,0
scored_source_skeleton,574,compact:frontier_consolidation_fwcompact_medium_045883,22,17,22,17,1.0,1.0,True,True,0
scored_source_skeleton,574,compact:frontier_consolidation_fwcompact_medium_047565,24,17,24,17,1.0,1.0,True,True,0
scored_source_skeleton,575,compact:frontier_consolidation_fwcompact_medium_001408,24,16,24,16,1.0,1.0,True,True,0
scored_source_skeleton,575,compact:frontier_consolidation_fwcompact_medium_013942,17,11,17,11,1.0,1.0,True,True,0
scored_source_skeleton,575,compact:frontier_consolidation_fwcompact_medium_059587,35,26,35,26,1.0,1.0,True,True,0
scored_source_skeleton,575,compact:frontier_consolidation_fwcompact_medium_042118,28,18,28,18,1.0,1.0,True,True,0
scored_source_skeleton,575,compact:frontier_consolidation_fwcompact_medium_030478,17,11,17,11,1.0,1.0,True,True,0
scored_source_skeleton,576,compact:frontier_consolidation_fwcompact_medium_029081,27,19,27,19,1.0,1.0,True,True,0
scored_source_skeleton,576,compact:frontier_consolidation_fwcompact_medium_037747,51,42,51,42,1.0,1.0,True,True,0
scored_source_skeleton,576,compact:frontier_consolidation_fwcompact_medium_014404,38,24,38,24,1.0,1.0,True,True,0
scored_source_skeleton,577,compact:frontier_consolidation_fwcompact_medium_014789,48,38,48,38,1.0,1.0,True,True,0
scored_source_skeleton,577,compact:frontier_consolidation_fwcompact_medium_015235,35,25,35,25,1.0,1.0,True,True,0
scored_source_skeleton,577,compact:frontier_consolidation_fwcompact_medium_054011,25,18,25,18,1.0,1.0,True,True,0
scored_source_skeleton,578,compact:frontier_consolidation_fwcompact_medium_054508,35,29,35,29,1.0,1.0,True,True,0
scored_source_skeleton,578,compact:frontier_consolidation_fwcompact_medium_023015,28,20,28,20,1.0,1.0,True,True,0
scored_source_skeleton,578,compact:frontier_consolidation_fwcompact_medium_012247,46,36,46,36,1.0,1.0,True,True,0
scored_source_skeleton,578,compact:frontier_consolidation_fwcompact_medium_019415,28,22,28,22,1.0,1.0,True,True,0
scored_source_skeleton,579,compact:frontier_consolidation_fwcompact_medium_041932,23,13,23,13,1.0,1.0,True,True,0
scored_source_skeleton,579,compact:frontier_consolidation_fwcompact_medium_002802,21,15,21,15,1.0,1.0,True,True,0
scored_source_skeleton,579,compact:frontier_consolidation_fwcompact_medium_010273,21,12,21,12,1.0,1.0,True,True,0
scored_source_skeleton,579,compact:frontier_consolidation_fwcompact_medium_026363,32,14,32,14,1.0,1.0,True,True,0
scored_source_skeleton,579,compact:frontier_consolidation_fwcompact_medium_046781,30,22,30,22,1.0,1.0,True,True,0
scored_source_skeleton,580,compact:frontier_consolidation_fwcompact_medium_051703,18,12,18,12,1.0,1.0,True,True,0
scored_source_skeleton,580,compact:frontier_consolidation_fwcompact_medium_035860,37,25,37,25,1.0,1.0,True,True,0
scored_source_skeleton,580,compact:frontier_consolidation_fwcompact_medium_007876,26,19,26,19,1.0,1.0,True,True,0
scored_source_skeleton,580,compact:frontier_consolidation_fwcompact_medium_038468,45,32,45,32,1.0,1.0,True,True,0
scored_source_skeleton,580,compact:frontier_consolidation_fwcompact_medium_002086,16,10,16,10,1.0,1.0,True,True,0
scored_source_skeleton,581,compact:frontier_consolidation_fwcompact_medium_036125,25,14,25,14,1.0,1.0,True,True,0
scored_source_skeleton,581,compact:frontier_consolidation_fwcompact_medium_047761,21,12,21,12,1.0,1.0,True,True,0
scored_source_skeleton,581,compact:frontier_consolidation_fwcompact_medium_034774,27,16,27,16,1.0,1.0,True,True,0
scored_source_skeleton,581,compact:frontier_consolidation_fwcompact_medium_002292,23,17,23,17,1.0,1.0,True,True,0
scored_source_skeleton,582,compact:frontier_consolidation_fwcompact_medium_050116,36,28,36,28,1.0,1.0,True,True,0
scored_source_skeleton,582,compact:frontier_consolidation_fwcompact_medium_002233,47,34,47,34,1.0,1.0,True,True,0
scored_source_skeleton,582,compact:frontier_consolidation_fwcompact_medium_022292,28,16,28,16,1.0,1.0,True,True,0
scored_source_skeleton,583,compact:frontier_consolidation_fwcompact_medium_020423,24,20,24,20,1.0,1.0,True,True,0
scored_source_skeleton,583,compact:frontier_consolidation_fwcompact_medium_050162,31,26,31,26,1.0,1.0,True,True,0
scored_source_skeleton,583,compact:frontier_consolidation_fwcompact_medium_028691,36,27,36,27,1.0,1.0,True,True,0
scored_source_skeleton,583,compact:frontier_consolidation_fwcompact_medium_026344,28,17,28,17,1.0,1.0,True,True,0
scored_source_skeleton,584,compact:frontier_consolidation_fwcompact_medium_026610,38,22,38,22,1.0,1.0,True,True,0
scored_source_skeleton,584,compact:frontier_consolidation_fwcompact_medium_009093,32,22,32,22,1.0,1.0,True,True,0
scored_source_skeleton,584,compact:frontier_consolidation_fwcompact_medium_050641,31,23,31,23,1.0,1.0,True,True,0
scored_source_skeleton,584,compact:frontier_consolidation_fwcompact_medium_056461,28,18,28,18,1.0,1.0,True,True,0
scored_source_skeleton,585,compact:frontier_consolidation_fwcompact_medium_049388,25,20,25,20,1.0,1.0,True,True,0
scored_source_skeleton,585,compact:frontier_consolidation_fwcompact_medium_061504,23,15,23,15,1.0,1.0,True,True,0
scored_source_skeleton,585,compact:frontier_consolidation_fwcompact_medium_050045,13,10,13,10,1.0,1.0,True,True,0
scored_source_skeleton,585,compact:frontier_consolidation_fwcompact_medium_054550,21,14,21,14,1.0,1.0,True,True,0
scored_source_skeleton,585,compact:frontier_consolidation_fwcompact_medium_053410,15,10,15,10,1.0,1.0,True,True,0
scored_source_skeleton,586,compact:frontier_consolidation_fwcompact_medium_006916,27,19,27,19,1.0,1.0,True,True,0
scored_source_skeleton,586,compact:frontier_consolidation_fwcompact_medium_030524,20,17,20,17,1.0,1.0,True,True,0
scored_source_skeleton,586,compact:frontier_consolidation_fwcompact_medium_048185,32,26,32,26,1.0,1.0,True,True,0
scored_source_skeleton,586,compact:frontier_consolidation_fwcompact_medium_023126,34,26,34,26,1.0,1.0,True,True,0
scored_source_skeleton,587,compact:frontier_consolidation_fwcompact_medium_036640,38,28,38,28,1.0,1.0,True,True,0
scored_source_skeleton,587,compact:frontier_consolidation_fwcompact_medium_048980,14,8,14,8,1.0,1.0,True,True,0
scored_source_skeleton,587,compact:frontier_consolidation_fwcompact_medium_027596,29,24,29,24,1.0,1.0,True,True,1
scored_source_skeleton,587,compact:frontier_consolidation_fwcompact_medium_018942,21,14,21,14,1.0,1.0,True,True,0
scored_source_skeleton,588,compact:frontier_consolidation_fwcompact_medium_034324,39,12,39,12,1.0,1.0,True,True,0
scored_source_skeleton,588,compact:frontier_consolidation_fwcompact_medium_005245,30,17,30,17,1.0,1.0,True,True,0
scored_source_skeleton,588,compact:frontier_consolidation_fwcompact_medium_010972,26,17,26,17,1.0,1.0,True,True,0
scored_source_skeleton,588,compact:frontier_consolidation_fwcompact_medium_027315,18,14,18,14,1.0,1.0,True,True,0
scored_source_skeleton,589,compact:frontier_consolidation_fwcompact_medium_003706,28,18,28,18,1.0,1.0,True,True,0
scored_source_skeleton,589,compact:frontier_consolidation_fwcompact_medium_017865,39,31,39,31,1.0,1.0,True,True,0
scored_source_skeleton,589,compact:frontier_consolidation_fwcompact_medium_038017,32,24,32,24,1.0,1.0,True,True,0
scored_source_skeleton,589,compact:frontier_consolidation_fwcompact_medium_024090,25,18,25,18,1.0,1.0,True,True,0
scored_source_skeleton,590,compact:frontier_consolidation_fwcompact_medium_030875,47,26,47,26,1.0,1.0,True,True,0
scored_source_skeleton,590,compact:frontier_consolidation_fwcompact_medium_041813,36,27,36,27,1.0,1.0,True,True,0
scored_source_skeleton,590,compact:frontier_consolidation_fwcompact_medium_056622,27,18,27,18,1.0,1.0,True,True,0
scored_source_skeleton,590,compact:frontier_consolidation_fwcompact_medium_032218,16,11,16,11,1.0,1.0,True,True,0
scored_source_skeleton,590,compact:frontier_consolidation_fwcompact_medium_060233,27,21,27,21,1.0,1.0,True,True,0
scored_source_skeleton,591,compact:frontier_consolidation_fwcompact_medium_027935,35,25,35,25,1.0,1.0,True,True,0
scored_source_skeleton,591,compact:frontier_consolidation_fwcompact_medium_006110,38,25,38,25,1.0,1.0,True,True,0
scored_source_skeleton,591,compact:frontier_consolidation_fwcompact_medium_028240,36,21,36,21,1.0,1.0,True,True,0
scored_source_skeleton,592,compact:frontier_consolidation_fwcompact_medium_003823,27,21,27,21,1.0,1.0,True,True,0
scored_source_skeleton,592,compact:frontier_consolidation_fwcompact_medium_023964,25,21,25,21,1.0,1.0,True,True,0
scored_source_skeleton,592,compact:frontier_consolidation_fwcompact_medium_019438,29,19,29,19,1.0,1.0,True,True,0
scored_source_skeleton,593,compact:frontier_consolidation_fwcompact_medium_000140,52,32,52,32,1.0,1.0,True,True,0
scored_source_skeleton,593,compact:frontier_consolidation_fwcompact_medium_017719,20,13,20,13,1.0,1.0,True,True,0
scored_source_skeleton,593,compact:frontier_consolidation_fwcompact_medium_035335,29,24,29,24,1.0,1.0,True,True,0
scored_source_skeleton,593,compact:frontier_consolidation_fwcompact_medium_026183,11,7,11,7,1.0,1.0,True,True,0
scored_source_skeleton,594,compact:frontier_consolidation_fwcompact_medium_036076,21,16,21,16,1.0,1.0,True,True,0
scored_source_skeleton,594,compact:frontier_consolidation_fwcompact_medium_045684,25,15,25,15,1.0,1.0,True,True,0
scored_source_skeleton,594,compact:frontier_consolidation_fwcompact_medium_034234,37,22,37,22,1.0,1.0,True,True,0
scored_source_skeleton,594,compact:frontier_consolidation_fwcompact_medium_022899,25,19,25,19,1.0,1.0,True,True,0
scored_source_skeleton,595,compact:frontier_consolidation_fwcompact_medium_058717,35,26,35,26,1.0,1.0,True,True,0
scored_source_skeleton,595,compact:frontier_consolidation_fwcompact_medium_052151,31,22,31,22,1.0,1.0,True,True,0
scored_source_skeleton,595,compact:frontier_consolidation_fwcompact_medium_001626,49,40,49,40,1.0,1.0,True,True,0
scored_source_skeleton,596,compact:frontier_consolidation_fwcompact_medium_025651,34,17,34,17,1.0,1.0,True,True,0
scored_source_skeleton,596,compact:frontier_consolidation_fwcompact_medium_051393,29,22,29,22,1.0,1.0,True,True,0
scored_source_skeleton,596,compact:frontier_consolidation_fwcompact_medium_050779,29,23,29,23,1.0,1.0,True,True,1
scored_source_skeleton,596,compact:frontier_consolidation_fwcompact_medium_012324,20,12,20,12,1.0,1.0,True,True,0
scored_source_skeleton,597,compact:frontier_consolidation_fwcompact_medium_057296,28,18,28,18,1.0,1.0,True,True,0
scored_source_skeleton,597,compact:frontier_consolidation_fwcompact_medium_042908,40,27,40,27,1.0,1.0,True,True,0
scored_source_skeleton,597,compact:frontier_consolidation_fwcompact_medium_054353,21,17,21,17,1.0,1.0,True,True,0
scored_source_skeleton,597,compact:frontier_consolidation_fwcompact_medium_059690,21,13,21,13,1.0,1.0,True,True,0
scored_source_skeleton,598,compact:frontier_consolidation_fwcompact_medium_055788,23,17,23,17,1.0,1.0,True,True,0
scored_source_skeleton,598,compact:frontier_consolidation_fwcompact_medium_002107,48,30,48,30,1.0,1.0,True,True,0
scored_source_skeleton,598,compact:frontier_consolidation_fwcompact_medium_009000,27,21,27,21,1.0,1.0,True,True,0
scored_source_skeleton,598,compact:frontier_consolidation_fwcompact_medium_002410,32,26,32,26,1.0,1.0,True,True,1
scored_source_skeleton,599,compact:frontier_consolidation_fwcompact_medium_043276,39,27,39,27,1.0,1.0,True,True,0
scored_source_skeleton,599,compact:frontier_consolidation_fwcompact_medium_055563,66,50,66,50,1.0,1.0,True,True,0
scored_source_skeleton,599,compact:frontier_consolidation_fwcompact_medium_025903,40,32,40,32,1.0,1.0,True,True,0
scored_source_skeleton,600,compact:frontier_consolidation_fwcompact_medium_014477,31,22,31,22,1.0,1.0,True,True,0
scored_source_skeleton,600,compact:frontier_consolidation_fwcompact_medium_010059,42,29,42,29,1.0,1.0,True,True,0
scored_source_skeleton,600,compact:frontier_consolidation_fwcompact_medium_012420,24,19,24,19,1.0,1.0,True,True,0
scored_source_skeleton,600,compact:frontier_consolidation_fwcompact_medium_005419,23,16,23,16,1.0,1.0,True,True,0
scored_source_skeleton,601,compact:frontier_consolidation_fwcompact_medium_051677,17,12,17,12,1.0,1.0,True,True,0
scored_source_skeleton,601,compact:frontier_consolidation_fwcompact_medium_057989,17,10,17,10,1.0,1.0,True,True,0
scored_source_skeleton,601,compact:frontier_consolidation_fwcompact_medium_014980,23,15,23,15,1.0,1.0,True,True,0
scored_source_skeleton,601,compact:frontier_consolidation_fwcompact_medium_048048,20,12,20,12,1.0,1.0,True,True,0
scored_source_skeleton,601,compact:frontier_consolidation_fwcompact_medium_022367,45,41,45,41,1.0,1.0,True,True,0
scored_source_skeleton,602,compact:frontier_consolidation_fwcompact_medium_029939,30,17,30,17,1.0,1.0,True,True,0
scored_source_skeleton,602,compact:frontier_consolidation_fwcompact_medium_041119,28,15,28,15,1.0,1.0,True,True,0
scored_source_skeleton,602,compact:frontier_consolidation_fwcompact_medium_046771,39,25,39,25,1.0,1.0,True,True,0
scored_source_skeleton,602,compact:frontier_consolidation_fwcompact_medium_020029,22,18,22,18,1.0,1.0,True,True,0
scored_source_skeleton,603,compact:frontier_consolidation_fwcompact_medium_031612,40,27,40,27,1.0,1.0,True,True,0
scored_source_skeleton,603,compact:frontier_consolidation_fwcompact_medium_029526,22,16,22,16,1.0,1.0,True,True,0
scored_source_skeleton,603,compact:frontier_consolidation_fwcompact_medium_020190,24,15,24,15,1.0,1.0,True,True,0
scored_source_skeleton,603,compact:frontier_consolidation_fwcompact_medium_050768,29,22,29,22,1.0,1.0,True,True,0
scored_source_skeleton,603,compact:frontier_consolidation_fwcompact_medium_035522,12,5,12,5,1.0,1.0,True,True,0
scored_source_skeleton,604,compact:frontier_consolidation_fwcompact_medium_031153,21,16,21,16,1.0,1.0,True,True,0
scored_source_skeleton,604,compact:frontier_consolidation_fwcompact_medium_042245,30,23,30,23,1.0,1.0,True,True,1
scored_source_skeleton,604,compact:frontier_consolidation_fwcompact_medium_028740,25,20,25,20,1.0,1.0,True,True,0
scored_source_skeleton,604,compact:frontier_consolidation_fwcompact_medium_049409,23,17,23,17,1.0,1.0,True,True,0
scored_source_skeleton,604,compact:frontier_consolidation_fwcompact_medium_041937,22,15,22,15,1.0,1.0,True,True,0
scored_source_skeleton,605,compact:frontier_consolidation_fwcompact_medium_020806,26,18,26,18,1.0,1.0,True,True,0
scored_source_skeleton,605,compact:frontier_consolidation_fwcompact_medium_021891,57,43,57,43,1.0,1.0,True,True,0
scored_source_skeleton,605,compact:frontier_consolidation_fwcompact_medium_052894,31,24,31,24,1.0,1.0,True,True,0
scored_source_skeleton,605,compact:frontier_consolidation_fwcompact_medium_026847,13,9,13,9,1.0,1.0,True,True,0
scored_source_skeleton,606,compact:frontier_consolidation_fwcompact_medium_019663,37,27,37,27,1.0,1.0,True,True,0
scored_source_skeleton,606,compact:frontier_consolidation_fwcompact_medium_014726,42,30,42,30,1.0,1.0,True,True,0
scored_source_skeleton,606,compact:frontier_consolidation_fwcompact_medium_022625,35,28,35,28,1.0,1.0,True,True,0
scored_source_skeleton,607,compact:frontier_consolidation_fwcompact_medium_024570,15,10,15,10,1.0,1.0,True,True,0
scored_source_skeleton,607,compact:frontier_consolidation_fwcompact_medium_042435,22,13,22,13,1.0,1.0,True,True,0
scored_source_skeleton,607,compact:frontier_consolidation_fwcompact_medium_005030,22,14,22,14,1.0,1.0,True,True,0
scored_source_skeleton,607,compact:frontier_consolidation_fwcompact_medium_038676,39,29,39,29,1.0,1.0,True,True,0
scored_source_skeleton,607,compact:frontier_consolidation_fwcompact_medium_061109,24,16,24,16,1.0,1.0,True,True,0
scored_source_skeleton,608,compact:frontier_consolidation_fwcompact_medium_049892,38,30,38,30,1.0,1.0,True,True,0
scored_source_skeleton,608,compact:frontier_consolidation_fwcompact_medium_023674,29,24,29,24,1.0,1.0,True,True,0
scored_source_skeleton,608,compact:frontier_consolidation_fwcompact_medium_047667,38,29,38,29,1.0,1.0,True,True,0
scored_source_skeleton,608,compact:frontier_consolidation_fwcompact_medium_016008,26,15,26,15,1.0,1.0,True,True,0
scored_source_skeleton,609,compact:frontier_consolidation_fwcompact_medium_032111,18,14,18,14,1.0,1.0,True,True,0
scored_source_skeleton,609,compact:frontier_consolidation_fwcompact_medium_025942,27,19,27,19,1.0,1.0,True,True,0
scored_source_skeleton,609,compact:frontier_consolidation_fwcompact_medium_059594,28,20,28,20,1.0,1.0,True,True,0
scored_source_skeleton,609,compact:frontier_consolidation_fwcompact_medium_031741,53,33,53,33,1.0,1.0,True,True,0
scored_source_skeleton,610,compact:frontier_consolidation_fwcompact_medium_050705,30,19,30,19,1.0,1.0,True,True,0
scored_source_skeleton,610,compact:frontier_consolidation_fwcompact_medium_055691,31,22,31,22,1.0,1.0,True,True,0
scored_source_skeleton,610,compact:frontier_consolidation_fwcompact_medium_053975,37,30,37,30,1.0,1.0,True,True,0
scored_source_skeleton,610,compact:frontier_consolidation_fwcompact_medium_058340,24,14,24,14,1.0,1.0,True,True,0
scored_source_skeleton,611,compact:frontier_consolidation_fwcompact_medium_053795,39,34,39,34,1.0,1.0,True,True,0
scored_source_skeleton,611,compact:frontier_consolidation_fwcompact_medium_040344,40,29,40,29,1.0,1.0,True,True,0
scored_source_skeleton,611,compact:frontier_consolidation_fwcompact_medium_039147,27,20,27,20,1.0,1.0,True,True,0
scored_source_skeleton,612,compact:frontier_consolidation_fwcompact_medium_044927,44,30,44,30,1.0,1.0,True,True,0
scored_source_skeleton,612,compact:frontier_consolidation_fwcompact_medium_029765,50,33,50,33,1.0,1.0,True,True,0
scored_source_skeleton,612,compact:frontier_consolidation_fwcompact_medium_051974,55,45,55,44,1.0,0.9777777777777777,True,False,0
scored_source_skeleton,613,compact:frontier_consolidation_fwcompact_medium_037978,27,17,27,17,1.0,1.0,True,True,0
scored_source_skeleton,613,compact:frontier_consolidation_fwcompact_medium_050425,39,33,39,33,1.0,1.0,True,True,0
scored_source_skeleton,613,compact:frontier_consolidation_fwcompact_medium_025157,33,22,33,22,1.0,1.0,True,True,0
scored_source_skeleton,613,compact:frontier_consolidation_fwcompact_medium_038606,17,13,17,13,1.0,1.0,True,True,0
scored_source_skeleton,614,compact:frontier_consolidation_fwcompact_medium_027592,33,26,33,26,1.0,1.0,True,True,0
scored_source_skeleton,614,compact:frontier_consolidation_fwcompact_medium_036265,21,16,21,16,1.0,1.0,True,True,0
scored_source_skeleton,614,compact:frontier_consolidation_fwcompact_medium_038783,16,13,16,13,1.0,1.0,True,True,0
scored_source_skeleton,614,compact:frontier_consolidation_fwcompact_medium_004338,31,24,31,24,1.0,1.0,True,True,0
scored_source_skeleton,615,compact:frontier_consolidation_fwcompact_medium_013364,45,37,45,37,1.0,1.0,True,True,0
scored_source_skeleton,615,compact:frontier_consolidation_fwcompact_medium_059685,29,18,29,18,1.0,1.0,True,True,0
scored_source_skeleton,615,compact:frontier_consolidation_fwcompact_medium_000937,33,26,33,26,1.0,1.0,True,True,0
scored_source_skeleton,616,compact:frontier_consolidation_fwcompact_medium_040904,26,21,26,21,1.0,1.0,True,True,0
scored_source_skeleton,616,compact:frontier_consolidation_fwcompact_medium_050111,20,13,20,13,1.0,1.0,True,True,0
scored_source_skeleton,616,compact:frontier_consolidation_fwcompact_medium_044765,19,14,19,14,1.0,1.0,True,True,0
scored_source_skeleton,616,compact:frontier_consolidation_fwcompact_medium_034044,32,19,32,19,1.0,1.0,True,True,0
scored_source_skeleton,616,compact:frontier_consolidation_fwcompact_medium_019117,21,13,21,13,1.0,1.0,True,True,0
scored_source_skeleton,617,compact:frontier_consolidation_fwcompact_medium_032498,29,22,29,22,1.0,1.0,True,True,0
scored_source_skeleton,617,compact:frontier_consolidation_fwcompact_medium_017755,28,23,28,23,1.0,1.0,True,True,0
scored_source_skeleton,617,compact:frontier_consolidation_fwcompact_medium_041370,34,20,34,20,1.0,1.0,True,True,0
scored_source_skeleton,617,compact:frontier_consolidation_fwcompact_medium_045542,18,11,18,11,1.0,1.0,True,True,0
scored_source_skeleton,617,compact:frontier_consolidation_fwcompact_medium_047454,21,16,21,16,1.0,1.0,True,True,0
scored_source_skeleton,618,compact:frontier_consolidation_fwcompact_medium_047253,32,19,32,19,1.0,1.0,True,True,0
scored_source_skeleton,618,compact:frontier_consolidation_fwcompact_medium_051546,38,32,38,32,1.0,1.0,True,True,0
scored_source_skeleton,618,compact:frontier_consolidation_fwcompact_medium_019771,26,21,26,21,1.0,1.0,True,True,0
scored_source_skeleton,618,compact:frontier_consolidation_fwcompact_medium_046476,28,20,28,20,1.0,1.0,True,True,0
scored_source_skeleton,619,compact:frontier_consolidation_fwcompact_medium_054065,39,31,39,31,1.0,1.0,True,True,0
scored_source_skeleton,619,compact:frontier_consolidation_fwcompact_medium_033043,32,25,32,25,1.0,1.0,True,True,1
scored_source_skeleton,619,compact:frontier_consolidation_fwcompact_medium_014581,39,33,39,33,1.0,1.0,True,True,0
scored_source_skeleton,619,compact:frontier_consolidation_fwcompact_medium_034735,25,15,25,15,1.0,1.0,True,True,0
scored_source_skeleton,620,compact:frontier_consolidation_fwcompact_medium_050002,28,19,28,19,1.0,1.0,True,True,0
scored_source_skeleton,620,compact:frontier_consolidation_fwcompact_medium_033069,17,14,17,14,1.0,1.0,True,True,0
scored_source_skeleton,620,compact:frontier_consolidation_fwcompact_medium_038915,14,9,14,9,1.0,1.0,True,True,0
scored_source_skeleton,620,compact:frontier_consolidation_fwcompact_medium_004526,48,33,48,33,1.0,1.0,True,True,0
scored_source_skeleton,621,compact:frontier_consolidation_fwcompact_medium_039694,54,41,54,41,1.0,1.0,True,True,0
scored_source_skeleton,621,compact:frontier_consolidation_fwcompact_medium_049860,22,12,22,12,1.0,1.0,True,True,0
scored_source_skeleton,621,compact:frontier_consolidation_fwcompact_medium_009454,18,13,18,13,1.0,1.0,True,True,0
scored_source_skeleton,622,compact:frontier_consolidation_fwcompact_medium_038074,55,39,55,39,1.0,1.0,True,True,0
scored_source_skeleton,622,compact:frontier_consolidation_fwcompact_medium_033641,59,48,59,48,1.0,1.0,True,True,0
scored_source_skeleton,622,compact:frontier_consolidation_fwcompact_medium_028132,29,21,29,21,1.0,1.0,True,True,0
scored_source_skeleton,623,compact:frontier_consolidation_fwcompact_medium_034725,25,21,25,21,1.0,1.0,True,True,0
scored_source_skeleton,623,compact:frontier_consolidation_fwcompact_medium_020977,49,39,49,39,1.0,1.0,True,True,0
scored_source_skeleton,623,compact:frontier_consolidation_fwcompact_medium_015006,45,38,45,38,1.0,1.0,True,True,0
scored_source_skeleton,623,compact:frontier_consolidation_fwcompact_medium_030567,12,9,12,9,1.0,1.0,True,True,0
scored_source_skeleton,624,compact:frontier_consolidation_fwcompact_medium_043588,25,18,25,18,1.0,1.0,True,True,0
scored_source_skeleton,624,compact:frontier_consolidation_fwcompact_medium_056878,26,23,26,23,1.0,1.0,True,True,0
scored_source_skeleton,624,compact:frontier_consolidation_fwcompact_medium_040883,18,11,18,11,1.0,1.0,True,True,0
scored_source_skeleton,624,compact:frontier_consolidation_fwcompact_medium_038594,23,17,23,17,1.0,1.0,True,True,0
