arm,pair_id,category,match_level,pair_cost,target_class,target_token_len,target_freq_bin_a,target_freq_bin_b,distance_bin_a,distance_bin_b,target_norm_a,target_norm_b,pivot_norm_a,pivot_norm_b,true_m,true_m_a,true_m_b,tperm_m,cperm_m
interleaved,p0004204,comparative,0,2.02,content,2,1001+,1001+,3-4,1,full,ones,larger,larger,14.851561925373971,2.804687023162842,12.04687490221113,13.226561925373971,1.5742182731628418
interleaved,p0004205,comparative,0,0.0,content,1,1001+,1001+,1,1,full,ones,larger,larger,20.36328236758709,4.035157203674316,16.328125163912773,1.69921875,6.53125
interleaved,p0004206,causal_connector,0,3.03,content,2,1001+,1001+,2,5-8,state,himself,if,if,7.685058116912842,2.265624761581421,5.419433355331421,4.6953125,3.7900390625
interleaved,p0004207,causal_connector,0,1.01,verbish,1,1001+,1001+,2,3-4,looked,telling,if,if,22.31054675579071,13.042968392372131,9.267578363418579,17.91601526737213,18.238280780613422
interleaved,p0004208,spatial,0,6.06,content,1,1001+,1001+,2,5-8,wants,boy,inside,inside,24.859375443309546,6.000000476837158,18.859374966472387,8.86328125,8.2265625
interleaved,p0004209,causal_connector,0,2.0,content,1,1001+,501-1000,2,2,show,continue,if,if,9.5,4.25,5.25,0.25,-4.058594703674316
interleaved,p0004210,causal_connector,0,0.0,content,1,251-500,251-500,2,2,mass,weapons,because,because,12.125000298023224,2.65625,9.468750298023224,1.97265625,3.8046875
interleaved,p0004211,spatial,0,4.02,content,1,501-1000,251-500,3-4,2,letters,mail,through,through,7.906250178813934,1.40625,6.500000178813934,-2.51953125,2.40234375
interleaved,p0004212,temporal,0,3.01,content,1,501-1000,1001+,1,2,yesterday,box,when,when,9.457030773162842,7.613280773162842,1.84375,-1.3828125,0.625
interleaved,p0004213,comparative,0,2.02,content,2,101-250,101-250,5-8,5-8,minimum,kit,more,more,5.033202886581421,1.9765625,3.056640386581421,-2.576477527618408,5.92578125
interleaved,p0004214,comparative,0,0.0,content,2,101-250,101-250,5-8,5-8,minimum,kit,than,than,5.033202886581421,1.9765625,3.056640386581421,0.4130859375,-1.73974609375
interleaved,p0004215,temporal,0,1.01,content,1,1001+,1001+,1,2,years,war,after,after,22.15625044517219,13.125000076368451,9.03125036880374,-2.4428701400756836,-3.97265625
interleaved,p0004216,comparative,0,4.04,content,1,251-500,251-500,1,5-8,harm,desire,than,than,23.9687492409721,13.593749576248229,10.374999664723873,1.509765625,3.08203125
interleaved,p0004217,comparative,0,6.02,capitalized,1,501-1000,101-250,3-4,1,movement,hungary,better,better,-3.984375,-0.03125,-3.953125,-2.25,16.070311546325684
interleaved,p0004218,temporal,0,0.0,content,1,1001+,1001+,2,2,heard,stick,before,before,10.960937976837158,3.1875,7.773437976837158,-1.5,-9.593749046325684
interleaved,p0004219,causal_connector,0,3.01,content,2,1001+,501-1000,2,3-4,father,we'd,if,if,24.996093153953552,14.777343034744263,10.21875011920929,-2.060425281524658,-1.1787114143371582
interleaved,p0004220,causal_connector,0,2.02,content,1,1001+,1001+,2,3-4,stop,talk,if,if,13.531250685453415,5.093750238418579,8.437500447034836,-1.8505868911743164,0.9912109375
interleaved,p0004221,causal_connector,0,5.05,content,1,1001+,1001+,5-8,2,perhaps,took,if,if,15.964843988418579,8.35546875,7.609375238418579,-4.5703125,1.3203129768371582
interleaved,p0004222,spatial,0,5.01,content,1,101-250,501-1000,1,2,eats,slice,through,through,15.500000238418579,7.062500476837158,8.437499761581421,8.702149391174316,-1.17578125
interleaved,p0004223,temporal,0,3.01,content,1,501-1000,1001+,1,2,arm,saw,when,when,15.445312023162842,4.96875,10.476562023162842,17.312499523162842,11.51171875
interleaved,p0004224,temporal,0,1.01,content,1,1001+,1001+,3-4,5-8,thank,hold,when,when,13.187500239349902,12.562500239349902,0.625,4.1484375,5.0986328125
interleaved,p0004225,causal_connector,0,6.06,content,1,1001+,1001+,1,5-8,fine,needs,if,if,20.63476586341858,8.140625238418579,12.494140625,-0.3583984375,-1.59423828125
interleaved,p0004226,comparative,0,0.0,content,1,1001+,1001+,2,2,born,years,least,least,18.64062488079071,5.656249761581421,12.98437511920929,2.2890625,3.45703125
interleaved,p0004227,temporal,0,1.01,content,1,1001+,1001+,2,1,power,anyone,before,before,18.806884944438934,3.830322265625,14.976562678813934,3.318359375,1.2255859375
interleaved,p0004228,spatial,0,3.01,verbish,1,101-250,251-500,3-4,3-4,assembled,ordered,behind,behind,5.437500476837158,-0.3125,5.750000476837158,-2.439453125,-5.794678688049316
interleaved,p0004229,temporal,0,3.01,adjectival,1,1001+,501-1000,3-4,3-4,several,military,during,during,13.464843273162842,3.90625,9.558593273162842,10.589843273162842,13.189454078674316
interleaved,p0004230,temporal,0,0.0,capitalized,1,101-250,101-250,2,2,irene,eva,after,after,0.3749995231628418,2.124999523162842,-1.75,0.46484375,2.1845703125
interleaved,p0004231,causal_connector,0,6.02,verbish,2,3-5,11-25,3-4,5-8,galled,stooping,because,because,9.988281965255737,3.1445322036743164,6.843749761581421,-0.08203125,-1.9608469009399414
interleaved,p0004232,causal_connector,0,6.04,verbish,2,26-50,11-25,1,5-8,irritated,stooping,because,because,12.914062976837158,2.921875476837158,9.9921875,-1.5937504768371582,0.2109375
interleaved,p0004233,spatial,0,3.01,content,1,501-1000,1001+,1,2,cross,horse,between,between,14.562500238418579,5.9062501192092896,8.65625011920929,-0.166015625,7.250000476837158
interleaved,p0004234,spatial,0,3.01,content,1,501-1000,251-500,1,2,farm,greatest,against,against,32.609374195337296,15.124999567866325,17.48437462747097,6.820313453674316,1.8984384536743164
interleaved,p0004235,spatial,0,1.01,content,1,501-1000,501-1000,3-4,2,risk,couple,between,between,5.984374761581421,10.593749761581421,-4.609375,6.393798828125,-2.6562509536743164
interleaved,p0004236,temporal,0,3.01,content,1,501-1000,1001+,3-4,3-4,lose,around,when,when,16.164062976837158,7.265625,8.898437976837158,3.1015634536743164,6.208983898162842
interleaved,p0004237,temporal,0,3.01,content,1,251-500,501-1000,1,2,nap,iron,while,while,13.46875,10.796875,2.671875,-6.703124046325684,2.67578125
interleaved,p0004238,temporal,0,2.02,content,1,1001+,1001+,3-4,2,till,meet,when,when,23.15625011920929,13.093749642372131,10.062500476837158,-8.253906726837158,-7.259033203125
interleaved,p0004239,spatial,0,4.0,content,2,26-50,101-250,1,1,develops,defense,through,through,5.83984375,2.92578125,2.9140625,2.357421875,3.5703125
interleaved,p0004240,spatial,0,5.01,content,1,1001+,251-500,1,2,ran,bedroom,into,into,20.845703125,9.765624523162842,11.080078601837158,7.14013671875,10.87890625
interleaved,p0004241,temporal,0,4.04,content,1,1001+,1001+,3-4,5-8,heard,believe,before,before,5.156249761581421,6.656249761581421,-1.5,1.9901123046875,-5.453125
interleaved,p0004242,causal_connector,0,0.0,content,1,1001+,1001+,5-8,5-8,heard,believe,if,if,5.156249761581421,6.656249761581421,-1.5,-5.6796875,-3.2109375
interleaved,p0004243,temporal,0,4.0,content,1,1001+,251-500,2,2,research,honest,when,when,10.9453125,5.0,5.9453125,0.6484365463256836,-2.15625
interleaved,p0004244,spatial,0,4.02,content,2,51-100,101-250,1,3-4,leapt,stream,into,into,13.228515148162842,3.1796875,10.048827648162842,8.359375,10.6494140625
interleaved,p0004245,spatial,0,3.03,content,1,1001+,1001+,1,3-4,heart,father,within,within,2.0595703125,4.0595703125,-2.0,-0.953125,3.765380859375
interleaved,p0004246,spatial,0,3.01,capitalized,1,101-250,51-100,1,2,greeks,viii,under,under,26.369140669703484,13.968749925494194,12.40039074420929,-1.6757822036743164,-5.158203125
interleaved,p0004247,spatial,0,3.01,capitalized,1,101-250,51-100,1,2,greeks,viii,under,under,24.581543445587158,11.406250029802322,13.175293415784836,0.062499046325683594,-1.98876953125
interleaved,p0004248,spatial,0,3.03,content,1,1001+,1001+,5-8,2,side,ones,between,between,12.5,8.0,4.5,-4.63720703125,-4.957031726837158
interleaved,p0004249,spatial,0,2.02,content,1,1001+,1001+,2,3-4,water,middle,outside,outside,12.359375357627869,8.57812511920929,3.781250238418579,8.5234375,4.0546875
interleaved,p0004250,spatial,0,0.0,capitalized,2,1001+,1001+,3-4,3-4,i'm,sorry,through,through,10.75,5.890625,4.859375,-3.2109375,-8.580078125
interleaved,p0004251,temporal,0,5.01,content,2,101-250,26-50,2,3-4,photo,assemble,before,before,12.469481229782104,10.918700456619263,1.5507807731628418,3.314453125,8.794921875
interleaved,p0004252,temporal,0,6.04,content,1,1001+,501-1000,5-8,2,try,worry,while,while,17.562500193715096,7.25,10.312500193715096,-2.1171875,1.3828125
interleaved,p0004253,spatial,0,4.02,content,1,501-1000,1001+,1,3-4,jump,set,through,through,6.65625,4.15625,2.5,0.4902353286743164,2.25
interleaved,p0004254,temporal,0,3.01,content,2,51-100,101-250,1,2,mall,attacks,during,during,1.84765625,-1.6328125,3.48046875,-3.15234375,-4.478515625
interleaved,p0004255,spatial,0,3.03,content,1,101-250,101-250,1,3-4,boot,microphone,outside,outside,-2.625,2.75,-5.375,1.5859375,6.583984375
interleaved,p0004256,comparative,0,1.01,content,1,1001+,1001+,2,3-4,means,common,than,than,14.734374951571226,1.4218745231628418,13.312500428408384,-1.97607421875,0.0234375
interleaved,p0004257,comparative,0,4.02,content,1,501-1000,1001+,5-8,5-8,begin,daughter,more,more,17.316405773162842,9.980468273162842,7.3359375,-11.906248569488525,-8.968750476837158
interleaved,p0004258,comparative,0,2.0,content,1,501-1000,1001+,5-8,5-8,begin,daughter,than,than,17.316405773162842,9.980468273162842,7.3359375,-5.746094703674316,-0.181640625
interleaved,p0004259,comparative,0,3.03,content,1,1001+,1001+,2,5-8,sister,company,better,better,5.406250238418579,5.031250238418579,0.375,4.8046875,1.1484375
interleaved,p0004260,comparative,0,1.01,content,1,1001+,1001+,3-4,3-4,sister,company,than,than,5.406250238418579,5.031250238418579,0.375,-0.1875,0.1406254768371582
interleaved,p0004261,spatial,0,1.01,content,1,1001+,1001+,3-4,2,stick,black,onto,onto,22.281250092666596,7.968749761581421,14.312500331085175,-8.281249046325684,3.390625
interleaved,p0004262,spatial,0,2.0,content,1,501-1000,1001+,2,2,puts,yellow,onto,onto,22.406249626539648,7.374999761581421,15.031249864958227,-0.0908203125,0.9453125
interleaved,p0004263,comparative,0,3.01,content,1,1001+,501-1000,3-4,3-4,history,union,more,more,2.250000476837158,5.187500476837158,-2.9375,0.552734375,5.347657203674316
interleaved,p0004264,comparative,0,5.03,content,1,1001+,501-1000,5-8,2,history,union,than,than,2.250000476837158,5.187500476837158,-2.9375,1.1679692268371582,3.98828125
interleaved,p0004265,temporal,0,1.01,content,1,1001+,1001+,3-4,3-4,water,low,when,when,8.90625025331974,11.687500014901161,-2.781249761581421,1.525390625,1.533203125
interleaved,p0004266,causal_connector,0,2.02,verbish,1,1001+,1001+,1,3-4,then,talking,if,if,10.734374821186066,11.078124821186066,-0.34375,10.109374761581421,1.625
interleaved,p0004267,causal_connector,0,2.02,content,1,1001+,1001+,1,3-4,low,already,because,because,27.626953065395355,11.874999955296516,15.751953110098839,9.6435546875,-0.1679682731628418
interleaved,p0004268,spatial,0,0.0,content,1,1001+,1001+,3-4,3-4,afraid,dark,into,into,21.984374284744263,11.343749761581421,10.640624523162842,3.759765148162842,6.12890625
interleaved,p0004269,spatial,0,3.01,content,1,251-500,501-1000,1,2,meters,level,below,below,23.843750661239028,12.062500305473804,11.781250355765224,3.0146493911743164,2.27734375
interleaved,p0004270,spatial,0,4.0,content,1,251-500,1001+,1,1,meters,sea,below,below,25.632812522584572,10.21875030361116,15.414062218973413,6.250000953674316,6.109375
interleaved,p0004271,spatial,0,3.01,content,1,251-500,501-1000,2,3-4,smell,sweet,through,through,7.734375,0.296875,7.4375,1.875,5.859375
interleaved,p0004272,causal_connector,0,1.01,verbish,1,501-1000,501-1000,3-4,3-4,expected,offered,because,because,5.71875,3.0,2.71875,-3.859375476837158,0.00048828125
interleaved,p0004273,spatial,0,3.01,content,1,1001+,501-1000,2,3-4,fine,wild,between,between,14.343750409781933,5.468750238418579,8.875000171363354,-1.6630868911743164,-1.953125
interleaved,p0004274,spatial,0,4.04,content,1,101-250,101-250,5-8,2,councillor,analysis,through,through,11.367187023162842,6.531249523162842,4.8359375,6.3515625,1.6562509536743164
interleaved,p0004275,causal_connector,0,3.01,content,2,501-1000,1001+,2,1,view,he's,because,because,9.085937261581421,3.546874761581421,5.5390625,10.84765625,12.376952886581421
interleaved,p0004276,comparative,0,6.06,content,1,1001+,1001+,1,5-8,months,human,more,more,17.13903784751892,10.590209722518921,6.548828125,-0.201171875,2.68359375
interleaved,p0004277,comparative,0,4.04,content,1,1001+,1001+,2,5-8,months,human,than,than,17.13903784751892,10.590209722518921,6.548828125,4.828125,1.640625
interleaved,p0004278,temporal,0,5.03,content,1,101-250,51-100,5-8,2,powder,crush,when,when,15.261718921363354,13.648437671363354,1.61328125,1.4296875,-0.9306640625
interleaved,p0004279,spatial,0,2.0,content,1,501-1000,1001+,1,1,iron,small,into,into,10.492187976837158,10.242187976837158,0.25,3.6875,4.78515625
interleaved,p0004280,temporal,0,6.02,content,1,251-500,1001+,1,3-4,weekend,everyone,after,after,8.937499761581421,7.234374761581421,1.703125,2.6552734375,3.970703125
interleaved,p0004281,causal_connector,0,6.02,content,1,251-500,1001+,3-4,1,weekend,everyone,because,because,8.937499761581421,7.234374761581421,1.703125,-0.33984375,6.77734375
interleaved,p0004282,temporal,0,5.01,content,2,51-100,251-500,3-4,2,who've,hasn't,before,before,2.765625,2.609375,0.15625,3.1513671875,-0.806640625
interleaved,p0004283,temporal,0,2.02,content,1,1001+,1001+,2,3-4,such,walk,when,when,19.50195336341858,11.968750238418579,7.533203125,4.977540016174316,1.328125
interleaved,p0004284,temporal,0,4.04,content,1,1001+,1001+,5-8,2,saw,fire,after,after,19.4921875,11.0078125,8.484375,0.15625,-2.8828125
interleaved,p0004285,spatial,0,4.02,content,1,251-500,101-250,2,3-4,nuts,dates,into,into,-0.078125,5.171875,-5.25,-0.125,-5.8046875
interleaved,p0004286,temporal,0,0.0,content,4,1-2,1-2,1,1,confectioner's,petr,when,when,3.337891101837158,-0.890625,4.228516101837158,0.8466801643371582,2.39501953125
interleaved,p0004287,spatial,0,5.03,content,1,1001+,501-1000,2,5-8,fish,lose,into,into,19.914062976837158,11.085937738418579,8.828125238418579,-0.8359375,0.90234375
interleaved,p0004288,causal_connector,0,2.02,content,1,1001+,1001+,1,3-4,car,water,if,if,17.57812535762787,6.968750059604645,10.609375298023224,9.509765625,1.9687504768371582
interleaved,p0004289,spatial,0,1.01,verbish,1,1001+,1001+,1,2,going,then,under,under,12.804687976837158,4.875000476837158,7.9296875,4.328125,7.625000476837158
interleaved,p0004290,temporal,0,1.01,content,1,1001+,1001+,3-4,2,hours,upon,before,before,13.4609375,5.09375,8.3671875,-14.61962890625,-18.815428972244263
interleaved,p0004291,causal_connector,0,5.05,content,1,1001+,1001+,1,5-8,own,read,if,if,7.718750178813934,-2.15625,9.875000178813934,-6.78515625,7.19921875
interleaved,p0004292,spatial,0,6.04,content,1,501-1000,1001+,2,5-8,woods,goes,through,through,19.74609351158142,7.8125001192092896,11.933593392372131,5.895507335662842,1.1875
interleaved,p0004293,causal_connector,0,5.05,content,2,1001+,1001+,2,5-8,friend,ahead,if,if,12.25781261920929,6.937500476837158,5.320312142372131,5.082031726837158,4.4033203125
interleaved,p0004294,causal_connector,0,3.01,content,1,501-1000,1001+,5-8,3-4,kill,care,because,because,14.34374988079071,7.21875,7.1249998807907104,1.14453125,5.47265625
interleaved,p0004295,comparative,0,6.02,capitalized,2,1001+,251-500,3-4,5-8,i'd,palace,than,than,16.787110090255737,7.796875715255737,8.990234375,0.2265615463256836,-0.1523432731628418
interleaved,p0004296,spatial,0,7.03,content,1,251-500,51-100,1,3-4,exchange,peasant,between,between,28.360351361334324,14.032226271927357,14.328125089406967,4.207030296325684,-6.1171875
interleaved,p0004297,spatial,0,7.03,content,1,251-500,51-100,1,3-4,exchange,peasant,between,between,27.443359173834324,13.951172135770321,13.492187038064003,3.309814453125,-6.1171875
interleaved,p0004298,temporal,0,1.01,content,1,1001+,1001+,3-4,2,ground,gave,once,once,19.585937976837158,10.03125,9.554687976837158,-2.0937509536743164,-4.052734375
interleaved,p0004299,causal_connector,0,5.05,content,1,1001+,1001+,2,5-8,walk,control,if,if,17.62499976158142,6.015625,11.609374761581421,-7.19140625,-6.712890625
interleaved,p0004300,spatial,0,3.01,content,1,1001+,501-1000,1,2,looks,bag,through,through,17.484374523162842,7.937499761581421,9.546874761581421,9.640625,2.984373092651367
interleaved,p0004301,causal_connector,0,0.0,content,1,1001+,1001+,3-4,3-4,job,speak,because,because,23.02343761920929,10.820312261581421,12.203125357627869,1.173919677734375,-0.986328125
interleaved,p0004302,temporal,0,2.02,verbish,1,101-250,101-250,3-4,2,emerged,voted,after,after,8.012695550918579,6.031249761581421,1.9814457893371582,-0.33984375,1.2822265625
interleaved,p0004303,causal_connector,0,7.03,verbish,1,251-500,1001+,2,5-8,frightened,happen,if,if,24.42968660593033,8.2578125,16.17187410593033,2.93359375,-2.72265625
interleaved,p0004304,causal_connector,0,5.01,content,1,1001+,251-500,1,2,wonder,chose,if,if,8.15625,4.15625,4.0,2.18359375,4.705078125
interleaved,p0004305,temporal,0,1.01,content,2,26-50,26-50,3-4,2,requests,alternatives,until,until,13.980467975139618,3.433593273162842,10.546874701976776,-0.91796875,0.9902334213256836
interleaved,p0004306,temporal,0,2.02,content,2,1001+,1001+,3-4,1,we'll,lunch,after,after,19.5859375,10.882812023162842,8.703125476837158,2.7929697036743164,1.1562495231628418
interleaved,p0004307,temporal,0,3.03,content,1,1001+,1001+,5-8,3-4,call,quite,when,when,17.675780296325684,7.390624523162842,10.285155773162842,-3.09375,-9.2109375
interleaved,p0004308,temporal,0,3.01,content,2,501-1000,251-500,3-4,3-4,brothers,asleep,while,while,9.5703125,6.3828125,3.1875,5.881592750549316,5.21875
interleaved,p0004309,causal_connector,0,3.01,content,1,501-1000,1001+,1,2,bigger,both,if,if,8.74999988079071,6.3437498807907104,2.40625,1.392578125,0.0625
interleaved,p0004310,spatial,0,7.07,content,1,1001+,1001+,1,5-8,run,high,into,into,11.734375476837158,5.640625476837158,6.09375,1.3603525161743164,3.671875
interleaved,p0004311,causal_connector,0,1.01,content,1,1001+,1001+,5-8,3-4,keep,whole,because,because,27.066406667232513,12.437500178813934,14.628906488418579,0.9921875,5.916015625
interleaved,p0004312,causal_connector,0,5.03,content,1,251-500,101-250,3-4,5-8,shirt,gee,if,if,14.039062976837158,9.250000476837158,4.7890625,1.0736074447631836,-4.2421875
interleaved,p0004313,temporal,0,3.01,content,1,1001+,501-1000,2,1,looks,oil,when,when,20.23632836341858,13.119140863418579,7.1171875,5.318968772888184,1.4589853286743164
interleaved,p0004314,temporal,0,5.01,content,1,1001+,251-500,3-4,2,keep,decide,until,until,3.3125,5.1875,-1.875,-0.666015625,1.5927734375
interleaved,p0004315,causal_connector,0,1.01,content,2,1001+,1001+,3-4,2,reason,you'd,if,if,18.973511219024658,12.313354253768921,6.660156965255737,-0.505859375,0.494140625
interleaved,p0004316,spatial,0,0.0,content,1,251-500,251-500,3-4,3-4,planet,giant,within,within,15.500000277534127,8.375000294297934,7.124999983236194,-5.45166015625,0.2216796875
interleaved,p0004317,temporal,0,2.02,content,1,251-500,251-500,1,3-4,planet,giant,during,during,14.624999962747097,7.3749999813735485,7.2499999813735485,5.695311546325684,5.0390625
interleaved,p0004318,causal_connector,0,1.01,content,1,1001+,1001+,2,1,kept,research,because,because,13.703124761581421,2.21875,11.484374761581421,7.7109375,5.8359375
interleaved,p0004319,temporal,0,1.01,capitalized,1,1001+,1001+,1,2,honey,hear,when,when,1.2617182731628418,-4.577148914337158,5.8388671875,-3.4609375,0.904296875
interleaved,p0004320,causal_connector,0,0.0,capitalized,1,1001+,1001+,1,1,david,captain,if,if,23.640625095460564,11.953125033527613,11.687500061932951,-0.765625,-2.5390625
interleaved,p0004321,temporal,0,0.0,content,1,1001+,1001+,2,2,home,round,after,after,5.4375,2.5625,2.875,0.75390625,0.9609375
interleaved,p0004322,spatial,0,3.01,content,1,501-1000,1001+,3-4,2,questions,head,through,through,9.359375,8.234375,1.125,2.2099609375,0.1689443588256836
interleaved,p0004323,causal_connector,0,4.0,content,1,251-500,1001+,1,1,details,erm,because,because,8.937500476837158,0.59375,8.343750476837158,4.492186546325684,1.443359375
interleaved,p0004324,spatial,0,4.04,content,1,501-1000,501-1000,3-4,5-8,princess,owl,within,within,-1.0781254768371582,4.171875,-5.250000476837158,-1.984375,-0.65625
interleaved,p0004325,comparative,0,7.03,content,1,1001+,251-500,3-4,1,hello,cats,more,more,9.734375476837158,5.625000476837158,4.109375,1.5,2.6796875
interleaved,p0004326,causal_connector,0,2.02,content,1,1001+,1001+,2,3-4,high,kids,because,because,9.712890625,-0.125,9.837890625,-4.505859375,-6.13671875
interleaved,p0004327,causal_connector,0,6.04,content,1,1001+,501-1000,5-8,2,kids,jump,if,if,5.8046875,8.3671875,-2.5625,-2.732421875,-1.6484384536743164
interleaved,p0004328,temporal,0,0.0,content,1,1001+,1001+,5-8,5-8,read,sun,when,when,19.687499552965164,13.265624552965164,6.421875,5.3192138671875,5.187499523162842
interleaved,p0004329,comparative,0,4.04,content,1,1001+,1001+,3-4,5-8,sometimes,read,than,than,14.56250074505806,11.843750268220901,2.718750476837158,7.414061546325684,13.6494140625
interleaved,p0004330,temporal,0,2.0,verbish,1,501-1000,1001+,3-4,3-4,laughed,served,when,when,-0.09375,-1.0625,0.96875,-4.9921875,0.8515625
interleaved,p0004331,temporal,0,1.01,content,1,1001+,1001+,1,2,bird,park,after,after,10.875000447034836,2.5,8.375000447034836,-2.8515625,7.488283157348633
interleaved,p0004332,temporal,0,2.0,content,1,501-1000,1001+,3-4,3-4,bright,met,when,when,27.148437201976776,13.468749731779099,13.679687470197678,1.97265625,4.692626953125
interleaved,p0004333,spatial,0,3.01,content,1,501-1000,1001+,1,2,seat,tree,between,between,2.71875,-1.0625,3.78125,6.093749523162842,0.6562497615814209
interleaved,p0004334,spatial,0,2.02,content,1,51-100,51-100,2,3-4,divide,columns,into,into,9.7890625,5.15625,4.6328125,7.048340797424316,2.453125
interleaved,p0004335,spatial,0,5.03,capitalized,4,6-10,11-25,2,5-8,vissoie,anniviers,into,into,1.55859375,0.72265625,0.8359375,0.15625,-0.5717768669128418
interleaved,p0004336,temporal,0,5.05,content,1,1001+,1001+,3-4,5-8,father,sleep,when,when,20.062499357387424,7.781249761581421,12.281249595806003,4.894041538238525,5.59326171875
interleaved,p0004337,comparative,0,8.04,content,1,251-500,1001+,3-4,5-8,reasons,glad,than,than,11.054687976837158,3.6015625,7.453125476837158,-8.1484375,-6.952513694763184
interleaved,p0004338,spatial,0,8.04,content,1,251-500,1001+,3-4,5-8,forests,country,beyond,beyond,1.8124998807907104,-1.6875,3.4999998807907104,-4.3046875,3.703125
interleaved,p0004339,causal_connector,0,2.0,content,1,501-1000,1001+,2,2,test,believe,because,because,24.714843910187483,15.089843671768904,9.625000238418579,8.445312976837158,4.6875
interleaved,p0004340,temporal,0,5.05,content,1,1001+,1001+,2,5-8,late,big,once,once,6.578125476837158,4.281250476837158,2.296875,-2.4190673828125,4.1015625
interleaved,p0004341,temporal,0,0.0,content,1,1001+,1001+,3-4,3-4,every,big,while,while,7.69189453125,4.55908203125,3.1328125,-0.3203125,6.509766578674316
interleaved,p0004342,causal_connector,0,3.01,content,2,101-250,51-100,2,3-4,bags,patrol,because,because,11.337279796600342,10.318358898162842,1.0189208984375,3.153564929962158,8.1875
interleaved,p0004343,causal_connector,0,2.0,content,1,501-1000,1001+,3-4,3-4,wash,gets,because,because,8.515625,7.9375,0.578125,-0.7031245231628418,-0.625
interleaved,p0004344,temporal,0,4.02,content,2,101-250,51-100,5-8,3-4,beef,fails,when,when,6.138671875,3.568359375,2.5703125,4.617187976837158,-0.057374000549316406
interleaved,p0004345,spatial,0,1.01,content,1,501-1000,501-1000,3-4,3-4,expect,weather,against,against,6.453125,8.312499523162842,-1.8593745231628418,2.3359375,-0.20263671875
interleaved,p0004346,temporal,0,5.01,content,2,1001+,251-500,1,2,he's,respect,after,after,5.191405534744263,4.402343273162842,0.7890622615814209,-0.1501474380493164,-3.040649890899658
interleaved,p0004347,temporal,0,3.01,content,2,501-1000,1001+,1,2,card,week,until,until,22.558592908084393,10.355468660593033,12.20312424749136,3.472658157348633,3.8671875
interleaved,p0004348,temporal,0,0.0,content,1,1001+,1001+,3-4,3-4,took,form,before,before,11.203125,6.6015625,4.6015625,7.4453125,8.607421875
interleaved,p0004349,comparative,0,0.0,content,1,1001+,1001+,3-4,3-4,upon,own,smaller,smaller,21.74157702922821,13.616577386856079,8.124999642372131,3.6757802963256836,-0.212890625
interleaved,p0004350,spatial,0,2.02,content,1,1001+,1001+,3-4,2,later,young,beside,beside,20.64062535762787,11.10937511920929,9.531250238418579,0.54296875,-0.28125
interleaved,p0004351,spatial,0,2.02,content,2,1001+,1001+,2,3-4,captain,sat,toward,toward,18.784180402755737,11.164062976837158,7.620117425918579,10.097655534744263,6.478515625
interleaved,p0004352,spatial,0,2.02,content,1,1001+,1001+,3-4,1,caterpillar,pictures,through,through,9.218749523162842,3.8125,5.406249523162842,-1.6796875,-3.046875
interleaved,p0004353,temporal,0,3.03,content,1,1001+,1001+,5-8,2,common,hear,when,when,22.679686784744263,13.124999284744263,9.5546875,-3.375,4.93359375
interleaved,p0004354,temporal,0,0.0,content,1,1001+,1001+,2,2,eat,gets,before,before,18.031249284744263,7.781249523162842,10.249999761581421,1.478515625,-1.03515625
interleaved,p0004355,temporal,0,3.03,capitalized,2,1001+,1001+,3-4,5-8,door,wow,before,before,4.218749284744263,-5.625,9.843749284744263,-2.314453125,1.7187509536743164
interleaved,p0004356,comparative,0,6.02,content,2,501-1000,101-250,3-4,2,plants,ours,larger,larger,5.337890148162842,3.166015148162842,2.171875,-1.83233642578125,1.3359375
interleaved,p0004357,comparative,0,8.04,content,2,501-1000,101-250,5-8,1,plants,ours,than,than,5.337890148162842,3.166015148162842,2.171875,-0.0155029296875,2.34423828125
interleaved,p0004358,causal_connector,0,7.03,content,1,251-500,1001+,3-4,5-8,easier,care,though,though,16.906249523162842,10.374999523162842,6.53125,-2.1875,2.2109375
interleaved,p0004359,temporal,0,5.01,content,2,251-500,1001+,2,1,manner,we're,when,when,24.476562798023224,10.80468761920929,13.671875178813934,18.355468928813934,15.507813453674316
interleaved,p0004360,comparative,0,4.02,content,1,1001+,501-1000,3-4,5-8,set,square,less,less,27.972167832776904,15.519042637199163,12.45312519557774,5.32421875,0.79248046875
interleaved,p0004361,comparative,0,2.0,content,1,1001+,501-1000,3-4,3-4,set,square,than,than,27.972167832776904,15.519042637199163,12.45312519557774,-1.501953125,5.8125
interleaved,p0004362,temporal,0,6.04,content,2,251-500,501-1000,5-8,1,mud,yesterday,since,since,8.30468762293458,7.14843762293458,1.15625,1.4783926010131836,5.09765625
interleaved,p0004363,spatial,0,2.0,content,1,101-250,51-100,2,2,fairies,lid,inside,inside,6.875,4.3125,2.5625,-1.8505859375,-4.730467796325684
interleaved,p0004364,spatial,0,3.03,content,1,251-500,251-500,5-8,2,chest,heads,above,above,2.875,-0.71875,3.59375,-1.40625,0.46875
interleaved,p0004365,temporal,0,4.02,content,1,1001+,501-1000,3-4,2,hands,spoke,while,while,14.132812976837158,8.828125476837158,5.3046875,-0.2724609375,-2.0078125
interleaved,p0004366,causal_connector,0,3.01,content,2,101-250,51-100,1,2,boundaries,intentions,if,if,15.531249761581421,10.312500238418579,5.218749523162842,5.63623046875,4.30859375
